model,token,pairwise_ADE,pre_final_noise_mean_pairwise_ADE,residual_pairwise_ADE,mean_to_output_ADE,cache_parity,x_residual_std,y_residual_std
official_il,3cc4a3645d6e5d99,2.0153145790100098,0.326134979724884,1.9835631847381592,1.4038114547729492,6.67572021484375e-06,1.3518357276916504,0.852540135383606
official_il,8fc8b66500535388,1.994249701499939,0.3366436064243316,1.9595344066619875,1.3787825107574463,4.291534423828125e-06,1.3615806102752686,0.8119847774505615
official_il,0b66798de45c55aa,2.014108657836914,0.3555391132831573,1.962947130203247,1.3869822025299072,4.76837158203125e-06,1.3089078664779663,0.8796190023422241
official_il,e18dcf6d661f5d1a,1.996512770652771,0.4251728951931,1.9191350936889648,1.3549473285675049,3.814697265625e-06,1.321187973022461,0.8167644143104553
official_il,3d53eff55b2855c2,1.948978900909424,0.3816053867340088,1.8900843858718872,1.3374269008636477,5.7220458984375e-06,1.2626458406448364,0.8391754627227783
official_il,578aaaaef50350d6,2.010190725326538,0.2709956765174866,1.979513168334961,1.3969768285751345,4.76837158203125e-06,1.3489494323730469,0.8568004369735718
official_il,3e84eab85ecd586f,2.005488395690918,0.4448330998420715,1.9174355268478396,1.3516952991485596,7.62939453125e-06,1.2932389974594116,0.845054030418396
official_il,2178bfdeb0b657a4,1.9888266324996948,0.2128510922193527,1.9675272703170776,1.3971712589263916,4.0531158447265625e-06,1.3517870903015137,0.8235944509506226
official_il,efad2708409b5834,1.898657321929932,0.2423053383827209,1.8701797723770144,1.320741891860962,4.0531158447265625e-06,1.27394700050354,0.8177242279052734
official_il,8a9328949ae7553a,1.9825403690338133,0.374786376953125,1.9242690801620483,1.35475492477417,4.76837158203125e-06,1.3152996301651,0.8281551599502563
official_il,985d0eb18f855ade,2.017697811126709,0.3146399259567261,1.9698197841644287,1.382765293121338,4.291534423828125e-06,1.3439116477966309,0.8530679941177368
official_il,0eea4103d56352dd,1.928562045097351,0.2689386904239654,1.9142547845840452,1.358675479888916,4.0531158447265625e-06,1.30283522605896,0.8340418338775635
official_il,e232108230b85dd7,1.9766182899475095,0.4385336935520172,1.9099024534225464,1.3400994539260864,7.62939453125e-06,1.3024758100509644,0.8321700692176819
official_il,f0ad8f6cb73a59fb,1.956045389175415,0.2785195112228393,1.9284906387329104,1.3641211986541748,4.291534423828125e-06,1.3012927770614624,0.8428751826286316
official_il,726ddca8d31e5e81,1.9149539470672607,0.2996702492237091,1.8740004301071167,1.3402299880981443,4.0531158447265625e-06,1.2563799619674685,0.8245008587837219
official_il,165e96e510d1580d,1.9803459644317627,0.3747779130935669,1.946239233016968,1.3700459003448486,4.76837158203125e-06,1.3352197408676147,0.8368921875953674
official_il,4fa9eec154e55b34,2.0338313579559326,0.3223139345645904,1.9881939888000488,1.4054014682769775,5.7220458984375e-06,1.3708484172821045,0.835202157497406
official_il,a8263f179cca558d,1.980173945426941,0.2933021485805511,1.9480000734329224,1.3713176250457764,4.291534423828125e-06,1.329098105430603,0.8511539697647095
official_il,089b0ec6d7d35c09,1.92177152633667,0.3712013959884643,1.87972354888916,1.3267607688903809,3.814697265625e-06,1.290940523147583,0.8127886056900024
official_il,1b16b06ffc2f5ba0,1.9366106986999512,0.2916885316371918,1.9052734375,1.3436455726623535,4.76837158203125e-06,1.3144737482070925,0.8111345171928406
official_il,d6af2b0d7d965708,1.9916523694992063,0.3807561695575714,1.9329417943954468,1.3603922128677368,4.76837158203125e-06,1.3117825984954834,0.8446424603462219
official_il,8beb214f348d5431,1.994400143623352,0.397370845079422,1.93666410446167,1.3666597604751587,3.814697265625e-06,1.2962970733642578,0.8594492673873901
official_il,234dcc3673e85687,1.934021472930908,0.2719170451164245,1.898001790046692,1.3339862823486328,4.76837158203125e-06,1.2992165088653564,0.8164768218994141
official_il,c5a1a4e21a4952b7,1.9724369049072263,0.3069790005683899,1.9256720542907717,1.3635871410369873,4.76837158203125e-06,1.3100703954696655,0.8308942914009094
official_il,60f07c83edbf523b,2.015688419342041,0.4487116634845733,1.9594076871871948,1.3856064081192017,3.814697265625e-06,1.3361510038375854,0.8399685025215149
official_il,b6c1912453605bb9,2.0143520832061768,0.3078761696815491,1.989835500717163,1.406788945198059,3.814697265625e-06,1.350479006767273,0.8541590571403503
official_il,c05082561ab75f59,1.987579345703125,0.382292240858078,1.945091724395752,1.3799405097961426,4.76837158203125e-06,1.319533109664917,0.8524712920188904
official_il,48eb1ac181405aa8,2.0025479793548584,0.3111369907855987,1.974499583244324,1.3912644386291504,3.814697265625e-06,1.374003529548645,0.8225701451301575
original_grpo_11970,263c5bd9fb2c5762,1.9989914894104004,0.4578085243701935,1.94522488117218,1.3859244585037231,5.7220458984375e-06,1.3408467769622805,0.8064711093902588
original_grpo_11970,aff746599fd8582d,2.026069164276123,0.4197002053260803,1.9574568271636963,1.382785081863403,5.7220458984375e-06,1.342032551765442,0.8303384780883789
original_grpo_11970,946c91b5d1cd5a55,2.0242762565612797,0.5198226571083069,1.941236972808838,1.365387201309204,5.7220458984375e-06,1.3202569484710691,0.8459359407424927
original_grpo_11970,acfc271e3c3d58fa,2.060654640197754,0.5451998114585876,1.9388941526412964,1.371886968612671,7.62939453125e-06,1.312888741493225,0.8487639427185059
original_grpo_11970,5d56faad4e2a53ee,1.947468638420105,0.372079074382782,1.9107308387756348,1.354956865310669,4.291534423828125e-06,1.2935446500778198,0.8351643681526184
original_grpo_11970,11054ab5a1295993,1.9761219024658203,0.4108486771583557,1.914063811302185,1.3532383441925049,6.198883056640625e-06,1.3175486326217651,0.8188592791557312
original_grpo_11970,751662b7a38a5704,1.898127794265747,0.2891940474510193,1.8680713176727293,1.3198723793029783,4.291534423828125e-06,1.2500272989273071,0.8261383175849915
original_grpo_11970,d7bf37cb07855eff,1.9876850843429563,0.4506263434886932,1.9148894548416135,1.3555988073349,5.7220458984375e-06,1.3035612106323242,0.8332185745239258
original_grpo_11970,51917072a2835e88,2.0218706130981445,0.4294219017028808,1.9539120197296145,1.3901559114456177,7.62939453125e-06,1.3380070924758911,0.8447062969207764
original_grpo_11970,71023e606ba25219,1.971447825431824,0.4032608866691589,1.902066707611084,1.343791961669922,9.5367431640625e-06,1.2928661108016968,0.8389526009559631
original_grpo_11970,d7f815f394c751e6,1.9366707801818848,0.3079223036766052,1.917241334915161,1.357741355895996,4.0531158447265625e-06,1.2874614000320437,0.8419306874275208
original_grpo_11970,fd969a1af5b25d83,1.9457545280456543,0.4573953151702881,1.887062191963196,1.3395155668258667,4.76837158203125e-06,1.295343041419983,0.8253675103187561
original_grpo_11970,2bdd7e6fdc0e5977,2.012005567550659,0.3315171897411346,1.9694550037384035,1.396514892578125,5.7220458984375e-06,1.335282802581787,0.8591378331184387
original_grpo_11970,0f276bab4fa85df0,1.9743947982788088,0.3926341235637665,1.9307726621627808,1.3646047115325928,5.7220458984375e-06,1.303005576133728,0.8493040800094604
original_grpo_11970,851806dd87395ba2,2.0124752521514893,0.4651741087436676,1.9746297597885127,1.3996957540512085,4.76837158203125e-06,1.3425931930541992,0.8480081558227539
original_grpo_11970,8918e19570455363,1.9434216022491453,0.3151889741420746,1.902869462966919,1.3488740921020508,4.291534423828125e-06,1.2906674146652222,0.8272337317466736
original_grpo_11970,d212f493c8995eda,1.92266047000885,0.2710374891757965,1.9021180868148804,1.3496681451797483,4.0531158447265625e-06,1.3033199310302734,0.8086866140365601
original_grpo_11970,e14a2e4d5fed5bbe,1.9279825687408447,0.4180898666381836,1.889497995376587,1.3434245586395264,4.76837158203125e-06,1.2542340755462646,0.8636730313301086
original_grpo_11970,25095144b96e5804,1.96374773979187,0.3868383169174194,1.9247195720672607,1.362121820449829,5.7220458984375e-06,1.326859474182129,0.8064817190170288
original_grpo_11970,5c722cde25ba50d9,1.799582600593567,0.2696917057037353,1.7859015464782717,1.2764017581939695,3.933906555175781e-06,1.180424451828003,0.8331973552703857
original_grpo_11970,c23a63adc5a950d8,1.9600900411605835,0.3584922254085541,1.9209157228469849,1.3583898544311523,4.76837158203125e-06,1.3072832822799685,0.840686023235321
original_grpo_11970,4c8981852b90598b,2.0143775939941406,0.3537225127220154,1.9549118280410769,1.38478422164917,4.291534423828125e-06,1.3455106019973757,0.8302956223487854
original_grpo_11970,f176680da7b25594,1.9627059698104856,0.3928432166576385,1.9118866920471191,1.3483532667160034,7.62939453125e-06,1.311362385749817,0.8387486338615417
original_grpo_11970,5bca03887dcf5725,1.9739434719085691,0.3099703192710876,1.9416868686676023,1.3682047128677368,4.291534423828125e-06,1.3240563869476318,0.827988862991333
original_grpo_11970,b3477cbd1ba75b6a,1.992808699607849,0.3981745541095733,1.949912667274475,1.3835384845733645,4.76837158203125e-06,1.331377387046814,0.8377166986465454
original_grpo_11970,79dae39b861857a6,1.9988133907318115,0.3749327361583709,1.9521948099136357,1.377743124961853,4.76837158203125e-06,1.336104393005371,0.8403769731521606
original_grpo_11970,b99276420cf55c2d,1.96842098236084,0.3583041727542877,1.9204401969909668,1.354562282562256,5.7220458984375e-06,1.3029935359954834,0.8436325788497925
original_grpo_11970,c59206d1fe965b72,2.076343059539795,0.3421179056167602,2.0365805625915527,1.4338057041168213,5.7220458984375e-06,1.3990894556045532,0.8595138192176819
original_grpo_11970,89a7b788217c5f67,1.996129274368286,0.3433072566986084,1.961374402046204,1.3832883834838867,4.291534423828125e-06,1.3593095541000366,0.817138671875
original_grpo_11970,efca1a10bbb859ef,2.036494493484497,0.3445963263511657,2.002485513687134,1.419130563735962,4.0531158447265625e-06,1.3582375049591064,0.8583455681800842
original_grpo_11970,481b84c931245f5d,2.017397403717041,0.5237943530082703,1.935801863670349,1.3744499683380127,7.62939453125e-06,1.309062123298645,0.8436180949211121
original_grpo_11970,2eed49e143195847,1.9675174951553345,0.3954199254512787,1.9308712482452397,1.3707900047302246,4.76837158203125e-06,1.3024379014968872,0.8503106236457825
original_grpo_11970,54f9582c839c5708,2.046626091003418,0.4413555860519409,1.9779144525527956,1.4011609554290771,5.7220458984375e-06,1.363915205001831,0.8241898417472839
original_grpo_11970,3e1deb4dc9735514,1.9918243885040283,0.3666251897811889,1.9373985528945925,1.378883719444275,5.7220458984375e-06,1.3116986751556396,0.8427919149398804
original_grpo_11970,1efaaa346d9c5991,1.9544414281845093,0.3357399106025696,1.9161698818206787,1.346468210220337,4.76837158203125e-06,1.2909435033798218,0.8533394932746887
original_grpo_11970,0f9def181e1452a9,1.9778578281402588,0.3846167623996734,1.934653401374817,1.3662647008895874,4.76837158203125e-06,1.343289494514465,0.8099417686462402
original_grpo_11970,3cc4a3645d6e5d99,2.024604797363281,0.3826875984668731,1.9835633039474487,1.4038114547729492,7.62939453125e-06,1.35183584690094,0.852540135383606
original_grpo_11970,8fc8b66500535388,1.9773403406143188,0.3242593705654144,1.9584565162658687,1.3781919479370115,3.814697265625e-06,1.360497236251831,0.8119848370552063
original_grpo_11970,0b66798de45c55aa,2.0011768341064453,0.3654267191886902,1.9585753679275515,1.38434100151062,4.76837158203125e-06,1.3045498132705688,0.8796190619468689
original_grpo_11970,e18dcf6d661f5d1a,2.014723300933838,0.4737789034843445,1.9191350936889648,1.3549473285675049,3.814697265625e-06,1.321187973022461,0.8167644143104553
original_grpo_11970,3d53eff55b2855c2,1.9391037225723269,0.3643765151500702,1.8900843858718872,1.3374269008636477,4.76837158203125e-06,1.2626458406448364,0.8391754627227783
original_grpo_11970,578aaaaef50350d6,2.014970064163208,0.3265846967697143,1.978071331977844,1.3962223529815674,5.7220458984375e-06,1.3471301794052124,0.856800377368927
original_grpo_11970,3e84eab85ecd586f,2.0001442432403564,0.4568332731723785,1.917435646057129,1.3516952991485596,5.7220458984375e-06,1.2932391166687012,0.845054030418396
original_grpo_11970,2178bfdeb0b657a4,1.9902528524398804,0.2631293833255768,1.9595592021942136,1.3927350044250488,4.0531158447265625e-06,1.3428617715835571,0.8235944509506226
original_grpo_11970,efad2708409b5834,1.8936474323272705,0.2865899801254272,1.865885853767395,1.3183465003967283,4.0531158447265625e-06,1.2689619064331057,0.8177242279052734
original_grpo_11970,8a9328949ae7553a,1.991161227226257,0.4075522422790527,1.924269199371338,1.3547550439834597,5.7220458984375e-06,1.3152996301651,0.8281552791595459
original_grpo_11970,985d0eb18f855ade,2.0167107582092285,0.338306188583374,1.970474362373352,1.383123517036438,4.291534423828125e-06,1.3447686433792114,0.8530680537223816
original_grpo_11970,0eea4103d56352dd,1.9249656200408936,0.3285478353500366,1.9053380489349363,1.3533583879470823,4.0531158447265625e-06,1.2928937673568726,0.8340417742729187
original_grpo_11970,e232108230b85dd7,1.9846144914627075,0.472291886806488,1.9099022150039675,1.3400993347167969,7.62939453125e-06,1.3024758100509644,0.8321700096130371
original_grpo_11970,f0ad8f6cb73a59fb,1.9673718214035036,0.3372534215450287,1.9269226789474487,1.363255262374878,4.0531158447265625e-06,1.2995179891586304,0.8428751826286316
original_grpo_11970,726ddca8d31e5e81,1.8744992017745967,0.3939139246940613,1.811385154724121,1.3000407218933103,4.0531158447265625e-06,1.217105507850647,0.8245007991790771
original_grpo_11970,165e96e510d1580d,1.980674386024475,0.379812091588974,1.946239233016968,1.370045781135559,5.7220458984375e-06,1.3352197408676147,0.8368921279907227
original_grpo_11970,4fa9eec154e55b34,2.042410373687744,0.3713551461696625,1.9881939888000488,1.4054014682769775,5.7220458984375e-06,1.3708484172821045,0.835202157497406
original_grpo_11970,a8263f179cca558d,1.9599465131759644,0.279538482427597,1.9405007362365725,1.3672231435775757,4.291534423828125e-06,1.3198291063308716,0.8511539697647095
original_grpo_11970,089b0ec6d7d35c09,1.9219930171966555,0.3735448718070984,1.8797234296798704,1.3267608880996704,7.62939453125e-06,1.290940523147583,0.8127885460853577
original_grpo_11970,1b16b06ffc2f5ba0,1.9512447118759155,0.3305088579654693,1.9052734375,1.3436455726623535,5.7220458984375e-06,1.3144737482070925,0.8111345767974854
original_grpo_11970,d6af2b0d7d965708,1.9553276300430296,0.398050457239151,1.894830703735352,1.3363288640975952,6.67572021484375e-06,1.278955101966858,0.8446424603462219
original_grpo_11970,8beb214f348d5431,1.996356010437012,0.437962144613266,1.9366639852523804,1.3666596412658691,5.7220458984375e-06,1.2962969541549685,0.8594492673873901
original_grpo_11970,234dcc3673e85687,1.933059811592102,0.3303623497486114,1.8956549167633057,1.3327478170394895,4.76837158203125e-06,1.2962570190429688,0.8164768218994141
original_grpo_11970,c5a1a4e21a4952b7,1.9689189195632932,0.3344804048538208,1.9235695600509644,1.3624043464660645,4.76837158203125e-06,1.3077067136764526,0.8308942914009094
original_grpo_11970,60f07c83edbf523b,2.027397871017456,0.4806253015995025,1.9594075679779053,1.3856065273284912,7.62939453125e-06,1.3361510038375854,0.8399686217308044
original_grpo_11970,b6c1912453605bb9,2.019603729248047,0.3443034589290619,1.989835500717163,1.4067890644073486,4.291534423828125e-06,1.350479006767273,0.8541589975357056
original_grpo_11970,c05082561ab75f59,1.9856939315795896,0.3756287395954132,1.9444236755371092,1.3795924186706543,4.76837158203125e-06,1.3185418844223022,0.8524712324142456
original_grpo_11970,48eb1ac181405aa8,2.0084848403930664,0.3488013744354248,1.974499583244324,1.3912644386291504,3.814697265625e-06,1.374003529548645,0.8225700259208679
