model,protocol,token,group,batch_size,positive_count,negative_count,zero_count,no_positive_group,rule_feasible_count,progress_pass_count,ttc_pass_count,pareto_count,infeasible_count,positive_infeasible_count,mean_positive_PDMS,positive_above_reference_count,ref_scalar,ref_EP,ref_TTC,mean_advantage,std_advantage,all_zero,positive_below_reference_count,positive_equal_reference_count,positive_gain1point_count,positive_advantage_mass,positive_below_reference_advantage_mass
v6_sft,eval,980c4467fdf156c4,0,64,0,0,16,True,0,0,16,0,16,0,,0,100.0,1.0,1.0,0.0,0.0,True,0,0,0,0.0,0.0
v6_sft,eval,2fbab9ffc3fe5a5d,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,1e66e2bddb1d5b49,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,69cd8ef1721f550d,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,9a78f0e3d0335345,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,9e7acfb214dd58eb,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,6a53dd2411825857,0,64,1,10,5,False,16,16,16,1,0,0,89.73730283077751,0,85.94868779182434,0.7611276507377625,1.0,-0.02333191968500614,0.05250168964266777,False,1,0,0,0.09927037358283997,0.09927037358283997
v6_sft,eval,e671280656f55009,0,64,1,7,8,False,16,16,16,1,0,0,90.50096960068345,0,87.25325465202332,0.783305287361145,1.0,-0.01919722557067871,0.04704258590936661,False,1,0,0,0.10034206509590149,0.10034206509590149
v6_sft,eval,beea15c8657d59a2,0,64,1,7,8,False,16,14,16,1,0,0,87.17179807362244,0,82.6703667640686,0.7053962349891663,1.0,-0.041264355182647705,0.10128919035196304,False,1,0,0,0.22486211359500885,0.22486211359500885
v6_sft,eval,7bb8d2878b1f53cb,0,64,1,7,8,False,16,16,16,1,0,0,93.22883244973022,1,89.80771899223328,0.826731264591217,1.0,-0.10009325295686722,0.32797136902809143,False,0,0,0,0.6511354446411133,0.0
v6_sft,eval,b1483be2f1e35882,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,ef4f3026ae1b56a3,0,64,0,9,7,True,16,0,16,0,0,0,,0,85.77584028244019,0.75818932056427,1.0,-0.11947004497051239,0.15203750133514404,False,0,0,0,0.0,0.0
v6_sft,eval,a73551f67ae95c4d,0,64,1,9,6,False,16,16,16,1,0,0,85.31111661293525,0,79.56076264381409,0.6525329947471619,1.0,-0.03705283999443054,0.14501509070396423,False,1,0,0,0.42673352360725403,0.42673352360725403
v6_sft,eval,ee05069c50295595,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,56faab1d1228542e,0,64,1,9,6,False,16,15,16,1,0,0,90.22358130411853,0,86.70439124107361,0.7739746570587158,1.0,-0.056029465049505234,0.1521301120519638,False,1,0,0,0.37278059124946594,0.37278059124946594
v6_sft,eval,073c4d0738b45047,0,64,1,8,7,False,16,16,16,1,0,0,88.41934661352532,0,84.46178436279297,0.7358503341674805,1.0,-0.01578672043979168,0.04399826005101204,False,1,0,0,0.10759356617927551,0.10759356617927551
v6_sft,eval,838c6ba50bd25cd5,0,64,1,8,7,False,16,16,16,1,0,0,93.289968789265,0,91.00126028060913,0.8470214009284973,1.0,-0.01943601481616497,0.04728374630212784,False,1,0,0,0.10333183407783508,0.10333183407783508
v6_sft,eval,2314cd5f97c5596c,0,64,1,9,6,False,16,16,16,1,0,0,85.93350137568349,0,80.5389940738678,0.6691628694534302,1.0,-0.047559648752212524,0.133247509598732,False,1,0,0,0.3739941418170929,0.3739941418170929
v6_sft,eval,984be293f9195416,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,8419b5d5eab75027,0,64,1,9,6,False,16,16,16,1,0,0,92.44052275392455,0,89.56422209739685,0.8225918412208557,1.0,-0.028165411204099655,0.0843813568353653,False,1,0,0,0.23464561998844147,0.23464561998844147
v6_sft,eval,dcea502e05ca5eb5,0,64,1,8,7,False,16,16,16,1,0,0,90.73219553442505,1,86.3149344921112,0.7673538327217102,1.0,-0.06000293791294098,0.2148893177509308,False,0,0,0,0.6068897247314453,0.0
v6_sft,eval,8cf3b1868b2f5262,0,64,1,10,5,False,16,16,16,1,0,0,88.22417961985153,1,79.89456057548523,0.6582075357437134,1.0,-0.08562161028385162,0.5768765807151794,False,0,0,1,1.9744110107421875,0.0
v6_sft,eval,4af11dadd34359fe,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,a8263f179cca558d,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,e4bc6fc5aeb15a9b,0,64,1,8,7,False,16,16,16,1,0,0,94.11537840545869,0,92.31889247894287,0.869421124458313,1.0,-0.018921105191111565,0.04461144283413887,False,1,0,0,0.09457471966743469,0.09457471966743469
v6_sft,eval,116b808c2f825f23,0,64,1,8,7,False,16,16,16,1,0,0,89.4077115938611,0,85.2810263633728,0.7497774958610535,1.0,-0.02193516306579113,0.043605539947748184,False,1,0,0,0.0999617874622345,0.0999617874622345
v6_sft,eval,dcb23119258e58ec,0,64,1,9,6,False,16,16,16,1,0,0,91.84504136581397,0,89.187091588974,0.8161805272102356,1.0,-0.026559438556432724,0.052273351699113846,False,1,0,0,0.10181191563606262,0.10181191563606262
v6_sft,eval,4ce4021236435fc2,0,64,1,8,7,False,16,16,16,1,0,0,86.69895719059645,0,81.81571364402771,0.6908671259880066,1.0,-0.022686481475830078,0.05930386483669281,False,1,0,0,0.15656711161136627,0.15656711161136627
v6_sft,eval,99adfd4cd925504d,0,64,0,8,8,True,16,0,16,0,0,0,,0,93.03308129310608,0.881562352180481,1.0,-0.08922955393791199,0.11128464341163635,False,0,0,0,0.0,0.0
v6_sft,eval,b29e1677139a5f6b,0,64,1,10,5,False,16,7,16,1,0,0,96.88078088066847,0,96.4406967163086,0.939491868019104,1.0,-0.04821477457880974,0.11335555464029312,False,1,0,0,0.3033900260925293,0.3033900260925293
v6_sft,eval,e5acc98f52f458cc,0,64,1,9,6,False,16,3,16,1,0,0,97.67742932184751,0,97.80789613723755,0.9627342224121094,1.0,-0.053853895515203476,0.12108637392520905,False,1,0,0,0.23871780931949615,0.23871780931949615
v6_sft,eval,0c9d055f4ccc5d64,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,e72eb72ebdc25a8a,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,74ae55238ee5525d,0,64,1,11,4,False,16,3,16,1,0,0,89.57475308631385,1,84.93090867996216,0.7438254356384277,1.0,-0.085364930331707,0.5183196663856506,False,0,0,0,1.775745153427124,0.0
v6_sft,eval,4124b6e12f8b5f0d,0,64,1,9,6,False,16,16,16,1,0,0,89.95389783189896,1,84.17865037918091,0.7310370802879333,1.0,-0.3473002314567566,0.6413456201553345,False,0,0,1,1.572859287261963,0.0
v6_sft,eval,2ce54722e81a5726,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,2.6490953430879927e-08,0.0,False,0,16,0,4.238552548940788e-07,0.0
v6_sft,eval,9fe72fe991c859f0,0,64,0,9,7,True,16,0,16,0,0,0,,0,99.00106191635132,0.9830181002616882,1.0,-0.029149336740374565,0.03306140378117561,False,0,0,0,0.0,0.0
v6_sft,eval,04f77fbd6bf3505a,0,64,1,8,7,False,16,16,16,1,0,0,99.26018659203092,1,98.73209595680237,0.9784455895423889,1.0,-0.05715852603316307,0.16254514455795288,False,0,0,0,0.34363749623298645,0.0
v6_sft,eval,fa4cc4b0188c5b79,0,64,1,6,9,False,16,16,16,1,0,0,90.7139579361568,0,87.45777010917664,0.7867820858955383,1.0,-0.020582038909196854,0.06840351223945618,False,1,0,0,0.14833936095237732,0.14833936095237732
v6_sft,eval,0fae6a22120d5bc2,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,5985ea459f145e5c,0,64,1,8,7,False,16,16,16,1,0,0,95.05531570783609,0,93.71910095214844,0.8932246565818787,1.0,-0.02346808649599552,0.06594844162464142,False,1,0,0,0.11241921782493591,0.11241921782493591
v6_sft,eval,79ebfc1d85bf5a51,0,64,0,13,3,True,16,0,16,0,0,0,,0,78.55154275894165,0.6353762149810791,1.0,-0.05652591213583946,0.04290467128157616,False,0,0,0,0.0,0.0
v6_sft,eval,b6bba53a1bef520e,0,64,1,8,7,False,16,14,16,1,0,0,90.8902359809184,0,88.02827596664429,0.7964807152748108,1.0,-0.022421950474381447,0.06653060019016266,False,1,0,0,0.1533127725124359,0.1533127725124359
v6_sft,eval,711cc9425e2f5aff,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,2ce59f70a15b5ddf,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,7cfa2141cf77549d,0,64,3,13,0,False,3,3,16,3,13,0,100.0,0,100.0,1.0,1.0,-0.8125,0.39031240344047546,False,0,3,0,2.759146582320682e-07,0.0
v6_sft,eval,71495dbc0a3255dc,0,64,1,7,8,False,16,16,16,1,0,0,95.34882600686876,0,94.09589767456055,0.8996302485466003,1.0,-0.03752927482128143,0.09127576649188995,False,1,0,0,0.20529040694236755,0.20529040694236755
v6_sft,eval,a0283fb79a975f2c,0,64,1,7,8,False,16,13,16,1,0,0,91.77030529559579,0,89.13785219192505,0.81534343957901,1.0,-0.05151870846748352,0.12113923579454422,False,1,0,0,0.2390492856502533,0.2390492856502533
v6_sft,eval,a4cf3a412034565a,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,339d5c1111125971,0,64,0,9,7,True,16,0,16,0,0,0,,0,99.04388785362244,0.9837460517883301,1.0,-0.03324346989393234,0.04858729988336563,False,0,0,0,0.0,0.0
v6_sft,eval,5abdbfe1845e59c5,0,64,1,8,7,False,16,16,16,1,0,0,92.70926383695678,1,89.25506472587585,0.8173361420631409,1.0,-0.04921625182032585,0.19966667890548706,False,0,0,0,0.5300820469856262,0.0
v6_sft,eval,4fa9113617d254d4,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,fbec1eb4b33955e2,0,64,0,9,7,True,16,0,16,0,0,0,,0,87.36623525619507,0.785226047039032,1.0,-0.08943813294172287,0.10528281331062317,False,0,0,0,0.0,0.0
v6_sft,eval,b87bd020396b5670,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,0dff173b10b75b6a,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,b25e5caac7645be6,0,64,1,8,7,False,16,16,16,1,0,0,88.0849379932905,1,81.86518549919128,0.6917081475257874,1.0,-0.07611642777919769,0.30484265089035034,False,0,0,1,0.92982417345047,0.0
v6_sft,eval,0d24b5cc9f005fe0,0,64,1,8,7,False,16,16,16,1,0,0,95.19742260685068,0,93.60634088516235,0.8913077712059021,1.0,-0.039302580058574677,0.10170281678438187,False,1,0,0,0.2275300920009613,0.2275300920009613
v6_sft,eval,584a14a3e42050c4,0,64,1,11,4,False,16,16,16,1,0,0,84.74208163408046,1,76.35980248451233,0.5981165766716003,1.0,-0.062086522579193115,0.571794867515564,False,0,0,1,2.0625579357147217,0.0
v6_sft,eval,1ef92a1e554b567c,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,b1199a48987b5f73,0,64,0,8,8,True,16,0,16,0,0,0,,0,100.0,1.0,1.0,-0.08099544048309326,0.13054236769676208,False,0,0,0,0.0,0.0
v6_sft,eval,edfca2d846ee5acf,0,64,1,8,7,False,16,16,16,1,0,0,91.33572778287979,1,87.13607788085938,0.7813133597373962,1.0,-0.02542661689221859,0.09298263490200043,False,0,0,0,0.24740824103355408,0.0
v6_sft,eval,165b4475bd6b5188,0,64,1,9,6,False,16,2,16,1,0,0,84.19668256361747,0,78.65377068519592,0.6371141672134399,1.0,-0.12116874009370804,0.2944272458553314,False,1,0,0,0.7073248028755188,0.7073248028755188
v6_sft,eval,6c0b6e4fdf005a81,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,da088bb9d4fb5d0e,0,64,1,9,6,False,16,15,16,1,0,0,91.3461549830353,0,88.49582076072693,0.8044289350509644,1.0,-0.051312096416950226,0.1285664290189743,False,1,0,0,0.2479899823665619,0.2479899823665619
v6_sft,eval,682378d23c335e89,0,64,1,7,8,False,16,16,16,1,0,0,90.12313732124291,0,86.59186363220215,0.7720616459846497,1.0,-0.023967651650309563,0.05745747685432434,False,1,0,0,0.12378939986228943,0.12378939986228943
v6_sft,eval,59b4fffb7aef599d,0,64,16,0,0,False,16,16,16,16,16,16,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,2ad520fb925f5ace,0,64,0,15,1,True,16,0,16,0,0,0,,0,100.0,1.0,1.0,-0.22023668885231018,0.0917641818523407,False,0,0,0,0.0,0.0
v6_sft,eval,3783e56bc9ef5e85,0,64,0,7,9,True,16,0,16,0,0,0,,0,93.2672917842865,0.885543942451477,1.0,-0.018518749624490738,0.030653757974505424,False,0,0,0,0.0,0.0
v6_sft,eval,b386322960ff5784,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,4521af05098b5726,0,64,1,8,7,False,16,16,16,1,0,0,92.80462780895859,1,89.55559730529785,0.8224452137947083,1.0,-0.0204489603638649,0.06695429235696793,False,0,0,0,0.18062838912010193,0.0
v6_sft,eval,f40040c002375188,0,64,0,7,9,True,16,0,16,0,0,0,,0,98.25184941291809,0.9702814817428589,1.0,-0.03592509403824806,0.059247683733701706,False,0,0,0,0.0,0.0
v6_sft,eval,1b1311d50d47553f,0,64,1,6,9,False,16,16,16,1,0,0,90.40669689585134,0,86.95957064628601,0.7783127427101135,1.0,-0.017463821917772293,0.047140199691057205,False,1,0,0,0.08455166220664978,0.08455166220664978
v6_sft,eval,b790a763e1ee538e,0,64,1,3,12,False,16,3,16,1,0,0,95.31906692291236,0,94.5318877696991,0.9070420861244202,1.0,-0.1019996851682663,0.43120765686035156,False,1,0,0,0.21109232306480408,0.21109232306480408
v6_sft,eval,1d45b9d20e9d5f92,0,64,1,9,6,False,16,16,16,1,0,0,92.71074035010545,0,90.16105532646179,0.8327379822731018,1.0,-0.054843295365571976,0.14838869869709015,False,1,0,0,0.3459978699684143,0.3459978699684143
v6_sft,eval,a2c048ba29a85ad0,0,64,0,7,9,True,16,0,16,0,0,0,,0,81.22422695159912,0.6808118224143982,1.0,-0.21485750377178192,0.29099372029304504,False,0,0,0,0.0,0.0
v6_sft,eval,6320ecb991675a39,0,64,1,8,7,False,16,16,16,1,0,0,86.39413036148987,0,80.95113635063171,0.6761693358421326,1.0,-0.019956476986408234,0.045021701604127884,False,1,0,0,0.10348805785179138,0.10348805785179138
v6_sft,eval,9d722cf10d7f5bd1,0,64,16,0,0,False,16,16,16,16,16,16,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,80d5ce364722516b,0,64,1,6,9,False,16,16,16,1,0,0,100.0,0,100.0,1.0,1.0,-0.07435944676399231,0.24041545391082764,False,0,1,0,0.5360031723976135,0.0
v6_sft,eval,0a76d212e8fe5898,0,64,0,9,7,True,16,0,16,0,0,0,,0,83.76027941703796,0.7239248156547546,1.0,-0.18724608421325684,0.2583286166191101,False,0,0,0,0.0,0.0
v6_sft,eval,80dfd05ab759518f,0,64,1,10,5,False,16,16,16,1,0,0,95.14625555085985,0,93.75783801078796,0.893883228302002,1.0,-0.04429669678211212,0.11009784042835236,False,1,0,0,0.20327457785606384,0.20327457785606384
v6_sft,eval,8b0773eaa2375bbf,0,64,1,10,5,False,16,16,16,1,0,0,90.05300917979471,1,85.70625185966492,0.7570063471794128,1.0,-0.05192109942436218,0.17808343470096588,False,0,0,0,0.5299401879310608,0.0
v6_sft,eval,bc4345e13302535e,0,64,1,8,7,False,16,3,16,1,0,0,85.99330225593053,0,80.8454692363739,0.6743729710578918,1.0,-0.07076206803321838,0.26165321469306946,False,1,0,0,0.7900810837745667,0.7900810837745667
v6_sft,eval,22a09b0100175b62,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,8b800af555d35794,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,0f44c6e6440654d0,0,64,1,7,8,False,16,16,16,1,0,0,100.0,0,100.0,1.0,1.0,-0.04948887228965759,0.12089259922504425,False,0,1,0,0.18867501616477966,0.0
v6_sft,eval,bf6158f005f956ae,0,64,0,6,10,True,16,0,16,0,0,0,,0,87.85621523857117,0.7935556173324585,1.0,-0.10567840933799744,0.1591186374425888,False,0,0,0,0.0,0.0
v6_sft,eval,8224627048195e4f,0,64,1,8,7,False,16,15,16,1,0,0,98.0005439605297,1,96.74092531204224,0.9445957541465759,1.0,-0.10929564386606216,0.3995295763015747,False,0,0,0,0.9896779656410217,0.0
v6_sft,eval,98ad6d2817355b99,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,9349bacb4a225ae3,0,64,1,10,5,False,16,16,16,1,0,0,85.36525150378735,0,79.35798764228821,0.6490858197212219,1.0,-0.020356861874461174,0.10146701335906982,False,1,0,0,0.32378917932510376,0.32378917932510376
v6_sft,eval,822b5a4a2e075ace,0,64,1,10,5,False,16,16,16,1,0,0,81.73915640818305,0,74.27225708961487,0.5626283288002014,1.0,-0.028046976774930954,0.07969857007265091,False,1,0,0,0.21108278632164001,0.21108278632164001
v6_sft,eval,dd175b6e08565a4e,0,64,0,9,7,True,16,0,16,0,0,0,,0,81.29947185516357,0.6820910573005676,1.0,-0.05625395476818085,0.07148166745901108,False,0,0,0,0.0,0.0
v6_sft,eval,2d1c26e4b5895e96,0,64,0,8,8,True,16,0,16,0,0,0,,0,97.50600457191467,0.9576020836830139,1.0,-0.021416645497083664,0.0281026903539896,False,0,0,0,0.0,0.0
v6_sft,eval,0ee58e583be85ffb,0,64,1,10,5,False,16,12,16,1,0,0,97.03128554064904,0,96.8413770198822,0.9463033676147461,1.0,-0.013538683764636517,0.042024414986371994,False,1,0,0,0.1157892644405365,0.1157892644405365
v6_sft,eval,095770e79ccf5d82,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,fc2be4c9cc135538,0,64,16,0,0,False,16,16,16,16,0,0,100.0,0,100.0,1.0,1.0,9.19715574809743e-08,0.0,False,0,16,0,1.4715449196955888e-06,0.0
v6_sft,eval,f6a1a2760a7b57a4,0,64,1,7,8,False,16,15,16,1,0,0,92.28940455899887,0,90.12050032615662,0.8320484757423401,1.0,-0.02240094356238842,0.057934682816267014,False,1,0,0,0.07529029250144958,0.07529029250144958
v6_sft,eval,d2b1e07b5d38547e,0,64,1,10,5,False,16,14,16,1,0,0,89.90308802013237,0,86.77771091461182,0.7752211093902588,1.0,-0.01966269128024578,0.052159734070301056,False,1,0,0,0.10348090529441833,0.10348090529441833
