comparison,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
v6_sft-minus-official_il:eval,safe_count,1000,0.4515,0.0,0.266725,0.6413000000000002,0.2796334186937837,0.6325529551908478,0.084,0.894,512.0
v6_sft-minus-official_il:eval,hard_failure_rate,1000,-0.012703125,0.0,-0.022126171875,-0.0033902343749999987,-0.022451784176667176,-0.003513101732273831,0.011,0.943,512.0
v6_sft-minus-official_il:eval,center_shift_IL_eval,1000,0.4137820802517235,0.3299752026796341,0.39570535895749925,0.4325932491053827,0.39107044623919285,0.43865668440661976,1.0,0.0,512.0
v6_sft-minus-official_il:native_grpo,mean_PDMS,1000,24.357282369693586,19.663752397510613,23.1669132424763,25.565130496584196,23.091526011941223,25.660147988142683,0.988,0.0,512.0
v6_sft-minus-official_il:native_grpo,max_PDMS,1000,-0.9332021108235271,-0.4505269755027044,-1.2575200030359124,-0.5346274569973058,-1.2697616159016787,-0.5177820304679958,0.11,0.354,512.0
v6_sft-minus-official_il:native_grpo,min_PDMS,1000,68.01959495735905,78.10948182649705,66.28397048299311,69.77657015614388,66.1026875861618,69.85613440170262,0.982,0.017,512.0
v6_sft-minus-official_il:native_grpo,range_PDMS,1000,-68.95279706818258,-79.06090237772094,-70.73973593015647,-67.12006006437034,-70.80709662573479,-67.02731617177353,0.005,0.006,512.0
v6_sft-minus-official_il:native_grpo,feasible_rate,1000,0.273546875,0.234375,0.2586234375,0.288751171875,0.2575628891968136,0.29006378141365274,0.891,0.092,512.0
v6_sft-minus-official_il:native_grpo,pairwise_ADE,1000,-1.7289037341121585,-1.7460254691541195,-1.735588464432396,-1.7221016546614003,-1.7359599562848425,-1.7216761707177006,0.0,0.0,512.0
v6_sft-minus-official_il:native_grpo,Hit16,1000,-0.21475,0.0,-0.23925,-0.19,-0.242122022743553,-0.18730754327336582,0.067,0.585,512.0
v6_sft-minus-official_il:native_grpo,safe_count,1000,4.37675,3.75,4.14096875,4.606,4.12070972511217,4.646806072335755,0.891,0.092,512.0
v6_sft-minus-official_il:native_grpo,hard_failure_rate,1000,-0.171578125,-0.09375,-0.18503164062500002,-0.15896757812499998,-0.18632189681415798,-0.15726306108663765,0.009,0.239,512.0
v6_sft-minus-official_il:native_grpo,center_shift_IL_eval,1000,0.2415666520744562,0.15536248683929443,0.22322182566523552,0.2605159704422578,0.2191060283251432,0.26675354862285844,0.827,0.0,512.0
original_grpo_11970-minus-official_il:eval,mean_PDMS,1000,2.8801176752858737,0.6098342936306267,2.153196630024856,3.6391421312362797,2.1868114040817317,3.6078521304510653,0.583,0.3,512.0
original_grpo_11970-minus-official_il:eval,max_PDMS,1000,1.637549052340155,0.032725136899010465,1.075346616428872,2.2158833057239353,0.941744567197385,2.3204999203885666,0.503,0.368,512.0
original_grpo_11970-minus-official_il:eval,min_PDMS,1000,5.258360178998642,0.7281450518731418,4.1941144178639505,6.382994225321201,4.244457116847395,6.3765997264102525,0.589,0.304,512.0
original_grpo_11970-minus-official_il:eval,range_PDMS,1000,-3.6208111266584884,0.0,-4.635880532609088,-2.6798919460529675,-4.544323650595183,-2.7295930950417606,0.282,0.306,512.0
original_grpo_11970-minus-official_il:eval,feasible_rate,1000,0.00653125,0.0,-0.00453125,0.01729765625,-0.005251490641814751,0.01792879064939217,0.079,0.894,512.0
original_grpo_11970-minus-official_il:eval,pairwise_ADE,1000,0.02541571196075529,0.025596710853278637,0.024385851543536407,0.026385531910602004,0.024307751280370868,0.0265232850532176,0.951,0.0,512.0
original_grpo_11970-minus-official_il:eval,Hit16,1000,0.202,0.0,0.1705,0.23375,0.1655196025202574,0.23973267606695825,0.328,0.59,512.0
original_grpo_11970-minus-official_il:eval,safe_count,1000,0.1045,0.0,-0.0657625,0.285,-0.07518638666400854,0.2848905727701224,0.079,0.894,512.0
original_grpo_11970-minus-official_il:eval,hard_failure_rate,1000,-0.012765625,0.0,-0.020078906249999997,-0.005858984374999998,-0.01949631658644974,-0.005678840092530174,0.003,0.953,512.0
original_grpo_11970-minus-official_il:eval,center_shift_IL_eval,1000,0.49914172854274513,0.4671557694673538,0.4867532962566241,0.5118297227336094,0.48478737880084277,0.5139721701046034,1.0,0.0,512.0
original_grpo_11970-minus-official_il:native_grpo,mean_PDMS,1000,9.828784364087479,6.3570685793204476,9.104760500345515,10.565163183347561,9.06604386687886,10.633182272542184,0.88,0.002,512.0
original_grpo_11970-minus-official_il:native_grpo,max_PDMS,1000,1.0441362365497833,0.09226712187722086,0.8873790604012085,1.2121566317893564,0.8660715998536935,1.223424374281284,0.514,0.406,512.0
original_grpo_11970-minus-official_il:native_grpo,min_PDMS,1000,8.861406358231564,1.080165943479635,7.821856494885048,9.901876184842367,7.774789379311282,9.873789005988138,0.539,0.324,512.0
original_grpo_11970-minus-official_il:native_grpo,range_PDMS,1000,-7.817270121681784,-0.5948213027983176,-8.90611890671531,-6.741080086076509,-8.894785630835798,-6.791153450331967,0.336,0.121,512.0
original_grpo_11970-minus-official_il:native_grpo,feasible_rate,1000,0.079625,0.046875,0.07034375,0.088657421875,0.07005439253669712,0.08986007199322417,0.639,0.14,512.0
original_grpo_11970-minus-official_il:native_grpo,pairwise_ADE,1000,-0.000456674188375473,0.0023701339960098267,-0.0015943257048726082,0.0006257025197148326,-0.0016713833746389102,0.0007969623879327131,0.579,0.0,512.0
original_grpo_11970-minus-official_il:native_grpo,Hit16,1000,0.04975,0.0,0.03925,0.06025,0.039393293516914375,0.059979561417564664,0.176,0.793,512.0
original_grpo_11970-minus-official_il:native_grpo,safe_count,1000,1.274,0.75,1.12549375,1.42375625,1.111709969939104,1.4365492887045646,0.639,0.14,512.0
original_grpo_11970-minus-official_il:native_grpo,hard_failure_rate,1000,-0.08778125,-0.03125,-0.09668867187499999,-0.07913984375000001,-0.09707805675564607,-0.07927634824557277,0.106,0.282,512.0
original_grpo_11970-minus-official_il:native_grpo,center_shift_IL_eval,1000,0.3468803517073393,0.3160495311021805,0.3350149152491242,0.3592252333503217,0.33272117805341406,0.36072600313583286,0.998,0.0,512.0
psi_sft-minus-official_il:eval,mean_PDMS,1000,0.424771143767747,0.26969981893623896,-0.3188202531609861,1.1372967712019417,-0.33691158656029024,1.141811570903227,0.54,0.259,512.0
psi_sft-minus-official_il:eval,max_PDMS,1000,1.9509718521607606,0.7093900978930421,1.446629327584793,2.4708437441129902,1.4399381573374552,2.4729456656764124,0.558,0.372,512.0
psi_sft-minus-official_il:eval,min_PDMS,1000,-2.8898427927469412,0.0,-4.2777281369071325,-1.5707899398971459,-4.321297868838812,-1.5050637135651417,0.474,0.285,512.0
psi_sft-minus-official_il:eval,range_PDMS,1000,4.840814644907701,0.5171217460181783,3.482661553333318,6.176103198160625,3.544099492776954,6.225837748231913,0.616,0.272,512.0
psi_sft-minus-official_il:eval,feasible_rate,1000,-0.020796875,0.0,-0.0306875,-0.010749218749999996,-0.031000328317052517,-0.010818557320488491,0.052,0.807,512.0
psi_sft-minus-official_il:eval,pairwise_ADE,1000,0.16213846088200806,0.1558492761105299,0.15891382538385224,0.16539872325295582,0.15844591944780348,0.16590627583459694,1.0,0.0,512.0
psi_sft-minus-official_il:eval,Hit16,1000,0.28,0.0,0.25274375,0.308,0.2473033215511724,0.3112276198823088,0.374,0.599,512.0
psi_sft-minus-official_il:eval,safe_count,1000,-0.33275,0.0,-0.49475625,-0.1715,-0.49624560553728886,-0.17482069784355475,0.052,0.807,512.0
psi_sft-minus-official_il:eval,hard_failure_rate,1000,0.009109375,0.0,0.002733984375,0.016,0.0023192229094328703,0.016225879280945887,0.077,0.892,512.0
psi_sft-minus-official_il:eval,center_shift_IL_eval,1000,0.44111512845009565,0.40447084605693817,0.42492627276331185,0.4579316231542267,0.4236776677686822,0.4598968710144041,1.0,0.0,512.0
psi_sft-minus-official_il:native_grpo,mean_PDMS,1000,-3.522294239515168,-2.720151625328551,-4.056952533705361,-2.9891705349549027,-4.082640551511677,-2.9730579491073015,0.302,0.004,512.0
psi_sft-minus-official_il:native_grpo,max_PDMS,1000,0.7794011813358755,0.0,0.5995897205799424,0.9657300033206538,0.5731501476924032,0.9734709278371915,0.489,0.391,512.0
psi_sft-minus-official_il:native_grpo,min_PDMS,1000,-4.876983820396005,0.0,-5.684090672218236,-4.0819031855736245,-5.672505895575347,-4.100645573073083,0.142,0.487,512.0
psi_sft-minus-official_il:native_grpo,range_PDMS,1000,5.65638500173188,1.2478674242613579,4.823655492899524,6.474086808161887,4.897439129229355,6.4297967122597735,0.624,0.176,512.0
psi_sft-minus-official_il:native_grpo,feasible_rate,1000,-0.06721875,-0.0546875,-0.073656640625,-0.060953125,-0.07433240070114236,-0.060612692551628294,0.188,0.117,512.0
psi_sft-minus-official_il:native_grpo,pairwise_ADE,1000,0.2632152940630913,0.26275958120822906,0.259695256241411,0.2666902142480016,0.25909942400131913,0.2673353537692631,1.0,0.0,512.0
psi_sft-minus-official_il:native_grpo,Hit16,1000,0.033,0.0,0.023,0.04275,0.023147666897666896,0.04324524151641603,0.158,0.786,512.0
psi_sft-minus-official_il:native_grpo,safe_count,1000,-1.0755,-0.875,-1.17800625,-0.97374375,-1.1843439757616654,-0.9675344802911942,0.188,0.117,512.0
psi_sft-minus-official_il:native_grpo,hard_failure_rate,1000,0.038859375,0.015625,0.0330921875,0.044609375,0.03262379927641294,0.044746729214520886,0.574,0.22,512.0
psi_sft-minus-official_il:native_grpo,center_shift_IL_eval,1000,0.36583320808410646,0.33361658453941345,0.3507048150908202,0.3813550394140184,0.3489649191962958,0.3827288135664167,0.993,0.0,512.0
a5_grpo_300-minus-a5_sft:eval,mean_PDMS,1000,2.230717129617847,2.3034514639283685,1.5571635169038776,2.8806822802819716,1.5370689239728448,2.9241443939781284,0.587,0.332,512.0
a5_grpo_300-minus-a5_sft:eval,max_PDMS,1000,3.191046228488808,2.534839593913027,2.7477423009360695,3.6002320723154297,2.719827610238452,3.640572496484819,0.61,0.379,512.0
a5_grpo_300-minus-a5_sft:eval,min_PDMS,1000,-0.8190133600114383,1.5791874146575537,-1.9998707227823467,0.39936338529143106,-2.078339792107623,0.40174756891036445,0.566,0.335,512.0
a5_grpo_300-minus-a5_sft:eval,range_PDMS,1000,4.010059588500246,0.0,2.8825613397899765,5.1502941204505746,2.8656615955713143,5.154366726828399,0.48,0.335,512.0
a5_grpo_300-minus-a5_sft:eval,feasible_rate,1000,-0.0304375,0.0,-0.04065625,-0.02112421875,-0.04076055078837745,-0.020489531742923287,0.019,0.859,512.0
a5_grpo_300-minus-a5_sft:eval,pairwise_ADE,1000,0.38889207819802685,0.36338692624121904,0.36979951421148144,0.40879076116299257,0.36822873439340886,0.4106491327991667,0.973,0.0,512.0
a5_grpo_300-minus-a5_sft:eval,Hit16,1000,0.32375,0.0,0.2955,0.35225,0.29419276910148157,0.35408868135096305,0.377,0.617,512.0
a5_grpo_300-minus-a5_sft:eval,safe_count,1000,-0.487,0.0,-0.6547625,-0.3389624999999999,-0.645491233091916,-0.33450064890478054,0.019,0.859,512.0
a5_grpo_300-minus-a5_sft:eval,hard_failure_rate,1000,0.0034375,0.0,-0.001766015625,0.008751171875000005,-0.0019190774102311853,0.008913620559128374,0.038,0.948,512.0
a5_grpo_300-minus-a5_sft:eval,center_shift_IL_eval,1000,1.1422058569416405,0.7690746486186981,1.0592602508252487,1.2228605797059835,1.0367206730784666,1.2543389890938395,0.817,0.0,512.0
a5_grpo_300-minus-a5_sft:native_grpo,mean_PDMS,1000,1.7846598707611616,2.0674686742877455,1.1815097666260073,2.3810924438152865,1.129412270238704,2.4596299287554686,0.596,0.268,512.0
a5_grpo_300-minus-a5_sft:native_grpo,max_PDMS,1000,1.9963358908568958,1.3117985281474631,1.6000788927911822,2.339913327712907,1.5846363761461693,2.3619160995173005,0.59,0.403,512.0
a5_grpo_300-minus-a5_sft:native_grpo,min_PDMS,1000,-1.984987674378671,0.9163097452135673,-3.421754583683436,-0.6041760556806474,-3.4290577218632907,-0.5752667146918654,0.529,0.276,512.0
a5_grpo_300-minus-a5_sft:native_grpo,range_PDMS,1000,3.981323565235567,0.0,2.587423045364209,5.413675679906336,2.576622991911056,5.402347649886374,0.401,0.271,512.0
a5_grpo_300-minus-a5_sft:native_grpo,feasible_rate,1000,-0.038015625,0.0,-0.047578515625,-0.028982812499999993,-0.047322510371433,-0.029035114327536717,0.059,0.716,512.0
a5_grpo_300-minus-a5_sft:native_grpo,pairwise_ADE,1000,0.35848903583921493,0.3231121804565191,0.33888813387746924,0.3780182688788976,0.33811166733554193,0.3789291971912399,0.937,0.0,512.0
a5_grpo_300-minus-a5_sft:native_grpo,Hit16,1000,0.16775,0.0,0.14849375,0.18725,0.14687572617942346,0.18999174451075607,0.283,0.712,512.0
a5_grpo_300-minus-a5_sft:native_grpo,safe_count,1000,-0.60825,0.0,-0.75876875,-0.46618749999999975,-0.757718297912331,-0.4600861846154135,0.059,0.716,512.0
a5_grpo_300-minus-a5_sft:native_grpo,hard_failure_rate,1000,0.004921875,0.0,0.0005625,0.009657031250000003,0.00046135794105101686,0.0096143469594754,0.096,0.852,512.0
a5_grpo_300-minus-a5_sft:native_grpo,center_shift_IL_eval,1000,1.2904936516061425,0.9445801079273224,1.209409161325358,1.3716310400400311,1.1927337839719865,1.3941714608436953,0.862,0.0,512.0
a5_grpo_4842-minus-a5_sft:eval,mean_PDMS,1000,4.0526014979210725,3.112700414449918,3.4475663332040503,4.683488598579192,3.3707802615978983,4.714731875326063,0.623,0.35,512.0
a5_grpo_4842-minus-a5_sft:eval,max_PDMS,1000,3.7485322433355486,2.6617187982010293,3.2614835643367766,4.222554142924235,3.2524892739146583,4.256339064308866,0.614,0.383,512.0
a5_grpo_4842-minus-a5_sft:eval,min_PDMS,1000,3.369126816663383,2.809753875067109,2.3695067804050822,4.345911345510382,2.3285050080558674,4.3925542029741615,0.613,0.352,512.0
a5_grpo_4842-minus-a5_sft:eval,range_PDMS,1000,0.3794054266721647,0.0,-0.4897703841143787,1.2303836490724573,-0.4816803798801667,1.3367773999542383,0.273,0.352,512.0
a5_grpo_4842-minus-a5_sft:eval,feasible_rate,1000,-0.004921875,0.0,-0.012953515624999998,0.002828125,-0.01303114139153334,0.0029629230463124384,0.025,0.93,512.0
a5_grpo_4842-minus-a5_sft:eval,pairwise_ADE,1000,0.23719789963657967,0.22564549837261438,0.22414648995796452,0.24980700897610514,0.2242701880663909,0.2505939763169741,0.922,0.0,512.0
a5_grpo_4842-minus-a5_sft:eval,Hit16,1000,0.33,0.0,0.302,0.35700625,0.30051625418179595,0.3596543475883733,0.38,0.619,512.0
a5_grpo_4842-minus-a5_sft:eval,safe_count,1000,-0.07875,0.0,-0.20151875,0.04200625000000002,-0.20692949525709686,0.048624043782004724,0.025,0.93,512.0
a5_grpo_4842-minus-a5_sft:eval,hard_failure_rate,1000,-0.000953125,0.0,-0.006298828124999999,0.004438671875000004,-0.006710388710197183,0.0046482985160793714,0.018,0.967,512.0
a5_grpo_4842-minus-a5_sft:eval,center_shift_IL_eval,1000,1.4900534984469413,1.2883478999137878,1.404265759304911,1.573903448262997,1.3917618107364962,1.6056793190193983,0.894,0.0,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,mean_PDMS,1000,3.7374472058337234,2.899787749802371,3.179078219733166,4.279956849828743,3.1656499635132076,4.308167655216753,0.649,0.288,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,max_PDMS,1000,2.2913392249187314,1.2920538032086881,1.9389573534478253,2.596722917442215,1.9143395053395265,2.6128335483048986,0.592,0.406,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,min_PDMS,1000,3.7975960260629305,3.028685408771196,2.626277182888577,5.014371487500906,2.623551742218307,4.987804042017362,0.61,0.296,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,range_PDMS,1000,-1.5062568011441986,-0.23273938218437173,-2.721589024985506,-0.35304588133332737,-2.705094843595987,-0.28593631030930733,0.181,0.289,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,feasible_rate,1000,-0.006828125,0.0,-0.013673046874999999,-0.0004839843749999986,-0.014126628735337031,0.0004660412630364793,0.089,0.794,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,pairwise_ADE,1000,0.18956000640057027,0.1777388472110033,0.17415152112976648,0.20461870373142882,0.17177279457184247,0.20636578679875858,0.823,0.0,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,Hit16,1000,0.1695,0.0,0.15075,0.1895,0.14817393714635266,0.19123734636624912,0.282,0.716,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,safe_count,1000,-0.10925,0.0,-0.2155,-0.0027312499999999316,-0.22594885265112896,0.005533806405143328,0.089,0.794,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,hard_failure_rate,1000,-0.00040625,0.0,-0.004906640625,0.004344140625000002,-0.005168580328806147,0.00430438426127439,0.055,0.889,512.0
a5_grpo_4842-minus-a5_sft:native_grpo,center_shift_IL_eval,1000,1.5585574692711235,1.3332603573799133,1.474659356461279,1.6449679992880673,1.4579169205508633,1.6622913739412848,0.905,0.0,512.0
v6_grpo_300-minus-v6_sft:eval,mean_PDMS,1000,1.2501866347422494,0.8772571303944972,0.9330711051472697,1.574726510299749,0.9191321036233461,1.6102402278243315,0.641,0.315,512.0
v6_grpo_300-minus-v6_sft:eval,max_PDMS,1000,2.220371904719431,1.535395361361303,1.806531295915659,2.6597293291503776,1.7587625740140933,2.7091928690355687,0.631,0.362,512.0
v6_grpo_300-minus-v6_sft:eval,min_PDMS,1000,-0.16335486880871383,0.6804526552662225,-0.7303010271282722,0.3650975341451087,-0.7520959281051295,0.3619633937652178,0.619,0.323,512.0
v6_grpo_300-minus-v6_sft:eval,range_PDMS,1000,2.383726773528145,0.5287566600512683,1.771885551381238,3.02769098941419,1.7389681957014298,3.0919129354169645,0.591,0.316,512.0
v6_grpo_300-minus-v6_sft:eval,feasible_rate,1000,-0.00915625,0.0,-0.015,-0.003608203124999996,-0.015226529928729913,-0.0038253498789458103,0.014,0.916,512.0
v6_grpo_300-minus-v6_sft:eval,pairwise_ADE,1000,0.12658516887994484,0.11087447544559836,0.11826560224686983,0.13475481265784475,0.11787635720076652,0.135307867534001,0.906,0.0,512.0
v6_grpo_300-minus-v6_sft:eval,Hit16,1000,0.30225,0.0,0.27575,0.3295,0.2734447266661612,0.33242376083759834,0.367,0.628,512.0
v6_grpo_300-minus-v6_sft:eval,safe_count,1000,-0.1465,0.0,-0.24025,-0.0535,-0.24702953296703298,-0.05593814213001125,0.014,0.916,512.0
v6_grpo_300-minus-v6_sft:eval,hard_failure_rate,1000,-0.000765625,0.0,-0.003203125,0.001359375,-0.003393915051750797,0.0014613806483429284,0.018,0.974,512.0
v6_grpo_300-minus-v6_sft:eval,center_shift_IL_eval,1000,0.14484308656305075,0.13707467168569565,0.12087298450618983,0.16896919764522464,0.11984506372266455,0.1693895666994555,0.632,0.0,512.0
v6_grpo_300-minus-v6_sft:native_grpo,mean_PDMS,1000,1.0829242214872894,0.9694307480459585,0.7783407440645639,1.3749664420117864,0.7592101103960045,1.399979744032326,0.619,0.277,512.0
v6_grpo_300-minus-v6_sft:native_grpo,max_PDMS,1000,1.7592210904080052,1.656473451894172,1.565283807166832,1.9487888844475252,1.5508186051051345,1.949571356623054,0.617,0.378,512.0
v6_grpo_300-minus-v6_sft:native_grpo,min_PDMS,1000,-1.3684708119342546,0.7308399361633064,-2.18115005137359,-0.5945932867202062,-2.240144353923493,-0.5446947425950781,0.598,0.294,512.0
v6_grpo_300-minus-v6_sft:native_grpo,range_PDMS,1000,3.1276919023422596,0.4248114309704576,2.337158453933677,3.931863189943241,2.2568787693226557,3.982447868727567,0.544,0.285,512.0
v6_grpo_300-minus-v6_sft:native_grpo,feasible_rate,1000,-0.013875,0.0,-0.019219531249999998,-0.009060937499999994,-0.019562616509193054,-0.008712697632932483,0.031,0.837,512.0
v6_grpo_300-minus-v6_sft:native_grpo,pairwise_ADE,1000,0.1310284751597792,0.13091626577079296,0.12377932960730977,0.13834913681019098,0.12285816286389659,0.13914798290331354,0.883,0.0,512.0
v6_grpo_300-minus-v6_sft:native_grpo,Hit16,1000,0.25775,0.0,0.233,0.28225,0.23020184175999137,0.2855005876068376,0.355,0.641,512.0
v6_grpo_300-minus-v6_sft:native_grpo,safe_count,1000,-0.222,0.0,-0.30525,-0.14623749999999994,-0.31689676193519706,-0.14244331272715471,0.031,0.837,512.0
v6_grpo_300-minus-v6_sft:native_grpo,hard_failure_rate,1000,0.000703125,0.0,-0.0013125,0.002734375,-0.001554257381206207,0.0029248730663278513,0.058,0.914,512.0
v6_grpo_300-minus-v6_sft:native_grpo,center_shift_IL_eval,1000,0.19993999426066875,0.21111860126256943,0.1733407344499603,0.2271646644966677,0.17349694335063787,0.22744303243773537,0.66,0.0,512.0
v6_grpo_3300-minus-v6_sft:eval,mean_PDMS,1000,2.1909853939465322,2.3428204890255415,1.570411538839193,2.829336771388047,1.5299589278077765,2.888566484942811,0.629,0.309,512.0
v6_grpo_3300-minus-v6_sft:eval,max_PDMS,1000,3.048684810717159,2.682009142355092,2.5521402860550966,3.569914369369691,2.520944104432919,3.6158203406324554,0.631,0.359,512.0
v6_grpo_3300-minus-v6_sft:eval,min_PDMS,1000,-0.3105793078971666,1.8335184008799388,-1.283319513791288,0.6178166899014862,-1.3619107380496742,0.6696741185228268,0.607,0.314,512.0
v6_grpo_3300-minus-v6_sft:eval,range_PDMS,1000,3.359264118614325,0.05235938838896992,2.453520703884318,4.3247584384415845,2.426000155281601,4.31731178295057,0.508,0.31,512.0
v6_grpo_3300-minus-v6_sft:eval,feasible_rate,1000,-0.021625,0.0,-0.031034375,-0.012843359374999998,-0.0316891178042835,-0.011788382698915502,0.018,0.889,512.0
v6_grpo_3300-minus-v6_sft:eval,pairwise_ADE,1000,0.11592340792855248,0.10453163413330913,0.10851314626197564,0.12287562490976416,0.10827554119108898,0.1235680197294476,0.926,0.0,512.0
v6_grpo_3300-minus-v6_sft:eval,Hit16,1000,0.37875,0.0,0.35024375,0.40725,0.3478569508448541,0.4117799085724368,0.412,0.582,512.0
v6_grpo_3300-minus-v6_sft:eval,safe_count,1000,-0.346,0.0,-0.4997625,-0.20673749999999994,-0.5026343592473492,-0.19640963709041764,0.018,0.889,512.0
v6_grpo_3300-minus-v6_sft:eval,hard_failure_rate,1000,0.001578125,0.0,-0.00378125,0.007016015625000002,-0.0049361465751838335,0.007193888126569762,0.035,0.955,512.0
v6_grpo_3300-minus-v6_sft:eval,center_shift_IL_eval,1000,0.6083095807284117,0.6640937924385071,0.5721066170202568,0.6437655914606527,0.5716157382770611,0.6465856916146829,0.832,0.0,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,mean_PDMS,1000,1.76758875394051,2.099339488401462,1.2155025349189363,2.2923024518337383,1.180117823700038,2.3684873270850493,0.618,0.265,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,max_PDMS,1000,2.07379645356163,2.1841338036676277,1.7835772550495497,2.336701010154664,1.7663103382789824,2.348136660242278,0.616,0.375,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,min_PDMS,1000,-2.334380599635096,1.5252459103532914,-3.5470868939757185,-1.054079743814536,-3.7822043583898592,-0.9252093127428132,0.566,0.279,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,range_PDMS,1000,4.4081770531967255,0.0,3.2026036842771592,5.6558015520091205,3.054457147851686,5.853815017802298,0.458,0.274,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,feasible_rate,1000,-0.025140625,0.0,-0.033220312499999995,-0.01753125,-0.03344127977269609,-0.01713042450870414,0.042,0.777,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,pairwise_ADE,1000,0.0707248073015362,0.06984524801373482,0.06337030144105665,0.07804407543870621,0.06278713606658945,0.07833742990096561,0.774,0.0,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,Hit16,1000,0.28775,0.0,0.26275,0.31475,0.2578339298615792,0.3177378828982783,0.362,0.632,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,safe_count,1000,-0.40225,0.0,-0.53378125,-0.28425,-0.5312904780506613,-0.27607774463455514,0.042,0.777,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,hard_failure_rate,1000,0.004453125,0.0,-0.0001875,0.009172656250000003,-0.0006124429810015048,0.009641664334456838,0.087,0.88,512.0
v6_grpo_3300-minus-v6_sft:native_grpo,center_shift_IL_eval,1000,0.5984429699778557,0.6629119515419006,0.5635922939151525,0.6324786503044889,0.5609280344775032,0.6361687407178652,0.839,0.0,512.0
teacher:official_il:official_il:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.9425149700598803,-1.0,-0.957185628742515,-0.9275449101796407,-0.9566043418958854,-0.9265413943355121,0.0,0.04311377245508982,415.0
teacher:official_il:official_il:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.9556886227544911,-1.0,-0.9688622754491018,-0.9401197604790419,-0.9687870974896383,-0.9415580377334108,0.0,0.04431137724550898,415.0
teacher:official_il:official_il:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.8310254491017964,-1.0,-0.8511985404191617,-0.8113009917664671,-0.8523059635424758,-0.8093269853823817,0.0,0.04311377245508982,415.0
teacher:official_il:official_il:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:official_il:ALL:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:official_il:NON_GT:native-minus-eval,weighted_hit16_0p5,0,,,,,,,,,
teacher:official_il:official_il:NON_GT:native-minus-eval,weighted_hit64_0p5,0,,,,,,,,,
teacher:official_il:official_il:NON_GT:native-minus-eval,weighted_mass64_0p5,0,,,,,,,,,
teacher:official_il:official_il:NON_GT:native-minus-eval,epsilon_mse,0,,,,,,,,,
teacher:official_il:official_il:NON_GT:native-minus-eval,weighted_epsilon_mse,0,,,,,,,,,
teacher:official_il:official_il:GT:native-minus-eval,weighted_hit16_0p5,835,-0.9425149700598803,-1.0,-0.957185628742515,-0.927245508982036,-0.9568457353324076,-0.9266925724998119,0.0,0.04311377245508982,415.0
teacher:official_il:official_il:GT:native-minus-eval,weighted_hit64_0p5,835,-0.9556886227544911,-1.0,-0.9688622754491018,-0.9413173652694611,-0.9693034238488784,-0.9412483980974216,0.0,0.04431137724550898,415.0
teacher:official_il:official_il:GT:native-minus-eval,weighted_mass64_0p5,835,-0.8310254491017964,-1.0,-0.8508617140718563,-0.8108528255988025,-0.8518073153235566,-0.809512334255739,0.0,0.04311377245508982,415.0
teacher:official_il:official_il:GT:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:official_il:GT:native-minus-eval,weighted_epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
teacher:official_il:psi_sft:ALL:native-minus-eval,weighted_hit16_0p5,835,-0.31844311071013265,0.0,-0.3462619728902857,-0.2923338295091055,-0.34704787444426216,-0.2893226721847265,0.0,0.5964071856287425,415.0
teacher:official_il:psi_sft:ALL:native-minus-eval,weighted_hit64_0p5,835,-0.3246107753522382,0.0,-0.35228592486527865,-0.29694311100744203,-0.3535674623136005,-0.29633284670570637,0.0,0.5976047904191617,415.0
teacher:official_il:psi_sft:ALL:native-minus-eval,weighted_mass64_0p5,835,-0.27608906911786446,0.0,-0.30139123029005854,-0.25186903293650253,-0.3043152109760156,-0.24899020577000908,0.0,0.5964071856287425,415.0
teacher:official_il:psi_sft:ALL:native-minus-eval,epsilon_mse,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.0
