epoch,evaluation,PDMS,n_valid,checkpoint_path,vlm_path,cache_hidden_state,train_vlm_path,summary_path,config_path
6,wrong_vlm,78.65710089923722,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_6-step_9310.ckpt,/mnt/project/VLA-AD/checkpoints/recogdrive/ReCogDrive-VLM-2B,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_6-step_9310/eval_epoch_6-step_9310/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_6-step_9310/eval_epoch_6-step_9310/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.08.22.11.15/code/hydra/config.yaml
7,wrong_vlm,77.79637733557864,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_7-step_10640.ckpt,/mnt/project/VLA-AD/checkpoints/recogdrive/ReCogDrive-VLM-2B,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_7-step_10640/eval_epoch_7-step_10640/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_7-step_10640/eval_epoch_7-step_10640/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.08.22.23.02/code/hydra/config.yaml
8,wrong_vlm,78.50301610040432,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_8-step_11970.ckpt,/mnt/project/VLA-AD/checkpoints/recogdrive/ReCogDrive-VLM-2B,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_8-step_11970/eval_epoch_8-step_11970/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_8-step_11970/eval_epoch_8-step_11970/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.08.22.23.02/code/hydra/config.yaml
9,wrong_vlm,77.33344883135713,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_9-step_13300.ckpt,/mnt/project/VLA-AD/checkpoints/recogdrive/ReCogDrive-VLM-2B,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_9-step_13300/eval_epoch_9-step_13300/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8/epoch_9-step_13300/eval_epoch_9-step_13300/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.08.23.54.13/code/hydra/config.yaml
6,correct_vlm,90.04396908905407,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_6-step_9310.ckpt,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_6-step_9310/eval_epoch_6-step_9310/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_6-step_9310/eval_epoch_6-step_9310/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.09.01.02.09/code/hydra/config.yaml
7,correct_vlm,89.90566168297441,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_7-step_10640.ckpt,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_7-step_10640/eval_epoch_7-step_10640/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_7-step_10640/eval_epoch_7-step_10640/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.09.01.02.09/code/hydra/config.yaml
8,correct_vlm,90.24186702243041,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_8-step_11970.ckpt,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_8-step_11970/eval_epoch_8-step_11970/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_8-step_11970/eval_epoch_8-step_11970/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.09.02.38.14/code/hydra/config.yaml
9,correct_vlm,90.02095199693599,12138,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_early_eval_zt2_wait/checkpoint_archive/epoch_9-step_13300.ckpt,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,False,/mnt/project/VLA-AD_last_vla_dev/outputs/sft_only_navsim/hf_eval_model,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_9-step_13300/eval_epoch_9-step_13300/aggregate_summary.json,/mnt/project/VLA-AD/outputs/sft_only_navsim_stage3_original_grpo_from_stage2_epoch200_20260708T014559Z/navtest_eval_local_pair8_correct_vlm_epoch6_9/epoch_9-step_13300/eval_epoch_9-step_13300/shard_0/hydra/stage3_safe_diffgrpo_eval_exact_pool_pdm_local_shard_0/2026.07.09.02.38.14/code/hydra/config.yaml
