step,loss,candidate_or_policy_loss,GT_or_BC_loss,gradient_norm_before_clip,lr,seconds
1,0.0035613344371085986,0.003484185741399415,0.0003085948079615264,0.14768189191818237,1.0000000000000002e-06,6.391960144042969
2,0.009925412290613167,0.00907295617798809,0.003409824784284865,0.5663734078407288,2.0000000000000003e-06,8.285084009170532
3,0.003335171233629808,0.0033063323298847536,0.00011535555216823923,0.345210999250412,3e-06,10.149933338165283
4,0.026865818977967137,0.023893502502687625,0.011889268685081333,1.5823357105255127,4.000000000000001e-06,12.03600549697876
5,0.0035065753472736105,0.0033991601958405226,0.0004296602494378021,0.24610193073749542,5e-06,13.921799898147583
6,0.0029968843482492957,0.0028538615679281065,0.0005720911030948628,0.3158220052719116,6e-06,15.80920672416687
7,0.007781032633829454,0.007642428749932151,0.000554416076738562,0.7298535704612732,7e-06,17.69378972053528
8,0.0013910390916862525,0.0013463409704854712,0.00017879238794193952,0.4059582054615021,8.000000000000001e-06,19.56452775001526
9,0.012174401839729398,0.008132464728987543,0.016167747165127366,0.44495153427124023,9e-06,21.483147859573364
10,0.004302227709558792,0.003915377874363912,0.0015473995017600828,0.8123117685317993,1e-05,23.373222589492798
11,0.007037008470433648,0.006597522075026063,0.0017579453683538304,0.20849858224391937,9.999316524962347e-06,25.278422117233276
12,0.003009255393408239,0.0029949745003250428,5.712373683763872e-05,0.18558251857757568,9.99726628670463e-06,27.17063546180725
13,0.0058705553456093185,0.005762406304711476,0.0004325959830566717,0.5901324152946472,9.993849845741525e-06,29.06974196434021
14,0.0045146583834139165,0.004269345194188645,0.0009812530706767575,0.18030473589897156,9.989068136093873e-06,30.980419158935547
15,0.003566861283616163,0.003525048854498891,0.0001672500757194939,0.19397054612636566,9.98292246503335e-06,32.88963174819946
16,0.004517129127634689,0.004472933458600892,0.00017678240828900016,0.16245891153812408,9.975414512725058e-06,34.79855728149414
17,0.029595571711979574,0.025736499799677404,0.015436291288324355,1.2104144096374512,9.966546331768192e-06,36.70280337333679
18,0.013120886789693031,0.012952607379702386,0.000673116921007022,0.27719131112098694,9.956320346634877e-06,38.604716539382935
19,0.0024430272133031394,0.0023103737585188355,0.0005306136326908018,0.2160601019859314,9.944739353007344e-06,40.52074909210205
20,0.0015266989466908854,0.0014580466522602364,0.00027460923502076184,0.31714361906051636,9.931806517013612e-06,42.47587299346924
21,0.017949991026398493,0.017683305944956373,0.0010667422220649314,0.7631728649139404,9.917525374361913e-06,45.32763051986694
22,0.0018028829799732193,0.0016771305781730916,0.0005030096067457634,0.22907432913780212,9.901899829374048e-06,47.27161359786987
23,0.010312710459402297,0.0073409774886386,0.011886932714560317,0.3682689368724823,9.884934153917998e-06,49.208303451538086
24,0.0014240803866414353,0.0012322215607127873,0.000767435295301766,0.34281736612319946,9.86663298624003e-06,51.147045850753784
25,0.0013020378264627652,0.001102638010706869,0.0007975992898536788,0.2621572017669678,9.847001329696653e-06,53.0892014503479
26,0.005298493681038963,0.003230685539165279,0.00827123255476181,0.3708036541938782,9.826044551386743e-06,55.02965497970581
27,0.002508096102246782,0.0024168405616364907,0.00036502219973044703,0.27029019594192505,9.803768380684242e-06,56.97046232223511
28,0.002821522648446262,0.002745556164882146,0.0003038659142475808,0.4368375539779663,9.780178907671788e-06,58.86220049858093
29,0.005833209077536594,0.005526540449864115,0.0012266749836271629,0.5329911708831787,9.755282581475769e-06,60.748443603515625
30,0.0033923850969586056,0.0016083309456007555,0.007136216768685699,0.6785467267036438,9.729086208503174e-06,62.63458323478699
31,0.007295516563317506,0.007266186225024285,0.00011732152779586613,0.33742424845695496,9.701596950580807e-06,64.52974462509155
32,0.007658789705601521,0.0058431018915143795,0.007262750567406329,0.36404410004615784,9.672822322997305e-06,66.42541813850403
33,0.0038977708427410107,0.003679807694425108,0.0008718528424651595,0.2088910937309265,9.642770192448537e-06,68.30361366271973
34,0.003844038345050649,0.0031499116630584467,0.002776506692498515,0.4335409700870514,9.611448774886925e-06,70.21015691757202
35,0.0031453484771191142,0.0027111600265925517,0.001736753608838626,0.34158486127853394,9.578866633275289e-06,72.13037276268005
36,0.0018815496314346092,0.0012732772574963747,0.0024330894939339487,0.4079062342643738,9.545032675245814e-06,74.08120393753052
37,0.0039005958706184174,0.003804810088695376,0.00038314312314469134,0.16479390859603882,9.509956150664796e-06,76.01985836029053
38,0.004989851237041876,0.004544195563539688,0.0017826225298449572,0.5689347982406616,9.473646649103819e-06,77.96496939659119
39,0.008865523908752948,0.006185757414641557,0.010719066137426125,0.9164429903030396,9.43611409721806e-06,79.85138940811157
40,0.0017407561754225753,0.0010927441880994593,0.002592047910184192,0.3344839811325073,9.397368756032445e-06,81.72599458694458
41,0.00904053593694698,0.008757093193707988,0.0011337713808643457,0.5831688046455383,9.357421218136387e-06,83.61115288734436
42,0.007540961278209579,0.004318162726121955,0.012891195486645302,0.74842369556427,9.31628240478787e-06,85.4991090297699
43,0.004201682735583745,0.0027011436977772973,0.006002155890655558,0.3711699843406677,9.273963562927695e-06,87.41097474098206
44,0.0060315973532851785,0.005829386085679289,0.0008088452950687497,0.4373503029346466,9.230476262104678e-06,89.37163949012756
45,0.012050901910697576,0.011986409728706349,0.0002579679048722028,0.6817025542259216,9.185832391312644e-06,91.26359486579895
46,0.02491886967982282,0.024408360633970005,0.002042039124717121,0.8395645022392273,9.140044155740102e-06,93.17338752746582
47,0.0058972763108613435,0.005730659035179997,0.0006664688298769761,0.716196596622467,9.093124073433462e-06,95.07174754142761
48,0.002088515648210887,0.002010357507970184,0.00031263250048141344,0.3577360510826111,9.045084971874738e-06,96.97500085830688
49,0.0042197877482976764,0.0027522614036570303,0.005870105541362136,0.2944484055042267,8.995939984474624e-06,98.83140850067139
50,0.004116494259505998,0.0040691277899895795,0.00018946585805679206,0.1911526918411255,8.94570254698197e-06,100.73361682891846
51,0.0028098281254642643,0.002630338296512491,0.0007179593021646724,0.3231903910636902,8.894386393810563e-06,102.68482756614685
52,0.005798771606350783,0.005730882141506299,0.0002715577393246349,0.46833834052085876,8.842005554284296e-06,104.60382580757141
53,0.0017717304981488269,0.001591430836924701,0.0007211986296624673,0.4324837028980255,8.788574348801676e-06,106.5056483745575
54,0.004303144341974985,0.0032264142682834063,0.004306920219278254,0.3248577117919922,8.734107384920771e-06,108.36573839187622
55,0.0072844726346374955,0.004649359587347135,0.010540452208260831,0.7165356874465942,8.67861955336566e-06,110.26138353347778
56,0.0037020623858552426,0.0026021112862508744,0.0043998044511681655,0.2019464671611786,8.622126023955446e-06,112.15439701080322
57,0.007927130111056613,0.0077730922457703855,0.0006161521546346194,0.3936428129673004,8.564642241456986e-06,114.05097985267639
58,0.021274415135849267,0.019216602431697538,0.008231250127209933,0.46539780497550964,8.506183921362443e-06,115.94338321685791
59,0.0018548275329521857,0.0018213637595181353,0.00013385515376285184,0.1929042488336563,8.446767045592829e-06,117.83844137191772
60,0.0035876451984222513,0.00272595008573262,0.0034467806326574646,0.2563123404979706,8.386407858128707e-06,119.72357845306396
61,0.0068341554469952825,0.006782182823371841,0.00020789107202290324,0.21575717628002167,8.325122860569243e-06,121.6537914276123
62,0.002296646882314235,0.002206074019341031,0.0003622913854997023,0.1997494250535965,8.262928807620843e-06,123.58453440666199
63,0.0035595981917140307,0.0033945799423236167,0.0006600727974728215,0.29860708117485046,8.199842702516582e-06,125.5287778377533
64,0.0024693776285857894,0.0023920001949591096,0.0003095095457865682,0.17031943798065186,8.135881792367686e-06,127.44691276550293
65,0.004771729378262535,0.004224710448397673,0.002188075758112973,0.5809827446937561,8.071063563448341e-06,129.3688440322876
66,0.005128373013576493,0.004642443422198994,0.0019437179482792999,0.3359038531780243,8.005405736415127e-06,131.28586626052856
67,0.01022944769647438,0.010152882889087778,0.00030625836643594084,0.3788596987724304,7.938926261462368e-06,133.18543004989624
68,0.006998771779763047,0.006595184506295482,0.001614348986549885,0.3469052016735077,7.871643313414718e-06,135.09908294677734
69,0.003315692098112777,0.003260394081735285,0.0002211921960224572,0.22288942337036133,7.803575286758365e-06,137.02200651168823
