method,step,token,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,pairwise_ADE,Spread_AUC,spread_ratio_IL,center_shift,mean_center_shift,CRN_policy_change_ADE,D_positive,positive_count,IL_retention_loss,candidate_fitting_loss,Hit1,Hit8,Hit16,Hit64
gt_distance,100,675f0d4dff9c5318,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2000590361932107,0.16868666881206135,1.6375624278771959,0.501855343580246,0.4985966384410858,0.485182523727417,0.0,0.0,0.004357556239483529,0.013074902220068907,0.0,0.0,0.0,0.0
gt_distance,100,6848c7497a065ae0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.31012349778149123,0.259559378141496,2.0689146098611415,1.3928240537643433,1.3682119846343994,1.23948335647583,0.3101235032081604,64.0,0.03576958302164712,0.03596967208250135,1.0,1.0,1.0,1.0
gt_distance,100,685c110d6a615ff8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16827532035334505,0.14169075229519,1.7895906348862958,0.4983527362346649,0.49703578650951385,0.4031992107629776,0.0,0.0,0.015067933692989754,0.025683850834866462,0.0,0.0,0.0,0.0
gt_distance,100,68f3beae8cd25dba,96.99026220708726,1.0,0.0,0.0,0.927766292970094,1.0,1.0,1.0,1.0,0.2770645211938819,0.23176152353974105,1.7236505830121978,1.3722439408302307,1.360691249370575,1.3959882855415344,0.1352139413356781,31.0,0.011103418943548604,0.011664146657039964,0.3125,0.49991691781272823,0.49999999924725647,0.5
gt_distance,100,69cd8ef1721f550d,94.79166666666666,0.875,0.0,0.0,1.0,1.0,1.0,0.875,1.0,0.23756850912174657,0.20048105782341075,1.8811251715525836,0.6535927355289459,0.6825882792472839,0.6603613495826721,0.0,0.0,0.0072434380526829045,0.03702890922795632,0.0,0.0,0.0,0.0
gt_distance,100,6b5978b04dc85323,90.71408551982542,1.0,0.0,0.0,0.7771380524758101,1.0,1.0,1.0,1.0,0.2268052738803486,0.19205953285197397,1.600191755314573,0.4315497875213623,0.4249502867460251,0.4759896248579025,0.08621807396411896,2.5,0.004881892746652738,0.005846169432516035,0.0,0.0,0.0,0.0
gt_distance,100,6be7246860e057c8,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2080440713866035,0.16920897255244222,1.7262993600204575,0.8228359818458557,0.7976687252521515,0.859526515007019,0.0,0.0,0.010457796819082432,0.013045030236753519,0.0,0.0,0.0,0.0
gt_distance,100,6c0b6e4fdf005a81,66.40625,0.6640625,0.3359375,0.3359375,0.6640625,1.0,0.6640625,1.0,1.0,0.2252539609597118,0.1937181316369715,1.1947909391993914,0.7983534336090088,0.8179030418395996,0.8422809839248657,0.21720924228429794,42.5,0.009524922013497417,0.009452992343540245,0.0,0.0,0.0,0.0
gt_distance,100,6c0dbda0d8e45ae9,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.20810391935422334,0.1781897311115349,1.2944468883890852,0.8413107693195343,0.8511382639408112,0.8573638275265694,0.0,0.0,0.006803895165830909,0.009681022786026006,0.0,0.0,0.0,0.0
gt_distance,100,6ca255559e0350a5,78.79811082877482,0.8671875,0.1328125,0.1328125,0.6770921598905958,1.0,0.8671875,1.0,1.0,0.25110900485852916,0.2086993862487393,1.7422248986952629,0.8561924397945404,0.8489985466003418,0.9289506077766418,0.3362679183483124,23.0,0.004924365886836313,0.005386725893913535,0.0,0.0,0.0,0.0
gt_distance,100,6ca6a1a4f3dc5d85,78.62939929608632,1.0,0.0,0.0,0.487105583106072,1.0,1.0,1.0,1.0,0.17869423305451249,0.14989120400363648,1.6308108921976514,0.2277502901852131,0.2021372690796852,0.25189222395420074,0.08535534888505936,21.0,0.004001919133315823,0.006902586213527684,0.1953125,0.49304999442126585,0.4999614030894433,0.5
gt_distance,100,6cc16446dbe45353,98.0824577185675,1.0,0.0,0.0,0.9539789852456202,1.0,1.0,1.0,1.0,0.3884580865364006,0.31170699931408125,2.6894045993267013,1.1696828603744507,1.1822978407144547,1.052393913269043,0.38845810294151306,64.0,0.028887793901958503,0.024630578849610174,1.0,1.0,1.0,1.0
gt_distance,100,6ee8095e2d8b599c,91.2463969788523,1.0,0.0,0.0,0.7899135274924552,1.0,1.0,1.0,1.0,0.2486348381010816,0.2128491279464927,1.3502967292893588,1.8688808679580688,1.8624852299690247,1.9168294072151184,0.0,0.0,0.018885717738157837,0.016554740009269153,0.0,0.0,0.0,0.0
gt_distance,100,6f2a7bf7cf275dd3,85.02604166666667,0.640625,0.0,0.0,1.0,1.0,1.0,0.640625,1.0,0.2138411871984473,0.18027495710431302,1.6114826684108774,0.47666338831186295,0.46258382499217987,0.5496380031108856,0.0,0.0,0.00801485990996298,0.08439248699278323,0.0,0.0,0.0,0.0
gt_distance,100,6f31d072740b5885,94.58023732448427,1.0,0.0,0.0,0.8699256957876226,1.0,1.0,1.0,1.0,0.20196342112331786,0.1698803082859738,1.5547864092628596,0.48313750326633453,0.4798302948474884,0.5667899549007416,0.06821723282337189,2.5,0.008232856660924881,0.007816643189926253,0.0,0.0,0.0,0.0
gt_distance,100,6f471ee76c595c92,99.9237068815271,1.0,0.0,0.0,0.9981689651566503,1.0,1.0,1.0,1.0,0.2501839664635777,0.21654277973797784,1.7828297172043746,0.9617696702480316,0.9541825950145721,1.017445147037506,0.0,0.0,0.010954565377687686,0.023063320517849206,0.0,0.0,0.0,0.0
gt_distance,100,70d9d2c73e4155d4,83.82918936846282,0.5,0.0,0.0,0.6119005448431076,1.0,1.0,1.0,0.5546875,0.23534287169601253,0.19325064533638547,1.757466103192166,1.3569620251655579,1.351219654083252,1.4316093921661377,0.0,0.0,0.02088912781982799,0.02871565256282338,0.0,0.0,0.0,0.0
gt_distance,100,70fb14aa330a5e1a,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2325975750168118,0.2000434548172921,1.1914418173602368,0.5773835927248001,0.5668103992938995,0.6366297602653503,0.0,0.0,0.00446633941737673,0.004650670659430034,0.0,0.0,0.0,0.0
gt_distance,100,71452581394b54da,93.5778253849255,1.0,0.0,0.0,0.8458678092382121,1.0,1.0,1.0,1.0,0.1979962874571491,0.16826399190364644,1.74717215456802,0.7197931110858917,0.7071520090103149,0.7448030710220337,0.0,0.0,0.007101324977611512,0.008269547813597455,0.0,0.0,0.0,0.0
gt_distance,100,727278e9914354b1,95.44312915102313,0.9453125,0.0546875,0.0,0.9700883032241581,0.97265625,1.0,0.9453125,1.0,0.2301385448883187,0.18611560417137374,1.726922105729227,0.8163744211196899,0.7904167175292969,0.861807644367218,0.0,0.0,0.014922917041985784,0.020292345905545517,0.0,0.0,0.0,0.0
gt_distance,100,738c5da7a06d554c,31.370591089256177,0.15625,0.5,0.5,0.39664418614214825,1.0,0.5,0.265625,0.78125,0.26482333985326156,0.21168893862144555,1.5891392903603745,1.3029956221580505,1.3072994947433472,1.3394163846969604,0.11422434449195862,10.0,0.028220098081874312,0.05202197613834869,0.0703125,0.36245810438956017,0.469552087043228,0.5
gt_distance,100,74356ec7c3d15e10,91.57492068879222,0.9921875,0.0,0.0,0.7977980965310134,1.0,1.0,1.0,0.9921875,0.30192760128456275,0.24656642874617257,1.6658318835776926,1.128566861152649,1.1527050137519836,1.258192539215088,0.11192547529935837,13.5,0.01589041498664301,0.01449985869203374,0.0,0.0,0.0,0.0
gt_distance,100,75341958391d5aba,100.0,0.9140625,0.0,0.0,1.0,1.0,1.0,1.0,0.95703125,0.23964811397336908,0.19397881284263568,1.501250335342057,0.8385640382766724,0.8357758969068527,0.8371798247098923,0.0,0.0,0.005705865158233792,0.008999825055980182,0.0,0.0,0.0,0.0
gt_distance,100,7592a60634a65972,45.80405913624353,0.484375,0.5,0.5,0.39929741926984474,1.0,0.5,1.0,0.9921875,0.30115300977060966,0.24249790795486742,2.1308266274108627,1.0792378187179565,1.0769481658935547,1.0962397456169128,0.12840056419372559,31.0,0.019438102841832006,0.020190421046663687,0.3125,0.49991691781272823,0.49999999924725647,0.5
gt_distance,100,75b56424b7eb5ac6,90.625,0.90625,0.09375,0.09375,0.90625,1.0,0.90625,1.0,1.0,0.22193279491605197,0.1859677082806186,1.703201727454618,0.37054941058158875,0.352100133895874,0.380405455827713,0.0,0.0,0.003721117733675783,0.005620785502742365,0.0,0.0,0.0,0.0
gt_distance,100,7640be138ae05408,65.625,0.65625,0.34375,0.34375,0.65625,0.65625,1.0,0.65625,1.0,0.22960271607309854,0.1861440135824869,1.7266063612717377,0.9025115966796875,0.8971014022827148,0.9660118222236633,0.0,0.0,0.013021603935158055,0.016284493196053518,0.0,0.0,0.0,0.0
gt_distance,100,772bea477f415d7e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.24824252764127297,0.2114121801660176,1.2769859845431555,0.9077093601226807,0.8585132956504822,0.9735535681247711,0.0,0.0,0.007029510440588638,0.010334517142837285,0.0,0.0,0.0,0.0
gt_distance,100,775b0dd554395fa3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.24601488027071106,0.2047041273501113,1.4161814409673408,0.5535583794116974,0.5373376607894897,0.5769654959440231,0.0,0.0,0.006142132641343778,0.03221224924436683,0.0,0.0,0.0,0.0
gt_distance,100,79d01df5793f5d1a,93.867035527801,0.5,0.0,0.0,0.8528088526672237,1.0,1.0,1.0,0.50390625,0.2952906903270977,0.24118874001853008,1.911540961525488,1.1302122473716736,1.1328787207603455,1.1548541188240051,0.16623632609844208,32.0,0.012719212154479465,0.012686211928212288,0.4375,0.4999999998870354,0.5,0.5
gt_distance,100,79ebfc1d85bf5a51,81.17382597853958,1.0,0.0,0.0,0.5481718234849504,1.0,1.0,1.0,1.0,0.19676922981966122,0.16549846933071075,1.6961702219361987,0.6283590495586395,0.640809565782547,0.6752942800521851,0.09411004930734634,2.5,0.008072590254414536,0.007461707379661675,0.0078125,0.0625,0.125,0.5
gt_distance,100,7ae1fa9094f355c5,83.91927083333334,0.734375,0.0859375,0.0859375,0.9140625,0.9140625,1.0,0.734375,0.97265625,0.2786145392380046,0.22312674428757878,1.5929026601287666,1.015925943851471,1.0387670397758484,1.1246268153190613,0.0,0.0,0.016193300179111247,0.02114282793536404,0.0,0.0,0.0,0.0
gt_distance,100,7b20cfb388a15b3d,93.11487276660512,1.0,0.0,0.0,0.8347569463985227,1.0,1.0,1.0,1.0,0.25193917740630173,0.21656452170935608,1.598431824313435,0.9531164169311523,0.978766143321991,1.0307343900203705,0.09463268518447876,17.0,0.007988308585481718,0.009925821332672058,0.0078125,0.0625,0.125,0.5
gt_distance,100,7b79090489c95c0b,75.73979351661694,0.5,0.0,0.0,0.9177550443988063,1.0,1.0,0.5,0.8515625,0.22572528852531526,0.18193863277735278,1.5804423148811546,0.9171279072761536,0.9153551161289215,0.9247412085533142,0.0,0.0,0.0451973826984613,0.05996354589933617,0.0,0.0,0.0,0.0
gt_distance,100,7cfa2141cf77549d,79.6875,0.5234375,0.0078125,0.0078125,0.9921875,1.0,0.9921875,0.53125,1.0,0.2249690370721147,0.18516658081998022,1.5234033240352178,0.6329369843006134,0.6472766101360321,0.711432009935379,0.2451838031411171,33.5,0.0067302429129085795,0.008312234342611191,0.5234375,0.8133359988144031,0.9407379645377949,1.0
gt_distance,100,7da1df98fb8e5af0,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.29499209782206903,0.2379896626590488,2.2010909386994313,0.8349446654319763,0.8038589954376221,0.9054282605648041,0.0,0.0,0.008094025542959571,0.008948406473791692,0.0,0.0,0.0,0.0
gt_distance,100,7e6335968cbb5318,88.2805838249578,1.0,0.0,0.0,0.7187340117989873,1.0,1.0,1.0,1.0,0.2787173335139286,0.22865785458161592,1.8532444591461414,0.7991232872009277,0.7869613468647003,0.8746020197868347,0.2617182433605194,54.5,0.005977911156605842,0.01006663434964139,0.4140625,0.9700389685033566,0.9989851514448758,1.0
gt_distance,100,7eb9b36921b25d5b,82.94281519433692,1.0,0.0,0.0,0.5906275646640862,1.0,1.0,1.0,1.0,0.2297617955781931,0.1917628952357623,1.4484897446799239,0.6636327505111694,0.6261310279369354,0.5909325480461121,0.0,0.0,0.015711742325947853,0.01873481968686974,0.0,0.0,0.0,0.0
gt_distance,100,7ecb22e3bba55b12,88.99823324913197,1.0,0.0,0.0,0.7359575979791673,1.0,1.0,1.0,1.0,0.23322458368935428,0.1931938824587925,1.8212255246907207,0.8868556320667267,0.8843950629234314,0.911932647228241,0.21336360275745392,45.5,0.008039893123623187,0.007844981324979017,0.0078125,0.0625,0.125,0.5
gt_distance,100,7f35bb1a29c1549f,79.16666666666666,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.20281281169733706,0.1691037015500064,1.791911389767546,0.5937328040599823,0.6123988032341003,0.5830598473548889,0.0,0.0,0.01460477304590313,0.05068483330705931,0.0,0.0,0.0,0.0
gt_distance,100,7f3aa59671c45291,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23634306313945636,0.20210790280038748,1.36302498656852,0.47462813556194305,0.46534542739391327,0.5620158910751343,0.0,0.0,0.0033626647286837397,0.0036489614637957857,0.0,0.0,0.0,0.0
gt_distance,100,802c127f63f955ed,89.72868100736765,1.0,0.0,0.0,0.7534883441768239,1.0,1.0,1.0,1.0,0.23259525493260752,0.19745574721507322,1.6204783299059022,0.5657652318477631,0.5332056879997253,0.5131652355194092,0.20730014145374298,43.5,0.0074188925705129805,0.007777511109452462,0.578125,0.8824641982965332,0.9784096617215616,1.0
gt_distance,100,80dfd05ab759518f,84.16624224753281,0.7109375,0.0,0.0,0.9090523139407874,1.0,1.0,0.7109375,1.0,0.2573213907669336,0.21143382541435074,1.7133710705475476,0.7606692910194397,0.7734822928905487,0.8125376999378204,0.2208898738026619,26.0,0.00726528838640661,0.008138158647398086,0.2734375,0.809917651612695,0.9407304850401916,1.0
gt_distance,100,86208267d61253c0,99.37646711963751,1.0,0.0,0.0,0.9850352108713003,1.0,1.0,1.0,1.0,0.2675013533985189,0.2250035280766675,1.6445158436037826,0.6062578707933426,0.5966873168945312,0.6676567792892456,0.0,0.0,0.006691068354029994,0.010007842051436455,0.0,0.0,0.0,0.0
gt_distance,100,873f4bc746a55d13,22.65625,0.2265625,0.7734375,0.7734375,0.2265625,1.0,0.2265625,0.7109375,1.0,0.2827926341458356,0.23026261672251425,1.6879183972866483,1.0655713379383087,1.0288964658975601,1.0822564363479614,0.0,0.0,0.011053726466343505,0.011542570391611662,0.0,0.0,0.0,0.0
gt_distance,100,8783e69e8b9d5d5c,72.12536701959083,0.796875,0.1640625,0.1640625,0.5997588084701799,0.8359375,1.0,0.828125,1.0,0.3007061810689035,0.2504121433187885,1.6534411410174867,0.741136759519577,0.7397964596748352,0.9154179692268372,0.1782292053103447,7.5,0.00845619022311439,0.010772424303468142,0.0,0.0,0.0,0.0
gt_distance,100,8787fbb12fed5433,56.723493811889284,0.5,0.5,0.0,0.6752825105841728,0.75,1.0,0.5,1.0,0.27309972879297395,0.23338226490923067,1.751746297931101,1.2392720580101013,1.2141623198986053,1.310426115989685,0.0,0.0,0.00636719022259058,0.008223401419854781,0.0,0.0,0.0,0.0
gt_distance,100,89a7b788217c5f67,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17126330612855314,0.14531551236329737,1.4696507895630004,0.4178609848022461,0.4228689521551132,0.43015217781066895,0.0,0.0,0.010250914081552764,0.016188568951747584,0.0,0.0,0.0,0.0
gt_distance,100,89c4479f74c05538,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.261159903691785,0.2097953887678783,1.9281247232100265,1.0842217206954956,1.0898041725158691,1.0869275331497192,0.0,0.0,0.016276718883091235,0.019392882690226543,0.0,0.0,0.0,0.0
gt_distance,100,8a022198e6885aed,97.20259830964028,1.0,0.0,0.0,0.932862359431367,1.0,1.0,1.0,1.0,0.22345128583942303,0.19306716541781516,1.383087116200227,0.9593995809555054,0.9655720144510269,0.8869584277272224,0.22345130145549774,64.0,0.009015179009111307,0.0090005739289154,1.0,1.0,1.0,1.0
gt_distance,100,8a5bb66e9bb65101,92.94301836064949,1.0,0.0,0.0,0.8306324406555876,1.0,1.0,1.0,1.0,0.3040694300244611,0.25892197202109624,1.5813614222599202,0.6702180281281471,0.6960781365633011,0.7163739800453186,0.2939133644104004,62.0,0.008489577569889661,0.008099761092125846,0.8671875,0.9999972538305758,0.9999999999999827,1.0
gt_distance,100,8b0773eaa2375bbf,87.81261113031164,1.0,0.0,0.0,0.7075026671274796,1.0,1.0,1.0,1.0,0.18927824956777847,0.16277965703836447,1.6548367763683483,0.7412414252758026,0.7478016018867493,0.7949008047580719,0.14184188842773438,29.0,0.005847307880230801,0.008711182024399022,0.0390625,0.2495042305658382,0.3877105839691773,0.5
gt_distance,100,8b744d45e7945aa5,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.20022599006541686,0.16476560928218037,3.369938197559228,0.3224695026874542,0.31983236968517303,0.30781280249357224,0.0,0.0,0.005557468165534374,0.020688138469722617,0.0,0.0,0.0,0.0
gt_distance,100,8b800af555d35794,99.86979166666667,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1898169511537871,0.1665841286068272,1.4482682813452845,0.6178451776504517,0.6036045551300049,0.6911871433258057,0.0,0.0,0.006542405424170283,0.008377600626772619,0.0,0.0,0.0,0.0
gt_distance,100,8caca31e4dc357be,90.49474139488147,1.0,0.0,0.0,0.7718737934771556,1.0,1.0,1.0,1.0,0.3046124101888314,0.2484368628705112,1.7860538916981308,1.1614048480987549,1.1386942863464355,1.2357360124588013,0.12600889801979065,25.5,0.026797342440659122,0.030893340472175623,0.0,0.0,0.0,0.0
gt_distance,100,8d76cc7ca097546b,67.7734375,0.5,0.1953125,0.1953125,0.8046875,0.8046875,1.0,0.5,1.0,0.25724397325933446,0.21499345697917072,1.4550464739753073,1.0259528458118439,1.0447777658700943,0.9195232391357422,0.0,0.0,0.021814807209011633,0.031928767853969475,0.0,0.0,0.0,0.0
gt_distance,100,8e475454489d5f5b,95.92713397370147,1.0,0.0,0.0,0.9022512153688353,1.0,1.0,1.0,1.0,0.2095074990456241,0.1790843123086581,1.3284336749289505,0.686304435133934,0.6880185902118683,0.6393534541130066,0.1918409839272499,49.0,0.010580454733826627,0.008927134931127512,0.609375,0.9393517180942346,0.9949606773732798,1.0
gt_distance,100,8fb50dd1fb5552df,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3321456403920559,0.2771485460084101,2.149152789749431,0.8475130200386047,0.8292616829276085,0.9436368942260742,0.0,0.0,0.011280078144409345,0.011537771283656184,0.0,0.0,0.0,0.0
gt_distance,100,8fcd3f59e5d35e62,85.59115113898585,0.921875,0.078125,0.078125,0.7635626273356604,1.0,0.921875,1.0,1.0,0.21380378521723514,0.1808283988331681,1.7167416348883644,0.4362083747982979,0.4541771113872528,0.451156809926033,0.13650910183787346,22.5,0.005328188757175667,0.006548260526415106,0.0078125,0.0625,0.125,0.5
gt_distance,100,8fe647ed2b7a5aee,99.91854097632847,1.0,0.0,0.0,0.9980449834318829,1.0,1.0,1.0,1.0,0.23816960809383708,0.19251109248683088,2.020925740146059,0.8026602566242218,0.7711976766586304,0.848522812128067,0.22004423290491104,57.5,0.006265477447868761,0.006132901810815383,0.0,0.0,0.0,0.0
gt_distance,100,90c4cd28f0e55d46,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.27511613051551875,0.238472833236321,1.59390228573367,1.2171430587768555,1.209865689277649,1.2279332280158997,0.0,0.0,0.009753767569691263,0.01084317391996592,0.0,0.0,0.0,0.0
gt_distance,100,91513086606a567e,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23204165199394972,0.19116063497814262,2.0976143581509583,0.7937614619731903,0.8247786909341812,0.7289071306586266,0.0,0.0,0.011755933165204624,0.014661248670108762,0.0,0.0,0.0,0.0
gt_distance,100,9252ad8efde85a85,49.08351181832366,0.5,0.5,0.5,0.47800428363976766,0.5,1.0,0.5,0.73046875,0.3057548236090674,0.25488087174525625,1.7584433551309855,1.3788623809814453,1.4430636167526245,1.6922801733016968,0.0,0.0,0.011456389763225161,0.012827599099182407,0.0,0.0,0.0,0.0
gt_distance,100,9288a151789f507b,70.94528271200264,0.734375,0.265625,0.265625,0.6745617850880632,1.0,0.734375,0.9921875,1.0,0.2793429333395663,0.23118805005010018,1.8532915600713724,1.1806421875953674,1.2118560075759888,1.417513370513916,0.1135084480047226,16.0,0.012035250576445833,0.011097559426161752,0.0,0.0,0.0,0.0
gt_distance,100,9356731128d95d59,48.88129548504355,0.5,0.5,0.5,0.4731510916410453,0.89453125,0.5,0.5,1.0,0.2578783007431216,0.2159529419642543,1.7979954337174906,0.671143114566803,0.6566662490367889,0.7516595125198364,0.12300968170166016,6.0,0.007308041684154887,0.008832958090351894,0.0,0.0,0.0,0.0
gt_distance,100,945dcb42cd645cc2,88.72562731284164,1.0,0.0,0.0,0.7294150555081993,1.0,1.0,1.0,1.0,0.24276111649007065,0.20750235020534183,1.3422547683942119,0.6931311786174774,0.6995181441307068,0.772832602262497,0.21859002858400345,54.0,0.004633394294614845,0.004319523405683867,0.6953125,0.9930499944212658,0.9999614030894433,1.0
gt_distance,100,94fd2d5eaaff5125,91.85459850611572,1.0,0.0,0.0,0.8045103641467773,1.0,1.0,1.0,1.0,0.25789841956952336,0.20712451513487695,1.7741763432857156,0.7227849066257477,0.7300699353218079,0.7729372084140778,0.1317407786846161,29.5,0.0064855241339500935,0.007101714108102897,0.1796875,0.48920643072999614,0.4998945017778117,0.5
gt_distance,100,9551d9bffa515426,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2230444767924496,0.18069764926978488,1.713185098592157,0.6753873825073242,0.6938445270061493,0.7239290475845337,0.0,0.0,0.008342465464465931,0.00935637908105491,0.0,0.0,0.0,0.0
gt_distance,100,9566c9689988532d,98.98016534350609,1.0,0.0,0.0,0.9755239682441461,1.0,1.0,1.0,1.0,0.27820085509095205,0.23576381971243476,2.0088486041290823,0.9492426514625549,0.9499821662902832,0.8618744909763336,0.2782008498907089,64.0,0.022540147549989342,0.018278249633112864,1.0,1.0,1.0,1.0
gt_distance,100,97de4a69dec65c80,81.22709835706846,1.0,0.0,0.0,0.549450360569643,1.0,1.0,1.0,1.0,0.2383026851298673,0.2025051805454003,1.4682034267816584,0.5214566588401794,0.5052039176225662,0.3646359071135521,0.23830268532037735,64.0,0.02545204784564703,0.03329707891225553,0.984375,1.0,1.0,1.0
gt_distance,100,97e38fdccf915283,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3906530156087898,0.31322563179404045,2.1661120824460216,1.249870479106903,1.1724129021167755,1.178564190864563,0.0,0.0,0.01573484200071107,0.01833807675211574,0.0,0.0,0.0,0.0
gt_distance,100,97f64f5b130055b0,94.79993510556704,1.0,0.0,0.0,0.875198442533609,1.0,1.0,1.0,1.0,0.19022711207455079,0.16543314139431237,1.4737198033487329,0.9736859947443008,0.9910266697406769,0.7987692207098007,0.19022712111473083,64.0,0.007974850902428443,0.007803372838679934,1.0,1.0,1.0,1.0
gt_distance,100,98ad6d2817355b99,98.61290558260097,1.0,0.0,0.0,0.9667097339824235,1.0,1.0,1.0,1.0,0.2631080251545581,0.22380187725832235,1.353780354847356,0.793727695941925,0.7914010584354401,0.8142745047807693,0.0,0.0,0.0038245970586103795,0.0051214048708061455,0.0,0.0,0.0,0.0
gt_distance,100,9956d04c0d275e7d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23955408476798004,0.19543808600887455,1.7896255613688918,0.6966416239738464,0.7120356857776642,0.8040048778057098,0.0,0.0,0.006601855960980174,0.00713812385492929,0.0,0.0,0.0,0.0
gt_distance,100,9a78f0e3d0335345,71.55745287042018,0.53125,0.1484375,0.1484375,0.8455038688900846,1.0,0.8515625,0.53125,1.0,0.2750676463583922,0.22741781237569442,1.4653079374037579,1.777384877204895,1.7942035794258118,1.827634334564209,0.21149513125419617,34.0,0.020781165239895927,0.026006985563071794,0.53125,0.8395344551211535,0.9573729218605191,1.0
gt_distance,100,9ac1e7123b245486,94.30065752263464,0.984375,0.0,0.0,0.8632157805432312,1.0,1.0,1.0,0.9921875,0.23577974007743263,0.20104414823905883,1.413360014602595,0.5904737040400505,0.5950824320316315,0.59902124106884,0.2204953283071518,54.0,0.012987471447559074,0.0289517548008007,0.7578125,0.999515139557253,0.9999999305422999,1.0
gt_distance,100,9dedf462b1c0528f,96.71811299590615,1.0,0.0,0.0,0.9212347119017479,1.0,1.0,1.0,1.0,0.3149244252751723,0.26109519776159185,1.841109459565681,2.0894137620925903,2.085494041442871,2.2293472290039062,0.14858931303024292,32.0,0.022165282301102707,0.02254485881439905,0.5,0.5,0.5,0.5
gt_distance,100,9e66bc21c0d4507d,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.22938829666786945,0.1920835713714746,2.0149487027319544,0.5474298894405365,0.5402930974960327,0.4960387647151947,0.0,0.0,0.011425173664065369,0.11964849355945262,0.0,0.0,0.0,0.0
gt_distance,100,9eddebd4be385650,86.47801568560601,0.9921875,0.0078125,0.0078125,0.6864098764545445,1.0,0.9921875,1.0,1.0,0.2503953600431631,0.20668485143332502,1.682195839312659,0.9194096624851227,0.9064375758171082,0.9096671342849731,0.09763398766517639,18.0,0.014817660787230125,0.014445922092818364,0.0,0.0,0.0,0.0
gt_distance,100,9fd73df50f1d5a2b,92.38762662793215,1.0,0.0,0.0,0.8173030390703719,1.0,1.0,1.0,1.0,0.21485572869734412,0.1827999146643059,1.5600252917899344,0.65453040599823,0.6721470057964325,0.7466610670089722,0.1028827615082264,10.0,0.004294535636745422,0.005360486443350965,0.0,0.0,0.0,0.0
gt_distance,100,a0283fb79a975f2c,93.74594685010284,1.0,0.0,0.0,0.849902724402468,1.0,1.0,1.0,1.0,0.309848241775291,0.2540405645055978,1.7675043426373056,1.1139170825481415,1.0811278522014618,1.0361093878746033,0.17982177436351776,31.5,0.011821482275081507,0.011284063434686686,0.4609375,0.5,0.5,0.5
gt_distance,100,a124b877d2b35519,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3105011948640486,0.24953024848158184,2.0654361910390486,0.8226346671581268,0.789550244808197,0.8714340329170227,0.0,0.0,0.012388510981963918,0.013149424092262052,0.0,0.0,0.0,0.0
gt_distance,100,a1bcc195c8e85f37,96.35407043204961,1.0,0.0,0.0,0.9124976903691906,1.0,1.0,1.0,1.0,0.20535298466967628,0.17424172098303994,1.4666873554919442,0.7595999836921692,0.7434670925140381,0.8627220392227173,0.0,0.0,0.005984182434531249,0.005909396830247715,0.0,0.0,0.0,0.0
gt_distance,100,a2e11073e3025626,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23025507734281805,0.2007338099222578,1.3435153104683573,0.5822597742080688,0.5584569573402405,0.5664646923542023,0.0,0.0,0.005939446486081579,0.0069311963175096025,0.0,0.0,0.0,0.0
gt_distance,100,a40383b62c8b5f0a,100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.29266468842687504,0.23444708134435072,2.1711586125454745,0.9713137447834015,0.9587419927120209,1.0055369138717651,0.0,0.0,0.011048718038182415,0.012088730129107716,0.0,0.0,0.0,0.0
