method,seed,token,step,PDMS_gain,feasible_change,EP_change,center_shift_change
conditional_pc,1701,e671280656f55009,200,-0.05707044065076161,0.0,-0.0013696905756186428,0.03295684605836868
conditional_pc,1701,e8991ab64afb5db6,0,0.0,0.0,0.0,0.0
conditional_pc,1701,e8991ab64afb5db6,20,0.0,0.0,0.0,0.08803009986877441
conditional_pc,1701,e8991ab64afb5db6,100,0.0,0.0,0.0,0.24077469110488892
conditional_pc,1701,e8991ab64afb5db6,200,0.0,0.0,0.0,0.06096215546131134
conditional_pc,1701,e9b0d4743b3f5256,0,0.0,0.0,0.0,0.0
conditional_pc,1701,e9b0d4743b3f5256,20,0.0,0.0,0.0,0.11371056735515594
conditional_pc,1701,e9b0d4743b3f5256,100,0.0,0.0,0.0,0.3871464431285858
conditional_pc,1701,e9b0d4743b3f5256,200,0.0,0.0,0.0,0.281640887260437
conditional_pc,1701,e9cd4fda706e5516,0,0.0,0.0,0.0,0.0
conditional_pc,1701,e9cd4fda706e5516,20,0.0,0.0,0.0,0.06918419897556305
conditional_pc,1701,e9cd4fda706e5516,100,0.0,0.0,0.0,0.16565731167793274
conditional_pc,1701,e9cd4fda706e5516,200,0.0,0.0,0.0,0.03996510058641434
conditional_pc,1701,e9f4daa7d910568c,0,0.0,0.0,0.0,0.0
conditional_pc,1701,e9f4daa7d910568c,20,-0.02233384533735716,0.0,-0.0005360122880966323,0.043420128524303436
conditional_pc,1701,e9f4daa7d910568c,100,-0.5804808826542711,0.0,-0.013931541183702656,0.39897334575653076
conditional_pc,1701,e9f4daa7d910568c,200,-0.3079159137150498,0.0,-0.007389981929161071,0.10040163993835449
conditional_pc,1701,ea808fbdaf2a5375,0,0.0,0.0,0.0,0.0
conditional_pc,1701,ea808fbdaf2a5375,20,0.0,0.0,0.0,0.05233048275113106
conditional_pc,1701,ea808fbdaf2a5375,100,0.0,0.0,0.0,0.307949423789978
conditional_pc,1701,ea808fbdaf2a5375,200,0.0,0.0,0.0,0.1083737462759018
conditional_pc,1701,eb2ede89ad9b5a6e,0,0.0,0.0,0.0,0.0
conditional_pc,1701,eb2ede89ad9b5a6e,20,-0.041175971371629316,0.0,-0.0009882233129187012,0.047550782561302185
conditional_pc,1701,eb2ede89ad9b5a6e,100,-0.1548371417728589,0.0,-0.0037160914025485825,0.29870331287384033
conditional_pc,1701,eb2ede89ad9b5a6e,200,0.060227448857801846,0.0,0.0014454587725872825,0.03205186128616333
conditional_pc,1701,ec646e4956125fcf,0,0.0,0.0,0.0,0.0
conditional_pc,1701,ec646e4956125fcf,20,0.09919295696293773,0.0,0.0023806309671106085,0.07283662259578705
conditional_pc,1701,ec646e4956125fcf,100,0.19511254308510217,0.0,0.004682701034042558,0.16088935732841492
conditional_pc,1701,ec646e4956125fcf,200,0.31202062366892847,0.0,0.007488494968054371,0.23668751120567322
conditional_pc,1701,ec765c8fe97a51bd,0,0.0,0.0,0.0,0.0
conditional_pc,1701,ec765c8fe97a51bd,20,0.4676974246753076,0.0,0.011224738192207595,0.14742717146873474
conditional_pc,1701,ec765c8fe97a51bd,100,-0.575909436228514,0.0,-0.013821826469484155,0.3783109188079834
conditional_pc,1701,ec765c8fe97a51bd,200,-0.03411530030135168,0.0,-0.0008187672072323959,0.18135438859462738
conditional_pc,1701,ed47cee1c67e5d43,0,0.0,0.0,0.0,0.0
conditional_pc,1701,ed47cee1c67e5d43,20,0.06972918326337663,0.0,0.0016735003983205932,0.046922020614147186
conditional_pc,1701,ed47cee1c67e5d43,100,0.202264072861297,0.0,0.004854337748671167,0.13899102807044983
conditional_pc,1701,ed47cee1c67e5d43,200,0.4163099237515695,0.0,0.00999143817003767,0.29922938346862793
conditional_pc,1701,edfca2d846ee5acf,0,0.0,0.0,0.0,0.0
conditional_pc,1701,edfca2d846ee5acf,20,-0.4428306996537259,0.0,-0.010627936791689052,0.09629885107278824
conditional_pc,1701,edfca2d846ee5acf,100,-0.24718409580218292,0.0,-0.0059324182992523955,0.22207878530025482
conditional_pc,1701,edfca2d846ee5acf,200,-0.024158471163062245,0.0,-0.0005798033079134068,0.030282845720648766
conditional_pc,1701,ee05069c50295595,0,0.0,0.0,0.0,0.0
conditional_pc,1701,ee05069c50295595,20,0.0,0.0,0.0,0.12905141711235046
conditional_pc,1701,ee05069c50295595,100,0.0,0.0,0.0,0.38288435339927673
conditional_pc,1701,ee05069c50295595,200,-3.125,-0.03125,-0.03125,0.05436910316348076
conditional_pc,1701,efad2708409b5834,0,0.0,0.0,0.0,0.0
conditional_pc,1701,efad2708409b5834,20,0.0,0.0,0.0,0.03305733948945999
conditional_pc,1701,efad2708409b5834,100,0.0,0.0,0.0,0.2031625658273697
conditional_pc,1701,efad2708409b5834,200,0.0,0.0,0.0,0.06916648149490356
conditional_pc,1701,efd13cf71f83504e,0,0.0,0.0,0.0,0.0
conditional_pc,1701,efd13cf71f83504e,20,0.0,0.0,0.0,0.04685532674193382
conditional_pc,1701,efd13cf71f83504e,100,0.0,0.0,0.0,0.11502633988857269
conditional_pc,1701,efd13cf71f83504e,200,0.0,0.0,0.0,0.019089434295892715
conditional_pc,1701,f06dec0352685bd7,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f06dec0352685bd7,20,0.42084601478144634,0.0,0.01010030435475473,0.09900595247745514
conditional_pc,1701,f06dec0352685bd7,100,0.21267588857313058,0.0,0.005104221325755054,0.21676982939243317
conditional_pc,1701,f06dec0352685bd7,200,0.7805412970822658,0.0,0.018732991129974508,0.17761185765266418
conditional_pc,1701,f0d107fb359953ff,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f0d107fb359953ff,20,-0.014961168492220622,0.0,-0.0003590680438130267,0.020457839593291283
conditional_pc,1701,f0d107fb359953ff,100,-0.17358140867364114,0.0,-0.004165953808167533,0.24560551345348358
conditional_pc,1701,f0d107fb359953ff,200,0.10683872590294641,0.0,0.0025641294216703914,0.04159720614552498
conditional_pc,1701,f11aede9f6665b09,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f11aede9f6665b09,20,0.9506834289696542,0.0,0.02281640229527182,0.1109854206442833
conditional_pc,1701,f11aede9f6665b09,100,0.7519411150001645,0.0,0.018046586760004035,0.2004275619983673
conditional_pc,1701,f11aede9f6665b09,200,1.0593022779192012,0.0,0.025423254670061013,0.08776893466711044
conditional_pc,1701,f1aa5d5ed7c65114,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f1aa5d5ed7c65114,20,0.09451463910241387,0.0,0.002268351338457597,0.09592746198177338
conditional_pc,1701,f1aa5d5ed7c65114,100,-0.6342674165423148,0.0,-0.015222417997015514,0.4663160443305969
conditional_pc,1701,f1aa5d5ed7c65114,200,-0.33544178956006476,0.0,-0.00805060294944171,0.15652868151664734
conditional_pc,1701,f22f6cb0966f5ddf,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f22f6cb0966f5ddf,20,0.3032515451978526,0.0,0.007278037084748612,0.08727262914180756
conditional_pc,1701,f22f6cb0966f5ddf,100,-1.1524287247726335,0.0,-0.027658289394542845,0.4072248935699463
conditional_pc,1701,f22f6cb0966f5ddf,200,-0.27621376525237906,0.0,-0.006629130366056724,0.0671626552939415
conditional_pc,1701,f5134ec4baf153c9,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f5134ec4baf153c9,20,0.1257340371664668,0.0,0.0030176168919948676,0.032239511609077454
conditional_pc,1701,f5134ec4baf153c9,100,0.8326541508288017,0.0,0.019983699619891437,0.10185757279396057
conditional_pc,1701,f5134ec4baf153c9,200,1.223820899732587,0.0,0.029371701593582267,0.17224125564098358
conditional_pc,1701,f6a1a2760a7b57a4,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f6a1a2760a7b57a4,20,0.03173751436062844,0.0,0.0007617003446551418,0.06339982151985168
conditional_pc,1701,f6a1a2760a7b57a4,100,17.9781737268126,0.203125,0.14710116944350252,0.22192348539829254
conditional_pc,1701,f6a1a2760a7b57a4,200,19.586747876177107,0.21875,0.16383194902825063,0.16132491827011108
conditional_pc,1701,f80fe289f8135602,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f80fe289f8135602,20,-0.07913963130079082,0.0,-0.0018993511512193084,0.05843014270067215
conditional_pc,1701,f80fe289f8135602,100,-0.5019231721486079,0.0,-0.012046156131566566,0.4540901184082031
conditional_pc,1701,f80fe289f8135602,200,-0.34927452663855263,0.0,-0.00838258863932495,0.16446983814239502
conditional_pc,1701,f96a48c3bcd45c50,0,0.0,0.0,0.0,0.0
conditional_pc,1701,f96a48c3bcd45c50,20,-0.057838345047699136,0.0,-0.0013881202811446558,0.02131589502096176
conditional_pc,1701,f96a48c3bcd45c50,100,0.023296206341385073,0.0,0.0005591089521932435,0.11882288008928299
conditional_pc,1701,f96a48c3bcd45c50,200,0.06953374675532586,0.0,0.0016688099221274788,0.14105212688446045
conditional_pc,1701,fa00af6ecc8a5cb4,0,0.0,0.0,0.0,0.0
conditional_pc,1701,fa00af6ecc8a5cb4,20,-0.23695639699236892,0.0,-0.005686953527816896,0.07483210414648056
conditional_pc,1701,fa00af6ecc8a5cb4,100,0.12807999870906883,0.0,0.0030739199690175134,0.13896042108535767
conditional_pc,1701,fa00af6ecc8a5cb4,200,0.5176697299435631,0.0,0.012424073518645162,0.19736836850643158
conditional_pc,1701,fad9e78a17825042,0,0.0,0.0,0.0,0.0
conditional_pc,1701,fad9e78a17825042,20,-0.1664819462571927,0.0,-0.003995566710172871,0.03394649550318718
conditional_pc,1701,fad9e78a17825042,100,1.0862553970321898,0.0,0.026070129528772634,0.09211423993110657
conditional_pc,1701,fad9e78a17825042,200,1.691997738628416,0.0,0.04060794572708182,0.22641146183013916
conditional_pc,1701,fead2572a884512c,0,0.0,0.0,0.0,0.0
conditional_pc,1701,fead2572a884512c,20,-1.1483878310514228e-05,0.0,-2.7561307947010505e-07,0.05492020398378372
conditional_pc,1701,fead2572a884512c,100,-0.0011467545218977193,0.0,-2.7522108525301903e-05,0.2680138945579529
conditional_pc,1701,fead2572a884512c,200,0.0020182952135172627,0.0,4.8439085124307724e-05,0.1106192097067833
conditional_pc,2903,046b1cc13f0d5f9d,0,0.0,0.0,0.0,0.0
conditional_pc,2903,046b1cc13f0d5f9d,20,0.0,0.0,0.0,0.03306134045124054
conditional_pc,2903,046b1cc13f0d5f9d,100,0.0,0.0,0.0,0.06411288678646088
conditional_pc,2903,046b1cc13f0d5f9d,200,0.0,0.0,0.0,0.028969254344701767
conditional_pc,2903,053ae221b0d351f5,0,0.0,0.0,0.0,0.0
conditional_pc,2903,053ae221b0d351f5,20,0.15893460802300297,0.0,0.0038144305925519317,0.09144775569438934
conditional_pc,2903,053ae221b0d351f5,100,-0.2636916849491371,0.0,-0.006328600438779475,0.04788558930158615
conditional_pc,2903,053ae221b0d351f5,200,-0.271130036550403,0.0,-0.006507120877209616,0.04818160831928253
conditional_pc,2903,05f01335f6e15d86,0,0.0,0.0,0.0,0.0
conditional_pc,2903,05f01335f6e15d86,20,0.7745889424988377,0.0,0.018590134619972165,0.10007229447364807
conditional_pc,2903,05f01335f6e15d86,100,1.0440559374369798,0.0,0.025057342498487567,0.18704676628112793
conditional_pc,2903,05f01335f6e15d86,200,0.2587940233972148,0.0,0.006211056561532979,0.03988546133041382
conditional_pc,2903,06f781885ea25f20,0,0.0,0.0,0.0,0.0
conditional_pc,2903,06f781885ea25f20,20,-0.01911434772858911,0.0,-0.0004587443454859841,0.04005119204521179
conditional_pc,2903,06f781885ea25f20,100,0.28928237486783814,0.0,0.006942776996828215,0.05868701636791229
conditional_pc,2903,06f781885ea25f20,200,0.21239844912342676,0.0,0.00509756277896245,0.07741929590702057
conditional_pc,2903,071d2ff38b4855ed,0,0.0,0.0,0.0,0.0
conditional_pc,2903,071d2ff38b4855ed,20,0.08054069663641883,0.0,0.0019329767192739489,0.06485603749752045
conditional_pc,2903,071d2ff38b4855ed,100,0.41848159112376493,0.0,0.010043558186970558,0.04969368875026703
conditional_pc,2903,071d2ff38b4855ed,200,0.1463206206016423,0.0,0.0035116948944395876,0.04617052897810936
conditional_pc,2903,076f5a91273050e6,0,0.0,0.0,0.0,0.0
conditional_pc,2903,076f5a91273050e6,20,0.0,0.0,0.0,0.06739649176597595
conditional_pc,2903,076f5a91273050e6,100,0.0,0.0,0.0,0.04985758662223816
conditional_pc,2903,076f5a91273050e6,200,0.0,0.0,0.0,0.03802080452442169
conditional_pc,2903,07bd6c8c7de152a6,0,0.0,0.0,0.0,0.0
conditional_pc,2903,07bd6c8c7de152a6,20,0.0,0.0,0.0,0.05406641960144043
conditional_pc,2903,07bd6c8c7de152a6,100,0.0,0.0,0.0,0.18326616287231445
conditional_pc,2903,07bd6c8c7de152a6,200,0.0,0.0,0.0,0.18108415603637695
conditional_pc,2903,0827c1c05e0e5596,0,0.0,0.0,0.0,0.0
conditional_pc,2903,0827c1c05e0e5596,20,-5.208333333333336,-0.125,0.0,0.08021724224090576
conditional_pc,2903,0827c1c05e0e5596,100,-6.966145833333336,-0.15625,0.0,0.1999233067035675
conditional_pc,2903,0827c1c05e0e5596,200,-5.208333333333336,-0.125,0.0,0.05962441489100456
conditional_pc,2903,089107cd2d6354e0,0,0.0,0.0,0.0,0.0
conditional_pc,2903,089107cd2d6354e0,20,0.0,0.0,0.0,0.08314080536365509
conditional_pc,2903,089107cd2d6354e0,100,0.0,0.0,0.0,0.05443740636110306
conditional_pc,2903,089107cd2d6354e0,200,0.0,0.0,0.0,0.07003948837518692
conditional_pc,2903,089b0ec6d7d35c09,0,0.0,0.0,0.0,0.0
conditional_pc,2903,089b0ec6d7d35c09,20,0.0,0.0,0.0,0.12233304977416992
conditional_pc,2903,089b0ec6d7d35c09,100,0.0,0.0,0.0,0.08819249272346497
conditional_pc,2903,089b0ec6d7d35c09,200,0.0,0.0,0.0,0.16645517945289612
conditional_pc,2903,095eafbb5c8f5b02,0,0.0,0.0,0.0,0.0
conditional_pc,2903,095eafbb5c8f5b02,20,-0.00021756314067999938,0.0,-5.221515376740982e-06,0.09142184257507324
conditional_pc,2903,095eafbb5c8f5b02,100,-0.500477239778732,0.0,-0.012011453754689816,0.12277229130268097
conditional_pc,2903,095eafbb5c8f5b02,200,-0.6669693104278309,0.0,-0.016007263450267928,0.1302693784236908
conditional_pc,2903,09c3d9dbca6455e5,0,0.0,0.0,0.0,0.0
conditional_pc,2903,09c3d9dbca6455e5,20,0.0,0.0,0.0,0.15135227143764496
conditional_pc,2903,09c3d9dbca6455e5,100,0.0,0.0,0.0,0.056433409452438354
conditional_pc,2903,09c3d9dbca6455e5,200,0.0,0.0,0.0,0.03775766119360924
conditional_pc,2903,0a02ef840f2d5d8e,0,0.0,0.0,0.0,0.0
conditional_pc,2903,0a02ef840f2d5d8e,20,-0.20740914001135025,0.0,-0.0049778193602727505,0.1546320915222168
conditional_pc,2903,0a02ef840f2d5d8e,100,0.24405724248427418,0.0,0.00585737381962248,0.03433612734079361
conditional_pc,2903,0a02ef840f2d5d8e,200,0.3129799269920568,0.0,0.007511518247809268,0.03643525764346123
conditional_pc,2903,0a87bb919dbb58b6,0,0.0,0.0,0.0,0.0
conditional_pc,2903,0a87bb919dbb58b6,20,-0.651183545909447,0.0,-0.015628405101826837,0.21058864891529083
conditional_pc,2903,0a87bb919dbb58b6,100,-0.24134625828052947,0.0,-0.005792310198732831,0.07070212066173553
conditional_pc,2903,0a87bb919dbb58b6,200,-0.43370857411143504,0.0,-0.01040900577867454,0.11454650014638901
conditional_pc,2903,0b9f2aceebbf5003,0,0.0,0.0,0.0,0.0
conditional_pc,2903,0b9f2aceebbf5003,20,0.0,0.0,0.0,0.05420278012752533
conditional_pc,2903,0b9f2aceebbf5003,100,-3.125,-0.03125,-0.03125,0.13017429411411285
conditional_pc,2903,0b9f2aceebbf5003,200,0.0,0.0,0.0,0.0305015966296196
conditional_pc,2903,0eea4103d56352dd,0,0.0,0.0,0.0,0.0
conditional_pc,2903,0eea4103d56352dd,20,0.0,0.0,0.0,0.03113517165184021
conditional_pc,2903,0eea4103d56352dd,100,0.0,0.0,0.0,0.06492573767900467
conditional_pc,2903,0eea4103d56352dd,200,0.0,0.0,0.0,0.05515329912304878
conditional_pc,2903,12115c5ca1215fb7,0,0.0,0.0,0.0,0.0
conditional_pc,2903,12115c5ca1215fb7,20,-0.04757227143464604,0.0,-0.0011417345144315583,0.0727149099111557
conditional_pc,2903,12115c5ca1215fb7,100,0.2722971407144854,0.0,0.006535131377147563,0.10922058671712875
conditional_pc,2903,12115c5ca1215fb7,200,0.024583893755917074,0.0,0.0005900134501420906,0.02935321256518364
conditional_pc,2903,121fdf5f01785268,0,0.0,0.0,0.0,0.0
conditional_pc,2903,121fdf5f01785268,20,-0.46970548165383263,0.0,-0.011272931559691945,0.0719090923666954
conditional_pc,2903,121fdf5f01785268,100,-0.12265944348668256,0.0,-0.0029438266436804805,0.05931660532951355
conditional_pc,2903,121fdf5f01785268,200,0.012463361665766115,0.0,0.0002991206799781154,0.02006491646170616
conditional_pc,2903,123b77fa26425ac1,0,0.0,0.0,0.0,0.0
conditional_pc,2903,123b77fa26425ac1,20,0.1594940852903619,0.0,0.003827858046968613,0.07764605432748795
conditional_pc,2903,123b77fa26425ac1,100,0.44055719096908774,0.0,0.01057337258325819,0.08292417228221893
conditional_pc,2903,123b77fa26425ac1,200,-0.062347106514025086,0.0,-0.0014963305563369111,0.04968170076608658
conditional_pc,2903,130e725a1594571f,0,0.0,0.0,0.0,0.0
conditional_pc,2903,130e725a1594571f,20,-0.037760444600579035,0.0,-0.000906250670414277,0.063607357442379
conditional_pc,2903,130e725a1594571f,100,0.33260812630895487,0.0,0.007982595031414741,0.2157440334558487
conditional_pc,2903,130e725a1594571f,200,0.12936467364735904,0.0,0.003104752167536473,0.11081136763095856
conditional_pc,2903,1361ba1955125852,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1361ba1955125852,20,-0.12191878576329884,0.0,-0.002926050858319096,0.0833013653755188
conditional_pc,2903,1361ba1955125852,100,0.10131375906954077,0.0,0.0024315302176687315,0.06775856763124466
conditional_pc,2903,1361ba1955125852,200,-0.010386553168103774,0.0,-0.0002492772760347428,0.036647550761699677
conditional_pc,2903,1381f484e75c565a,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1381f484e75c565a,20,0.042683500118712914,0.0,0.0010244040028494217,0.03032216615974903
conditional_pc,2903,1381f484e75c565a,100,0.14763585766591802,0.0,0.003543260583982133,0.07221302390098572
conditional_pc,2903,1381f484e75c565a,200,-0.05946448984840913,0.0,-0.0014271477563615464,0.05059940367937088
conditional_pc,2903,13f740d88bf75471,0,0.0,0.0,0.0,0.0
conditional_pc,2903,13f740d88bf75471,20,-0.12941968386115832,0.0,-0.00310607241266736,0.0500580370426178
conditional_pc,2903,13f740d88bf75471,100,1.2109590438032996,0.0,0.02906301705127956,0.11299054324626923
conditional_pc,2903,13f740d88bf75471,200,0.7766969410266995,0.0,0.01864072658464122,0.07300747185945511
conditional_pc,2903,14d0749e1fc85004,0,0.0,0.0,0.0,0.0
conditional_pc,2903,14d0749e1fc85004,20,9.722881648992967,0.25,-0.016650840424168978,0.20564591884613037
conditional_pc,2903,14d0749e1fc85004,100,6.973226866693054,0.171875,-0.004517555199366807,0.06286313384771347
conditional_pc,2903,14d0749e1fc85004,200,6.841095122699144,0.171875,-0.007688717055220784,0.09204883128404617
conditional_pc,2903,160a7c3cbeee5f8b,0,0.0,0.0,0.0,0.0
conditional_pc,2903,160a7c3cbeee5f8b,20,0.0,0.0,0.0,0.10756827890872955
conditional_pc,2903,160a7c3cbeee5f8b,100,0.0,0.0,0.0,0.11975044012069702
conditional_pc,2903,160a7c3cbeee5f8b,200,0.0,0.0,0.0,0.04751596599817276
conditional_pc,2903,161154cbf4245a3d,0,0.0,0.0,0.0,0.0
conditional_pc,2903,161154cbf4245a3d,20,-0.22082778527421,0.0,-0.005299866846581347,0.12230128049850464
conditional_pc,2903,161154cbf4245a3d,100,0.4407812920329093,0.0,0.010578751008789689,0.12261790037155151
conditional_pc,2903,161154cbf4245a3d,200,0.15206378935160103,0.0,0.003649530944437984,0.033851757645606995
conditional_pc,2903,165b4475bd6b5188,0,0.0,0.0,0.0,0.0
conditional_pc,2903,165b4475bd6b5188,20,-0.20804619538797908,0.0,-0.004993108689311687,0.018794424831867218
conditional_pc,2903,165b4475bd6b5188,100,-0.1830990271466959,0.0,-0.00439437665152087,0.05417167395353317
conditional_pc,2903,165b4475bd6b5188,200,0.2432447304011589,0.0,0.005837873529627946,0.025200696662068367
conditional_pc,2903,190b153cfd3b5302,0,0.0,0.0,0.0,0.0
conditional_pc,2903,190b153cfd3b5302,20,-0.24814516622934946,0.0,-0.0059554839895046285,0.1410292387008667
conditional_pc,2903,190b153cfd3b5302,100,0.09110633819817338,0.0,0.002186552116755891,0.02095179259777069
conditional_pc,2903,190b153cfd3b5302,200,0.13990703005129035,0.0,0.003357768721230836,0.030528832226991653
conditional_pc,2903,1971c4278e675b9d,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1971c4278e675b9d,20,0.05939286626842488,0.0,0.0014254287904420515,0.07930324971675873
conditional_pc,2903,1971c4278e675b9d,100,0.4127845781662529,0.0,0.009906829875990009,0.08165102452039719
conditional_pc,2903,1971c4278e675b9d,200,-0.3994298246905146,0.0,-0.009586315792572409,0.08055481314659119
conditional_pc,2903,1b7a2afa56df5d20,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1b7a2afa56df5d20,20,0.01799374029015155,0.0,0.0004318497669636434,0.10988391935825348
conditional_pc,2903,1b7a2afa56df5d20,100,0.32879048947242495,0.0,0.007890971747338549,0.05790794640779495
conditional_pc,2903,1b7a2afa56df5d20,200,-0.20251641394173703,0.0,-0.004860393934601803,0.07677310705184937
conditional_pc,2903,1ce58516c7675036,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1ce58516c7675036,20,0.0,0.0,0.0,0.11299155652523041
conditional_pc,2903,1ce58516c7675036,100,0.0,0.0,0.0,0.1442648470401764
conditional_pc,2903,1ce58516c7675036,200,0.0,0.0,0.0,0.23988685011863708
conditional_pc,2903,1d0a4f1f6cbd5e38,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1d0a4f1f6cbd5e38,20,0.0,0.0,0.0,0.034815944731235504
conditional_pc,2903,1d0a4f1f6cbd5e38,100,0.0,0.0,0.0,0.06111080199480057
conditional_pc,2903,1d0a4f1f6cbd5e38,200,0.0,0.0,0.0,0.033994898200035095
conditional_pc,2903,1d45b9d20e9d5f92,0,0.0,0.0,0.0,0.0
conditional_pc,2903,1d45b9d20e9d5f92,20,-0.49706334451221323,0.0,-0.01192952026829286,0.185663640499115
conditional_pc,2903,1d45b9d20e9d5f92,100,-0.11380505301420385,0.0,-0.002731321272340659,0.07940207421779633
conditional_pc,2903,1d45b9d20e9d5f92,200,-0.3327459150840326,0.0,-0.007985901962016762,0.11356841027736664
conditional_pc,2903,21249a2d4eb25ed6,0,0.0,0.0,0.0,0.0
conditional_pc,2903,21249a2d4eb25ed6,20,0.0,0.0,0.0,0.10221327841281891
conditional_pc,2903,21249a2d4eb25ed6,100,0.0,0.0,0.0,0.09753233194351196
conditional_pc,2903,21249a2d4eb25ed6,200,0.0,0.0,0.0,0.13828513026237488
conditional_pc,2903,22dddd249c8e5fe4,0,0.0,0.0,0.0,0.0
conditional_pc,2903,22dddd249c8e5fe4,20,0.02588847844462805,0.0,0.0006213234826710767,0.0988919734954834
conditional_pc,2903,22dddd249c8e5fe4,100,0.13715209115238736,0.0,0.0032916501876573134,0.08994160592556
conditional_pc,2903,22dddd249c8e5fe4,200,0.3662271219038189,0.0,0.0087894509256915,0.08451007306575775
conditional_pc,2903,2320cdddd8465622,0,0.0,0.0,0.0,0.0
conditional_pc,2903,2320cdddd8465622,20,0.0,0.0,0.0,0.08469802141189575
conditional_pc,2903,2320cdddd8465622,100,0.0,0.0,0.0,0.2624802589416504
conditional_pc,2903,2320cdddd8465622,200,0.0,0.0,0.0,0.15745395421981812
conditional_pc,2903,23724912b8f153f0,0,0.0,0.0,0.0,0.0
conditional_pc,2903,23724912b8f153f0,20,0.0,0.0,0.0,0.10967212915420532
conditional_pc,2903,23724912b8f153f0,100,0.0,0.0,0.0,0.06103133782744408
conditional_pc,2903,23724912b8f153f0,200,0.0,0.0,0.0,0.05653022229671478
conditional_pc,2903,25652aabb1615c8d,0,0.0,0.0,0.0,0.0
conditional_pc,2903,25652aabb1615c8d,20,-0.23026937060670605,0.0,-0.0055264648945605455,0.12400895357131958
conditional_pc,2903,25652aabb1615c8d,100,0.9014356282175413,0.0,0.021634455077220727,0.10552491247653961
conditional_pc,2903,25652aabb1615c8d,200,0.07186808143863743,0.0,0.0017248339545277158,0.035017676651477814
conditional_pc,2903,25822d3d04305af8,0,0.0,0.0,0.0,0.0
conditional_pc,2903,25822d3d04305af8,20,0.0,0.0,0.0,0.11648629605770111
conditional_pc,2903,25822d3d04305af8,100,0.0,0.0,0.0,0.0620136484503746
conditional_pc,2903,25822d3d04305af8,200,0.0,0.0,0.0,0.15327680110931396
conditional_pc,2903,2639525675535145,0,0.0,0.0,0.0,0.0
conditional_pc,2903,2639525675535145,20,-0.0012884727243118732,0.0,-3.092334538346009e-05,0.027483349665999413
conditional_pc,2903,2639525675535145,100,0.26392782121320124,0.0,0.0063342677091173805,0.08611433207988739
conditional_pc,2903,2639525675535145,200,0.27344561206687956,0.0,0.006562694689605464,0.13970476388931274
conditional_pc,2903,26e0f72c031b5f07,0,0.0,0.0,0.0,0.0
conditional_pc,2903,26e0f72c031b5f07,20,0.0,0.0,0.0,0.10525281727313995
conditional_pc,2903,26e0f72c031b5f07,100,0.0,0.0,0.0,0.08112852275371552
conditional_pc,2903,26e0f72c031b5f07,200,0.0,0.0,0.0,0.08830253034830093
conditional_pc,2903,289087a782995ef0,0,0.0,0.0,0.0,0.0
conditional_pc,2903,289087a782995ef0,20,0.0,0.0,0.0,0.11957039684057236
conditional_pc,2903,289087a782995ef0,100,0.0,0.0,0.0,0.15326909720897675
conditional_pc,2903,289087a782995ef0,200,0.0,0.0,0.0,0.054780263453722
conditional_pc,2903,28c5133d23575e81,0,0.0,0.0,0.0,0.0
conditional_pc,2903,28c5133d23575e81,20,-0.07279918614241865,0.0,-0.0017471804674185076,0.09915903210639954
conditional_pc,2903,28c5133d23575e81,100,0.2368380619207926,0.0,0.005684113486098985,0.10494939237833023
conditional_pc,2903,28c5133d23575e81,200,0.1220123651815328,0.0,0.002928296764356353,0.07165437936782837
conditional_pc,2903,2a2403c9b08b53ac,0,0.0,0.0,0.0,0.0
conditional_pc,2903,2a2403c9b08b53ac,20,0.29699439538771344,0.0,0.0071278654893053295,0.13646826148033142
conditional_pc,2903,2a2403c9b08b53ac,100,0.1825745070532463,0.0,0.004381788169278034,0.09861686825752258
conditional_pc,2903,2a2403c9b08b53ac,200,-0.4338376358149105,0.0,-0.010412103259557881,0.19357693195343018
conditional_pc,2903,2ab1b3941f7153cb,0,0.0,0.0,0.0,0.0
conditional_pc,2903,2ab1b3941f7153cb,20,-0.4646593292769836,0.0,-0.011151823902648017,0.17926159501075745
conditional_pc,2903,2ab1b3941f7153cb,100,-0.011548072478532845,0.0,-0.0002771537394854473,0.03775731474161148
conditional_pc,2903,2ab1b3941f7153cb,200,-0.1821591524847861,0.0,-0.004371819659635401,0.06850206851959229
conditional_pc,2903,2ad520fb925f5ace,0,0.0,0.0,0.0,0.0
conditional_pc,2903,2ad520fb925f5ace,20,-0.04414555398993514,0.0,-0.0010594932957586067,0.11544732004404068
conditional_pc,2903,2ad520fb925f5ace,100,1.281010897415996,0.0,0.030744261537983597,0.1615089774131775
