method,seed,step,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,PIA_rate,infeasible_count,positive_infeasible_count
gt_only,2903,90,75.9336041963581,0.765625,0.140625,0.140625,0.8099065007125945,0.90625,0.953125,0.8125,0.9921875,0.13333333333333333,15,2
gt_only,2903,91,73.37512299930297,0.75,0.15625,0.15625,0.7578779519832715,0.984375,0.84375,0.84375,0.984375,0.1875,16,3
gt_only,2903,92,72.2459835199198,0.765625,0.1875,0.15625,0.7676641602173826,0.921875,0.90625,0.84375,1.0,0.06666666666666667,15,1
gt_only,2903,93,70.7349860588375,0.703125,0.15625,0.15625,0.7507646654121,0.9453125,0.890625,0.8125,0.984375,0.3684210526315789,19,7
gt_only,2903,94,63.18428556457163,0.5625,0.25,0.25,0.6257978535497191,0.9609375,0.78125,0.859375,0.875,0.2857142857142857,28,8
gt_only,2903,95,71.35572471965489,0.734375,0.1875,0.1875,0.7094123932717176,0.984375,0.828125,0.90625,0.96875,0.17647058823529413,17,3
gt_only,2903,96,74.94655833429704,0.71875,0.109375,0.109375,0.7268424000231289,0.96875,0.90625,0.890625,0.875,0.3333333333333333,18,6
gt_only,2903,97,76.7947339714783,0.859375,0.09375,0.09375,0.7086986153154791,0.96875,0.921875,0.90625,1.0,0.0,9,0
gt_only,2903,98,70.81108926933362,0.765625,0.125,0.125,0.6525911424640068,0.96875,0.90625,0.84375,1.0,0.26666666666666666,15,4
gt_only,2903,99,77.58237058167273,0.734375,0.09375,0.09375,0.7682268939601455,0.984375,0.921875,0.875,0.9609375,0.35294117647058826,17,6
gt_only,2903,100,66.7720310750734,0.703125,0.1875,0.1875,0.6556537458017617,0.8984375,0.90625,0.78125,1.0,0.21052631578947367,19,4
score,1701,1,69.23609635780899,0.703125,0.234375,0.234375,0.6897913125874156,0.890625,0.875,0.84375,0.96875,0.21052631578947367,19,4
score,1701,2,80.64271170637491,0.859375,0.078125,0.078125,0.7604250809529982,0.96875,0.953125,0.921875,0.9765625,0.2222222222222222,9,2
score,1701,3,71.13381357829229,0.734375,0.1875,0.171875,0.717012521057518,0.9921875,0.828125,0.890625,0.9921875,0.0,17,0
score,1701,4,58.92327461382716,0.59375,0.265625,0.265625,0.6266585907318519,0.859375,0.875,0.71875,0.9609375,0.11538461538461539,26,3
score,1701,5,66.91692749300587,0.734375,0.171875,0.171875,0.6403812598321409,0.953125,0.875,0.859375,1.0,0.17647058823529413,17,3
score,1701,6,65.28779748362565,0.71875,0.28125,0.171875,0.6672837161448201,0.8984375,0.875,0.84375,0.984375,0.0,18,0
score,1701,7,82.53500676437527,0.84375,0.046875,0.046875,0.8433401623450065,0.96875,0.984375,0.84375,1.0,0.0,10,0
score,1701,8,58.62819293154386,0.5625,0.265625,0.265625,0.5852016303570525,0.890625,0.84375,0.765625,0.9375,0.21428571428571427,28,6
score,1701,9,68.6017423213814,0.734375,0.234375,0.234375,0.6589418157131537,0.9921875,0.765625,0.875,0.953125,0.058823529411764705,17,1
score,1701,10,62.099513571086916,0.453125,0.21875,0.21875,0.652888325706086,0.953125,0.796875,0.734375,0.8125,0.34285714285714286,35,12
score,1701,11,58.915522346604654,0.53125,0.234375,0.234375,0.6827225363185119,0.921875,0.828125,0.671875,0.984375,0.13333333333333333,30,4
score,1701,12,60.33044029497068,0.578125,0.28125,0.28125,0.6385555670792961,0.90625,0.796875,0.71875,1.0,0.2222222222222222,27,6
score,1701,13,71.20849754536322,0.765625,0.078125,0.078125,0.6808789410887173,0.96875,0.953125,0.8125,1.0,0.0,15,0
score,1701,14,74.38475658008225,0.640625,0.125,0.125,0.7789841579219741,0.9375,0.9375,0.8125,0.859375,0.2608695652173913,23,6
score,1701,15,80.489960536099,0.8125,0.015625,0.015625,0.7973840528663758,0.984375,1.0,0.828125,0.9921875,0.08333333333333333,12,1
score,1701,16,77.73759126694567,0.84375,0.078125,0.078125,0.7969521904066962,1.0,0.921875,0.90625,1.0,0.2,10,2
score,1701,17,78.9165239585567,0.84375,0.09375,0.09375,0.8158715750053607,1.0,0.90625,0.953125,0.96875,0.0,10,0
score,1701,18,69.80286423315125,0.59375,0.15625,0.15625,0.74714374159563,0.9609375,0.859375,0.78125,0.921875,0.15384615384615385,26,4
score,1701,19,55.886180765576924,0.578125,0.28125,0.28125,0.5943933383738461,0.921875,0.796875,0.765625,0.9453125,0.037037037037037035,27,1
score,1701,20,59.50133903016914,0.546875,0.28125,0.28125,0.6780321367240594,0.96875,0.734375,0.75,0.9765625,0.10344827586206896,29,3
score,1701,21,75.79565882931331,0.640625,0.09375,0.09375,0.7190958119035197,0.953125,0.90625,0.921875,0.828125,0.5217391304347826,23,12
score,1701,22,65.54952189029709,0.65625,0.25,0.21875,0.6502557786173265,0.9765625,0.78125,0.890625,0.9609375,0.22727272727272727,22,5
score,1701,23,85.69852190766764,0.796875,0.015625,0.015625,0.8848895257840232,1.0,0.984375,0.9375,0.9375,0.3076923076923077,13,4
score,1701,24,68.32795359139612,0.71875,0.203125,0.203125,0.686745886193507,1.0,0.796875,0.9375,0.984375,0.0,18,0
score,1701,25,64.44939315728473,0.515625,0.234375,0.234375,0.6717854357748336,1.0,0.765625,0.890625,0.8515625,0.25806451612903225,31,8
score,1701,26,75.97978122616578,0.765625,0.09375,0.09375,0.8203897494279788,0.984375,0.921875,0.796875,1.0,0.06666666666666667,15,1
score,1701,27,62.357382383122804,0.6875,0.25,0.25,0.684077177194947,0.984375,0.765625,0.90625,0.96875,0.0,20,0
score,1701,28,76.71452456097454,0.765625,0.109375,0.078125,0.8343306729182303,0.953125,0.953125,0.8125,1.0,0.13333333333333333,15,2
score,1701,29,70.96175838225378,0.734375,0.171875,0.171875,0.7405822011740907,0.96875,0.859375,0.875,0.984375,0.23529411764705882,17,4
score,1701,30,62.77953241456626,0.5625,0.234375,0.234375,0.6410837779495903,0.9609375,0.78125,0.796875,0.9140625,0.21428571428571427,28,6
score,1701,31,62.17432502569745,0.578125,0.234375,0.234375,0.6609338006167389,0.9375,0.828125,0.765625,0.9921875,0.25925925925925924,27,7
score,1701,32,72.17384406990443,0.640625,0.1875,0.1875,0.7352972576777064,0.9375,0.875,0.875,0.8828125,0.2608695652173913,23,6
score,1701,33,62.13861940472838,0.578125,0.234375,0.234375,0.6819518657134812,0.890625,0.875,0.671875,1.0,0.25925925925925924,27,7
score,1701,34,78.16005058806701,0.65625,0.09375,0.09375,0.816466214113608,0.984375,0.921875,0.90625,0.8828125,0.3181818181818182,22,7
score,1701,35,71.82713412219009,0.734375,0.15625,0.15625,0.733226218932562,0.96875,0.875,0.859375,0.984375,0.23529411764705882,17,4
score,1701,36,69.07689613438485,0.640625,0.15625,0.15625,0.7390955072252365,0.953125,0.890625,0.78125,0.9375,0.34782608695652173,23,8
score,1701,37,57.34749496232813,0.609375,0.328125,0.328125,0.5732148790958751,0.859375,0.8125,0.765625,0.984375,0.16,25,4
score,1701,38,66.88778517516711,0.671875,0.140625,0.140625,0.6990568442040108,0.921875,0.9375,0.71875,0.9921875,0.14285714285714285,21,3
score,1701,39,71.06835804022292,0.703125,0.109375,0.109375,0.7400155929653502,0.921875,0.9375,0.796875,0.96875,0.2631578947368421,19,5
score,1701,40,67.46556623709438,0.671875,0.21875,0.1875,0.7007403165362188,0.96875,0.828125,0.84375,0.96875,0.14285714285714285,21,3
score,1701,41,81.00514166122102,0.65625,0.0625,0.046875,0.9081858998693043,0.9765625,0.96875,0.8125,0.890625,0.18181818181818182,22,4
score,1701,42,74.08372056846001,0.75,0.171875,0.171875,0.8030092936430403,0.953125,0.875,0.859375,0.984375,0.0625,16,1
score,1701,43,57.342189632008186,0.578125,0.34375,0.34375,0.5418375511681963,0.90625,0.75,0.8125,0.9375,0.07407407407407407,27,2
score,1701,44,60.230856438740474,0.59375,0.296875,0.296875,0.6205405545297711,0.921875,0.78125,0.78125,0.9765625,0.11538461538461539,26,3
score,1701,45,74.38740406595794,0.828125,0.109375,0.109375,0.7009226975829903,0.953125,0.921875,0.890625,1.0,0.09090909090909091,11,1
score,1701,46,80.09454297643912,0.78125,0.09375,0.09375,0.8535190314345388,0.921875,0.984375,0.78125,1.0,0.42857142857142855,14,6
score,1701,47,59.05207787026585,0.484375,0.3125,0.296875,0.6307511117970489,0.96875,0.71875,0.875,0.7578125,0.24242424242424243,33,8
score,1701,48,81.164855170997,0.90625,0.03125,0.03125,0.7448315241039278,1.0,0.96875,0.953125,0.9921875,0.0,6,0
score,1701,49,63.43347784988587,0.546875,0.265625,0.265625,0.653653468397261,0.8515625,0.828125,0.75,0.8984375,0.2413793103448276,29,7
score,1701,50,56.92574938373687,0.578125,0.328125,0.328125,0.5818429852096851,0.9296875,0.71875,0.765625,0.9765625,0.18518518518518517,27,5
score,1701,51,66.40167947155639,0.640625,0.21875,0.21875,0.6842653073173535,0.90625,0.875,0.765625,1.0,0.30434782608695654,23,7
score,1701,52,54.69809584721419,0.46875,0.34375,0.328125,0.6205668003331406,0.7734375,0.859375,0.5625,0.9375,0.23529411764705882,34,8
score,1701,53,56.254649351998,0.46875,0.28125,0.28125,0.593861584447952,0.8125,0.8125,0.65625,0.9375,0.2647058823529412,34,9
score,1701,54,47.71715438409804,0.53125,0.40625,0.390625,0.44471767674005125,0.8671875,0.71875,0.78125,0.96875,0.06666666666666667,30,2
score,1701,55,59.028607818104305,0.5625,0.3125,0.3125,0.6385615876345034,0.8203125,0.859375,0.671875,0.9921875,0.21428571428571427,28,6
score,1701,56,75.72799589410786,0.78125,0.125,0.125,0.8112219014585889,0.96875,0.90625,0.875,1.0,0.14285714285714285,14,2
score,1701,57,64.38820118887695,0.765625,0.1875,0.1875,0.5609418285330465,0.9375,0.859375,0.84375,1.0,0.13333333333333333,15,2
score,1701,58,69.62273888669803,0.734375,0.203125,0.203125,0.711570733280753,0.9375,0.859375,0.875,1.0,0.058823529411764705,17,1
score,1701,59,60.02126361225084,0.578125,0.25,0.25,0.64363532669402,0.953125,0.796875,0.78125,0.9921875,0.3333333333333333,27,9
score,1701,60,64.14184771765022,0.6875,0.234375,0.234375,0.6019043452236055,0.90625,0.859375,0.828125,1.0,0.05,20,1
score,1701,61,54.2963762469473,0.484375,0.328125,0.328125,0.5687380299267351,0.890625,0.78125,0.765625,0.9453125,0.12121212121212122,33,4
score,1701,62,84.49816547815045,0.84375,0.046875,0.03125,0.882428309786906,0.9765625,0.984375,0.890625,0.9765625,0.1,10,1
score,1701,63,72.990169788638,0.78125,0.15625,0.15625,0.720514074927312,0.984375,0.859375,0.90625,0.9921875,0.0,14,0
score,1701,64,69.15722328595086,0.765625,0.1875,0.15625,0.6655050255327567,0.96875,0.84375,0.859375,1.0,0.13333333333333333,15,2
score,1701,65,61.218451296434814,0.5625,0.25,0.25,0.6504928311144356,0.8203125,0.859375,0.65625,0.921875,0.2857142857142857,28,8
score,1701,66,58.711813979506836,0.625,0.28125,0.28125,0.587208535508164,0.875,0.84375,0.78125,0.9609375,0.16666666666666666,24,4
score,1701,67,79.08525933523707,0.734375,0.09375,0.09375,0.7949212240456898,1.0,0.90625,0.921875,0.921875,0.23529411764705882,17,4
score,1701,68,74.74598179904164,0.75,0.109375,0.109375,0.7939035631769995,0.90625,0.984375,0.765625,1.0,0.375,16,6
score,1701,69,75.21591502063359,0.671875,0.140625,0.140625,0.727056960495206,0.90625,0.953125,0.875,0.921875,0.3333333333333333,21,7
score,1701,70,66.73489806783894,0.703125,0.1875,0.1875,0.7047625536281346,0.9375,0.84375,0.8125,0.984375,0.15789473684210525,19,3
score,1701,71,73.97586243597506,0.75,0.203125,0.203125,0.7410456984634015,1.0,0.796875,0.953125,0.953125,0.0625,16,1
score,1701,72,78.39761030478367,0.828125,0.109375,0.109375,0.8096676473148081,1.0,0.890625,0.9375,1.0,0.0,11,0
score,1701,73,72.05462128226385,0.71875,0.203125,0.203125,0.7418109107743326,1.0,0.796875,0.984375,0.9453125,0.2222222222222222,18,4
score,1701,74,68.44292697003509,0.6875,0.140625,0.140625,0.7676302472808423,0.96875,0.890625,0.78125,0.9765625,0.35,20,7
score,1701,75,55.16193331760707,0.515625,0.328125,0.328125,0.5957613996225697,0.921875,0.75,0.765625,0.9453125,0.3225806451612903,31,10
score,1701,76,61.692489391240834,0.5,0.28125,0.28125,0.6306197453897799,0.859375,0.859375,0.796875,0.8359375,0.25,32,8
score,1701,77,75.44108393826866,0.796875,0.15625,0.15625,0.7387110145184477,0.9375,0.90625,0.875,1.0,0.07692307692307693,13,1
score,1701,78,80.04665229562953,0.640625,0.0625,0.0625,0.7867446550951085,0.984375,0.9375,0.921875,0.78125,0.4782608695652174,23,11
score,1701,79,74.75465204147521,0.75,0.125,0.125,0.7316116489954051,0.984375,0.890625,0.921875,0.9609375,0.25,16,4
score,1701,80,70.41158340622968,0.75,0.1875,0.1875,0.7211280017495123,0.984375,0.828125,0.90625,1.0,0.25,16,4
score,1701,81,59.87717949278159,0.609375,0.25,0.25,0.6464273078267582,0.921875,0.8125,0.703125,1.0,0.32,25,8
score,1701,82,73.79460297417987,0.671875,0.171875,0.171875,0.758570471380317,1.0,0.828125,0.921875,0.828125,0.3333333333333333,21,7
score,1701,83,52.9875174390958,0.453125,0.296875,0.296875,0.6248254185382993,0.765625,0.9375,0.5,0.984375,0.17142857142857143,35,6
score,1701,84,67.3638726248879,0.53125,0.203125,0.203125,0.7667329429973098,0.84375,0.90625,0.640625,0.9140625,0.4,30,12
score,1701,85,71.27346813660063,0.734375,0.15625,0.15625,0.676188235278415,0.96875,0.859375,0.859375,0.9765625,0.4117647058823529,17,7
score,1701,86,69.68596100869522,0.671875,0.203125,0.203125,0.7255880642086852,1.0,0.796875,0.9375,0.9375,0.23809523809523808,21,5
score,1701,87,64.53381089090495,0.671875,0.171875,0.15625,0.6545662571052466,0.9296875,0.90625,0.75,0.984375,0.19047619047619047,21,4
score,1701,88,80.89446318693652,0.765625,0.046875,0.046875,0.8320921164864765,0.96875,0.984375,0.875,0.8828125,0.4,15,6
score,1701,89,59.45177259847294,0.65625,0.328125,0.328125,0.5612175423633504,0.96875,0.6875,0.953125,0.9140625,0.045454545454545456,22,1
score,1701,90,67.63554401012041,0.640625,0.171875,0.171875,0.6576280562428896,0.96875,0.859375,0.875,0.9296875,0.4782608695652174,23,11
score,1701,91,67.87985750641329,0.6875,0.21875,0.21875,0.669741580153919,0.90625,0.875,0.796875,0.9765625,0.2,20,4
score,1701,92,80.47867375701396,0.765625,0.03125,0.03125,0.8064881701683351,1.0,0.96875,0.90625,0.9453125,0.26666666666666666,15,4
score,1701,93,65.50796941302288,0.671875,0.234375,0.21875,0.6926929675454565,0.9765625,0.796875,0.875,1.0,0.047619047619047616,21,1
score,1701,94,74.7701490252388,0.78125,0.140625,0.140625,0.7882335766057311,0.875,0.984375,0.796875,1.0,0.35714285714285715,14,5
score,1701,95,75.33410018124896,0.75,0.15625,0.15625,0.8142684043499746,0.984375,0.859375,0.890625,0.9921875,0.0,16,0
score,1701,96,75.00216159896289,0.703125,0.078125,0.078125,0.7781768783751093,0.953125,0.953125,0.78125,0.9140625,0.2631578947368421,19,5
score,1701,97,59.006767582686074,0.640625,0.296875,0.296875,0.6192874219844657,0.9609375,0.71875,0.84375,1.0,0.0,23,0
score,1701,98,77.10343064397982,0.625,0.046875,0.046875,0.8598573354555159,0.96875,0.984375,0.71875,0.8984375,0.2916666666666667,24,7
score,1701,99,85.195945720337,0.796875,0.0625,0.0625,0.8665776972880879,1.0,0.9375,0.984375,0.890625,0.38461538461538464,13,5
score,1701,100,76.56448035611221,0.828125,0.125,0.125,0.7594225285466932,0.984375,0.890625,0.9375,1.0,0.0,11,0
score,2903,1,71.13707681279531,0.734375,0.1875,0.1875,0.7260398435070872,0.96875,0.8125,0.875,0.984375,0.17647058823529413,17,3
score,2903,2,68.35770828584683,0.671875,0.234375,0.234375,0.7218349988603239,1.0,0.765625,0.875,0.9296875,0.047619047619047616,21,1
score,2903,3,69.75404181806005,0.734375,0.203125,0.203125,0.7240970036334409,0.8984375,0.890625,0.84375,0.9921875,0.11764705882352941,17,2
score,2903,4,63.31344247801168,0.5625,0.265625,0.265625,0.6851476194722803,0.921875,0.796875,0.78125,0.9375,0.14285714285714285,28,4
score,2903,5,49.347941513416615,0.46875,0.375,0.375,0.4499755963219988,0.921875,0.703125,0.84375,0.859375,0.23529411764705882,34,8
score,2903,6,63.791545960996054,0.59375,0.25,0.25,0.5809971030639054,1.0,0.75,0.953125,0.875,0.15384615384615385,26,4
score,2903,7,79.6062546234876,0.828125,0.046875,0.046875,0.7918001109637027,1.0,0.953125,0.921875,0.9609375,0.09090909090909091,11,1
score,2903,8,73.87016108919808,0.75,0.140625,0.140625,0.672883866140754,0.921875,0.90625,0.859375,0.96875,0.25,16,4
score,2903,9,79.08762596929955,0.78125,0.078125,0.078125,0.823103023263189,0.96875,0.953125,0.859375,0.9765625,0.14285714285714285,14,2
score,2903,10,80.89555449721458,0.8125,0.0625,0.0625,0.8977433079331498,0.984375,0.953125,0.859375,1.0,0.0,12,0
score,2903,11,66.82654886162513,0.6875,0.21875,0.21875,0.7225871726790029,0.984375,0.796875,0.890625,0.859375,0.05,20,1
score,2903,12,73.57874628952287,0.78125,0.140625,0.140625,0.7158899109485487,0.953125,0.90625,0.859375,1.0,0.35714285714285715,14,5
score,2903,13,80.07348713701082,0.640625,0.09375,0.09375,0.7467636912882594,1.0,0.90625,0.921875,0.859375,0.391304347826087,23,9
score,2903,14,50.728655250072016,0.53125,0.390625,0.390625,0.5362377260017283,0.8125,0.78125,0.734375,0.9921875,0.16666666666666666,30,5
score,2903,15,76.1619920864171,0.796875,0.140625,0.140625,0.7872628100740103,0.9375,0.921875,0.859375,0.9921875,0.07692307692307693,13,1
score,2903,16,56.7980295089265,0.453125,0.296875,0.296875,0.6350277082142359,0.875,0.8125,0.609375,0.8984375,0.17142857142857143,35,6
score,2903,17,35.73902537812913,0.375,0.578125,0.578125,0.38898660907509897,0.8984375,0.421875,0.71875,0.984375,0.025,40,1
score,2903,18,67.2350067127591,0.703125,0.1875,0.15625,0.7075066118496359,0.953125,0.875,0.796875,1.0,0.05263157894736842,19,1
score,2903,19,58.81803188375687,0.53125,0.34375,0.34375,0.614757765210165,0.984375,0.671875,0.9375,0.9375,0.16666666666666666,30,5
score,2903,20,74.42894889110923,0.734375,0.125,0.09375,0.8261611034172017,0.890625,1.0,0.734375,1.0,0.17647058823529413,17,3
score,2903,21,79.98309538825285,0.75,0.046875,0.046875,0.8352192893180688,0.96875,0.984375,0.84375,0.8984375,0.3125,16,5
score,2903,22,79.62528791344634,0.8125,0.0625,0.0625,0.8203819099227121,0.9453125,0.984375,0.828125,0.984375,0.25,12,3
score,2903,23,66.01221008933,0.640625,0.21875,0.21875,0.7217930421439201,0.953125,0.828125,0.828125,0.9921875,0.2608695652173913,23,6
score,2903,24,46.02558515365713,0.484375,0.40625,0.390625,0.46696067437340305,0.9296875,0.671875,0.765625,0.9921875,0.21212121212121213,33,7
score,2903,25,69.15776404205147,0.703125,0.1875,0.1875,0.7129113370092355,0.9375,0.875,0.796875,1.0,0.2631578947368421,19,5
score,2903,26,70.51519795033126,0.640625,0.234375,0.1875,0.7823230811592341,0.9453125,0.84375,0.828125,0.8671875,0.21739130434782608,23,5
score,2903,27,77.20208045028085,0.75,0.09375,0.09375,0.7997249308067406,1.0,0.90625,0.78125,0.9921875,0.125,16,2
score,2903,28,71.57235835899672,0.640625,0.171875,0.171875,0.7208616006159214,0.9375,0.890625,0.875,0.8984375,0.30434782608695654,23,7
score,2903,29,58.871375955687775,0.609375,0.3125,0.3125,0.5972880229365066,0.90625,0.734375,0.84375,0.96875,0.08,25,2
score,2903,30,60.52506843368095,0.53125,0.265625,0.265625,0.693226642408343,0.796875,0.9375,0.640625,0.9453125,0.36666666666666664,30,11
score,2903,31,74.31547648079516,0.671875,0.109375,0.109375,0.8179464355390837,0.921875,0.96875,0.734375,0.96875,0.2857142857142857,21,6
score,2903,32,59.66210106788479,0.640625,0.296875,0.296875,0.635015425629235,0.890625,0.796875,0.796875,1.0,0.08695652173913043,23,2
score,2903,33,59.23990442442304,0.625,0.3125,0.3125,0.5748827061861527,0.90625,0.765625,0.84375,0.9921875,0.16666666666666666,24,4
score,2903,34,71.4775886753115,0.765625,0.234375,0.234375,0.6935871282074756,1.0,0.765625,1.0,0.9921875,0.0,15,0
score,2903,35,65.0782329955719,0.671875,0.234375,0.234375,0.6462525918937253,0.8828125,0.859375,0.765625,0.9765625,0.09523809523809523,21,2
score,2903,36,71.57909799567858,0.75,0.140625,0.140625,0.7116483518962862,0.9609375,0.890625,0.84375,1.0,0.1875,16,3
score,2903,37,72.40536454578167,0.75,0.140625,0.140625,0.71272874909876,0.9296875,0.921875,0.8125,1.0,0.0625,16,1
score,2903,38,74.33388135647714,0.78125,0.125,0.125,0.7402631525554513,0.9609375,0.90625,0.859375,1.0,0.14285714285714285,14,2
score,2903,39,73.14501904176647,0.796875,0.15625,0.15625,0.7148554570023955,0.9609375,0.875,0.859375,0.984375,0.07692307692307693,13,1
score,2903,40,66.77439721930448,0.65625,0.203125,0.203125,0.6338355332633074,0.9375,0.84375,0.90625,0.9296875,0.13636363636363635,22,3
score,2903,41,73.18573575400146,0.75,0.125,0.125,0.775207658096035,0.9375,0.9375,0.84375,0.984375,0.1875,16,3
score,2903,42,64.81159513548201,0.5625,0.234375,0.234375,0.6586032832515683,0.8828125,0.859375,0.734375,0.8828125,0.2857142857142857,28,8
score,2903,43,59.09523168533581,0.578125,0.265625,0.265625,0.6057855604480598,0.890625,0.796875,0.703125,0.96875,0.2222222222222222,27,6
score,2903,44,81.0017698240833,0.859375,0.078125,0.078125,0.7784174757779988,0.984375,0.9375,0.953125,0.9765625,0.2222222222222222,9,2
score,2903,45,74.18604929245375,0.796875,0.15625,0.15625,0.7085901830188899,1.0,0.84375,0.953125,1.0,0.0,13,0
score,2903,46,66.5536001572211,0.65625,0.171875,0.171875,0.6910364037733061,0.921875,0.90625,0.78125,0.96875,0.22727272727272727,22,5
score,2903,47,71.79375270979415,0.703125,0.125,0.125,0.7824250650350596,0.984375,0.890625,0.8125,1.0,0.42105263157894735,19,8
score,2903,48,73.62591614733824,0.8125,0.171875,0.171875,0.7076469875361178,1.0,0.828125,0.96875,0.875,0.08333333333333333,12,1
score,2903,49,67.06439946012053,0.65625,0.1875,0.171875,0.6923580870428925,0.90625,0.90625,0.71875,0.921875,0.09090909090909091,22,2
score,2903,50,70.96684014663359,0.78125,0.171875,0.171875,0.6782041635192062,0.953125,0.84375,0.875,0.9921875,0.07142857142857142,14,1
score,2903,51,68.94261005427845,0.6875,0.171875,0.171875,0.7296226413026826,0.953125,0.875,0.8125,1.0,0.0,20,0
score,2903,52,54.851356620806705,0.4375,0.328125,0.328125,0.5383075588993609,0.828125,0.8125,0.6875,0.859375,0.3333333333333333,36,12
score,2903,53,64.26744321445528,0.6875,0.25,0.234375,0.6483707111676706,0.984375,0.765625,0.890625,0.984375,0.0,20,0
score,2903,54,86.17215205537538,0.6875,0.0625,0.0625,0.8900066493290093,0.984375,0.953125,0.9375,0.8203125,0.45,20,9
score,2903,55,59.340430277409006,0.5625,0.28125,0.28125,0.5647953266578163,0.984375,0.734375,0.9375,0.9296875,0.21428571428571427,28,6
score,2903,56,78.64093021942678,0.6875,0.125,0.125,0.8217573252662429,1.0,0.875,0.90625,0.8828125,0.35,20,7
score,2903,57,65.17440456055505,0.546875,0.265625,0.265625,0.6923107094533211,0.8125,0.921875,0.71875,0.890625,0.1724137931034483,29,5
score,2903,58,75.0954680863693,0.671875,0.140625,0.140625,0.7866662340728633,1.0,0.859375,0.90625,0.8515625,0.19047619047619047,21,4
score,2903,59,74.08460339952777,0.6875,0.09375,0.078125,0.7459193121630193,0.9375,0.96875,0.78125,0.9296875,0.45,20,9
score,2903,60,81.04736410120175,0.796875,0.0625,0.0625,0.8482617384288422,0.953125,0.984375,0.8125,1.0,0.0,13,0
score,2903,61,64.55665357595437,0.6875,0.203125,0.203125,0.6493596858229052,0.953125,0.84375,0.859375,0.9921875,0.0,20,0
score,2903,62,59.58185448859463,0.578125,0.3125,0.3125,0.5768395077262711,0.953125,0.703125,0.859375,0.9375,0.14814814814814814,27,4
score,2903,63,67.84317321439423,0.65625,0.203125,0.203125,0.7001111571454616,1.0,0.796875,0.90625,0.953125,0.18181818181818182,22,4
score,2903,64,43.97814167680359,0.46875,0.484375,0.484375,0.4367254002432862,0.875,0.53125,0.796875,0.90625,0.0,34,0
score,2903,65,53.67949669186418,0.4375,0.328125,0.328125,0.6320579206047405,0.875,0.796875,0.640625,0.953125,0.3055555555555556,36,11
score,2903,66,86.5897267193471,0.953125,0.015625,0.015625,0.8406534412643307,1.0,0.984375,0.984375,0.9921875,0.3333333333333333,3,1
score,2903,67,74.95266761084332,0.765625,0.09375,0.09375,0.7801140226602397,0.984375,0.90625,0.828125,0.9921875,0.2,15,3
score,2903,68,59.6406620845898,0.578125,0.28125,0.28125,0.6188758900301551,0.796875,0.921875,0.671875,0.96875,0.25925925925925924,27,7
score,2903,69,80.78839577796406,0.75,0.03125,0.03125,0.7920464986711372,1.0,0.96875,0.921875,0.9296875,0.3125,16,5
score,2903,70,61.51213782632053,0.625,0.25,0.234375,0.6357146360407115,0.9453125,0.8125,0.765625,0.984375,0.16666666666666666,24,4
score,2903,71,65.81502560466599,0.703125,0.234375,0.1875,0.6610009650991706,0.9765625,0.8125,0.875,0.984375,0.05263157894736842,19,1
score,2903,72,66.83223075230055,0.6875,0.265625,0.265625,0.691473538055213,0.953125,0.78125,0.9375,0.921875,0.1,20,2
score,2903,73,70.37160498798033,0.796875,0.171875,0.171875,0.6232935197115279,0.984375,0.84375,0.9375,0.9921875,0.0,13,0
score,2903,74,66.0160241564449,0.578125,0.21875,0.21875,0.7125095797546774,0.90625,0.875,0.796875,0.9375,0.2962962962962963,27,8
score,2903,75,68.92942103519925,0.6875,0.203125,0.171875,0.7194050168692476,0.84375,0.9375,0.71875,1.0,0.25,20,5
score,2903,76,59.327764275843876,0.609375,0.296875,0.296875,0.5801163426202528,0.96875,0.703125,0.78125,0.9765625,0.16,25,4
score,2903,77,78.42501735931528,0.703125,0.0625,0.0625,0.8634504166235668,0.984375,0.953125,0.859375,0.875,0.3157894736842105,19,6
score,2903,78,73.1914548283968,0.78125,0.140625,0.140625,0.719094915881523,0.9375,0.890625,0.828125,0.984375,0.14285714285714285,14,2
score,2903,79,71.29560481808733,0.765625,0.1875,0.1875,0.6767195156340955,0.96875,0.84375,0.890625,1.0,0.0,15,0
score,2903,80,72.58100523262125,0.765625,0.171875,0.171875,0.7450691255829103,0.984375,0.84375,0.921875,0.984375,0.0,15,0
score,2903,81,56.93099816124696,0.5625,0.375,0.375,0.603843955869927,0.828125,0.765625,0.75,1.0,0.07142857142857142,28,2
score,2903,82,62.126245177316875,0.65625,0.234375,0.234375,0.622279884255605,0.84375,0.921875,0.71875,1.0,0.3181818181818182,22,7
score,2903,83,66.09742452925641,0.609375,0.203125,0.09375,0.7468436235459402,0.9453125,0.90625,0.71875,0.9765625,0.2,25,5
score,2903,84,77.60970162277681,0.625,0.140625,0.140625,0.7595078389466435,0.984375,0.875,0.953125,0.875,0.25,24,6
score,2903,85,71.88004499430882,0.671875,0.09375,0.09375,0.7719960798634115,0.953125,0.953125,0.703125,1.0,0.3333333333333333,21,7
score,2903,86,68.5006748094807,0.671875,0.171875,0.125,0.7025124617264455,0.875,0.953125,0.703125,0.9921875,0.23809523809523808,21,5
score,2903,87,77.1674744846174,0.78125,0.09375,0.078125,0.8475658961870436,0.9296875,0.96875,0.796875,1.0,0.0,14,0
