token,method,strict_candidate_count,strict_selected_count,unique_candidate_count,zero_strict_scene,scene_has_4,scene_has_8,scene_has_16,fallback_rate,primary_count,secondary_count,PDMS,strict_PDMS,core_fraction,boundary_fraction,far_fraction,r_knn,reference_PDMS,frozen_slots,nonraw_fillers,frozen_PDMS,strict_available_in_raw
d968f9c81b945be1,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2720650813211918,100.0,16.0,0.0,100.0,42
0a87bb919dbb58b6,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,96.52178636962029,96.52178636962029,0.125,0.875,0.0,1.1515409196490487,95.88103222801388,,,,22
0a87bb919dbb58b6,quality_only,16,16,16,False,True,True,True,0.0,16,0,96.52178636962029,96.52178636962029,0.125,0.875,0.0,1.1515409196490487,95.88103222801388,,,,22
0a87bb919dbb58b6,score,0,0,16,True,False,False,False,1.0,0,0,97.38277980596996,,0.0,0.0,1.0,25.288232153044817,95.88103222801388,16.0,0.0,97.38277980596996,22
0a87bb919dbb58b6,pareto,0,0,16,True,False,False,False,1.0,0,0,97.38277980596996,,0.0,0.0,1.0,25.288232153044817,95.88103222801388,16.0,0.0,97.38277980596996,22
0a87bb919dbb58b6,gt_distance,10,10,16,False,True,True,False,0.375,10,0,96.54426330719204,96.51320010579248,0.25,0.375,0.375,4.385351996487794,95.88103222801388,16.0,0.0,96.54426330719204,22
0a87bb919dbb58b6,old_pc,1,1,1,False,False,False,False,0.0,1,0,96.9194730548396,96.9194730548396,0.0,1.0,0.0,1.6234413567814747,95.88103222801388,16.0,15.0,96.9194950432264,22
fe5811497ace53af,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,94.64226895083686,94.64226895083686,0.1875,0.8125,0.0,1.3329237153658382,93.97808252313146,,,,31
fe5811497ace53af,quality_only,16,16,16,False,True,True,True,0.0,16,0,94.64226895083686,94.64226895083686,0.1875,0.8125,0.0,1.3329237153658382,93.97808252313146,,,,31
fe5811497ace53af,score,0,0,16,True,False,False,False,1.0,0,0,96.73571815522496,,0.0,0.0,1.0,27.278121754950675,93.97808252313146,16.0,0.0,96.73571815522496,31
fe5811497ace53af,pareto,0,0,16,True,False,False,False,1.0,0,0,96.73571815522496,,0.0,0.0,1.0,27.278121754950675,93.97808252313146,16.0,0.0,96.73571815522496,31
fe5811497ace53af,gt_distance,0,0,16,True,False,False,False,1.0,0,0,95.71628015137132,,0.0,0.0,1.0,9.657171583953671,93.97808252313146,16.0,0.0,95.71628015137132,31
fe5811497ace53af,old_pc,1,1,1,False,False,False,False,0.0,1,0,95.0101759381154,95.0101759381154,0.0,1.0,0.0,1.695748996845624,93.97808252313146,16.0,15.0,95.01019757249568,31
1734440b807a58ef,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,91.72816294907392,91.72816294907392,0.1875,0.8125,0.0,1.1462486403924974,91.58248528048163,,,,23
1734440b807a58ef,quality_only,16,16,16,False,True,True,True,0.0,16,0,91.72816294907392,91.72816294907392,0.1875,0.8125,0.0,1.1462486403924974,91.58248528048163,,,,23
1734440b807a58ef,score,0,0,16,True,False,False,False,1.0,0,0,94.73599663548254,,0.0,0.0,1.0,43.16410300414141,91.58248528048163,16.0,0.0,94.73599663548254,23
1734440b807a58ef,pareto,0,0,16,True,False,False,False,1.0,0,0,94.73599663548254,,0.0,0.0,1.0,43.16410300414141,91.58248528048163,16.0,0.0,94.73599663548254,23
1734440b807a58ef,gt_distance,7,7,16,False,True,False,False,0.5625,7,0,92.02292385926953,91.85125567788997,0.1875,0.25,0.5625,3.3425816776663924,91.58248528048163,16.0,0.0,92.02292385926953,23
1734440b807a58ef,old_pc,1,1,1,False,False,False,False,0.0,1,0,91.86852916020824,91.86852916020824,0.0,1.0,0.0,1.0590187224986718,91.58248528048163,16.0,15.0,91.8685188593112,23
480434fc72d455af,conditional_pc,0,0,0,True,False,False,False,1.0,0,0,,,,,,,93.26722189306086,,,,0
480434fc72d455af,quality_only,0,0,0,True,False,False,False,1.0,0,0,,,,,,,93.26722189306086,,,,0
480434fc72d455af,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,23.919161137943867,93.26722189306086,16.0,0.0,100.0,0
480434fc72d455af,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,21.933457845179746,93.26722189306086,16.0,0.0,100.0,0
480434fc72d455af,gt_distance,0,0,16,True,False,False,False,1.0,0,0,97.02565241775412,,0.0,0.0,1.0,6.777578609488854,93.26722189306086,16.0,0.0,97.02565241775412,0
480434fc72d455af,old_pc,0,0,1,True,False,False,False,1.0,0,0,95.10233360659925,,0.0,1.0,0.0,1.8756445707601712,93.26722189306086,16.0,15.0,95.10223125217496,0
cb8e247140d55ab2,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,95.35422219147092,95.35422219147092,0.0625,0.9375,0.0,1.274357703931385,94.52535404385564,,,,26
cb8e247140d55ab2,quality_only,16,16,16,False,True,True,True,0.0,16,0,95.35422219147092,95.35422219147092,0.0625,0.9375,0.0,1.274357703931385,94.52535404385564,,,,26
cb8e247140d55ab2,score,0,0,16,True,False,False,False,1.0,0,0,96.66377662902065,,0.0,0.0,1.0,12.600886987755734,94.52535404385564,16.0,0.0,96.66377662902065,26
cb8e247140d55ab2,pareto,0,0,16,True,False,False,False,1.0,0,0,96.66377662902065,,0.0,0.0,1.0,12.600886987755734,94.52535404385564,16.0,0.0,96.66377662902065,26
cb8e247140d55ab2,gt_distance,0,0,16,True,False,False,False,1.0,0,0,93.9480916682399,,0.3125,0.3125,0.375,4.675209727670476,94.52535404385564,16.0,0.0,93.9480916682399,26
cb8e247140d55ab2,old_pc,1,1,1,False,False,False,False,0.0,1,0,96.21406791251464,96.21406791251464,0.0,1.0,0.0,1.6406218908646035,94.52535404385564,16.0,15.0,96.214128742286,26
095770e79ccf5d82,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1733289433326195,100.0,,,,34
095770e79ccf5d82,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1733289433326195,100.0,,,,34
095770e79ccf5d82,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,4.826355660543545,100.0,16.0,0.0,100.0,34
095770e79ccf5d82,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0,0.125,0.875,4.850494926842438,100.0,16.0,0.0,100.0,34
095770e79ccf5d82,gt_distance,4,4,16,False,True,False,False,0.75,4,0,100.0,100.0,0.0,0.25,0.75,3.492112232543449,100.0,16.0,0.0,100.0,34
095770e79ccf5d82,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0625,0.9375,0.0,1.1733289433326195,100.0,16.0,0.0,100.0,34
d7f25a0ac141583a,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,98.39017951734148,98.39017951734148,0.5625,0.4375,0.0,1.0127397459547476,97.61588326374894,,,,21
d7f25a0ac141583a,quality_only,16,16,16,False,True,True,True,0.0,16,0,98.39017951734148,98.39017951734148,0.5625,0.4375,0.0,1.0127397459547476,97.61588326374894,,,,21
d7f25a0ac141583a,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,14.00352930115564,97.61588326374894,16.0,0.0,100.0,21
d7f25a0ac141583a,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,13.810518493297929,97.61588326374894,16.0,0.0,100.0,21
d7f25a0ac141583a,gt_distance,0,0,16,True,False,False,False,1.0,0,0,99.95806577610126,,0.0,0.0,1.0,6.893400664766126,97.61588326374894,16.0,0.0,99.95806577610126,21
d7f25a0ac141583a,old_pc,1,1,1,False,False,False,False,0.0,1,0,99.00377939309512,99.00377939309512,0.0,1.0,0.0,1.0724955358045922,97.61588326374894,16.0,15.0,99.0037828386561,21
4b0df2804f165dda,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,88.82538127314683,88.82538127314683,0.0,1.0,0.0,1.5210015838641222,86.34608250872756,,,,64
4b0df2804f165dda,quality_only,16,16,16,False,True,True,True,0.0,16,0,88.82538127314683,88.82538127314683,0.0,1.0,0.0,1.5210015838641222,86.34608250872756,,,,64
4b0df2804f165dda,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,42.79297346087861,86.34608250872756,16.0,0.0,100.0,64
4b0df2804f165dda,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,41.85719171200547,86.34608250872756,16.0,0.0,100.0,64
4b0df2804f165dda,gt_distance,0,0,16,True,False,False,False,1.0,0,0,92.06153834488016,,0.0,0.0,1.0,7.411668430403563,86.34608250872756,16.0,0.0,92.06153834488016,64
4b0df2804f165dda,old_pc,1,1,1,False,False,False,False,0.0,1,0,89.62349977622299,89.62349977622299,0.0,1.0,0.0,1.3733098631290603,86.34608250872756,16.0,15.0,89.62369479630293,64
ab6ba1da1dd8592b,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,99.81077782069056,99.81077782069056,0.6875,0.3125,0.0,0.9886311123972624,99.34860073269132,,,,22
ab6ba1da1dd8592b,quality_only,16,16,16,False,True,True,True,0.0,16,0,99.81077782069056,99.81077782069056,0.6875,0.3125,0.0,0.9886311123972624,99.34860073269132,,,,22
ab6ba1da1dd8592b,score,15,15,16,False,True,True,False,0.0625,15,0,99.91868625123476,99.9132653346504,0.75,0.1875,0.0625,1.0007974958370895,99.34860073269132,16.0,0.0,99.91868625123476,22
ab6ba1da1dd8592b,pareto,11,11,16,False,True,True,False,0.3125,11,0,89.55528146802322,99.95919728682166,0.625,0.25,0.125,1.1579897020224414,99.34860073269132,16.0,0.0,89.55528146802322,22
ab6ba1da1dd8592b,gt_distance,15,15,16,False,True,True,False,0.0625,15,0,97.31451958456807,99.9132653346504,0.8125,0.1875,0.0,0.9609459495256296,99.34860073269132,16.0,0.0,97.31451958456807,22
ab6ba1da1dd8592b,old_pc,7,7,7,False,True,False,False,0.0,7,0,99.9988234703842,99.9988234703842,0.8571428571428571,0.1428571428571428,0.0,0.9731164492404064,99.34860073269132,16.0,9.0,99.99894628018303,22
3feb7781f83754a7,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.1875,0.8125,0.0,1.1223093997041418,100.0,,,,31
3feb7781f83754a7,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.1875,0.8125,0.0,1.1223093997041418,100.0,,,,31
3feb7781f83754a7,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,4.257271512898259,100.0,16.0,0.0,100.0,31
3feb7781f83754a7,pareto,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.0625,0.125,0.8125,5.447226860363888,100.0,16.0,0.0,100.0,31
3feb7781f83754a7,gt_distance,3,3,16,False,False,False,False,0.8125,3,0,100.0,100.0,0.0625,0.125,0.8125,5.447226860363888,100.0,16.0,0.0,100.0,31
3feb7781f83754a7,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.1875,0.8125,0.0,1.1223093997041418,100.0,16.0,0.0,100.0,31
6f471ee76c595c92,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.193111530185444,100.0,,,,49
6f471ee76c595c92,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.193111530185444,100.0,,,,49
6f471ee76c595c92,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,2.7723879851526854,100.0,16.0,0.0,100.0,49
6f471ee76c595c92,pareto,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0,0.0625,0.9375,9.929078766022313,100.0,16.0,0.0,100.0,49
6f471ee76c595c92,gt_distance,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0,0.0625,0.9375,9.929078766022313,100.0,16.0,0.0,100.0,49
6f471ee76c595c92,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.193111530185444,100.0,16.0,0.0,100.0,49
32516745ea1b59ef,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,98.39241259335174,98.39241259335174,0.1875,0.8125,0.0,1.2210742630151774,97.8979911047354,,,,30
32516745ea1b59ef,quality_only,16,16,16,False,True,True,True,0.0,16,0,98.39241259335174,98.39241259335174,0.1875,0.8125,0.0,1.2210742630151774,97.8979911047354,,,,30
32516745ea1b59ef,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,14.357650286768257,97.8979911047354,16.0,0.0,100.0,30
32516745ea1b59ef,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,12.167094892382252,97.8979911047354,16.0,0.0,100.0,30
32516745ea1b59ef,gt_distance,16,16,16,False,True,True,True,0.0,16,0,98.8269388687926,98.8269388687926,0.6875,0.3125,0.0,0.9732980193595998,97.8979911047354,16.0,0.0,98.8269388687926,30
32516745ea1b59ef,old_pc,1,1,1,False,False,False,False,0.0,1,0,99.26368578445668,99.26368578445668,1.0,0.0,0.0,0.77632023582627,97.8979911047354,16.0,15.0,99.2636391174706,30
a65dd6d24f575771,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,97.44116575748887,97.44116575748887,0.3125,0.6875,0.0,1.139423025698151,96.65980494519422,,,,22
a65dd6d24f575771,quality_only,16,16,16,False,True,True,True,0.0,16,0,97.44116575748887,97.44116575748887,0.3125,0.6875,0.0,1.139423025698151,96.65980494519422,,,,22
a65dd6d24f575771,score,2,2,16,False,False,False,False,0.875,2,0,98.51890066880176,98.29362018196906,0.0,0.125,0.875,5.699379503187952,96.65980494519422,16.0,0.0,98.51890066880176,22
a65dd6d24f575771,pareto,2,2,16,False,False,False,False,0.875,2,0,98.51890066880176,98.29362018196906,0.0,0.125,0.875,5.699379503187952,96.65980494519422,16.0,0.0,98.51890066880176,22
a65dd6d24f575771,gt_distance,0,0,16,True,False,False,False,1.0,0,0,94.8722759809452,,0.0,0.0,1.0,9.925768044710386,96.65980494519422,16.0,0.0,94.8722759809452,22
a65dd6d24f575771,old_pc,1,1,1,False,False,False,False,0.0,1,0,98.30323005180638,98.30323005180638,0.0,1.0,0.0,1.503684459874587,96.65980494519422,16.0,15.0,98.30325608444656,22
9ce305abb88f5ad0,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,86.69272025199201,86.69272025199201,0.1875,0.8125,0.0,1.1080649417361017,86.19380864767851,,,,22
9ce305abb88f5ad0,quality_only,16,16,16,False,True,True,True,0.0,16,0,86.69272025199201,86.69272025199201,0.1875,0.8125,0.0,1.1080649417361017,86.19380864767851,,,,22
9ce305abb88f5ad0,score,0,0,16,True,False,False,False,1.0,0,0,91.22883571463954,,0.0,0.0,1.0,18.000510481796404,86.19380864767851,16.0,0.0,91.22883571463954,22
9ce305abb88f5ad0,pareto,0,0,16,True,False,False,False,1.0,0,0,91.22883571463954,,0.0,0.0,1.0,18.000510481796404,86.19380864767851,16.0,0.0,91.22883571463954,22
9ce305abb88f5ad0,gt_distance,0,0,16,True,False,False,False,1.0,0,0,90.87372646088252,,0.0,0.0,1.0,14.626369039254891,86.19380864767851,16.0,0.0,90.87372646088252,22
9ce305abb88f5ad0,old_pc,1,1,1,False,False,False,False,0.0,1,0,87.24906882029103,87.24906882029103,0.0,1.0,0.0,1.156854770904877,86.19380864767851,16.0,15.0,87.24859293303801,22
7af6867add5b5f2c,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,86.32290007548104,86.32290007548104,0.4375,0.5625,0.0,1.1155787021328591,85.36573735736071,,,,28
7af6867add5b5f2c,quality_only,16,16,16,False,True,True,True,0.0,16,0,86.32290007548104,86.32290007548104,0.4375,0.5625,0.0,1.1155787021328591,85.36573735736071,,,,28
7af6867add5b5f2c,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,43.44984528642297,85.36573735736071,16.0,0.0,100.0,28
7af6867add5b5f2c,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,43.44984528642297,85.36573735736071,16.0,0.0,100.0,28
7af6867add5b5f2c,gt_distance,0,0,16,True,False,False,False,1.0,0,0,97.16076066087192,,0.0,0.0,1.0,25.17546733880645,85.36573735736071,16.0,0.0,97.16076066087192,28
7af6867add5b5f2c,old_pc,1,1,1,False,False,False,False,0.0,1,0,88.20913333398029,88.20913333398029,0.0,1.0,0.0,1.5000062195386,85.36573735736071,16.0,15.0,88.20913815070827,28
b65e09c4d8125da0,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,86.40466141962474,86.40466141962474,0.1875,0.8125,0.0,1.1070945855371208,85.860523356798,,,,28
b65e09c4d8125da0,quality_only,16,16,16,False,True,True,True,0.0,16,0,86.40466141962474,86.40466141962474,0.1875,0.8125,0.0,1.1070945855371208,85.860523356798,,,,28
b65e09c4d8125da0,score,0,0,16,True,False,False,False,1.0,0,0,95.15723987335218,,0.0,0.0,1.0,24.91356116473152,85.860523356798,16.0,0.0,95.15723987335218,28
b65e09c4d8125da0,pareto,0,0,16,True,False,False,False,1.0,0,0,95.15723987335218,,0.0,0.0,1.0,24.91356116473152,85.860523356798,16.0,0.0,95.15723987335218,28
b65e09c4d8125da0,gt_distance,0,0,16,True,False,False,False,1.0,0,0,84.88678730218213,,0.0,0.0,1.0,4.1919240989598805,85.860523356798,16.0,0.0,84.88678730218213,28
b65e09c4d8125da0,old_pc,1,1,1,False,False,False,False,0.0,1,0,87.28683505802702,87.28683505802702,0.0,1.0,0.0,1.2821396966697562,85.860523356798,16.0,15.0,87.28677156281648,28
cbe1e93e188f5490,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,84.43154139348897,84.43154139348897,0.125,0.875,0.0,1.1300242622912064,83.87807040817442,,,,24
cbe1e93e188f5490,quality_only,16,16,16,False,True,True,True,0.0,16,0,84.43154139348897,84.43154139348897,0.125,0.875,0.0,1.1300242622912064,83.87807040817442,,,,24
cbe1e93e188f5490,score,16,16,16,False,True,True,True,0.0,16,0,84.56000202852702,84.56000202852702,0.375,0.625,0.0,1.0300193648398697,83.87807040817442,16.0,0.0,84.56000202852702,24
cbe1e93e188f5490,pareto,16,16,16,False,True,True,True,0.0,16,0,84.56000202852702,84.56000202852702,0.375,0.625,0.0,1.0300193648398697,83.87807040817442,16.0,0.0,84.56000202852702,24
cbe1e93e188f5490,gt_distance,15,15,16,False,True,True,False,0.0625,15,0,84.4462284508126,84.46115286054155,0.4375,0.5,0.0625,1.0481707366243207,83.87807040817442,16.0,0.0,84.4462284508126,24
cbe1e93e188f5490,old_pc,2,2,2,False,False,False,False,0.0,2,0,84.93654324302,84.93654324302,0.0,1.0,0.0,1.087610508467909,83.87807040817442,16.0,14.0,84.9365756033618,24
6ca6a1a4f3dc5d85,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,81.79072183800533,81.79072183800533,0.0625,0.9375,0.0,1.206662271699849,79.79265665524845,,,,22
6ca6a1a4f3dc5d85,quality_only,16,16,16,False,True,True,True,0.0,16,0,81.79072183800533,81.79072183800533,0.0625,0.9375,0.0,1.206662271699849,79.79265665524845,,,,22
6ca6a1a4f3dc5d85,score,0,0,16,True,False,False,False,1.0,0,0,90.39981739860272,,0.0,0.0,1.0,15.795940126086006,79.79265665524845,16.0,0.0,90.39981739860272,22
6ca6a1a4f3dc5d85,pareto,0,0,16,True,False,False,False,1.0,0,0,90.39981739860272,,0.0,0.0,1.0,15.795940126086006,79.79265665524845,16.0,0.0,90.39981739860272,22
6ca6a1a4f3dc5d85,gt_distance,0,0,16,True,False,False,False,1.0,0,0,90.39981739860272,,0.0,0.0,1.0,15.795940126086006,79.79265665524845,16.0,0.0,90.39981739860272,22
6ca6a1a4f3dc5d85,old_pc,1,1,1,False,False,False,False,0.0,1,0,83.83232275665912,83.83232275665912,0.0,1.0,0.0,1.4089377068324451,79.79265665524845,16.0,15.0,83.83346767680706,22
0ee58e583be85ffb,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,98.33424158809387,98.33424158809387,0.0,1.0,0.0,1.1821946913112686,98.05825142640737,,,,26
0ee58e583be85ffb,quality_only,16,16,16,False,True,True,True,0.0,16,0,98.33424158809387,98.33424158809387,0.0,1.0,0.0,1.1821946913112686,98.05825142640737,,,,26
0ee58e583be85ffb,score,0,0,16,True,False,False,False,1.0,0,0,99.49590127457869,,0.0,0.0,1.0,18.37125962121238,98.05825142640737,16.0,0.0,99.49590127457869,26
0ee58e583be85ffb,pareto,0,0,16,True,False,False,False,1.0,0,0,99.49590127457869,,0.0,0.0,1.0,18.37125962121238,98.05825142640737,16.0,0.0,99.49590127457869,26
0ee58e583be85ffb,gt_distance,7,7,16,False,True,False,False,0.5625,7,0,98.52004766651208,98.4987361413136,0.0625,0.375,0.5625,2.1550190076146807,98.05825142640737,16.0,0.0,98.52004766651208,26
0ee58e583be85ffb,old_pc,1,1,1,False,False,False,False,0.0,1,0,98.54730101308428,98.54730101308428,0.0,1.0,0.0,1.3177383782700998,98.05825142640737,16.0,15.0,98.54730988701608,26
a28a2771a9fa5c1d,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.1837417433120327,100.0,,,,33
a28a2771a9fa5c1d,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.1837417433120327,100.0,,,,33
a28a2771a9fa5c1d,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,3.955620707773236,100.0,16.0,0.0,100.0,33
a28a2771a9fa5c1d,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0,0.125,0.875,4.948157957531835,100.0,16.0,0.0,100.0,33
a28a2771a9fa5c1d,gt_distance,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0,0.125,0.875,3.8624972910325472,100.0,16.0,0.0,100.0,33
a28a2771a9fa5c1d,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.1837417433120327,100.0,16.0,0.0,100.0,33
488e4248a8985e5a,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.25,0.75,0.0,1.102021222524682,100.0,,,,31
488e4248a8985e5a,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.25,0.75,0.0,1.102021222524682,100.0,,,,31
488e4248a8985e5a,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,4.918188068149943,100.0,16.0,0.0,100.0,31
488e4248a8985e5a,pareto,1,1,16,False,False,False,False,0.9375,1,0,100.0,100.0,0.0625,0.0,0.9375,9.392964784127711,100.0,16.0,0.0,100.0,31
488e4248a8985e5a,gt_distance,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,6.8211154000828405,100.0,16.0,0.0,100.0,31
488e4248a8985e5a,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.25,0.75,0.0,1.102021222524682,100.0,16.0,0.0,100.0,31
0beb530925b9514b,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2969955274260418,100.0,,,,45
0beb530925b9514b,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2969955274260418,100.0,,,,45
0beb530925b9514b,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,2.271569318073465,100.0,16.0,0.0,100.0,45
0beb530925b9514b,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,10.230304839043036,100.0,16.0,0.0,100.0,45
0beb530925b9514b,gt_distance,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,10.858716078445685,100.0,16.0,0.0,100.0,45
0beb530925b9514b,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2969955274260418,100.0,16.0,0.0,100.0,45
29b53c57c19b57fe,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,88.018324552263,88.018324552263,0.3125,0.6875,0.0,1.2495183367840073,87.07946103943183,,,,25
29b53c57c19b57fe,quality_only,16,16,16,False,True,True,True,0.0,16,0,88.018324552263,88.018324552263,0.3125,0.6875,0.0,1.2495183367840073,87.07946103943183,,,,25
29b53c57c19b57fe,score,0,0,16,True,False,False,False,1.0,0,0,94.53146653429856,,0.0,0.0,1.0,27.06021431619498,87.07946103943183,16.0,0.0,94.53146653429856,25
29b53c57c19b57fe,pareto,0,0,16,True,False,False,False,1.0,0,0,94.53146653429856,,0.0,0.0,1.0,27.06021431619498,87.07946103943183,16.0,0.0,94.53146653429856,25
29b53c57c19b57fe,gt_distance,0,0,16,True,False,False,False,1.0,0,0,91.28835036268131,,0.0,0.0,1.0,11.883862908998587,87.07946103943183,16.0,0.0,91.28835036268131,25
29b53c57c19b57fe,old_pc,1,1,1,False,False,False,False,0.0,1,0,88.71139313526044,88.71139313526044,0.0,1.0,0.0,1.604972861194224,87.07946103943183,16.0,15.0,88.71134876696813,25
2639525675535145,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2505183951606929,99.52929718161988,,,,42
2639525675535145,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2505183951606929,99.52929718161988,,,,42
2639525675535145,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,3.5858072640247034,99.52929718161988,16.0,0.0,100.0,42
2639525675535145,pareto,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,8.925091678650524,99.52929718161988,16.0,0.0,100.0,42
2639525675535145,gt_distance,2,2,16,False,False,False,False,0.875,2,0,100.0,100.0,0.0625,0.0625,0.875,6.714046410633344,99.52929718161988,16.0,0.0,100.0,42
2639525675535145,old_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.2505183951606929,99.52929718161988,16.0,0.0,100.0,42
9a83782a2cf85611,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,97.50476015185949,97.50476015185949,0.0,1.0,0.0,1.243111695305267,96.9410348435844,,,,27
9a83782a2cf85611,quality_only,16,16,16,False,True,True,True,0.0,16,0,97.50423410002942,97.50423410002942,0.0,1.0,0.0,1.2474005224258633,96.9410348435844,,,,27
9a83782a2cf85611,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,13.789641478778346,96.9410348435844,16.0,0.0,100.0,27
9a83782a2cf85611,pareto,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,12.816787848725532,96.9410348435844,16.0,0.0,100.0,27
9a83782a2cf85611,gt_distance,0,0,16,True,False,False,False,1.0,0,0,99.07943112169856,,0.0,0.0,1.0,4.675475098087492,96.9410348435844,16.0,0.0,99.07943112169856,27
9a83782a2cf85611,old_pc,1,1,1,False,False,False,False,0.0,1,0,97.8265070917886,97.8265070917886,0.0,1.0,0.0,1.1639429716221878,96.9410348435844,16.0,15.0,97.82737010968503,27
cd01f21ff39d541a,conditional_pc,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.178756097553212,100.0,,,,31
cd01f21ff39d541a,quality_only,16,16,16,False,True,True,True,0.0,16,0,100.0,100.0,0.0,1.0,0.0,1.178756097553212,100.0,,,,31
cd01f21ff39d541a,score,0,0,16,True,False,False,False,1.0,0,0,100.0,,0.0,0.0,1.0,14.250059264945245,100.0,16.0,0.0,100.0,31
