step,loss,candidate_or_policy_loss,GT_or_BC_loss,gradient_norm_before_clip,lr,seconds
1,0.0007801256160746561,0.0007029769112705253,0.0003085948079615264,0.08031993359327316,1.0000000000000002e-06,5.4002134799957275
2,0.0024706235185476544,0.0016071241248027945,0.003453997763017469,0.31303587555885315,2.0000000000000003e-06,6.513533353805542
3,0.0005740703409173875,0.0005453446246974636,0.00011490291922200413,0.09382166713476181,3e-06,7.649947881698608
4,0.006963436273508705,0.003962412625014622,0.01200409520311041,0.2541576027870178,4.000000000000001e-06,8.74940538406372
5,0.0023303766010940308,0.002242275401385996,0.00035240459328633733,0.24734632670879364,5e-06,9.856406450271606
6,0.0012139329737692606,0.0010618886044539977,0.0006081774668018625,0.38023701310157776,6e-06,10.963356018066406
7,0.0015128071654544328,0.0014086404371482786,0.00041666682500363095,0.39745450019836426,7e-06,12.061697244644165
8,0.0006317909424069512,0.0006067306158001884,0.00010024132461694535,0.1854221075773239,8.000000000000001e-06,13.177926301956177
9,0.00523211094787257,0.0015000334997239406,0.014928309726201405,0.4889961779117584,9e-06,14.28499698638916
10,0.0013928800817666342,0.0011291211626485165,0.0010550355323175609,0.24866758286952972,1e-05,15.383019924163818
11,0.0008692761311976938,0.00043336573435226455,0.0017436415705560648,0.3468706011772156,9.999316524962347e-06,16.48442792892456
12,0.0006647647769568721,0.0006362526910379529,0.0001140483004746784,0.38504278659820557,9.99726628670463e-06,17.58810567855835
13,0.0014427268306462793,0.0013064622980891727,0.0005450580338219879,0.3699338734149933,9.993849845741525e-06,18.692636489868164
14,0.0010907615833275486,0.0008753965012147091,0.0008614603548267041,0.23192958533763885,9.989068136093873e-06,19.784226417541504
15,0.0010054842814497533,0.0009754658376550651,0.00012007380200884654,0.17448560893535614,9.98292246503335e-06,20.878305673599243
16,0.002314698368536483,0.002281272189975425,0.00013370464171202912,0.2371900975704193,9.975414512725058e-06,21.982229471206665
17,0.007642239183041966,0.0037213355444691842,0.015683613895589588,0.40221840143203735,9.966546331768192e-06,23.09752893447876
18,0.0010856521821551723,0.0009659745760473015,0.0004787104053320945,0.1612497717142105,9.956320346634877e-06,24.195624589920044
19,0.0006871648001833819,0.0006180493564897915,0.0002764617811408243,0.2258410006761551,9.944739353007344e-06,25.29673433303833
20,0.0005311459699441912,0.0004971232447132934,0.00013609087523036578,0.11198003590106964,9.931806517013612e-06,26.384495496749878
21,0.0033470591642981162,0.003188266424331232,0.0006351709021146235,0.2026497721672058,9.917525374361913e-06,28.385419130325317
22,0.0005305399527060217,0.00046967728485469706,0.00024345069823539234,0.24194711446762085,9.901899829374048e-06,29.48223114013672
23,0.0031524061314485152,0.0006528525605062896,0.00999821396067091,0.2392345815896988,9.884934153917998e-06,30.594846487045288
24,0.000514838759045233,0.00036297938277130015,0.000607437536928046,0.20560674369335175,9.86663298624003e-06,31.6905677318573
25,0.00050003433443635,0.00033778690522012766,0.0006489897027677216,0.14419810473918915,9.847001329696653e-06,32.78545141220093
26,0.003141258825053228,0.0014117406899458729,0.006918072639564343,0.2433432787656784,9.826044551386743e-06,33.88532853126526
27,0.0006900864345880109,0.0005990550762362545,0.000364125448413688,0.28989556431770325,9.803768380684242e-06,34.98150658607483
28,0.0017491699472884648,0.0016912312948988983,0.00023175450132839615,0.28790467977523804,9.780178907671788e-06,36.09826850891113
29,0.001680221306742169,0.0013764150362476357,0.0012152249926202785,0.22445696592330933,9.755282581475769e-06,37.222299575805664
30,0.002042775260633789,0.000609191286002897,0.005734336116574923,0.31245356798171997,9.729086208503174e-06,38.30419731140137
31,0.0013820253752783174,0.0013515129812731175,0.00012204953236505389,0.2590007781982422,9.701596950580807e-06,39.39019560813904
32,0.0028868048666481627,0.0009383500382682541,0.007793819227799759,0.31132635474205017,9.672822322997305e-06,40.49096918106079
33,0.0010109039449162083,0.0007967581204866292,0.0008565833745706186,0.34443703293800354,9.642770192448537e-06,41.59002876281738
34,0.001739669483868056,0.0008381728111999109,0.0036059866174582567,0.21842528879642487,9.611448774886925e-06,42.70823073387146
35,0.0016621707800368313,0.0013614922027045395,0.001202714308647046,0.22006022930145264,9.578866633275289e-06,43.80656623840332
36,0.0008287317341455491,0.0005786414481008251,0.001000361161914043,0.22463048994541168,9.545032675245814e-06,44.912638425827026
37,0.0012897063229502237,0.0011955036297877086,0.00037681069488826324,0.20039619505405426,9.509956150664796e-06,46.00586152076721
38,0.0009121756456806906,0.0005296984777487523,0.0015299086619506852,0.16878075897693634,9.473646649103819e-06,47.09801530838013
39,0.006239769892090408,0.003232077591746929,0.012030768998329222,0.6854859590530396,9.43611409721806e-06,48.19056820869446
40,0.0008380031322303694,0.0002939136893473915,0.0021763577497040387,0.11972776800394058,9.397368756032445e-06,49.28501868247986
41,0.0024077385332930135,0.002101891030179104,0.0012233900367846218,0.2806338965892792,9.357421218136387e-06,50.37947964668274
42,0.004692234246249427,0.0009554499156365637,0.014947137543913414,0.5598320960998535,9.31628240478787e-06,51.46906590461731
43,0.0019342727136972826,0.0004743598674394889,0.005839651535552548,0.3095484673976898,9.273963562927695e-06,52.560027837753296
44,0.0010233702851110138,0.0008005052950466052,0.000891459809281514,0.3769884705543518,9.230476262104678e-06,53.65862488746643
45,0.0007155113944463665,0.000665593528538011,0.00019967142088717083,0.43554526567459106,9.185832391312644e-06,54.755876779556274
46,0.0017109069831349188,0.0012281109566174564,0.0019311842170282034,0.6080061197280884,9.140044155740102e-06,55.848294496536255
47,0.0008835295138851507,0.0007848984823795035,0.0003945240814573481,0.21584971249103546,9.093124073433462e-06,56.934295892715454
48,0.0008729879973543575,0.0008219185974667198,0.00020427761569408176,0.1061873659491539,9.045084971874738e-06,58.03921413421631
49,0.0015976651857272373,0.000333714097905613,0.00505580439539699,0.18367570638656616,8.995939984474624e-06,59.12034058570862
50,0.0033600963470235,0.0033037223911378533,0.00022549581717612455,0.2126365453004837,8.94570254698197e-06,60.207874059677124
51,0.0015820175722183194,0.0014644206157754525,0.0004703879098997277,0.1792922466993332,8.894386393810563e-06,61.302738189697266
52,0.0012078926392860012,0.0011371683140168898,0.00028289725923968945,0.44844716787338257,8.842005554284296e-06,62.39297127723694
53,0.0007039691190584563,0.0004961977920174832,0.0008310852617796627,0.4667870104312897,8.788574348801676e-06,63.483962297439575
54,0.0016349290999642108,0.0007531054179708008,0.003527294664309011,0.3467598855495453,8.734107384920771e-06,64.57870483398438
55,0.0029661102471436607,0.001189881546451943,0.007104915024683578,0.6874751448631287,8.67861955336566e-06,65.6680691242218
56,0.0012249716000951594,0.00041111603559329524,0.0032554221752434387,0.15754297375679016,8.622126023955446e-06,66.76483511924744
57,0.0012711528725048993,0.001130896318500163,0.00056102613962139,0.18681295216083527,8.564642241456986e-06,67.8730673789978
58,0.002713463332838728,0.00038455394860648084,0.009315637686768241,0.1541980355978012,8.506183921362443e-06,68.98121213912964
59,0.0007345093781623291,0.0007172563664425979,6.901210645082756e-05,0.4212456941604614,8.446767045592829e-06,70.2972903251648
60,0.0018896269575634506,0.0009961547038983554,0.0035738888564083027,0.4439871907234192,8.386407858128707e-06,71.39716935157776
61,0.0006758344406989636,0.000595589253862272,0.0003209807387065666,0.4286537170410156,8.325122860569243e-06,72.49203610420227
