step,loss,candidate_or_policy_loss,GT_or_BC_loss,gradient_norm_before_clip,lr,seconds
1,0.009724927200295497,0.008978051067970227,0.0029875045256630983,0.7664889097213745,1.0000000000000002e-06,6.0311665534973145
2,0.006979949161177501,0.005047918617492542,0.007728122388130032,0.3170081377029419,2.0000000000000003e-06,7.917047500610352
3,0.017695628013825626,0.017670989192993147,9.855699522631767e-05,0.6158546209335327,3e-06,9.821566104888916
4,0.0033125096961157396,0.0026146576637984253,0.0027914078220874217,0.4707357883453369,4.000000000000001e-06,11.725813865661621
5,0.024622708675451577,0.024022748693823814,0.002399840425368893,0.7905547618865967,5e-06,13.662490844726562
6,0.005948008372797631,0.005773394760581141,0.0006984544459101016,0.3452794849872589,6e-06,15.575274467468262
7,0.004149597632931545,0.0039492578216595575,0.0008013592014322057,0.24447453022003174,7e-06,17.468303203582764
8,0.018454164361173753,0.018204232161224354,0.0009997295228458825,0.8350056409835815,8.000000000000001e-06,19.36146593093872
9,0.03402175637893379,0.033725658809999004,0.0011843905958812684,0.4973052740097046,9e-06,21.258068799972534
10,0.007488978259061696,0.007359637162153376,0.0005173642966838088,0.4034751057624817,1e-05,23.147444248199463
11,0.007537708414020017,0.0060393409949028865,0.005993469463646761,0.6230906844139099,9.999316524962347e-06,25.048006057739258
12,0.005774585937615484,0.0053564269037451595,0.0016726362591725774,0.6055157780647278,9.99726628670463e-06,26.941933155059814
13,0.00698815897339955,0.006668328656814992,0.001279321617403184,0.6259264349937439,9.993849845741525e-06,28.824662923812866
14,0.038424891885370016,0.0333890605106717,0.020143324740274693,0.8240166902542114,9.989068136093873e-06,30.71330213546753
15,0.0077606197010027245,0.006199121140525676,0.006245994037726632,0.5582335591316223,9.98292246503335e-06,32.60289454460144
16,0.005755788559326902,0.002914503013016656,0.011365142629074398,0.529958963394165,9.975414512725058e-06,34.50437259674072
17,0.007075758192513604,0.006908527786436025,0.0006689219662803225,0.2445332407951355,9.966546331768192e-06,36.44959592819214
18,0.015526947303442284,0.010350125870900229,0.020707286746073805,0.613894522190094,9.956320346634877e-06,38.42084765434265
19,0.006579021872312296,0.004317441322200466,0.009046321996720508,0.6665098071098328,9.944739353007344e-06,40.34307408332825
20,0.00860622811887879,0.00852139710332267,0.0003393231227164506,0.3983612656593323,9.931806517013612e-06,42.171053886413574
21,0.007077783386193914,0.006524246218759799,0.0022141485678730533,0.523719072341919,9.917525374361913e-06,45.0826153755188
22,0.011754745748476125,0.008764102996792644,0.01196257050105487,0.5610413551330566,9.901899829374048e-06,47.036558389663696
23,0.004659833139157854,0.003276111776358448,0.0055348858804791234,0.6827526688575745,9.884934153917998e-06,48.954262256622314
24,0.005582085330388509,0.005448316544061527,0.0005350756073312368,0.6417512893676758,9.86663298624003e-06,50.85289216041565
25,0.0085111858570599,0.008059227329795249,0.0018078333450830542,0.7674698829650879,9.847001329696653e-06,52.773162603378296
26,0.0135340565466322,0.012558981572510675,0.0039003001256787684,0.4344657361507416,9.826044551386743e-06,54.73305320739746
27,0.004556584361125715,0.004269027791451663,0.0011502262987050926,0.4101261794567108,9.803768380684242e-06,56.669065713882446
28,0.0050490821959101595,0.004940476515912451,0.00043442263449833263,0.4100291430950165,9.780178907671788e-06,58.635873794555664
29,0.005040774383815005,0.004215122200548649,0.0033026087485268363,0.22230024635791779,9.755282581475769e-06,60.57908630371094
30,0.006895730806718348,0.006582841924682725,0.001251555861927045,0.18178410828113556,9.729086208503174e-06,62.52551627159119
31,0.00561246734650922,0.0035876468755304813,0.008099281635622901,0.5340500473976135,9.701596950580807e-06,64.47525596618652
32,0.0046505954742315225,0.004442815530637745,0.0008311201186188555,0.5760875344276428,9.672822322997305e-06,66.4054799079895
33,0.008459920725726988,0.00839135391288437,0.0002742659912655654,0.20190465450286865,9.642770192448537e-06,68.31732654571533
34,0.00808389993471792,0.007091118261087104,0.003971126450778684,0.28588199615478516,9.611448774886925e-06,70.21732139587402
35,0.008183405618183315,0.00607229360321071,0.008444448278169148,0.2686960995197296,9.578866633275289e-06,72.16658163070679
36,0.02177264208876295,0.01768230106245028,0.01636136579691083,0.5251574516296387,9.545032675245814e-06,74.11927247047424
37,0.0040070168161037145,0.003933300080461777,0.00029486666244338267,0.3212505578994751,9.509956150664796e-06,76.04966449737549
38,0.006612253579078242,0.00633089043549262,0.0011254524733885773,0.3201724588871002,9.473646649103819e-06,77.97026491165161
39,0.003748545317648677,0.0036712806449941127,0.00030905893345334334,0.32473722100257874,9.43611409721806e-06,79.92311191558838
40,0.017935134026629385,0.016961855013505556,0.0038931149829295464,0.48320505023002625,9.397368756032445e-06,81.85578656196594
41,0.008377026882953942,0.008299958179122768,0.0003082747089138138,0.28027990460395813,9.357421218136387e-06,83.788747549057
42,0.00340541032346664,0.003173313642037101,0.000928386754821986,0.6004641652107239,9.31628240478787e-06,85.71240234375
43,0.008349841344170272,0.007864862825954333,0.0019399144821363734,0.3449079096317291,9.273963562927695e-06,87.64948153495789
44,0.0040492002153769135,0.00368893285485683,0.0014410695648621186,0.5008512735366821,9.230476262104678e-06,89.57925462722778
45,0.01139496618998237,0.008458369098661933,0.011746387274797598,0.654591977596283,9.185832391312644e-06,91.50834369659424
46,0.010031979938503355,0.009703706280561164,0.0013130956558597973,0.4126930236816406,9.140044155740102e-06,93.44195747375488
47,0.045707552912062965,0.043528528869501315,0.008716097570868442,0.6846834421157837,9.093124073433462e-06,95.38327217102051
48,0.008873191520251567,0.006390652270056307,0.009930157516009785,0.24282622337341309,9.045084971874738e-06,97.29185104370117
49,0.009692539169918746,0.008639708685223013,0.004211321776438126,0.5744473934173584,8.995939984474624e-06,99.2370822429657
50,0.0017261419125134125,0.0012871757753600832,0.0017558644931341405,0.10485544800758362,8.94570254698197e-06,101.17596459388733
51,0.008655699355585966,0.006822574709076434,0.007332498457799375,0.495299756526947,8.894386393810563e-06,103.10598063468933
52,0.012305282114539295,0.011862154526170343,0.0017725099323797622,0.45255038142204285,8.842005554284296e-06,105.05236840248108
53,0.009275389194954187,0.008845494245178998,0.0017195797208842123,0.7278465628623962,8.788574348801676e-06,106.97698950767517
54,0.004895161368040135,0.004237997858581366,0.0026286537085979944,0.36106497049331665,8.734107384920771e-06,108.87565016746521
55,0.01183878157462459,0.01157507440802874,0.0010548274262873747,0.7254186272621155,8.67861955336566e-06,110.76023364067078
56,0.0050245835445821285,0.004924517765175551,0.0004002633704658365,0.36381179094314575,8.622126023955446e-06,112.6782398223877
57,0.012993900367291644,0.01202658039983362,0.003869280267281283,0.2775161862373352,8.564642241456986e-06,114.60536003112793
58,0.014464271138422191,0.013931507526649511,0.002131053742232325,0.3473042845726013,8.506183921362443e-06,116.53497123718262
59,0.015395192645883071,0.005513301146493177,0.039527567323148105,0.6111913919448853,8.446767045592829e-06,118.46215486526489
60,0.007591891691845376,0.007045313443086343,0.002186313854508626,0.24601146578788757,8.386407858128707e-06,120.39225006103516
61,0.016483984916703776,0.013923741789767519,0.010240971192615689,0.381865918636322,8.325122860569243e-06,122.30804514884949
62,0.004223909694701433,0.003936723824153887,0.001148743474004732,0.43252113461494446,8.262928807620843e-06,124.268470287323
63,0.0075058361726405565,0.004522020735748811,0.011935261747112236,0.5436658263206482,8.199842702516582e-06,126.16667079925537
64,0.006765775178791955,0.006552991815624409,0.0008511336536685121,0.38537925481796265,8.135881792367686e-06,128.09421133995056
65,0.012164082181698177,0.010725806509071845,0.005753101111622527,0.9774383306503296,8.071063563448341e-06,130.03164315223694
66,0.008670955954585224,0.007887579646194354,0.0031335051371570444,0.32376813888549805,8.005405736415127e-06,131.9547562599182
67,0.007947984362544958,0.00775463485479122,0.0007733980346529279,0.31403088569641113,7.938926261462368e-06,133.9010717868805
68,0.0077431729951058514,0.006127130078311893,0.006464172448886529,0.21331404149532318,7.871643313414718e-06,135.82194137573242
69,0.006224778378964402,0.005694091276382096,0.002122748075180425,0.1523120105266571,7.803575286758365e-06,137.75068974494934
70,0.002200325317971874,0.0021155108843231574,0.0003392578810235136,0.30446335673332214,7.734740790612137e-06,139.69789385795593
71,0.006877044012071565,0.006573849546839483,0.001212777753607952,0.2449551671743393,7.66515864363997e-06,141.61997532844543
72,0.008122583836666308,0.007895180649938993,0.0009096134942865319,0.4605259895324707,7.594847868906076e-06,143.56309270858765
73,0.0029471140151144937,0.00258053023571847,0.0014663352260413376,0.36224961280822754,7.523827688674219e-06,145.48827815055847
74,0.004464235214982182,0.0043159905399079435,0.0005929787853347079,0.18478436768054962,7.45211751915254e-06,147.42344641685486
75,0.015538631885647192,0.015162111132667633,0.0015060840178193757,0.4684608578681946,7.379736965185369e-06,149.35259413719177
76,0.005062811367679387,0.004936493365676142,0.0005052722492564499,0.14261463284492493,7.30670581489344e-06,151.28520154953003
77,0.007173442685598275,0.006277748096181313,0.0035827780184263247,0.314353346824646,7.233044034264034e-06,153.19569373130798
78,0.005021244316594675,0.004377776218461804,0.0025738725380506366,0.39877092838287354,7.158771761692464e-06,155.1005506515503
79,0.009841476450674236,0.0052658460481325164,0.01830252163563273,0.7981865406036377,7.083909302476453e-06,156.98838424682617
80,0.004015662852907553,0.0039739793428452685,0.0001667339538471424,0.35397785902023315,7.008477123264849e-06,158.88070607185364
81,0.010214086432824843,0.010078850398713257,0.0005409433961176546,0.4864353835582733,6.932495846462262e-06,160.76267004013062
82,0.004044236040499527,0.0029359067484620027,0.004433316735230619,0.2748242914676666,6.855986244591104e-06,162.6475625038147
83,0.009321888894191943,0.009117377478105482,0.0008180455370165873,0.460836261510849,6.778969234612583e-06,164.54221200942993
84,0.022374220912752207,0.02187032414076384,0.002015585947447107,0.5556139945983887,6.701465872208215e-06,166.45355772972107
85,0.026120744943909813,0.0220631828342448,0.016230248451165608,1.1131207942962646,6.6234973460234184e-06,168.39396715164185
86,0.006240747592528351,0.006010241646436043,0.0009220233168889536,0.3055388927459717,6.545084971874738e-06,170.33932781219482
87,0.005142373745911755,0.0048254516659653746,0.001267688284315227,0.6522056460380554,6.466250186922325e-06,172.26708555221558
88,0.0057412643800489604,0.004824323466891656,0.0036677636080639786,0.352029025554657,6.387014543809225e-06,174.16115832328796
89,0.009755035993293859,0.008660062056151219,0.0043798959923151415,0.6152450442314148,6.3073997047691e-06,176.0583348274231
90,0.0036705997335957363,0.0024569638571847463,0.004854543530200317,0.9748461842536926,6.227427435703997e-06,177.94816184043884
91,0.009958486989489757,0.009513508499367163,0.0017799135057430249,0.24418164789676666,6.147119600233758e-06,179.89229106903076
92,0.0030776667263126,0.002888953844376374,0.0007548513367510168,0.42205485701560974,6.066498153718736e-06,181.83958435058594
93,0.006953651914955117,0.006771732660126872,0.0007276766991708428,0.390750527381897,5.985585137257401e-06,183.79717993736267
94,0.007046714585158043,0.004916014244372491,0.00852280120307114,0.38296252489089966,5.90440267166055e-06,185.7154631614685
95,0.010173638933338225,0.009327413914434146,0.003384900748187647,0.27323853969573975,5.82297295140367e-06,187.64609694480896
96,0.0038229858637350844,0.0037615726760122925,0.0002456527986396395,0.37559133768081665,5.74131823855921e-06,189.53760743141174
97,0.0038697714498994173,0.0025042084362212336,0.005462251798235229,0.14365509152412415,5.659460856710346e-06,191.4060206413269
98,0.005274380206174101,0.004658233840018511,0.0024645858359235717,0.5886190533638,5.577423184847932e-06,193.2703881263733
99,0.0037638705762219615,0.003328106220578775,0.0017430572797820787,0.4305577278137207,5.495227651252314e-06,195.1618573665619
100,0.002397062453383114,0.0023546022093796637,0.00016984081912596594,0.35892778635025024,5.412896727361663e-06,196.79113483428955
101,0.0021610518015222624,0.0016872986016096547,0.001895012875138491,0.2759849727153778,5.3304529216284974e-06,199.6763563156128
102,0.005984786264889408,0.003877620525599923,0.008428662920323404,0.29214611649513245,5.247918773366113e-06,201.54153752326965
103,0.011222912267840002,0.005286062856612261,0.023747398136947595,0.36692073941230774,5.165316846586542e-06,203.41035175323486
104,0.005250969443295617,0.005164280053577386,0.000346757535226061,0.38414517045021057,5.082669723831792e-06,205.26888918876648
105,0.009534569166135043,0.007455958300852217,0.00831444422237837,0.2375933676958084,5e-06,207.14645385742188
106,0.006304013313638279,0.0061362458727671765,0.0006710693542117951,0.27654263377189636,4.917330276168208e-06,209.03617548942566
107,0.0040598843625048175,0.00370012890198268,0.0014390219566848828,0.3214694857597351,4.83468315341346e-06,210.93043327331543
108,0.007595185132231563,0.007334724359679967,0.0010418431770631287,0.6436975598335266,4.75208122663389e-06,212.8620240688324
109,0.0037400476139737293,0.003513491898047505,0.0009062228623406554,0.5489034652709961,4.6695470783715025e-06,214.81422114372253
110,0.007769812538754195,0.0048222344848909415,0.011790312190896657,0.27235856652259827,4.587103272638339e-06,216.77239298820496
111,0.007169966789660975,0.006433769216528162,0.002944790921446838,0.6108354330062866,4.504772348747687e-06,218.71772360801697
112,0.01809796507586725,0.009938167942891596,0.032639188460507285,0.9569082260131836,4.422576815152071e-06,220.65661454200745
113,0.004677306103985757,0.0023454144538845867,0.009327566715910507,0.2557791471481323,4.340539143289657e-06,222.59723496437073
114,0.0033017118694260716,0.002854439604561776,0.0017890890062517428,0.3053402304649353,4.25868176144079e-06,224.52701210975647
115,0.0034758101974148303,0.003078607120187371,0.0015888123871263815,0.14980120956897736,4.177027048596331e-06,226.45076274871826
116,0.004016029655758757,0.002859382552742318,0.004626588335213455,0.3170706033706665,4.095597328339451e-06,228.34550786018372
117,0.008272882885648869,0.004845496245252434,0.013709547003145417,0.632619321346283,4.0144148627426e-06,230.23034834861755
118,0.004920239607599797,0.0044478288473328575,0.0018896427427534945,0.21837665140628815,3.9335018462812664e-06,232.13427734375
119,0.0030678449911647476,0.0029776379778923,0.00036082787619307055,0.20596186816692352,3.852880399766244e-06,233.84648299217224
120,0.016577452915953472,0.002947239658169565,0.05452085144315788,1.4734266996383667,3.7725725642960047e-06,235.79411911964417
121,0.004918422986520454,0.004761075255373726,0.0006293913156696362,0.284421443939209,3.6926002952309015e-06,237.7440059185028
122,0.011580462913116207,0.009808490069190157,0.0070878911446925486,0.49084386229515076,3.6129854561907786e-06,239.6893880367279
123,0.016352213540812954,0.008902640838641673,0.02979828997331424,0.7432132363319397,3.533749813077677e-06,241.88397002220154
124,0.017038179525115993,0.009461660049055354,0.030306078084322507,0.9365266561508179,3.4549150281252648e-06,243.8162350654602
125,0.00507260123413289,0.0049889088586496655,0.000334769432356552,0.34559154510498047,3.3765026539765832e-06,245.7814314365387
126,0.007466541177564068,0.0059574154583970085,0.006036503406903648,0.35883691906929016,3.298534127791785e-06,247.7241711616516
127,0.018758043850539252,0.005586016552115325,0.052688108665051914,0.6427534222602844,3.2210307653874183e-06,249.64611101150513
128,0.005826889624586329,0.0055324354507320095,0.0011778161097026896,0.16375283896923065,3.1440137554088966e-06,251.58159565925598
129,0.007520895844209008,0.006919777741131838,0.0024044725205385475,0.5757225155830383,3.0675041535377393e-06,253.53626608848572
130,0.00875595943944063,0.004809278902030201,0.015786721930453496,0.33397653698921204,2.991522876735154e-06,255.4629247188568
131,0.009184601265587844,0.003980730660259724,0.020815482391299156,0.4098551869392395,2.9160906975235493e-06,257.38206720352173
132,0.00467727093200665,0.004505939738010056,0.0006853248714833171,0.3385656774044037,2.8412282383075362e-06,259.319228887558
133,0.014433916076086462,0.012462430662708357,0.007885941208314762,0.5868467688560486,2.766955965735968e-06,261.2432186603546
134,0.0020084116367797833,0.0012990179857297335,0.0028375745500852645,0.4782870411872864,2.693294185106562e-06,263.16397881507874
135,0.010522645199671388,0.010324693226721138,0.0007918073549717519,0.37762871384620667,2.6202630348146323e-06,265.0868375301361
136,0.006803642529121134,0.006224725999345537,0.002315665547030221,0.4472474753856659,2.5478824808474596e-06,267.02469205856323
137,0.0066399179777363315,0.005078952272015158,0.0062438629120151745,0.16456526517868042,2.4761723113257813e-06,268.9420084953308
138,0.0040067750524031,0.003872429093462415,0.0005373839758249233,0.5027710795402527,2.405152131093924e-06,270.84902119636536
