step,loss,candidate_or_policy_loss,GT_or_BC_loss,gradient_norm_before_clip,lr,seconds
1,-0.010324498696718365,-0.0019535202532097173,-0.08370978175662458,0.43425509333610535,0.0001,16.368754625320435
2,-0.008206270751543343,0.0006491842887044186,-0.08855454972945154,0.8826345205307007,0.0001,25.885819673538208
3,-0.011532594333402812,0.0006924475310370326,-0.12225041585043073,0.25309866666793823,0.0001,35.407416105270386
4,-0.01384531962685287,-0.0018692903468036093,-0.11976028932258487,0.4874938130378723,0.0001,44.61699628829956
5,-0.011091701831901446,-0.0012124770219088532,-0.0987922481726855,0.3255542516708374,0.0001,53.69060659408569
6,-0.010448088287375867,-0.0009468346979701892,-0.09501253347843885,0.6500036120414734,0.0001,62.9080650806427
7,-0.01018787722568959,-0.0023307045612455113,-0.07857172426884063,0.5857049822807312,0.0001,72.0909526348114
8,-0.009421058668522164,0.0011390489380573854,-0.10560107277706265,0.4382363259792328,0.0001,80.78054404258728
9,-0.011482363479444757,-0.0017481235117884353,-0.09734239801764488,0.3266776204109192,0.0001,90.31780648231506
10,-0.007969098223838955,0.00024323702382389456,-0.08212335361167789,0.44632166624069214,0.0001,99.91128945350647
11,-0.007593172515043989,0.001383559065288864,-0.08976731350412592,0.7124529480934143,0.0001,110.26141786575317
12,-0.012674672179855406,-0.0021838960965396836,-0.10490775847574696,0.433316171169281,0.0001,119.06767964363098
13,-0.015318239340558648,-0.002273008994961856,-0.1304522983264178,0.4425252676010132,0.0001,128.25741124153137
14,-0.00306669544079341,0.001808002416510135,-0.04874697863124311,0.2718588709831238,0.0001,138.10570669174194
15,-0.009785089030629024,-0.0015240897191688418,-0.08260999340564013,0.34632110595703125,0.0001,147.58342957496643
16,-0.013231018907390535,-0.0014870629020151682,-0.1174395577982068,0.24593809247016907,0.0001,156.88242316246033
17,-0.00759933510562405,0.0007732922895229422,-0.08372627489734441,0.542385995388031,0.0001,165.5495183467865
18,-0.012009189988020808,-0.0016164422850124538,-0.10392747446894646,0.42729002237319946,0.0001,174.3664586544037
19,-0.013238691608421504,0.00047890216956147924,-0.13717593252658844,0.3498075306415558,0.0001,183.35057592391968
20,-0.01338230661349371,-0.0031910921388771385,-0.10191214550286531,0.3460340201854706,0.0001,192.30873894691467
