method,seed,step,PDMS,feasible_rate,hard_failure,zero_score_rate,EP,NC,DAC,TTC,DDC,pairwise_ADE,Spread_AUC,spread_ratio_IL,center_shift,mean_center_shift,CRN_policy_change_ADE,D_positive,positive_count,IL_retention_loss,candidate_fitting_loss,Hit1,Hit8,Hit16,Hit64
conditional_pc,1701,0,92.73035454454109,0.9421354166666667,0.022083333333333333,0.022083333333333333,0.871601425735653,0.99109375,0.9840104166666667,0.9739583333333334,0.9797135416666667,0.1405867870902018,0.11832141833890221,0.9553634006652375,0.08961004255339504,0.08546344047412276,0.0,0.07434168091664711,29.506666666666668,0.00107016387608058,0.002265859140254866,0.15005208333333334,0.3044443202029651,0.3410124529171666,0.38666666666666666
conditional_pc,1701,10,89.42076920943121,0.8861979166666667,0.05,0.04984375,0.853011525600083,0.991484375,0.9553125,0.9513020833333333,0.976328125,0.2367101745758813,0.19562483112157564,1.6085704371932645,0.5141360035041967,0.5102284242212772,0.5166694473226865,0.09970804361005624,23.003333333333334,0.00884426840966474,0.010273694486216577,0.2526041666666667,0.3294760461768028,0.33919792126243065,0.3566666666666667
conditional_pc,1701,50,87.61974352824805,0.86734375,0.065,0.06364583333333333,0.8354050946779533,0.979140625,0.9525,0.9328645833333333,0.9675260416666667,0.2505684168691216,0.20930469978022995,1.730210527246461,0.635313201546669,0.6306210455795129,0.6379496918121974,0.08767987452447415,17.003333333333334,0.012180201097048666,0.013203375396290915,0.18640625,0.24267221685137305,0.2560602429173487,0.2833333333333333
conditional_pc,1701,100,88.30920053171506,0.9003645833333334,0.060833333333333336,0.05828125,0.8200877295481054,0.9779427083333333,0.9625,0.9611458333333334,0.9722135416666666,0.2318864296857548,0.19277234413779867,1.5858707921592867,0.9897733845810095,0.9874123549461364,1.0149090026815732,0.06363532731930414,12.58,0.011498993198050205,0.012686751154374806,0.12619791666666666,0.18904848087456275,0.20803942820834653,0.23666666666666666
conditional_pc,2903,0,92.14734166067277,0.9372395833333333,0.026614583333333334,0.026614583333333334,0.8648382831894799,0.9909375,0.9785416666666666,0.9732291666666667,0.9799739583333333,0.13753108927613109,0.11587067041550346,0.9341664114922927,0.08125679046226045,0.07579321451485158,0.0,0.068434287669758,26.53,0.001055284193712751,0.002134681495373714,0.11088541666666667,0.26856646990134175,0.30566054014522465,0.36333333333333334
conditional_pc,2903,10,79.29431326613214,0.7323958333333334,0.15260416666666668,0.12791666666666668,0.768518848331958,0.9450260416666667,0.9071354166666666,0.86828125,0.9270052083333333,0.22249255867412998,0.18563916091882257,1.5397361925721451,0.7722431185841561,0.7669800986846288,0.7755405240754286,0.09312902146329483,20.303333333333335,0.02013268467235927,0.02210987725375309,0.19848958333333333,0.3100449700436949,0.33771484957577647,0.38
conditional_pc,2903,50,90.46121205170662,0.89953125,0.039427083333333335,0.035833333333333335,0.8567387128206233,0.9854166666666667,0.9752604166666666,0.95171875,0.9689583333333334,0.24129633403946518,0.20260023272880953,1.6519036414684767,0.7526994858682156,0.7499890318512916,0.7469831405083338,0.09132315295437972,16.903333333333332,0.011226530127460136,0.011753860111370133,0.1721875,0.23535666382419418,0.2535082084655104,0.28
conditional_pc,2903,100,86.88198633071444,0.8540104166666667,0.07213541666666666,0.06557291666666666,0.8257172885969245,0.977265625,0.9521875,0.9241666666666667,0.9610677083333333,0.31759781708235346,0.26190941672995394,2.164363867259923,0.8040859572092692,0.7989732469121615,0.8280002469817798,0.11463523556788763,15.046666666666667,0.012852739178517064,0.013647182357022721,0.15223958333333334,0.22384091453509078,0.24327409926467533,0.2833333333333333
gt_distance,1701,0,92.7806436930076,0.93234375,0.024427083333333332,0.024375,0.8828239902988492,0.9909895833333333,0.9822916666666667,0.9666666666666667,0.9791927083333334,0.17851809104717375,0.14939394349135127,1.2251811443336493,0.18654703695327043,0.18270263901601236,0.0,0.10520408647755781,35.526666666666664,0.0016845453889710053,0.00573172789320824,0.30375,0.4737915869557573,0.5024951171345368,0.53
gt_distance,1701,10,89.12052855915769,0.895,0.06171875,0.06072916666666667,0.8491990208427135,0.9853385416666667,0.95109375,0.95734375,0.978515625,0.344847793727,0.27791868254241475,2.317388739252034,0.4785178761680921,0.45388095195094746,0.4864020151893298,0.17569216047724087,26.126666666666665,0.00848372982956486,0.012372009534190815,0.28239583333333335,0.38740856558148673,0.406532897618023,0.44
