token,method,count,loss,reference_loss,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref,missing_reason
6ca255559e0350a5,conditional_pc,1,0.011292702854461822,0.011918370762941777,1.987516164779663,1.5468546152114868,0.6739847625716148,2.0720977783203125,-2.0720977783203127e-05,
a3d8003852145a71,score,4,6.901696770000854e-05,8.427952752754209e-05,0.14930881559848785,0.14554360508918762,0.9946672765851049,0.021615058183670044,-2.1615058183670045e-07,
a3d8003852145a71,pareto,4,0.0002328607192794152,8.427952752754209e-05,0.2961069643497467,0.14554360508918762,0.9855199744723341,0.042472437024116516,-4.247243702411652e-07,
a3d8003852145a71,gt_distance,4,6.037821140125743e-05,8.427952752754209e-05,0.10173845291137695,0.14554360508918762,0.987786100198722,0.014626525342464447,-1.462652534246445e-07,
a3d8003852145a71,old_pc,4,6.44008359813597e-05,8.427952752754209e-05,0.1114346906542778,0.14554360508918762,0.9959918540176951,0.016153600066900253,-1.6153600066900255e-07,
a3d8003852145a71,conditional_pc,4,6.44008359813597e-05,8.427952752754209e-05,0.1114346906542778,0.14554360508918762,0.9959918540176951,0.016153600066900253,-1.6153600066900255e-07,
8d76cc7ca097546b,score,4,0.0003291687844466651,0.00013968412849862943,0.4254191517829895,0.22295936942100525,0.984234606818362,0.09335581958293915,-9.335581958293916e-07,
8d76cc7ca097546b,pareto,4,0.00026618618119300663,0.00013968412849862943,0.3202724754810333,0.22295936942100525,0.9910003982275327,0.07076510787010193,-7.076510787010193e-07,
8d76cc7ca097546b,gt_distance,4,0.0002470549513873266,0.00013968412849862943,0.3261650800704956,0.22295936942100525,0.9706819349493937,0.07058950513601303,-7.058950513601304e-07,
8d76cc7ca097546b,old_pc,4,5.190846707137098e-05,0.00013968412849862943,0.11932443082332611,0.22295936942100525,0.9756466663446854,0.025956591591238976,-2.595659159123898e-07,
8d76cc7ca097546b,conditional_pc,4,5.190846707137098e-05,0.00013968412849862943,0.11932443082332611,0.22295936942100525,0.9756466663446854,0.025956591591238976,-2.595659159123898e-07,
88757fb00fda507b,score,1,0.009152842918410897,0.00011146699580422137,2.6450605392456055,0.19900929927825928,-0.8224881957369984,-0.4329509139060974,4.3295091390609745e-06,
88757fb00fda507b,pareto,1,0.009152842918410897,0.00011146699580422137,2.6450605392456055,0.19900929927825928,-0.8224881957369984,-0.4329509139060974,4.3295091390609745e-06,
88757fb00fda507b,gt_distance,1,0.00040215186163550243,0.00011146699580422137,0.21004056930541992,0.19900929927825928,0.4164031939309858,0.017405664548277855,-1.7405664548277857e-07,
88757fb00fda507b,old_pc,1,9.076228707272094e-05,0.00011146699580422137,0.1603832095861435,0.19900929927825928,0.044601525240104724,0.001423580339178443,-1.423580339178443e-08,
88757fb00fda507b,conditional_pc,1,9.076228707272094e-05,0.00011146699580422137,0.1603832095861435,0.19900929927825928,0.044601525240104724,0.001423580339178443,-1.423580339178443e-08,
8787fbb12fed5433,score,1,0.00023855433391872793,0.00015872568928898545,0.3187647759914398,0.28206339478492737,0.9796906460252471,0.08808582276105881,-8.808582276105881e-07,
8787fbb12fed5433,pareto,1,0.00023855433391872793,0.00015872568928898545,0.3187647759914398,0.28206339478492737,0.9796906460252471,0.08808582276105881,-8.808582276105881e-07,
8787fbb12fed5433,gt_distance,1,0.00023855433391872793,0.00015872568928898545,0.3187647759914398,0.28206339478492737,0.9796906460252471,0.08808582276105881,-8.808582276105881e-07,
8787fbb12fed5433,old_pc,1,0.00016465990120195784,0.00015872568928898545,0.3054584562778473,0.28206339478492737,0.9944967108454361,0.08568449318408966,-8.568449318408967e-07,
8787fbb12fed5433,conditional_pc,1,0.00016465990120195784,0.00015872568928898545,0.3054584562778473,0.28206339478492737,0.9944967108454361,0.08568449318408966,-8.568449318408967e-07,
312f7d68b7845c0f,score,4,0.003363280360645149,0.0014164912463456858,1.4645111560821533,0.6283099055290222,0.9832082533518439,0.9047156572341919,-9.04715657234192e-06,
312f7d68b7845c0f,pareto,4,0.006282463837123942,0.0014164912463456858,1.0750495195388794,0.6283099055290222,0.761004423002263,0.5140312910079956,-5.140312910079957e-06,
312f7d68b7845c0f,gt_distance,4,0.003664312244836765,0.0014164912463456858,0.9748496413230896,0.6283099055290222,0.9091743898945804,0.5568763017654419,-5.568763017654419e-06,
312f7d68b7845c0f,old_pc,4,0.00097380291299487,0.0014164912463456858,0.26668623089790344,0.6283099055290222,0.8963281210873535,0.15019017457962036,-1.5019017457962038e-06,
312f7d68b7845c0f,conditional_pc,4,0.00097380291299487,0.0014164912463456858,0.26668623089790344,0.6283099055290222,0.8963281210873535,0.15019017457962036,-1.5019017457962038e-06,
6f2a7bf7cf275dd3,score,4,0.0012534403504105285,0.0003275469316577073,0.8846405148506165,0.2682316303253174,0.9524881743523373,0.22601455450057983,-2.2601455450057985e-06,
6f2a7bf7cf275dd3,pareto,4,0.0006240454385988414,0.0003275469316577073,0.3129611313343048,0.2682316303253174,0.9412475039804692,0.07901403307914734,-7.901403307914734e-07,
6f2a7bf7cf275dd3,gt_distance,4,0.0010398241290658916,0.0003275469316577073,0.6256231665611267,0.2682316303253174,0.9815320024531831,0.16471277177333832,-1.6471277177333833e-06,
6f2a7bf7cf275dd3,old_pc,4,6.202706072144792e-05,0.0003275469316577073,0.055097781121730804,0.2682316303253174,-0.27474674734678617,-0.004060473293066025,4.060473293066025e-08,
6f2a7bf7cf275dd3,conditional_pc,4,6.202706072144792e-05,0.0003275469316577073,0.055097781121730804,0.2682316303253174,-0.27474674734678617,-0.004060473293066025,4.060473293066025e-08,
cf430322beb852ca,score,1,0.04846997293861932,0.04310455822360382,3.82230544090271,4.70526123046875,0.9493859981902518,17.074655532836914,-0.00017074655532836917,
cf430322beb852ca,pareto,1,0.04846997293861932,0.04310455822360382,3.82230544090271,4.70526123046875,0.9493859981902518,17.074655532836914,-0.00017074655532836917,
cf430322beb852ca,gt_distance,1,0.04846997293861932,0.04310455822360382,3.82230544090271,4.70526123046875,0.9493859981902518,17.074655532836914,-0.00017074655532836917,
cf430322beb852ca,old_pc,1,0.041823323741482454,0.04310455822360382,4.41221809387207,4.70526123046875,0.9987706650467958,20.735116958618164,-0.00020735116958618165,
cf430322beb852ca,conditional_pc,1,0.041823323741482454,0.04310455822360382,4.41221809387207,4.70526123046875,0.9987706650467958,20.735116958618164,-0.00020735116958618165,
91513086606a567e,score,4,1.311146741045377e-05,1.673567794568953e-05,0.07938657701015472,0.09560978412628174,0.9993030199584009,0.007584843318909407,-7.584843318909407e-08,
91513086606a567e,pareto,4,3.089951951551484e-05,1.673567794568953e-05,0.14164401590824127,0.09560978412628174,0.9584046615732381,0.01297924667596817,-1.2979246675968172e-07,
91513086606a567e,gt_distance,4,3.0419644417634117e-05,1.673567794568953e-05,0.13978426158428192,0.09560978412628174,0.9631266098672225,0.012871939688920975,-1.2871939688920975e-07,
91513086606a567e,old_pc,4,1.4419249623642827e-05,1.673567794568953e-05,0.07801026850938797,0.09560978412628174,0.9999296202984899,0.007458020001649857,-7.458020001649857e-08,
91513086606a567e,conditional_pc,4,1.4419249623642827e-05,1.673567794568953e-05,0.07801026850938797,0.09560978412628174,0.9999296202984899,0.007458020001649857,-7.458020001649857e-08,
161154cbf4245a3d,score,1,0.0015274422130460152,0.0010299186366182767,0.8182012438774109,0.40215638279914856,-0.9175242915249867,-0.30190664529800415,3.0190664529800416e-06,
161154cbf4245a3d,pareto,1,0.0015274422130460152,0.0010299186366182767,0.8182012438774109,0.40215638279914856,-0.9175242915249867,-0.30190664529800415,3.0190664529800416e-06,
161154cbf4245a3d,gt_distance,1,0.00028176983096273034,0.0010299186366182767,0.3262658715248108,0.40215638279914856,-0.8936966411073823,-0.1172618493437767,1.172618493437767e-06,
161154cbf4245a3d,old_pc,1,0.00028176983096273034,0.0010299186366182767,0.3262658715248108,0.40215638279914856,-0.8936966411073823,-0.1172618493437767,1.172618493437767e-06,
161154cbf4245a3d,conditional_pc,1,0.00012121993313485291,0.0010299186366182767,0.09257826954126358,0.40215638279914856,-0.280939216637942,-0.01045963168144226,1.0459631681442262e-07,
ac5b4b33a03c57fe,score,4,0.0002494056871000794,0.0001187192565339501,0.3415670692920685,0.1316484808921814,0.7957450018309784,0.0357820950448513,-3.5782095044851307e-07,
ac5b4b33a03c57fe,pareto,4,0.00036254178166927886,0.0001187192565339501,0.20596350729465485,0.1316484808921814,-0.16560871834210575,-0.00449044443666935,4.49044443666935e-08,
ac5b4b33a03c57fe,gt_distance,4,0.0004144330850976985,0.0001187192565339501,0.2490357905626297,0.1316484808921814,0.897354232817568,0.029419923201203346,-2.9419923201203347e-07,
ac5b4b33a03c57fe,old_pc,4,7.802834807080217e-05,0.0001187192565339501,0.0845758467912674,0.1316484808921814,0.8568205150695141,0.009540081024169922,-9.540081024169923e-08,
ac5b4b33a03c57fe,conditional_pc,4,7.802834807080217e-05,0.0001187192565339501,0.0845758467912674,0.1316484808921814,0.8568205150695141,0.009540081024169922,-9.540081024169923e-08,
2ad520fb925f5ace,score,1,0.005608869549178053,0.003693941094979891,0.6298310160636902,1.254562258720398,-0.48196985402227666,-0.3808343708515167,3.8083437085151677e-06,
2ad520fb925f5ace,pareto,1,0.005608869549178053,0.003693941094979891,0.6298310160636902,1.254562258720398,-0.48196985402227666,-0.3808343708515167,3.8083437085151677e-06,
2ad520fb925f5ace,gt_distance,1,0.0010245526527796756,0.003693941094979891,0.2785959839820862,1.254562258720398,-0.29999538905570955,-0.10485319048166275,1.0485319048166275e-06,
2ad520fb925f5ace,old_pc,1,0.00020764817418239545,0.003693941094979891,0.2848025858402252,1.254562258720398,0.8749792020892284,0.31263232231140137,-3.126323223114014e-06,
2ad520fb925f5ace,conditional_pc,1,0.00020764817418239545,0.003693941094979891,0.2848025858402252,1.254562258720398,0.8749792020892284,0.31263232231140137,-3.126323223114014e-06,
51480b09db315e89,score,1,9.230242721969262e-05,3.3123299090220826e-05,0.19895806908607483,0.06629810482263565,0.7370243502565117,0.00972175132483244,-9.721751324832441e-08,
51480b09db315e89,pareto,1,9.230242721969262e-05,3.3123299090220826e-05,0.19895806908607483,0.06629810482263565,0.7370243502565117,0.00972175132483244,-9.721751324832441e-08,
51480b09db315e89,gt_distance,1,5.850187881151214e-05,3.3123299090220826e-05,0.14802582561969757,0.06629810482263565,0.9503363717012935,0.009326441213488579,-9.32644121348858e-08,
51480b09db315e89,old_pc,1,2.7983568543277215e-05,3.3123299090220826e-05,0.09232506901025772,0.06629810482263565,0.703559095250428,0.004306469112634659,-4.306469112634659e-08,
51480b09db315e89,conditional_pc,1,2.7983568543277215e-05,3.3123299090220826e-05,0.09232506901025772,0.06629810482263565,0.703559095250428,0.004306469112634659,-4.306469112634659e-08,
cd07f4279fa35240,score,1,0.003320570591313299,0.0006006485646139481,0.3396248519420624,0.26590198278427124,-0.3224014321250675,-0.02911508083343506,2.911508083343506e-07,
cd07f4279fa35240,pareto,1,0.003320570591313299,0.0006006485646139481,0.3396248519420624,0.26590198278427124,-0.3224014321250675,-0.02911508083343506,2.911508083343506e-07,
cd07f4279fa35240,gt_distance,1,0.0009817165555432439,0.0006006485646139481,0.18618041276931763,0.26590198278427124,-0.12933044748902134,-0.00640259962528944,6.402599625289441e-08,
cd07f4279fa35240,old_pc,1,0.0003225237160222605,0.0006006485646139481,0.18637007474899292,0.26590198278427124,0.6992635581305543,0.03465282544493675,-3.4652825444936753e-07,
cd07f4279fa35240,conditional_pc,1,0.0003225237160222605,0.0006006485646139481,0.18637007474899292,0.26590198278427124,0.6992635581305543,0.03465282544493675,-3.4652825444936753e-07,
3fa2f81cff025162,score,1,8.553206680517178e-05,2.53321964009956e-05,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07,
3fa2f81cff025162,pareto,1,8.553206680517178e-05,2.53321964009956e-05,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07,
3fa2f81cff025162,gt_distance,1,8.553206680517178e-05,2.53321964009956e-05,0.18953946232795715,0.059966977685689926,0.9559191611487383,0.01086508110165596,-1.0865081101655961e-07,
3fa2f81cff025162,old_pc,1,3.9813972762203775e-05,2.53321964009956e-05,0.14812380075454712,0.059966977685689926,0.9479886289948668,0.008420543745160103,-8.420543745160103e-08,
3fa2f81cff025162,conditional_pc,1,3.9813972762203775e-05,2.53321964009956e-05,0.14812380075454712,0.059966977685689926,0.9479886289948668,0.008420543745160103,-8.420543745160103e-08,
91c9748ec36d552e,score,1,0.0008501692263962468,0.00015239148478940479,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07,
91c9748ec36d552e,pareto,1,0.0008501692263962468,0.00015239148478940479,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07,
91c9748ec36d552e,gt_distance,1,0.0008501692263962468,0.00015239148478940479,0.515142560005188,0.08693699538707733,0.7545879207925253,0.03379417955875397,-3.379417955875397e-07,
91c9748ec36d552e,old_pc,1,0.00011502535699037253,0.00015239148478940479,0.17678110301494598,0.08693699538707733,0.9208090951547688,0.014151747338473797,-1.4151747338473799e-07,
91c9748ec36d552e,conditional_pc,1,0.00011502535699037253,0.00015239148478940479,0.17678110301494598,0.08693699538707733,0.9208090951547688,0.014151747338473797,-1.4151747338473799e-07,
f0328bdcd0e15d3a,score,1,0.00020405172108439729,2.2541439193446422e-05,0.3642139434814453,0.1251860111951828,0.9620093822263652,0.04386232793331146,-4.3862327933311463e-07,
f0328bdcd0e15d3a,pareto,1,0.00020405172108439729,2.2541439193446422e-05,0.3642139434814453,0.1251860111951828,0.9620093822263652,0.04386232793331146,-4.3862327933311463e-07,
f0328bdcd0e15d3a,gt_distance,1,3.703179208969232e-05,2.2541439193446422e-05,0.13683882355690002,0.1251860111951828,0.8855090382232769,0.015169041231274605,-1.5169041231274607e-07,
f0328bdcd0e15d3a,old_pc,1,2.518523979233578e-05,2.2541439193446422e-05,0.12724384665489197,0.1251860111951828,0.9941251538652441,0.01583556830883026,-1.5835568308830264e-07,
f0328bdcd0e15d3a,conditional_pc,1,2.518523979233578e-05,2.2541439193446422e-05,0.12724384665489197,0.1251860111951828,0.9941251538652441,0.01583556830883026,-1.5835568308830264e-07,
26043d2de718532d,score,4,0.0028078750547138043,0.0009741268477228004,1.1341153383255005,0.3758244812488556,0.9632574215996395,0.41056758165359497,-4.10567581653595e-06,
26043d2de718532d,pareto,4,0.002209351033798157,0.0009741268477228004,0.5616692900657654,0.3758244812488556,0.9524668819980053,0.2010553479194641,-2.010553479194641e-06,
26043d2de718532d,gt_distance,4,0.0019631818013294833,0.0009741268477228004,0.7550672888755798,0.3758244812488556,0.9475273170317677,0.2688824534416199,-2.688824534416199e-06,
26043d2de718532d,old_pc,4,0.00032765440641924215,0.0009741268477228004,0.1728396713733673,0.3758244812488556,0.7781820800140086,0.05054866895079613,-5.054866895079613e-07,
26043d2de718532d,conditional_pc,4,0.00032765440641924215,0.0009741268477228004,0.1728396713733673,0.3758244812488556,0.7781820800140086,0.05054866895079613,-5.054866895079613e-07,
3ae8bec3c87f599a,score,1,0.508998854085803,0.00034402626670271275,17.490800857543945,0.2569713890552521,0.8807486717805707,3.958644151687622,-3.9586441516876225e-05,
3ae8bec3c87f599a,pareto,1,0.508998854085803,0.00034402626670271275,17.490800857543945,0.2569713890552521,0.8807486717805707,3.958644151687622,-3.9586441516876225e-05,
3ae8bec3c87f599a,gt_distance,1,0.00719688150275033,0.00034402626670271275,1.4683995246887207,0.2569713890552521,0.9669102772516406,0.3648506999015808,-3.6485069990158086e-06,
3ae8bec3c87f599a,old_pc,1,0.001112729460146511,0.00034402626670271275,0.6575101613998413,0.2569713890552521,0.9825743593865339,0.16601704061031342,-1.6601704061031343e-06,
3ae8bec3c87f599a,conditional_pc,1,0.001112729460146511,0.00034402626670271275,0.6575101613998413,0.2569713890552521,0.9825743593865339,0.16601704061031342,-1.6601704061031343e-06,
36c5c837df3259f8,score,1,0.010893708997173235,0.0001997398858293309,1.8362572193145752,0.07119981944561005,0.24061279689601617,0.03145800158381462,-3.1458001583814625e-07,
36c5c837df3259f8,pareto,1,0.010893708997173235,0.0001997398858293309,1.8362572193145752,0.07119981944561005,0.24061279689601617,0.03145800158381462,-3.1458001583814625e-07,
36c5c837df3259f8,gt_distance,1,0.00010931194810837042,0.0001997398858293309,0.15834739804267883,0.07119981944561005,0.6015655500472311,0.00678223418071866,-6.782234180718661e-08,
36c5c837df3259f8,old_pc,1,0.0001778685636963928,0.0001997398858293309,0.24394068121910095,0.07119981944561005,0.4036752338560811,0.0070112464018166065,-7.011246401816607e-08,
36c5c837df3259f8,conditional_pc,1,0.0001778685636963928,0.0001997398858293309,0.24394068121910095,0.07119981944561005,0.4036752338560811,0.0070112464018166065,-7.011246401816607e-08,
acfc271e3c3d58fa,score,1,0.002686310719582252,0.0008043863526836503,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07,
acfc271e3c3d58fa,pareto,1,0.002686310719582252,0.0008043863526836503,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07,
acfc271e3c3d58fa,gt_distance,1,0.002686310719582252,0.0008043863526836503,0.7759122848510742,0.15019063651561737,-0.412113345885139,-0.04802552983164787,4.802552983164788e-07,
acfc271e3c3d58fa,old_pc,1,0.00027795351343229413,0.0008043863526836503,0.21751625835895538,0.15019063651561737,-0.7180271842619358,-0.023457162082195282,2.3457162082195285e-07,
acfc271e3c3d58fa,conditional_pc,1,0.00027795351343229413,0.0008043863526836503,0.21751625835895538,0.15019063651561737,-0.7180271842619358,-0.023457162082195282,2.3457162082195285e-07,
86a8eb25b4045aba,score,1,0.015522823232458904,0.003612246639931982,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06,
86a8eb25b4045aba,pareto,1,0.015522823232458904,0.003612246639931982,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06,
86a8eb25b4045aba,gt_distance,1,0.015522823232458904,0.003612246639931982,2.401576519012451,0.2120891660451889,0.4067357514905206,0.20717018842697144,-2.0717018842697144e-06,
86a8eb25b4045aba,old_pc,1,0.0006304004018602427,0.003612246639931982,0.4856787323951721,0.2120891660451889,0.6443529416910088,0.06637299060821533,-6.637299060821534e-07,
86a8eb25b4045aba,conditional_pc,1,0.0006304004018602427,0.003612246639931982,0.4856787323951721,0.2120891660451889,0.6443529416910088,0.06637299060821533,-6.637299060821534e-07,
1381f484e75c565a,score,1,0.00046438378194579855,2.0915958884870633e-05,0.49075525999069214,0.06635983288288116,-0.7058482173184779,-0.022986961528658867,2.298696152865887e-07,
1381f484e75c565a,pareto,1,0.00046438378194579855,2.0915958884870633e-05,0.49075525999069214,0.06635983288288116,-0.7058482173184779,-0.022986961528658867,2.298696152865887e-07,
1381f484e75c565a,gt_distance,1,6.133421084086876e-05,2.0915958884870633e-05,0.16742894053459167,0.06635983288288116,-0.7006847559037782,-0.007784997578710318,7.784997578710318e-08,
1381f484e75c565a,old_pc,1,1.6881203919183463e-05,2.0915958884870633e-05,0.05075512453913689,0.06635983288288116,-0.7315203433299388,-0.0024638348259031773,2.4638348259031775e-08,
1381f484e75c565a,conditional_pc,1,1.6881203919183463e-05,2.0915958884870633e-05,0.05075512453913689,0.06635983288288116,-0.7315203433299388,-0.0024638348259031773,2.4638348259031775e-08,
52caccf1b3b95e4e,score,1,0.004979426157660782,0.0001586224025231786,1.530480146408081,0.2569558322429657,0.778875384138077,0.30630505084991455,-3.063050508499146e-06,
52caccf1b3b95e4e,pareto,1,0.004979426157660782,0.0001586224025231786,1.530480146408081,0.2569558322429657,0.778875384138077,0.30630505084991455,-3.063050508499146e-06,
52caccf1b3b95e4e,gt_distance,1,0.0017906294960994273,0.0001586224025231786,0.9316108226776123,0.2569558322429657,0.8157902597600674,0.19528618454933167,-1.952861845493317e-06,
52caccf1b3b95e4e,old_pc,1,0.0001693145459285006,0.0001586224025231786,0.24349135160446167,0.2569558322429657,0.9880054643084799,0.06181606650352478,-6.181606650352479e-07,
52caccf1b3b95e4e,conditional_pc,1,0.0001693145459285006,0.0001586224025231786,0.24349135160446167,0.2569558322429657,0.9880054643084799,0.06181606650352478,-6.181606650352479e-07,
089107cd2d6354e0,score,4,7.652737122043618e-05,5.146170860825805e-05,0.2049056589603424,0.13684025406837463,0.9536927622552474,0.026740917935967445,-2.6740917935967446e-07,
089107cd2d6354e0,pareto,4,8.764376252656803e-05,5.146170860825805e-05,0.17133507132530212,0.13684025406837463,0.43003173816913237,0.010082324035465717,-1.0082324035465718e-07,
089107cd2d6354e0,gt_distance,4,9.010092969674588e-05,5.146170860825805e-05,0.17342978715896606,0.13684025406837463,0.5357640186816892,0.012714846059679985,-1.2714846059679985e-07,
089107cd2d6354e0,old_pc,4,3.132291362817341e-05,5.146170860825805e-05,0.08379719406366348,0.13684025406837463,0.911590999537318,0.010453058406710625,-1.0453058406710625e-07,
089107cd2d6354e0,conditional_pc,4,3.132291362817341e-05,5.146170860825805e-05,0.08379719406366348,0.13684025406837463,0.911590999537318,0.010453058406710625,-1.0453058406710625e-07,
e9cd4fda706e5516,score,4,1.8923161292150326e-05,2.0433780946405022e-05,0.08603214472532272,0.08266028761863708,0.961243945148244,0.006835830397903919,-6.83583039790392e-08,
e9cd4fda706e5516,pareto,4,2.747646567513584e-05,2.0433780946405022e-05,0.08388497680425644,0.08266028761863708,0.8519617719068379,0.0059074657037854195,-5.90746570378542e-08,
e9cd4fda706e5516,gt_distance,4,2.747646567513584e-05,2.0433780946405022e-05,0.08388497680425644,0.08266028761863708,0.8519617719068379,0.0059074657037854195,-5.90746570378542e-08,
e9cd4fda706e5516,old_pc,4,2.0386254618642852e-05,2.0433780946405022e-05,0.06433913111686707,0.08266028761863708,0.9985439786896688,0.005310547538101673,-5.3105475381016735e-08,
e9cd4fda706e5516,conditional_pc,4,2.0386254618642852e-05,2.0433780946405022e-05,0.06433913111686707,0.08266028761863708,0.9985439786896688,0.005310547538101673,-5.3105475381016735e-08,
0f44c6e6440654d0,score,4,0.00014646047816313512,0.00018211005908597144,0.10314898192882538,0.14363229274749756,0.8170882133837075,0.012105590663850307,-1.210559066385031e-07,
0f44c6e6440654d0,pareto,4,0.0009889025259326445,0.00018211005908597144,0.2525469660758972,0.14363229274749756,0.6299396110705046,0.022850366309285164,-2.2850366309285166e-07,
0f44c6e6440654d0,gt_distance,4,0.00030965590394771425,0.00018211005908597144,0.1941443234682083,0.14363229274749756,0.8800070655455913,0.024539344012737274,-2.453934401273728e-07,
0f44c6e6440654d0,old_pc,4,0.0001591305033343815,0.00018211005908597144,0.13490985333919525,0.14363229274749756,0.992169826930585,0.01922568306326866,-1.9225683063268662e-07,
0f44c6e6440654d0,conditional_pc,4,0.0001591305033343815,0.00018211005908597144,0.13490985333919525,0.14363229274749756,0.992169826930585,0.01922568306326866,-1.9225683063268662e-07,
fad3b25206405469,score,1,0.0013278450933285058,0.0008374662975256797,1.0494379997253418,0.17189520597457886,-0.8549503985421568,-0.1542273759841919,1.542273759841919e-06,
fad3b25206405469,pareto,1,0.0013278450933285058,0.0008374662975256797,1.0494379997253418,0.17189520597457886,-0.8549503985421568,-0.1542273759841919,1.542273759841919e-06,
fad3b25206405469,gt_distance,1,0.0017798191402107477,0.0008374662975256797,1.1769368648529053,0.17189520597457886,0.7886304464139525,0.15954767167568207,-1.5954767167568208e-06,
fad3b25206405469,old_pc,1,0.00012978582526557148,0.0008374662975256797,0.2516489326953888,0.17189520597457886,0.21573345022801985,0.00933203473687172,-9.33203473687172e-08,
fad3b25206405469,conditional_pc,1,0.00012978582526557148,0.0008374662975256797,0.2516489326953888,0.17189520597457886,0.21573345022801985,0.00933203473687172,-9.33203473687172e-08,
377030639621540e,score,1,0.00018331781029701233,0.00013279750783112831,0.19272111356258392,0.3828551471233368,-0.47743123154509126,-0.035226915031671524,3.5226915031671526e-07,
377030639621540e,pareto,1,0.00018331781029701233,0.00013279750783112831,0.19272111356258392,0.3828551471233368,-0.47743123154509126,-0.035226915031671524,3.5226915031671526e-07,
377030639621540e,gt_distance,1,0.00018331781029701233,0.00013279750783112831,0.19272111356258392,0.3828551471233368,-0.47743123154509126,-0.035226915031671524,3.5226915031671526e-07,
