token,model,spread_ratio,pairwise_ADE,PDMS,Hit8
38cfd81687975661,official_il,1.0,0.1774302869126161,94.5949647555953,0.0
38cfd81687975661,mts_8692,6.019059033771114,0.9472233951467712,92.6864684112891,0.0
38cfd81687975661,mts_8751,1.2478679115195457,0.2019482008997036,94.09144370089489,0.0
38cfd81687975661,grpo_9041,1.192711410006009,0.2125752733698355,96.77001767651748,1.0
38cfd81687975661,apr_9145,1.681492191648024,0.2982933077643581,96.74382925442944,1.0
42e6895442ab5601,official_il,1.0,0.1231737176155318,100.0,0.0
42e6895442ab5601,mts_8692,0.4086712134423292,0.0493678740230047,99.96006701394776,0.0
42e6895442ab5601,mts_8751,0.3671919892974292,0.0455018184706559,100.0,0.0
42e6895442ab5601,grpo_9041,1.2937425260098916,0.1591672033244667,100.0,0.0
42e6895442ab5601,apr_9145,1.235533189903916,0.1586217348455485,100.0,0.0
b34272d337d350d2,official_il,1.0,0.1162015394348789,80.32249043985819,0.0
b34272d337d350d2,mts_8692,0.5361049253347568,0.0592636289417793,85.18769857004423,1.0
b34272d337d350d2,mts_8751,1.7914447861625484,0.0951967086052657,86.02248122587704,1.0
b34272d337d350d2,grpo_9041,1.2839824569175686,0.1467342967765617,82.24920663804762,1.0
b34272d337d350d2,apr_9145,1.4434065391462854,0.1672956269575187,82.49018817128663,1.0
b23ede9a183b5b71,official_il,1.0,0.1534431778892249,89.504753378221,0.0
b23ede9a183b5b71,mts_8692,0.7364927142710764,0.0722494808281127,90.52075376309998,1.0
b23ede9a183b5b71,mts_8751,0.4614484268148202,0.0613304643239095,90.7350041339819,1.0
b23ede9a183b5b71,grpo_9041,1.2105794904392828,0.1844955515903818,90.32753492091854,1.0
b23ede9a183b5b71,apr_9145,1.6331982470470254,0.2505951689299008,91.9793181768196,1.0
fff951eab9f45288,official_il,1.0,0.1201073625700054,90.60795721960127,0.0
fff951eab9f45288,mts_8692,0.3530412830547293,0.0417813920616302,90.7394781636729,0.0
fff951eab9f45288,mts_8751,0.3815326611030428,0.0449381239328786,91.16504202838016,0.0
fff951eab9f45288,grpo_9041,1.3046921759392416,0.1550254641093199,95.58120915539448,1.0
fff951eab9f45288,apr_9145,1.6254917163566458,0.1964592551146744,95.5698199726827,1.0
4fa9113617d254d4,official_il,1.0,0.1554165272549212,100.0,0.0
4fa9113617d254d4,mts_8692,0.382609318013663,0.057838380403074,100.0,0.0
4fa9113617d254d4,mts_8751,0.3060045181189064,0.0483151968447672,100.0,0.0
4fa9113617d254d4,grpo_9041,1.1696525117248604,0.1821113326620546,100.0,0.0
4fa9113617d254d4,apr_9145,1.1432361112210632,0.1796336562043481,100.0,0.0
988785170de957da,official_il,1.0,0.1054026892197725,93.03006854924956,0.25
988785170de957da,mts_8692,0.6458283280990086,0.0573013455323775,92.38127558468054,0.0
988785170de957da,mts_8751,0.9073704488919792,0.0751467488440901,91.83537201614828,0.0
988785170de957da,grpo_9041,1.367160495676404,0.1466807686061049,95.41735643887093,1.0
988785170de957da,apr_9145,1.105506376749728,0.1208924571148717,93.89340011929852,1.0
046b1cc13f0d5f9d,official_il,1.0,0.118532118725666,100.0,0.0
046b1cc13f0d5f9d,mts_8692,0.8289366831563608,0.0866388197406859,100.0,0.0
046b1cc13f0d5f9d,mts_8751,0.3730623598991401,0.0441282301411219,100.0,0.0
046b1cc13f0d5f9d,grpo_9041,1.0100804796426628,0.1207680937714959,100.0,0.0
046b1cc13f0d5f9d,apr_9145,1.0360923160561415,0.1280502317810358,100.0,0.0
d7fbd35a0f315447,official_il,1.0,0.1165792323193819,96.46860658578647,0.0
d7fbd35a0f315447,mts_8692,0.4126570172995844,0.0468422986702046,95.06582014924716,0.0
d7fbd35a0f315447,mts_8751,0.4399634726288795,0.0491879210548282,95.62858915249404,0.0
d7fbd35a0f315447,grpo_9041,1.1972518046972471,0.1391578725563502,98.46660114337756,1.0
d7fbd35a0f315447,apr_9145,1.1672505728393805,0.1368325807532754,98.1483448472478,1.0
951957b841e05cfa,official_il,1.0,0.140764613485661,88.34715948694756,0.75
951957b841e05cfa,mts_8692,0.5765967433727156,0.0774162939820743,84.63511292572987,0.0
951957b841e05cfa,mts_8751,0.5177869238752971,0.0673469565633411,84.4647687128957,0.0
951957b841e05cfa,grpo_9041,0.9515256143849896,0.1343017318151291,87.11551797249669,0.0
951957b841e05cfa,apr_9145,0.9273227454297264,0.1344256003325465,87.51663268510923,0.0
61db822891625c3b,official_il,1.0,0.1355959340293249,91.5607182909487,0.0
61db822891625c3b,mts_8692,0.4961873141585324,0.0673257027943766,91.4998421530683,0.0
61db822891625c3b,mts_8751,0.7829376654597174,0.0933809188271871,91.84965416494008,0.125
61db822891625c3b,grpo_9041,1.22766525510656,0.168056588212761,92.2869570988841,0.625
61db822891625c3b,apr_9145,1.2006413108341445,0.1683271335211725,90.4771139603734,0.0
759e9e451eba5b47,official_il,1.0,0.1600968097740681,96.96910324219344,0.625
759e9e451eba5b47,mts_8692,0.6564513726577075,0.1035284026860882,96.05454500256172,0.0
759e9e451eba5b47,mts_8751,0.3860375133049026,0.0617355047438293,96.9147989554338,0.0
759e9e451eba5b47,grpo_9041,1.043277908177839,0.1673272196048372,100.0,1.0
759e9e451eba5b47,apr_9145,1.078150287632627,0.1772674263156109,100.0,1.0
9c05edf9d6e85716,official_il,1.0,0.1970632390279524,91.31529573904052,0.875
9c05edf9d6e85716,mts_8692,0.2688585534532556,0.0531046308667773,84.60193909754385,0.0
9c05edf9d6e85716,mts_8751,0.4151365833535841,0.0640189874619922,86.44911690203429,0.125
9c05edf9d6e85716,grpo_9041,1.0838600926381423,0.2166183142813757,99.95411408952631,1.0
9c05edf9d6e85716,apr_9145,0.8481279797177088,0.1707369667334394,100.0,1.0
467bbee636b65c84,official_il,1.0,0.1544859074983457,89.30029296573248,1.0
467bbee636b65c84,mts_8692,0.580453227551073,0.0806354917611822,95.00409299198216,1.0
467bbee636b65c84,mts_8751,0.5768010150177463,0.076684930087019,91.25448381194224,1.0
467bbee636b65c84,grpo_9041,1.1928082450409947,0.1844336118114186,98.33821561339587,1.0
467bbee636b65c84,apr_9145,1.050741524135804,0.1684232325747624,99.90560572433488,1.0
4f6409df56a85592,official_il,1.0,0.1092078746918848,85.87509844656469,1.0
4f6409df56a85592,mts_8692,0.7389553274011718,0.0747239358962087,87.19882109410467,1.0
4f6409df56a85592,mts_8751,0.4137183128969952,0.0454305909728233,86.99132097277166,1.0
4f6409df56a85592,grpo_9041,1.2576600165792522,0.1380329444046511,83.09767495690497,0.0
4f6409df56a85592,apr_9145,1.1402842751852371,0.1319932322348774,80.96816110167453,0.0
16ddb1838af755e3,official_il,1.0,0.1329183324826114,84.07974493009581,0.25
16ddb1838af755e3,mts_8692,0.293011745619527,0.0394720834264056,84.66866436785637,0.0
16ddb1838af755e3,mts_8751,0.3250094093212831,0.0437547659471303,85.49147208290844,1.0
16ddb1838af755e3,grpo_9041,1.381346257149491,0.1857490451944276,89.34044320278016,1.0
16ddb1838af755e3,apr_9145,1.6694304163848788,0.2256355565442182,92.39054619141965,1.0
2ce59f70a15b5ddf,official_il,1.0,0.1681527347980888,100.0,0.0
2ce59f70a15b5ddf,mts_8692,0.361792901668037,0.0596795905821719,100.0,0.0
2ce59f70a15b5ddf,mts_8751,0.3427142552768099,0.056334029736274,100.0,0.0
2ce59f70a15b5ddf,grpo_9041,1.0074318207680215,0.1693469572418424,100.0,0.0
2ce59f70a15b5ddf,apr_9145,0.966122950774265,0.1638639635258504,100.0,0.0
461fb854eaa3583e,official_il,1.0,0.2443078392716141,100.0,0.0
461fb854eaa3583e,mts_8692,1.0065999550968687,0.1361757736151038,100.0,0.0
461fb854eaa3583e,mts_8751,0.3152033585034948,0.0807215171504659,100.0,0.0
461fb854eaa3583e,grpo_9041,1.0026624648675777,0.2442624640995843,100.0,0.0
461fb854eaa3583e,apr_9145,0.8131844543211849,0.2014030359743291,100.0,0.0
8b800af555d35794,official_il,1.0,0.1387732691366948,100.0,0.0
8b800af555d35794,mts_8692,0.435328529457387,0.0608811995286617,100.0,0.0
8b800af555d35794,mts_8751,0.3842629703969435,0.0544573793983963,100.0,0.0
8b800af555d35794,grpo_9041,1.1682781947804302,0.1618418533722175,100.0,0.0
8b800af555d35794,apr_9145,1.1160029948319503,0.1574732109121614,100.0,0.0
2ab1b3941f7153cb,official_il,1.0,0.126971586238825,95.32109124395782,0.0
2ab1b3941f7153cb,mts_8692,0.5856067139627076,0.0735127765606118,94.4490092639522,0.0
2ab1b3941f7153cb,mts_8751,0.4919527571352711,0.0615737956898981,94.18544118460234,0.0
2ab1b3941f7153cb,grpo_9041,1.1443115709735416,0.1467278331483144,96.53825071828084,1.0
2ab1b3941f7153cb,apr_9145,1.2054735479715282,0.1591107118624869,95.7606878786729,0.0
4bc510a669d8549f,official_il,1.0,0.1348539152630519,62.64501259169429,0.625
4bc510a669d8549f,mts_8692,0.3575415548557873,0.0483807122726974,99.31331816947308,1.0
4bc510a669d8549f,mts_8751,0.3327869817022226,0.045523231852498,99.48329623724854,1.0
4bc510a669d8549f,grpo_9041,1.1548803785127513,0.1542536387982675,95.98904374323756,1.0
4bc510a669d8549f,apr_9145,1.1495097801714471,0.1582883666895613,97.41392949212,1.0
3387bab95d41528a,official_il,1.0,0.12426672249145,99.93199304685376,0.0
3387bab95d41528a,mts_8692,4.1114465977304295,0.2155355488173132,99.78169035230498,0.0
3387bab95d41528a,mts_8751,0.9795282488568652,0.0803841382399178,100.0,0.0
3387bab95d41528a,grpo_9041,1.2275270995943912,0.1494135829062805,100.0,0.0
3387bab95d41528a,apr_9145,1.5705464477424125,0.19577604159474,99.8834085783605,0.0
e5acc98f52f458cc,official_il,1.0,0.1409940261282485,97.26944330481848,0.125
e5acc98f52f458cc,mts_8692,0.4297301481998455,0.0593223034940994,97.4476386895767,0.0
e5acc98f52f458cc,mts_8751,0.4817129237377243,0.0667007868892335,98.20972434528146,0.875
e5acc98f52f458cc,grpo_9041,1.0808553529521745,0.1517350158598868,96.13705593389318,0.0
e5acc98f52f458cc,apr_9145,1.1840284868758162,0.1670012618984168,99.95306223733624,1.0
3e9026530c475726,official_il,1.0,0.1491156046899383,96.32945847826194,0.0
3e9026530c475726,mts_8692,0.3986049872893013,0.0586050778947599,95.3970801846647,0.0
3e9026530c475726,mts_8751,0.4278653068987913,0.0628523078293853,95.92943331335314,0.0
3e9026530c475726,grpo_9041,1.3132444322228711,0.1926926936913253,96.98874717626948,0.5
3e9026530c475726,apr_9145,1.3903311409491348,0.2020440218060788,97.86015537888612,1.0
2ae0a44cc4de5c4a,official_il,1.0,0.154126783381382,100.0,0.0
2ae0a44cc4de5c4a,mts_8692,0.3367283402638907,0.0519025432323103,100.0,0.0
2ae0a44cc4de5c4a,mts_8751,0.4045226501681851,0.0621521037127512,99.67442199538388,0.0
2ae0a44cc4de5c4a,grpo_9041,1.1572794206666457,0.1784944440229216,100.0,0.0
2ae0a44cc4de5c4a,apr_9145,1.1091225284816402,0.1758203283346812,100.0,0.0
cc94486698ff58d1,official_il,1.0,0.1342801759392657,92.05183585509818,0.5
cc94486698ff58d1,mts_8692,0.4772446291889594,0.0638105714165601,90.38147875572145,0.0
cc94486698ff58d1,mts_8751,0.3954919524022454,0.053181251107027,91.73765658591051,0.0
cc94486698ff58d1,grpo_9041,1.233815352795963,0.1654564236051154,96.5085176317686,1.0
cc94486698ff58d1,apr_9145,1.07650522650674,0.1503330502155774,98.73695525967696,1.0
969763763ce754a4,official_il,1.0,0.1279310344021387,100.0,0.0
969763763ce754a4,mts_8692,0.3297216519475212,0.0432381499754861,100.0,0.0
969763763ce754a4,mts_8751,0.3291896711666544,0.0429807609983559,100.0,0.0
969763763ce754a4,grpo_9041,1.1989849987165726,0.1532035533194262,100.0,0.0
969763763ce754a4,apr_9145,1.1852919713879406,0.1515904409578254,100.0,0.0
ff6ab495a139534e,official_il,1.0,0.1129354444902399,78.7941779664695,0.75
ff6ab495a139534e,mts_8692,0.4093914632801753,0.04682004906184,80.89093543597107,1.0
ff6ab495a139534e,mts_8751,1.4356744807148032,0.1074427112326214,81.50757299395971,1.0
ff6ab495a139534e,grpo_9041,1.482815925029918,0.1709349315350395,94.31646258099724,1.0
ff6ab495a139534e,apr_9145,1.4142327482068555,0.168252640238368,99.7145771082662,1.0
70248e0bb43a503b,official_il,1.0,0.1528287941590626,100.0,0.0
70248e0bb43a503b,mts_8692,1.1865630093997013,0.1070179398910769,100.0,0.0
70248e0bb43a503b,mts_8751,2.13533740723834,0.1934407659044759,100.0,0.0
70248e0bb43a503b,grpo_9041,1.393961573712207,0.213318481333027,100.0,0.0
70248e0bb43a503b,apr_9145,1.7057186653335712,0.2534155715717374,100.0,0.0
2a2403c9b08b53ac,official_il,1.0,0.2053683226906113,95.27059626244848,0.0
2a2403c9b08b53ac,mts_8692,2.417142360979438,0.2814993340316894,57.15647345195179,0.0
2a2403c9b08b53ac,mts_8751,0.4785351511058087,0.0968304670990534,94.21625592046156,0.0
2a2403c9b08b53ac,grpo_9041,1.096375813442307,0.2256522692511806,95.30631214462178,0.0
2a2403c9b08b53ac,apr_9145,1.3478466123175112,0.2758723917128967,95.30668817229142,0.125
854169aa74e95251,official_il,1.0,0.147209251719572,86.51670166263887,1.0
854169aa74e95251,mts_8692,0.3568987370217784,0.0514446980424243,92.343263464378,1.0
854169aa74e95251,mts_8751,0.4296763165519949,0.0605705963924252,92.24411495155286,1.0
854169aa74e95251,grpo_9041,1.1498171535166837,0.1682558423489935,55.32451921045994,0.0
854169aa74e95251,apr_9145,1.3674513020102774,0.20516238220469,55.97422866309499,0.0
93a9927586995095,official_il,1.0,0.1039178815106078,100.0,0.0
93a9927586995095,mts_8692,0.5157619125430442,0.0442685626416585,100.0,0.0
93a9927586995095,mts_8751,1.1594560517848735,0.0758157535511973,100.0,0.0
93a9927586995095,grpo_9041,1.27417902569508,0.1373578256351129,100.0,0.0
93a9927586995095,apr_9145,1.0487065875095571,0.1121171432677536,100.0,0.0
af62d866653053f6,official_il,1.0,0.1295954808419992,87.88061175624225,0.25
af62d866653053f6,mts_8692,0.3737019029923589,0.0475762601770669,86.47976012041741,0.0
af62d866653053f6,mts_8751,0.4248404686320276,0.0496829730866003,87.07397294062133,0.0
af62d866653053f6,grpo_9041,1.2425215006999646,0.1577334813409182,88.49503093590778,0.75
af62d866653053f6,apr_9145,1.4412667042085974,0.1862712322948976,99.83622537854458,1.0
17d296a87fb45380,official_il,1.0,0.1494881890460241,96.35604732674832,0.0
17d296a87fb45380,mts_8692,0.3621833307603313,0.0530908369690855,95.72806335204632,0.0
17d296a87fb45380,mts_8751,0.3900859803630829,0.0565158179416323,96.23322225209871,0.0
17d296a87fb45380,grpo_9041,1.2505829400394135,0.1843235147661638,97.47177519713873,1.0
17d296a87fb45380,apr_9145,1.7682753367727813,0.2583767430154478,99.7530154182071,1.0
5370751917315916,official_il,1.0,0.135303804230322,100.0,0.0
5370751917315916,mts_8692,0.3907408522129353,0.0506854888833588,100.0,0.0
5370751917315916,mts_8751,0.3468670593086825,0.0461315818593316,100.0,0.0
5370751917315916,grpo_9041,1.1288860610100504,0.1506005044073268,100.0,0.0
5370751917315916,apr_9145,1.034026741129442,0.139833453494873,100.0,0.0
adaf33e4ba555709,official_il,1.0,0.1147676600084391,94.22666000208253,1.0
adaf33e4ba555709,mts_8692,1.3443901757711534,0.1015214517229251,94.48665747232798,0.375
adaf33e4ba555709,mts_8751,0.4615303609113402,0.0497634923422271,94.4260167614722,0.125
adaf33e4ba555709,grpo_9041,1.090693299688208,0.1271648274701936,93.7980631416344,0.0
adaf33e4ba555709,apr_9145,1.1154256748117917,0.1319176943059188,95.39967822961998,1.0
1aa0acb229945e9b,official_il,1.0,0.1449673852315911,98.4404374926554,0.0
1aa0acb229945e9b,mts_8692,0.569234888026188,0.0658395940419697,95.86107968942528,0.0
1aa0acb229945e9b,mts_8751,0.3779017318300892,0.0503447054567988,96.46012328649522,0.0
1aa0acb229945e9b,grpo_9041,1.1513234528356773,0.1638851848843085,99.23897889005204,1.0
1aa0acb229945e9b,apr_9145,1.3591331962340627,0.1930976797224765,99.43888806185451,1.0
fad9e78a17825042,official_il,1.0,0.1676399234222547,90.24939119409332,0.875
fad9e78a17825042,mts_8692,0.3803242046128979,0.0631696052996274,92.70511897254453,1.0
fad9e78a17825042,mts_8751,1.0336913102295937,0.1030035183982815,91.66105679402536,1.0
fad9e78a17825042,grpo_9041,1.2444183685157473,0.2109519675366512,99.03095080441584,1.0
fad9e78a17825042,apr_9145,0.955591869955176,0.1667979871130672,100.0,1.0
4eaf32face4b5ece,official_il,1.0,0.1291772569781796,99.9923184146348,0.0
4eaf32face4b5ece,mts_8692,0.355217587519145,0.0465528385075165,100.0,0.0
4eaf32face4b5ece,mts_8751,0.5191231623141506,0.0601137138784929,100.0,0.0
4eaf32face4b5ece,grpo_9041,1.0273166826417417,0.1316430941026877,100.0,0.0
4eaf32face4b5ece,apr_9145,1.1785075902030018,0.1552790616304144,100.0,0.0
2db045daf25c5bb7,official_il,1.0,0.1700275177835417,92.67799018293522,0.5
2db045daf25c5bb7,mts_8692,0.4649334261951365,0.0741232648886545,89.27129620380147,0.0
2db045daf25c5bb7,mts_8751,1.4605336851023938,0.1633859447964649,89.5432062291096,0.0
2db045daf25c5bb7,grpo_9041,1.1158555404225865,0.1901196516181772,93.8700677180496,1.0
2db045daf25c5bb7,apr_9145,1.0550231854658845,0.1814979077512937,97.0436006128452,1.0
b23f3d728c08529f,official_il,1.0,0.1569421103495062,100.0,0.0
b23f3d728c08529f,mts_8692,0.7501321649126108,0.0835277798455362,100.0,0.0
b23f3d728c08529f,mts_8751,0.3063071825799717,0.0476182614140686,100.0,0.0
b23f3d728c08529f,grpo_9041,0.8528218228272466,0.132967343192092,100.0,0.0
b23f3d728c08529f,apr_9145,0.8512476940721446,0.1338417553308825,100.0,0.0
dc76a771066b5553,official_il,1.0,0.1534805557507646,92.26391156793495,0.0
dc76a771066b5553,mts_8692,0.3263073297430354,0.0501766296108524,92.48794261529582,0.0
dc76a771066b5553,mts_8751,0.3878506963899797,0.0595682985155846,93.04283121109404,0.0
dc76a771066b5553,grpo_9041,1.2522373881515831,0.1890457166982906,93.66740069045883,1.0
dc76a771066b5553,apr_9145,1.7093741355754628,0.2619696376753581,95.4629306780164,1.0
d76b0458667c59a2,official_il,1.0,0.0607158378113032,100.0,0.0
d76b0458667c59a2,mts_8692,0.5134781369902046,0.0322562562631106,100.0,0.0
d76b0458667c59a2,mts_8751,0.4760277011178523,0.0303182417936224,100.0,0.0
d76b0458667c59a2,grpo_9041,1.6933464322884613,0.1093251998962765,100.0,0.0
d76b0458667c59a2,apr_9145,1.2999075479182594,0.0821506411178603,100.0,0.0
8cf3b1868b2f5262,official_il,1.0,0.1567698789626663,97.75481286525218,1.0
8cf3b1868b2f5262,mts_8692,1.4628434726802635,0.1448340866857033,87.56431533233277,0.25
8cf3b1868b2f5262,mts_8751,0.5971757879520432,0.0714909392561922,88.03621741098614,0.0
8cf3b1868b2f5262,grpo_9041,1.0266208416905838,0.163342860491447,100.0,1.0
8cf3b1868b2f5262,apr_9145,0.7847794273503395,0.1316497414822207,100.0,1.0
990bd9b32e5d5f60,official_il,1.0,0.1521897717552342,91.49770306325804,0.75
990bd9b32e5d5f60,mts_8692,0.4929813323557842,0.0743140414025842,91.11347286006448,0.0
990bd9b32e5d5f60,mts_8751,0.3911520740759174,0.0605413700401055,90.96127658803977,0.0
990bd9b32e5d5f60,grpo_9041,1.2284143263625955,0.1893240685045642,92.4563948747911,1.0
990bd9b32e5d5f60,apr_9145,1.1875250200895924,0.1806493585965816,90.73302686812484,0.0
6320ecb991675a39,official_il,1.0,0.1637195321967701,87.04620239404179,0.0
6320ecb991675a39,mts_8692,0.3905757937136853,0.0622412924958428,86.31799144923814,0.0
6320ecb991675a39,mts_8751,0.3556629923608331,0.0569564033702247,86.5952354682203,0.0
6320ecb991675a39,grpo_9041,1.2484840385902254,0.1998833065477259,88.50698838635596,1.0
6320ecb991675a39,apr_9145,1.7762682370728904,0.281528650863218,91.48559339528268,1.0
66243e185353563a,official_il,1.0,0.1631813465835752,88.68250508106087,0.25
66243e185353563a,mts_8692,0.2792877946046282,0.0453194972206878,86.14172440954104,0.0
66243e185353563a,mts_8751,0.3222523243230457,0.052580940002108,86.89953969039627,0.0
66243e185353563a,grpo_9041,1.274063579253124,0.2053393991281922,93.13702656034356,1.0
66243e185353563a,apr_9145,1.344122470337934,0.2197061811154186,91.8069603806496,1.0
cde84b97e6505437,official_il,1.0,0.1374457877000318,89.98269062805875,0.375
cde84b97e6505437,mts_8692,0.5597207183612711,0.0720978145822656,90.98054503451776,1.0
cde84b97e6505437,mts_8751,0.7667748956455692,0.0804670355770918,91.23238446127148,1.0
cde84b97e6505437,grpo_9041,1.115486528968534,0.1543818437121058,91.48739799386613,1.0
cde84b97e6505437,apr_9145,0.9733718077122924,0.1378836059190255,90.49724652250192,0.375
d968f9c81b945be1,official_il,1.0,0.166257222574887,100.0,0.0
d968f9c81b945be1,mts_8692,0.3028005593596732,0.0513856969083909,100.0,0.0
d968f9c81b945be1,mts_8751,0.294031961068155,0.0502912158164244,100.0,0.0
d968f9c81b945be1,grpo_9041,1.2123307204449938,0.2020624235719638,100.0,0.0
d968f9c81b945be1,apr_9145,1.0554089558595112,0.1804563391214602,100.0,0.0
0a87bb919dbb58b6,official_il,1.0,0.1101844250619036,96.16614048951932,0.0
0a87bb919dbb58b6,mts_8692,0.426885197298928,0.0474533446003676,95.22777706493096,0.0
0a87bb919dbb58b6,mts_8751,0.4403819673701983,0.0487518991325084,94.55690373817994,0.0
0a87bb919dbb58b6,grpo_9041,1.25310258874092,0.1385231391520469,96.76744447949908,0.5
0a87bb919dbb58b6,apr_9145,1.2376253521401974,0.1407871450759234,97.19577496023012,1.0
fe5811497ace53af,official_il,1.0,0.1521013346590893,94.26475886522604,0.0
fe5811497ace53af,mts_8692,0.359770586751596,0.0552343932848588,94.90755161932664,0.0
fe5811497ace53af,mts_8751,0.3528517452704007,0.0542614585358242,95.25904882057566,1.0
fe5811497ace53af,grpo_9041,1.1511773098918665,0.1758934510116658,94.58730204019614,0.375
fe5811497ace53af,apr_9145,1.1728443623057194,0.180986025062722,95.96908949086128,1.0
1734440b807a58ef,official_il,1.0,0.1377905076749815,91.6958926333891,0.0
1734440b807a58ef,mts_8692,1.374205238094009,0.081308718779371,90.53833041703038,0.0
1734440b807a58ef,mts_8751,0.3647256148998746,0.0493745047826696,90.66985933069311,0.0
1734440b807a58ef,grpo_9041,1.3516523178799935,0.183994778978218,92.89406561001157,1.0
1734440b807a58ef,apr_9145,1.726627228307,0.2315559589744367,94.19652697864775,1.0
480434fc72d455af,official_il,1.0,0.1420213839714524,93.68941461638524,0.0
480434fc72d455af,mts_8692,0.4442831701565401,0.0600779645750668,94.41428675714462,0.0
480434fc72d455af,mts_8751,0.6820077408960268,0.0815564503428067,95.15339155360088,0.0
480434fc72d455af,grpo_9041,1.4314474341177412,0.2035514675790425,100.0,0.0
480434fc72d455af,apr_9145,1.432325473492197,0.2055593672958321,100.0,0.0
cb8e247140d55ab2,official_il,1.0,0.1316347650515367,94.89417857702388,0.5
cb8e247140d55ab2,mts_8692,0.552340052417452,0.0678914859374267,93.2677013718916,0.0
cb8e247140d55ab2,mts_8751,0.5126023513737187,0.0633546697632402,93.4397872406859,0.0
cb8e247140d55ab2,grpo_9041,1.1015662527392724,0.1463712496392991,96.1322470677811,1.0
cb8e247140d55ab2,apr_9145,1.0289269651730304,0.1403900237503823,93.84270275482852,0.0
095770e79ccf5d82,official_il,1.0,0.1582376882934029,100.0,0.0
095770e79ccf5d82,mts_8692,0.3085602664106053,0.0486249590982796,100.0,0.0
095770e79ccf5d82,mts_8751,0.2802674441966048,0.043660430890887,100.0,0.0
095770e79ccf5d82,grpo_9041,0.9643224007154548,0.1517890040506098,100.0,0.0
095770e79ccf5d82,apr_9145,0.9228024460372156,0.1477352870570151,100.0,0.0
d7f25a0ac141583a,official_il,1.0,0.1363638611672555,98.05149064247014,0.5
d7f25a0ac141583a,mts_8692,1.0144390144255613,0.1013028470176601,95.78587232524664,0.0
