stratification,stratum,model,n,GT_heading_change,PDMS,median_PDMS,P10_PDMS,feasible,hard_failure,zero_score,oracle64,oracle_gap,CVaR20,NC,DAC,EP,TTC,Comfort,DDC,HQ_mass,Hit8,best8,pairwise_ADE,Spread_AUC,spread_ratio,pairwise_ratio,R90,effective_rank,endpoint_spread,mean_center_shift,medoid_center_shift,mean_GT_distance,D_high_quality,HQ_count,D_positive_legacy,positive_count_legacy,Hit8_legacy,mean_progress_shift,mean_lateral_shift,longitudinal_spread,lateral_spread,threshold_PDMS,CRN_score_win,CRN_safe_repair,CRN_safe_loss,median_spread_ratio,compressed_scene_fraction
command,left,mts_8692,251,0.6097031979118162,94.38502447035732,94.29011202149218,94.05906168099148,0.9342629482071712,0.0109561752988047,0.0109561752988047,95.64428014441508,1.2592556740577647,93.93050867685396,1.0,0.9890438247011952,0.8846255474479381,0.995953685258964,1.0,0.9612176294820716,0.1848854581673306,0.2096613545816733,94.9744527608316,0.1119881592704971,0.1245339859033148,0.9817845179911004,0.7264260824625083,0.1590248759997666,1.822713772371188,0.1348928797280146,0.4244368772107136,0.4202905541678217,0.2185196276302135,0.0892981614276282,11.832669322709163,0.1061831046442335,17.143426294820717,0.1947211155378486,-0.1227730741010688,0.0878376603964557,0.1183800395721063,0.0325919503327027,93.73163891155038,0.2459536852589641,0.0471862549800796,0.0103336653386454,0.4381545914663078,0.749003984063745
command,left,mts_8751,251,0.6097031979118162,95.360290446905,95.34557267678878,95.2298355058805,0.9327066733067728,0.0044198207171314,0.0044198207171314,96.65024462014824,1.2899541732432298,94.96785269495544,1.0,0.9955801792828686,0.8990926878571944,0.9957669322709164,0.999937749003984,0.9603772410358564,0.2247883466135458,0.2758964143426294,95.85545701754984,0.0889256128344895,0.1025398125309327,0.874417762109401,0.6253850791200468,0.1089715907838738,2.0152422689342755,0.1911115258046665,0.4330536756316351,0.4350200211480011,0.2148740979889017,0.2313830738099412,14.386454183266933,0.1865387167856453,20.21513944223108,0.2574701195219123,-0.1138148113990684,0.0961522678594461,0.0970948874667867,0.025251454589407,93.73163891155038,0.3041583665338645,0.0473107569721115,0.0120144422310756,0.3907323794437323,0.8326693227091634
command,left,official_il,251,0.6097031979118162,92.73163891155038,93.16324260931322,90.64948519730888,0.897410358565737,0.0229706175298804,0.0229706175298804,95.20223064662184,2.470591735071444,90.31333613575282,0.9906623505976097,0.9841882470119522,0.8765179992158545,0.970555278884462,1.0,0.9539342629482072,0.0727091633466135,0.1932270916334661,94.52603139521572,0.1468853410139207,0.1215768853288684,1.0,1.0,0.1809375983328584,2.0125412666057705,0.2586381851520569,0.0,0.0,0.4068302317454784,0.0993081423804953,4.653386454183267,0.1175981307950119,19.86454183266932,0.2046812749003984,0.0,0.0,0.1100472112384885,0.0473389198786054,93.73163891155038,0.0,0.0,0.0,1.0,0.0
command,right,apr_9145,115,0.6244887229268475,96.20827665805342,96.40646868229057,95.05090372865664,0.935054347826087,0.0019021739130434,0.0019021739130434,97.46823908341123,1.259962425357807,94.9814999358984,1.0,0.9980978260869564,0.919949726749804,0.9917119565217392,1.0,0.9726222826086957,0.575,0.6010869565217392,97.00839985705689,0.1937597242974766,0.158975730619849,1.372881296298449,1.3819166816344006,0.2240021396762491,3.827624381001771,0.3142768710017004,0.8816040348083979,0.8891815385334996,0.9596078972742016,0.200503069719317,36.8,0.2029756534865107,36.68695652173913,0.5728260869565217,0.479101112909594,0.0092815263046369,0.1420311967547814,0.0688944928956891,89.65440815598797,0.6293478260869565,0.0456521739130434,0.0044836956521739,1.344122470337934,0.0782608695652174
command,right,grpo_9041,115,0.6244887229268475,95.5064874047524,95.69922697205432,94.47160184415328,0.9235054347826088,0.0105978260869565,0.0105978260869565,96.30263369258697,0.7961462878345804,94.366060240186,0.991304347826087,0.9980978260869564,0.9069926542357962,0.991304347826087,1.0,0.9635190217391304,0.5490489130434782,0.5695652173913044,96.09554891866706,0.1753882055556733,0.1450453459220751,1.2443637726061638,1.2440511667991985,0.2129180693848579,2.4382982706022456,0.2866961823768884,0.6435367892845337,0.6482752816417233,0.7464451150659346,0.1766511247963157,35.13913043478261,0.1758202706502567,35.28695652173913,0.5358695652173913,0.0312062717920964,-0.0025980755335251,0.1309146285965783,0.0576298630459353,89.65440815598797,0.6081521739130434,0.0433423913043478,0.0137228260869565,1.240602854859617,0.008695652173913
command,right,mts_8692,115,0.6244887229268475,91.4781122176946,91.59224952760228,90.56611090618333,0.9309782608695653,0.0190217391304347,0.0190217391304347,93.53352665857244,2.055414440877862,90.54635415187283,1.0,0.9809782608695652,0.8299855627898878,0.9921195652173912,1.0,0.9789402173913044,0.2485054347826087,0.2869565217391304,92.42485820219837,0.0873123975576637,0.1079282300446057,0.914315422097567,0.6154963104068143,0.0961299629545981,1.851864944909191,0.1240454922070372,0.3969744730142617,0.3934193017223339,0.1747068478938408,0.1350569553248995,15.904347826086957,0.1009491153663963,22.15652173913044,0.2554347826086957,-0.0782724378523478,-0.0284797111797963,0.1030608147077611,0.0260803305925183,89.65440815598797,0.3403532608695652,0.0539402173913043,0.0168478260869565,0.4646242452566126,0.7565217391304347
command,right,mts_8751,115,0.6244887229268475,91.16133904331696,91.40195832136388,89.13919683656987,0.926766304347826,0.0270380434782608,0.0270380434782608,95.31249733174896,4.151158288432011,88.43529148943855,1.0,0.9729619565217392,0.8298014848656942,0.9959239130434784,1.0,0.9789402173913044,0.283695652173913,0.3434782608695652,93.95875557777867,0.0817932245563297,0.0917053031545071,0.7791052464064155,0.5748387134445315,0.0991665546148007,1.9908880076595683,0.174611153719643,0.4201602333374084,0.4233722371231275,0.1929927346870129,0.1128094403388396,18.15652173913044,0.1308396784678,27.53043478260869,0.3076086956521739,-0.1576832755065296,-0.0616086073324156,0.0853778607675828,0.0271220418932002,89.65440815598797,0.4032608695652174,0.0470108695652173,0.0141304347826086,0.4449469128719933,0.808695652173913
command,right,official_il,115,0.6244887229268475,88.654408155988,89.56766092461972,85.48707515616839,0.8938858695652174,0.0514945652173913,0.0514945652173913,92.02468301170067,3.370274855712724,85.29924429145723,0.991304347826087,0.9572010869565216,0.8022438392219722,0.988858695652174,1.0,0.9739130434782608,0.1010869565217391,0.2369565217391304,91.01670786756613,0.1422226655064895,0.1175718079438863,1.0,1.0,0.175014555990879,2.008521306473363,0.2594056228991854,0.0,0.0,0.3878194023021147,0.0958100221330984,6.469565217391304,0.11788972272004,26.93913043478261,0.2956521739130435,0.0,0.0,0.1063129524244256,0.0463707433979112,89.65440815598797,0.0,0.0,0.0,1.0,0.0
command,straight,apr_9145,634,0.0623666967943641,94.87480834991338,94.88622872551647,94.29006086784788,0.9716827681388012,0.0082561119873817,0.0082561119873817,95.81231456692282,0.93750621700944,94.17637975831164,0.994233044164038,0.9967714905362776,0.9001371590730001,0.98181190851735,1.0,0.9923107255520504,0.4384118690851735,0.4893533123028391,95.60449913346989,0.1804307765879912,0.1521733163468059,1.2498781751018466,1.2650148385345252,0.2209876891956906,2.543861929132466,0.2806068384752987,0.8283821076608664,0.8349599093741319,0.9605944892095212,0.1915163256974245,28.058359621451103,0.1936261405378448,34.518927444794954,0.4940851735015772,0.5562493987923897,-0.0485956957687367,0.1464916041733787,0.0381873744124194,93.56121573768574,0.5241768533123028,0.0209483438485804,0.0134808753943217,1.1969287355506235,0.1908517350157728
command,straight,grpo_9041,634,0.0623666967943641,94.68495096464292,94.63132806895068,94.27207526640672,0.9670987776025236,0.0080096608832807,0.0080096608832807,95.59916387251874,0.9142129078758356,94.1482916474368,0.9928036277602524,0.9983980678233438,0.8959256133722499,0.9797417192429022,1.0,0.9897599566246056,0.3967862776025236,0.4830441640378549,95.29703508978392,0.1711507410284264,0.146070639032294,1.2042773707835692,1.2069687888459335,0.224015947510227,1.6164167572389512,0.2686652305305278,0.4564064219598565,0.458176671525474,0.6162499581703689,0.1577621624513902,25.394321766561514,0.1722056864704978,36.57255520504732,0.5031545741324921,-0.075288431412626,-0.0140142016595921,0.1421477232937164,0.0285590523840701,93.56121573768574,0.561982452681388,0.0200118296529968,0.0171283517350157,1.1900345055875392,0.0441640378548895
command,straight,mts_8692,634,0.0623666967943641,93.85378103690216,93.80313828329317,93.5100689571798,0.987480283911672,0.0056683753943217,0.0056683753943217,95.10522220943363,1.2514411725314991,93.38656135519302,0.99997535488959,0.9943562697160884,0.8627677559266611,0.997880520504732,0.9993838722397476,0.9968331033123028,0.1756210567823344,0.2115536277602523,94.37653970713508,0.0724050784706754,0.0732105679058615,0.6115954875273479,0.516439678393642,0.0867107412594526,1.682060070052685,0.1172575965757218,0.4110686813195735,0.4130278496698805,0.1668518699084294,0.1098772664817365,11.2397476340694,0.0850388906566955,21.039432176656156,0.223186119873817,-0.1116432949210124,-0.0003413257060976,0.0719653567200806,0.0104441674253238,93.56121573768574,0.2736593059936908,0.030486001577287,0.0072210173501577,0.4536682952085893,0.8706624605678234
command,straight,mts_8751,634,0.0623666967943641,94.26485495257836,94.29640212898218,93.74327962090511,0.9888850552050472,0.0046825709779179,0.003647476340694,95.7895084734986,1.5246535209202368,93.72477590643676,0.999482452681388,0.996352523659306,0.8710769637859515,0.9972643927444796,0.9988416798107256,0.996845425867508,0.2086455047318612,0.2569006309148265,94.83832261463516,0.0816253203442137,0.0997980493960798,0.8447407328785045,0.5878920463641237,0.0888462872475757,1.671349349099542,0.1882087584788944,0.4816672847291741,0.4887226857222188,0.2372382242859379,0.2388516633032991,13.353312302839116,0.2026396811914878,25.0,0.2701104100946372,-0.1510257477576478,-0.0104068226699061,0.0982089994203588,0.0138979850929434,93.56121573768574,0.3295051261829653,0.030214905362776,0.0055451498422712,0.4362648380095013,0.8517350157728707
command,straight,official_il,634,0.0623666967943641,92.56121573768574,92.7163139221848,90.45995919217656,0.9642152996845426,0.0155264195583596,0.0155264195583596,94.93625082794388,2.375035090258141,90.30409110883998,0.993493690851735,0.9889589905362776,0.8595705183984639,0.9763653391167192,1.0,0.995268138801262,0.0815013801261829,0.2421135646687697,94.255632109409,0.1444257997909912,0.1233945385133341,1.0,1.0,0.1905124245504733,1.466030709350057,0.2768750852000989,0.0,0.0,0.3897362040064955,0.0867808674793121,5.21608832807571,0.1190144265270357,32.07570977917981,0.3142744479495268,0.0,0.0,0.1198392273878081,0.0228224292893788,93.56121573768574,0.0,0.0,0.0,1.0,0.0
heading_tertile,low,apr_9145,333,0.008314244416671,95.0853595238034,95.1824462742736,94.55850190249616,0.9875656906906908,0.001173048048048,0.001173048048048,95.87372843985928,0.7883689160558968,94.50025967392428,0.998826951951952,1.0,0.89495215709981,0.9875656906906908,1.0,1.0,0.3022240990990991,0.3479729729729729,95.66814488405244,0.1534299043560232,0.1297346814174371,1.1372148838418967,1.1705762769094237,0.1898245321997408,2.704127906556542,0.2039526520826758,0.6632879352764751,0.6679714064633014,0.7947833953348653,0.1599481065008198,19.34234234234234,0.1625866818987485,25.834834834834837,0.3588588588588589,0.3223078375937787,-0.0507474708940265,0.1254736088803808,0.0303866829593288,94.78572242023404,0.3704016516516517,0.0118243243243243,0.0075075075075075,1.104238495470327,0.2942942942942942
heading_tertile,low,grpo_9041,333,0.008314244416671,95.37654708547134,95.36409474366816,95.00290788170962,0.9857357357357356,0.0,0.0,96.228568070856,0.852020985384655,94.9202029809914,1.0,1.0,0.9033013943155764,0.9857357357357356,1.0,1.0,0.3326764264264264,0.3945195195195195,95.87856033821278,0.159019198836056,0.1370664870084396,1.202447468576003,1.2143749591257509,0.2122194980823874,1.5159516248716758,0.2285809133439399,0.4269716878892836,0.4281837405860018,0.5487293573368508,0.1513260242080489,21.29129129129129,0.1613462261462865,30.303303303303306,0.4076576576576576,-0.143022719634924,0.0019277541519792,0.1350080434615664,0.0197759311800644,94.78572242023404,0.4405499249249249,0.0123404654654654,0.0098536036036036,1.1682781947804302,0.06006006006006
