step,loss,lr,gradient_norm,seconds
1,0.016514429968083277,5.208333333333334e-07,0.8143081068992615,6.434003829956055
2,0.014402871107449755,1.0416666666666667e-06,1.136281132698059,9.08420205116272
3,0.00995489294291474,1.5625e-06,0.9373303651809692,11.549543857574463
4,0.01817108059185557,2.0833333333333334e-06,1.2620017528533936,13.923345804214478
5,0.017164033713925164,2.604166666666667e-06,1.2559388875961304,16.34576654434204
6,0.005908695937250741,3.125e-06,0.4810104966163635,18.88003659248352
7,0.015406960992550012,3.6458333333333337e-06,0.9198800921440125,21.425261735916138
8,0.008721415964828338,4.166666666666667e-06,0.3998643159866333,23.880260705947876
9,0.019541060319170356,4.6875000000000004e-06,0.5462303161621094,26.488768100738525
10,0.018347767989325803,5.208333333333334e-06,0.42850884795188904,28.875940561294556
11,0.016588335274718702,5.729166666666667e-06,0.35610631108283997,31.33840012550354
12,0.009832923009525985,6.25e-06,0.2674691379070282,33.85105514526367
13,0.014018093352206051,6.770833333333333e-06,0.2173921763896942,36.30577230453491
14,0.007826281478628516,7.2916666666666674e-06,0.5852562785148621,38.69601511955261
15,0.01635664064087905,7.8125e-06,0.4924919009208679,41.14476823806763
16,0.01159475190070225,8.333333333333334e-06,0.35307592153549194,43.72844099998474
17,0.013550315954489633,8.854166666666667e-06,0.4968683421611786,46.21551251411438
18,0.006742052122717723,9.375000000000001e-06,0.8359092473983765,48.646552085876465
19,0.013076428993372247,9.895833333333333e-06,1.0205082893371582,51.14579629898071
20,0.009053663117811084,1.0416666666666668e-05,0.8283787369728088,53.604360818862915
21,0.009492363431490958,1.09375e-05,0.7303903698921204,56.110358476638794
22,0.014563110016752034,1.1458333333333333e-05,1.0360945463180542,58.61121702194214
23,0.009201397639117204,1.1979166666666667e-05,0.5434880256652832,61.026952028274536
24,0.010049716860521585,1.25e-05,0.9476242661476135,63.552075147628784
25,0.01073370355879888,1.3020833333333334e-05,0.384542316198349,66.08508062362671
26,0.009560923201206606,1.3541666666666666e-05,0.20930929481983185,68.61652708053589
27,0.006660940562142059,1.4062500000000001e-05,0.3199653923511505,71.56610751152039
28,0.004712124238722026,1.4583333333333335e-05,0.40816688537597656,74.04343223571777
29,0.00849713305797195,1.5104166666666667e-05,0.6226873993873596,76.47723817825317
30,0.010356461389164906,1.5625e-05,0.565514862537384,78.89627456665039
31,0.007737156440271065,1.6145833333333334e-05,0.4144419729709625,81.38316082954407
32,0.01370491791749373,1.6666666666666667e-05,0.8233445286750793,83.78029823303223
33,0.013157358625903726,1.71875e-05,0.8772815465927124,86.27664422988892
34,0.009309451328590512,1.7708333333333335e-05,0.85756516456604,88.77480673789978
35,0.005951915722107515,1.8229166666666668e-05,0.7216296792030334,91.23320960998535
36,0.0057826189731713384,1.8750000000000002e-05,0.42212316393852234,93.69371151924133
37,0.009027557585795876,1.9270833333333335e-05,0.3271239995956421,96.21451115608215
38,0.008989256544737145,1.9791666666666665e-05,0.26143378019332886,98.69790148735046
39,0.009727829368785024,2.0312500000000002e-05,0.3356415927410126,101.19382786750793
40,0.011739771638531238,2.0833333333333336e-05,0.19278442859649658,103.73718333244324
41,0.004518605273915455,2.1354166666666666e-05,0.48093247413635254,106.25372838973999
42,0.006742864876287058,2.1875e-05,0.8790974617004395,108.67363023757935
43,0.007935642672237009,2.2395833333333337e-05,0.543423056602478,111.26207876205444
44,0.007996752712642774,2.2916666666666667e-05,0.32767388224601746,113.71836161613464
45,0.007093265856383368,2.34375e-05,0.15146009624004364,116.22150492668152
46,0.008084701439656783,2.3958333333333334e-05,0.2693229913711548,118.71482181549072
47,0.008567636221414432,2.4479166666666668e-05,0.21262316405773163,121.14330983161926
48,0.005701256595784798,2.5e-05,0.22288677096366882,123.57965755462646
49,0.0049772294878493994,2.552083333333333e-05,0.22239190340042114,126.03161907196045
50,0.0074340219725854695,2.604166666666667e-05,0.42214614152908325,128.4949128627777
51,0.004581083441735245,2.6562500000000002e-05,0.6772545576095581,130.97641849517822
52,0.007747608906356618,2.7083333333333332e-05,0.5363702178001404,133.44412064552307
53,0.01059299209737219,2.760416666666667e-05,0.7267698049545288,135.83860754966736
54,0.007333852598094381,2.8125000000000003e-05,0.25040164589881897,138.32961869239807
55,0.01717445814574603,2.8645833333333333e-05,0.5071313381195068,140.69828939437866
56,0.006870586905279197,2.916666666666667e-05,0.4804674983024597,143.0863389968872
57,0.009958658425603062,2.96875e-05,0.45390963554382324,145.45040011405945
58,0.004604389461746905,3.0208333333333334e-05,0.4993405044078827,147.92345476150513
59,0.011976756970398128,3.072916666666667e-05,0.5967870950698853,150.38314723968506
60,0.0073200775077566504,3.125e-05,0.6493991613388062,152.8464856147766
61,0.005943098396528512,3.177083333333333e-05,0.39024055004119873,155.39759039878845
62,0.0037478476006072015,3.229166666666667e-05,0.22031308710575104,157.82553362846375
63,0.007111113809514791,3.2812500000000005e-05,0.21496692299842834,160.2674105167389
64,0.01485549344215542,3.3333333333333335e-05,0.5425697565078735,162.7780773639679
65,0.006037169980118051,3.385416666666667e-05,0.6256450414657593,165.2475619316101
66,0.005603621873888187,3.4375e-05,0.4832829236984253,167.6905391216278
67,0.010414646778372116,3.489583333333333e-05,0.7073156833648682,170.11753964424133
68,0.006357438935083337,3.541666666666667e-05,0.6295954585075378,172.6393756866455
69,0.008853439445374534,3.59375e-05,0.28454649448394775,175.05667066574097
70,0.00731680441822391,3.6458333333333336e-05,0.35798197984695435,177.44682908058167
71,0.007446893374435604,3.697916666666667e-05,0.29382866621017456,179.86287450790405
72,0.008124454994685948,3.7500000000000003e-05,0.3491515517234802,182.3685085773468
73,0.011827065085526556,3.8020833333333334e-05,0.750832200050354,184.7974545955658
74,0.008990329304651823,3.854166666666667e-05,0.27913299202919006,187.18917036056519
75,0.008204204219509847,3.90625e-05,0.2560521960258484,189.63294887542725
76,0.008359605591977015,3.958333333333333e-05,0.381971538066864,192.0436327457428
77,0.010052907571662217,4.010416666666667e-05,0.3618948757648468,194.39524292945862
78,0.0071990770229604095,4.0625000000000005e-05,0.48590216040611267,196.72135639190674
79,0.005161111912457272,4.1145833333333335e-05,0.3124179244041443,199.17099332809448
80,0.008712470269529149,4.166666666666667e-05,0.277019202709198,201.65251994132996
81,0.005971913546090946,4.21875e-05,0.43111908435821533,204.03536868095398
82,0.009481524932198226,4.270833333333333e-05,0.3357186019420624,206.4749755859375
83,0.007051609514746815,4.322916666666667e-05,0.4174738824367523,208.92792677879333
84,0.007173378253355622,4.375e-05,0.5498318672180176,211.46611332893372
85,0.009581488717230968,4.4270833333333337e-05,0.6910262703895569,213.89984774589539
86,0.008522750642441679,4.4791666666666673e-05,0.4622505009174347,216.25640678405762
87,0.010823799966601655,4.5312500000000004e-05,0.46215707063674927,218.63045239448547
88,0.005142053807503544,4.5833333333333334e-05,0.4188756048679352,221.14962553977966
89,0.005767552240286022,4.635416666666667e-05,0.5427502989768982,223.5999734401703
90,0.01342333821230568,4.6875e-05,0.5248805284500122,225.9765636920929
91,0.007544717998825945,4.739583333333333e-05,0.4323238730430603,228.4336061477661
92,0.008409286820096895,4.791666666666667e-05,0.6954180598258972,230.87692952156067
93,0.0050224753795191646,4.8437500000000005e-05,0.3693469166755676,233.30473041534424
94,0.004355876371846534,4.8958333333333335e-05,0.3482252061367035,235.71141839027405
95,0.008185530925402418,4.947916666666667e-05,0.39255765080451965,238.16586923599243
96,0.008676231431309134,5e-05,0.45806199312210083,240.58568811416626
97,0.008787414437392727,4.999930137019629e-05,0.2941688895225525,243.00528168678284
98,0.012891483842395246,4.99972055206287e-05,0.47347038984298706,245.39690494537354
99,0.004749512008856982,4.999371257082565e-05,0.3409210741519928,247.7922646999359
100,0.006950374896405265,4.998882271999357e-05,0.22412388026714325,250.41503143310547
101,0.0051025761786149815,4.9982536247005564e-05,0.3855993151664734,253.0037727355957
102,0.008968388166977093,4.99748535103855e-05,0.3371429145336151,255.4070291519165
103,0.004303606125176884,4.996577494828757e-05,0.49931299686431885,257.82815647125244
104,0.010100898129167035,4.995530107847128e-05,0.18823638558387756,260.225704908371
105,0.007713794471783331,4.994343249827196e-05,0.33179816603660583,262.6078372001648
106,0.006609313364606351,4.993016988456663e-05,0.30260467529296875,265.05487632751465
107,0.00721403190982528,4.99155139937355e-05,0.44336363673210144,267.47966289520264
108,0.007175336359068751,4.9899465661618726e-05,0.3253198564052582,269.83747935295105
109,0.009969267441192642,4.9882025803468826e-05,0.1798849254846573,272.4322159290314
110,0.0056251486676046625,4.986319541389841e-05,0.13339965045452118,274.79563784599304
111,0.00872259087918792,4.9842975566823513e-05,0.22960209846496582,277.2145404815674
112,0.004473664172110148,4.9821367415402325e-05,0.17732082307338715,279.59515047073364
113,0.0097787675622385,4.9798372191969424e-05,0.30327874422073364,281.9952368736267
114,0.009629513777326792,4.977399120796549e-05,0.27219274640083313,284.43126249313354
115,0.004254805084201507,4.974822585386254e-05,0.3930312693119049,286.9034345149994
116,0.0058521643513813615,4.972107759908459e-05,0.387315034866333,289.30039858818054
117,0.004638194412109442,4.9692547991923877e-05,0.3462695777416229,291.64518880844116
118,0.005899028808926232,4.9662638659452566e-05,0.3540389835834503,294.057005405426
119,0.011335191782563925,4.96313513074299e-05,0.5648725032806396,296.56356739997864
120,0.007718145890976302,4.9598687720205025e-05,0.41161656379699707,299.0461096763611
121,0.007298981421627104,4.956464976061509e-05,0.24994231760501862,301.44715428352356
122,0.006771799213311169,4.952923936987915e-05,0.17262156307697296,303.96568155288696
123,0.0035435872559901327,4.9492458567487334e-05,0.0946492925286293,306.3296060562134
124,0.011134906497318298,4.945430945108575e-05,0.3503572344779968,308.7813951969147
125,0.008367652451852337,4.941479419635683e-05,0.5725551843643188,311.1121025085449
126,0.010195082191785332,4.937391505689523e-05,0.20745253562927246,313.49615693092346
127,0.00435783890861785,4.933167436407933e-05,0.3039053976535797,315.99042773246765
128,0.009109169142902829,4.928807452693828e-05,0.4456653296947479,318.39245438575745
129,0.006415443567675538,4.924311803201457e-05,0.29515591263771057,321.2496769428253
130,0.011860471713589504,4.919680744322227e-05,0.3298826515674591,323.6316342353821
131,0.0041570976463845,4.914914540170076e-05,0.5703961849212646,325.969455242157
