step,loss,lr,gradient_norm,seconds
27,0.009272259165300056,1.4062500000000001e-05,0.2834070920944214,72.93296122550964
28,0.0067778816155623645,1.4583333333333335e-05,0.23157118260860443,75.49705767631531
29,0.010640850130585022,1.5104166666666667e-05,0.8437854647636414,78.08088827133179
30,0.007901636505266652,1.5625e-05,0.3645605444908142,80.57974982261658
31,0.006584127055248246,1.6145833333333334e-05,0.436951607465744,83.02812957763672
32,0.0124637448170688,1.6666666666666667e-05,0.8999436497688293,85.68001532554626
33,0.013889605164877139,1.71875e-05,0.6607839465141296,88.20682454109192
34,0.012046095973346382,1.7708333333333335e-05,0.4864276349544525,90.72236585617065
35,0.008282635302748531,1.8229166666666668e-05,0.44479119777679443,93.19449377059937
36,0.004799820919288322,1.8750000000000002e-05,0.17435672879219055,95.9010362625122
37,0.00548374411300756,1.9270833333333335e-05,0.294512540102005,98.50837540626526
38,0.011704290824127384,1.9791666666666665e-05,0.36124005913734436,101.03453922271729
39,0.007596243136504199,2.0312500000000002e-05,0.4127870202064514,103.55967688560486
40,0.008652087883092463,2.0833333333333336e-05,0.34399086236953735,106.13437008857727
41,0.01000831575220218,2.1354166666666666e-05,0.2202780544757843,108.63523507118225
42,0.007592659261717927,2.1875e-05,0.2936687171459198,111.31129193305969
43,0.004477439375477843,2.2395833333333337e-05,0.14978566765785217,113.86041617393494
44,0.008397254627197981,2.2916666666666667e-05,0.40631213784217834,116.34094643592834
45,0.014027452358277515,2.34375e-05,0.23495866358280182,118.90342235565186
46,0.011013687966624275,2.3958333333333334e-05,0.4269735813140869,121.45093011856079
47,0.009300104051362723,2.4479166666666668e-05,0.39326080679893494,123.93216848373413
48,0.007918266506749205,2.5e-05,0.19813212752342224,126.45341515541077
49,0.004664059895731043,2.552083333333333e-05,0.12604103982448578,128.89149451255798
50,0.006370770162902772,2.604166666666667e-05,0.2847968637943268,131.38722276687622
51,0.013434921944281086,2.6562500000000002e-05,0.31373077630996704,133.87643337249756
52,0.003029396255442407,2.7083333333333332e-05,0.2866242825984955,136.43849658966064
53,0.004284462047507986,2.760416666666667e-05,0.3617619574069977,138.98246908187866
54,0.007550628964963835,2.8125000000000003e-05,0.4276304543018341,141.51303052902222
55,0.010310462035704404,2.8645833333333333e-05,0.42228439450263977,144.01751518249512
56,0.006324934838630725,2.916666666666667e-05,0.1647213101387024,146.51926064491272
57,0.0061464376776712015,2.96875e-05,0.42426103353500366,149.13440322875977
58,0.010671534706489183,3.0208333333333334e-05,0.1973019689321518,151.58862113952637
59,0.006655499266344123,3.072916666666667e-05,0.14651311933994293,154.17810440063477
60,0.00856783964263741,3.125e-05,0.2984132468700409,156.82497453689575
61,0.010493116496945731,3.177083333333333e-05,0.21356035768985748,159.3423261642456
62,0.0044764814447262324,3.229166666666667e-05,0.2129661738872528,161.9319727420807
63,0.006648376518569421,3.2812500000000005e-05,0.30589914321899414,164.44833970069885
64,0.014513555594021454,3.3333333333333335e-05,0.31191641092300415,166.9445676803589
65,0.007271075330208987,3.385416666666667e-05,0.263729065656662,169.46045327186584
66,0.006019463049597107,3.4375e-05,0.20316703617572784,171.93621039390564
67,0.004459250485524535,3.489583333333333e-05,0.48814183473587036,174.43516206741333
68,0.014943818270694464,3.541666666666667e-05,0.5755972266197205,176.85845375061035
69,0.002894570352509618,3.59375e-05,0.2576874792575836,179.33993983268738
70,0.005650966260873247,3.6458333333333336e-05,0.266019344329834,181.86797714233398
71,0.013713691907469183,3.697916666666667e-05,0.4507419168949127,184.3729009628296
72,0.005007089348509908,3.7500000000000003e-05,0.25654149055480957,186.8570795059204
73,0.006006178766256198,3.8020833333333334e-05,0.5277485847473145,189.3550145626068
74,0.004196648464130703,3.854166666666667e-05,0.30041059851646423,191.8379843235016
75,0.007374396780505776,3.90625e-05,0.6833689212799072,194.30622744560242
76,0.006638299993937835,3.958333333333333e-05,0.3834817707538605,196.71635484695435
77,0.0075033666216768324,4.010416666666667e-05,0.41491901874542236,199.2233488559723
78,0.0078073265322018415,4.0625000000000005e-05,0.43773192167282104,201.7535274028778
79,0.005901905751670711,4.1145833333333335e-05,0.48206937313079834,204.25598549842834
80,0.016483705607242882,4.166666666666667e-05,0.5987313985824585,206.77151799201965
81,0.005948689649812877,4.21875e-05,0.28658953309059143,209.27992129325867
82,0.004710473585873842,4.270833333333333e-05,0.5399037599563599,211.72700238227844
83,0.008080739688011818,4.322916666666667e-05,0.4965782165527344,214.2806088924408
84,0.008206523591070436,4.375e-05,0.5864181518554688,216.78901648521423
85,0.0038016506150597706,4.4270833333333337e-05,0.29621025919914246,219.21512246131897
86,0.005074471555417404,4.4791666666666673e-05,0.43700936436653137,221.88318634033203
87,0.002710330008994788,4.5312500000000004e-05,0.5419589877128601,224.35913038253784
88,0.00411963599617593,4.5833333333333334e-05,0.5822241306304932,226.7275905609131
89,0.0037492492119781673,4.635416666666667e-05,0.1928747594356537,229.27618098258972
90,0.00475422918680124,4.6875e-05,0.234055295586586,231.77564024925232
91,0.0039817994547775015,4.739583333333333e-05,0.5217767357826233,234.38614463806152
92,0.004118473501875997,4.791666666666667e-05,0.432188481092453,236.82264733314514
93,0.005052830500062555,4.8437500000000005e-05,0.39283743500709534,239.26682496070862
94,0.006091750517953187,4.8958333333333335e-05,0.17116229236125946,241.83898305892944
95,0.00631032936507836,4.947916666666667e-05,0.35409852862358093,244.25433373451233
96,0.0035883695745724253,5e-05,0.19532103836536407,246.83247327804565
97,0.011483450332889333,4.999930137019629e-05,0.3077003061771393,249.39209413528442
98,0.009304469669586979,4.99972055206287e-05,0.46059027314186096,252.03411889076233
99,0.005848664615768939,4.999371257082565e-05,0.4188757538795471,254.54696798324585
100,0.006638380466029048,4.998882271999357e-05,0.3138265013694763,257.1494982242584
101,0.008396816425374709,4.9982536247005564e-05,0.19195567071437836,259.86725878715515
102,0.005675585918652359,4.99748535103855e-05,0.38137897849082947,262.30533742904663
103,0.00794837721332442,4.996577494828757e-05,0.5224702954292297,264.79348373413086
104,0.006814134307205677,4.995530107847128e-05,0.24496528506278992,267.3375120162964
105,0.010049251519376412,4.994343249827196e-05,0.285879522562027,269.8261544704437
106,0.005690200283424929,4.993016988456663e-05,0.3048138916492462,272.5350978374481
107,0.005671665567206219,4.99155139937355e-05,0.3458399772644043,275.1609642505646
108,0.009484220005106181,4.9899465661618726e-05,0.35584041476249695,277.65867137908936
109,0.006941766812815331,4.9882025803468826e-05,0.4550495445728302,280.1388485431671
110,0.00557899234991055,4.986319541389841e-05,0.26970237493515015,282.5751175880432
111,0.00932202821422834,4.9842975566823513e-05,0.3612881004810333,285.0015654563904
112,0.004302614484913647,4.9821367415402325e-05,0.3212987184524536,287.54729199409485
113,0.008885713104973547,4.9798372191969424e-05,0.40275058150291443,290.00675439834595
114,0.008167608888470568,4.977399120796549e-05,0.29298657178878784,292.52075028419495
115,0.010950670519378036,4.974822585386254e-05,0.3783539831638336,295.2153596878052
116,0.010272702493239194,4.972107759908459e-05,0.42115387320518494,297.7732095718384
117,0.008082250918960199,4.9692547991923877e-05,0.48483267426490784,300.4123446941376
118,0.009300861740484834,4.9662638659452566e-05,0.4431312680244446,302.8264801502228
119,0.00925333633495029,4.96313513074299e-05,0.4704652428627014,305.3109164237976
120,0.005418795903096907,4.9598687720205025e-05,0.3244018256664276,307.8208484649658
121,0.007094421685906127,4.956464976061509e-05,0.41210678219795227,310.34210991859436
122,0.0056487369001843035,4.952923936987915e-05,0.45810216665267944,312.77963948249817
123,0.00987639703816967,4.9492458567487334e-05,0.3330675959587097,315.45159006118774
124,0.0032421546493424103,4.945430945108575e-05,0.2556031048297882,317.9064154624939
125,0.007013914408162236,4.941479419635683e-05,0.5791496634483337,320.34601163864136
126,0.0038629111513728276,4.937391505689523e-05,0.42352747917175293,322.7977452278137
127,0.0074201749375788495,4.933167436407933e-05,0.49756544828414917,325.21255016326904
128,0.006488388666184619,4.928807452693828e-05,0.16380414366722107,327.64259600639343
129,0.007832555027562194,4.924311803201457e-05,0.7934110760688782,330.5213267803192
130,0.005769840412540361,4.919680744322227e-05,0.5750664472579956,332.9449384212494
131,0.005468867733725347,4.914914540170076e-05,0.2836887240409851,335.4576554298401
132,0.006119770026998594,4.910013462566415e-05,0.3574666380882263,337.86581540107727
133,0.005214661388890818,4.904977791024622e-05,0.33264830708503723,340.22377276420593
134,0.009624114740290679,4.899807812734103e-05,0.4935232996940613,342.68023896217346
135,0.008393735348363407,4.894503822543912e-05,0.3441382646560669,345.0273220539093
136,0.008737506839679554,4.889066122945937e-05,0.3292968273162842,347.4078333377838
137,0.00621662825869862,4.883495024057648e-05,0.537206768989563,349.91232419013977
138,0.006452888876083307,4.87779084360441e-05,0.5203559994697571,352.36874628067017
139,0.004494861495913938,4.871953906901362e-05,0.27958741784095764,354.7974622249603
140,0.006177492119604722,4.865984546834869e-05,0.3250463008880615,357.27625584602356
141,0.01128606234851759,4.85988310384353e-05,0.2615649700164795,359.74875926971436
142,0.01079256685625296,4.8536499258987665e-05,0.4809839725494385,362.2583281993866
143,0.004642977233743295,4.8472853684849786e-05,0.5248668789863586,364.72904920578003
144,0.006449399486882612,4.8407897945792665e-05,0.3750898838043213,367.34516739845276
145,0.005797912730486132,4.8341635746307354e-05,0.19170574843883514,370.08610439300537
146,0.004950532631482929,4.827407086539363e-05,0.29610586166381836,372.6452305316925
147,0.007661803421797231,4.8205207156344525e-05,0.5237236618995667,375.13605976104736
148,0.0032720564922783524,4.8135048546526525e-05,0.44903597235679626,377.70678758621216
149,0.005766441594460048,4.8063599037155624e-05,0.4861200749874115,380.1137239933014
150,0.012834670633310452,4.7990862703069084e-05,0.6079757809638977,382.4663817882538
151,0.007520993938669562,4.791684369249311e-05,0.3828119933605194,384.8832108974457
152,0.005952686653472483,4.784154622680621e-05,0.5280198454856873,387.2390491962433
153,0.005659582064254209,4.776497460029848e-05,0.34854695200920105,389.7602291107178
154,0.004655931930756196,4.76871331799267e-05,0.38376957178115845,392.16541361808777
155,0.0033045196323655546,4.760802640506524e-05,0.2331005036830902,394.59299993515015
156,0.004903996203211136,4.7527658787252934e-05,0.4855695962905884,396.96001625061035
157,0.0035705035115825012,4.744603490993575e-05,0.3913925886154175,399.318083524704
158,0.004239480011165142,4.736315942820538e-05,0.4090772271156311,401.8146388530731
159,0.007099739290424623,4.727903706853379e-05,0.28355106711387634,404.23270082473755
160,0.007479853724362329,4.719367262850364e-05,0.39065924286842346,406.70878052711487
161,0.005418515371275134,4.7107070976534696e-05,0.3640013039112091,409.137291431427
162,0.003133537669782527,4.7019237051606146e-05,0.1915913075208664,411.5417718887329
163,0.0073720312502700835,4.6930175862974946e-05,0.19493171572685242,413.96647667884827
164,0.007357134221820161,4.6839892489890135e-05,0.3036937415599823,416.3816919326782
165,0.005842858510732185,4.6748392081303155e-05,0.1563107669353485,418.81376791000366
166,0.004603830209816806,4.6655679855574214e-05,0.19857127964496613,421.22628378868103
167,0.0038065443513914943,4.656176110017467e-05,0.3802582919597626,423.66623306274414
168,0.005779492421424948,4.646664117138547e-05,0.3368307650089264,426.1332058906555
169,0.006618184168473817,4.637032549399168e-05,0.28324654698371887,428.51092410087585
170,0.006077146768802777,4.627281956097313e-05,0.3268674314022064,430.90163683891296
171,0.00429608189733699,4.617412893319111e-05,0.28979742527008057,433.4034605026245
172,0.006910864103701897,4.6074259239071256e-05,0.34581270813941956,435.8495752811432
173,0.008309270662721246,4.5973216174282503e-05,0.5210493206977844,438.2755477428436
174,0.005617961825919338,4.587100550141236e-05,0.33007562160491943,440.785085439682
175,0.009189929667627439,4.576763304963814e-05,0.4398233890533447,443.2466173171997
176,0.0071478551253676414,4.5663104714394585e-05,0.5405185222625732,445.76203751564026
177,0.00585165893426165,4.555742645703765e-05,0.5951360464096069,448.17238879203796
178,0.005601027674856596,4.54506043045045e-05,0.39559823274612427,450.6310420036316
179,0.004965967949829064,4.534264434896978e-05,0.5088517069816589,453.06196093559265
180,0.004104232772078831,4.5233552747498176e-05,0.3438419699668884,455.5547230243683
181,0.010817040252732113,4.5123335721693306e-05,0.5714777112007141,457.9931764602661
182,0.008550076301617082,4.501199955734285e-05,0.19685934484004974,460.3974440097809
183,0.00455207379127387,4.489955060406007e-05,0.5099971294403076,462.84138679504395
184,0.004714578186394647,4.4785995274921735e-05,0.2787624001502991,465.17204117774963
185,0.0071583922690479085,4.4671340046102306e-05,0.1980915367603302,467.5904366970062
186,0.0049507687508594245,4.455559145650464e-05,0.33556103706359863,470.01339387893677
187,0.005195559795538429,4.443875610738705e-05,0.17462432384490967,472.4045512676239
188,0.004146123908867594,4.432084066198688e-05,0.25647127628326416,474.7590100765228
189,0.004436335075297393,4.420185184514038e-05,0.2694178819656372,477.0968072414398
190,0.004270084231393412,4.408179644289928e-05,0.2158401906490326,479.54493284225464
191,0.0075330717518227175,4.3960681302143776e-05,0.48040270805358887,482.1306984424591
192,0.005067350706667639,4.3838513330191975e-05,0.23627996444702148,484.6901750564575
193,0.005056948561104946,4.371529949440604e-05,0.1316186487674713,487.1025011539459
194,0.005009271364542656,4.3591046821794756e-05,0.21910668909549713,489.53300523757935
195,0.008443114704277832,4.3465762398612854e-05,0.44843536615371704,492.04618406295776
196,0.0065538192429812625,4.333945336995682e-05,0.1655426174402237,494.5536398887634
197,0.006212438544025645,4.3212126939357414e-05,0.15201951563358307,497.06875228881836
198,0.0022904220822965726,4.308379036836887e-05,0.3079852759838104,499.54735040664673
199,0.004163814504863694,4.2954450976154724e-05,0.25250929594039917,501.9758291244507
200,0.00923016614979133,4.2824116139070415e-05,0.21995604038238525,504.37492775917053
201,0.004927944086375646,4.2692793290242615e-05,0.32235226035118103,506.7265968322754
202,0.00793214185978286,4.25604899191453e-05,0.33349037170410156,509.0776400566101
203,0.009582425074768253,4.242721357117259e-05,0.4863293170928955,511.4482412338257
204,0.006520941649796441,4.229297184720848e-05,0.5001564621925354,513.7349827289581
205,0.012852612271672115,4.2157772403193316e-05,0.4211301803588867,516.0363745689392
206,0.010930727105005644,4.202162294968717e-05,0.35044315457344055,518.4338879585266
207,0.014770520094316453,4.1884531251430157e-05,0.2552258372306824,520.8314487934113
208,0.008415851014433429,4.1746505126899486e-05,0.5766341090202332,523.284185886383
209,0.00995175242132973,4.1607552447863683e-05,0.5976730585098267,525.7641379833221
210,0.00795006978296442,4.14676811389336e-05,0.4810000956058502,528.2226057052612
211,0.0093541132628161,4.132689917711046e-05,0.35566097497940063,530.6530334949493
212,0.005969373607513262,4.118521459133096e-05,0.17558082938194275,533.0829362869263
213,0.0069034726038808,4.104263546200932e-05,0.26680561900138855,535.4412701129913
214,0.007793713673891034,4.0899169920576486e-05,0.44383764266967773,537.8492610454559
215,0.006355667617754079,4.0754826149016395e-05,0.3762296438217163,540.3000690937042
216,0.006709874534863047,4.060961237939931e-05,0.4461723268032074,542.7452094554901
217,0.0051733491854975,4.046353689341235e-05,0.2746953070163727,545.1133685112
218,0.008286115946248174,4.031660802188722e-05,0.3922841250896454,547.5060777664185
219,0.007274734765815083,4.016883414432502e-05,0.3427112400531769,549.850368976593
220,0.0069572957145283,4.0020223688418414e-05,0.255702942609787,552.1759490966797
221,0.007095970358932391,3.9870785129570966e-05,0.5409314036369324,554.5544888973236
222,0.004696250049164519,3.9720526990413777e-05,0.29277828335762024,556.8930082321167
223,0.011153494095196947,3.956945784031944e-05,0.13983957469463348,559.2628548145294
224,0.0048453012786922045,3.941758629491332e-05,0.20498162508010864,561.5752267837524
225,0.00949244573712349,3.926492101558219e-05,0.3106086850166321,563.8619225025177
226,0.005017880132072605,3.9111470708980256e-05,0.3484087586402893,566.2446434497833
227,0.004226966615533456,3.8957244126532635e-05,0.34981340169906616,568.626460313797
228,0.005248796340310946,3.880225006393623e-05,0.25072020292282104,570.9988760948181
229,0.00488976770429872,3.864649736065809e-05,0.3218115270137787,573.3779680728912
230,0.006154565024189651,3.8489994899431336e-05,0.3910715878009796,575.682026386261
231,0.005544263007323025,3.833275160574852e-05,0.3748572766780853,577.9268007278442
232,0.004210268198221456,3.817477644735259e-05,0.2707288861274719,580.2180395126343
233,0.00689949860679917,3.801607843372552e-05,0.42977795004844666,582.5682768821716
234,0.008747858228161931,3.785666661557442e-05,0.2711840867996216,584.9585659503937
235,0.007231071300338954,3.769655008431538e-05,0.284959077835083,587.3202509880066
236,0.006356779733323492,3.7535737971555005e-05,0.20515458285808563,589.689435005188
237,0.005534345909836702,3.7374239448569586e-05,0.5432727336883545,592.0268309116364
238,0.007724806389887817,3.721206372578211e-05,0.4731166362762451,594.4361469745636
239,0.0035578199749579653,3.704922005223694e-05,0.1363406628370285,596.9321522712708
240,0.003473570046480745,3.6885717715072334e-05,0.26798054575920105,599.3646535873413
241,0.0025793102104216814,3.672156603899078e-05,0.4097732901573181,601.7856376171112
242,0.00790365603461396,3.655677438572727e-05,0.33831876516342163,604.2027485370636
243,0.004367136163637042,3.639135215351526e-05,0.5152308344841003,606.7066648006439
244,0.005712879341444932,3.6225308776550836e-05,0.21220237016677856,609.1784496307373
245,0.00612806536082644,3.605865372445456e-05,0.14041957259178162,611.5763518810272
246,0.003435499034821987,3.589139650173141e-05,0.29993560910224915,613.949541091919
247,0.010141675447812304,3.572354664722881e-05,0.2640444040298462,616.3338308334351
248,0.005026371291023679,3.5555113733592545e-05,0.3967554569244385,618.6773035526276
249,0.0055534872226417065,3.5386107366720843e-05,0.41689202189445496,620.9923422336578
250,0.004378959576570196,3.521653718521656e-05,0.1386639028787613,623.3683953285217
251,0.005628963859635405,3.504641285983747e-05,0.22081194818019867,625.7663872241974
252,0.004020381667942274,3.4875744092944704e-05,0.2802579700946808,628.1488878726959
253,0.008864422008628026,3.470454061794946e-05,0.279705286026001,630.5294079780579
254,0.0015892673400230706,3.453281219875787e-05,0.43952277302742004,633.0260827541351
255,0.005445354210678488,3.4360568629214166e-05,0.4010084271430969,635.4619190692902
256,0.00941506153321825,3.418781973254212e-05,0.3303565979003906,637.9049112796783
257,0.004719832104456145,3.401457536078482e-05,0.26431554555892944,640.2903137207031
258,0.006349944073008373,3.384084539424277e-05,0.6275832653045654,642.7303297519684
259,0.0050769542722264305,3.366663974091048e-05,0.6788381338119507,645.1964876651764
260,0.004053429438499734,3.34919683359113e-05,0.26209205389022827,647.5843567848206
261,0.006555030282470398,3.3316841140930925e-05,0.28428491950035095,650.1179461479187
262,0.007079483199049719,3.314126814364915e-05,0.36782729625701904,652.471625328064
263,0.008217453243560158,3.296525935717038e-05,0.7860586047172546,654.8798849582672
264,0.003578830925107468,3.2788824819452476e-05,0.9370132684707642,657.2604808807373
265,0.006838528141088318,3.2611974592734325e-05,0.2756473124027252,659.6131167411804
266,0.00591760287352372,3.2434718762962e-05,0.20214197039604187,661.9595181941986
267,0.003380437148734927,3.2257067439213495e-05,0.20427930355072021,664.3252201080322
268,0.005385792217566632,3.207903075312223e-05,0.25321224331855774,666.6819489002228
269,0.0038682709709974006,3.190061885829924e-05,0.4371013939380646,669.0965809822083
270,0.005705284471332561,3.1721841929754074e-05,0.432046502828598,671.5437035560608
271,0.007332754175877199,3.154271016331453e-05,0.29370617866516113,674.1785578727722
272,0.005865960352821276,3.136323377504517e-05,0.30618318915367126,676.556149482727
273,0.010345065064029768,3.118342300066467e-05,0.5850639939308167,679.0410289764404
274,0.00454832668765448,3.10032880949621e-05,0.2670600116252899,681.4925796985626
275,0.00456056901748525,3.082283933121205e-05,0.35636886954307556,683.8412065505981
276,0.003693849081173539,3.064208700058876e-05,0.35854974389076233,686.156928062439
277,0.00463827935163863,3.046104141157921e-05,0.47487732768058777,688.5075645446777
278,0.006498179835034534,3.027971288939515e-05,0.37776851654052734,690.8779604434967
279,0.011829339957330376,3.0098111775384337e-05,0.34489375352859497,693.1896371841431
280,0.01288130036846269,2.9916248426440697e-05,0.37146759033203125,695.6061573028564
281,0.0034079660254064947,2.9734133214413682e-05,0.37837302684783936,698.0001010894775
282,0.003917222056770697,2.9551776525516762e-05,0.4112297296524048,700.3470079898834
283,0.004502452851738781,2.936918875973503e-05,0.4018533229827881,702.6995060443878
284,0.009885141924314667,2.918638033023219e-05,0.4389724135398865,705.0636320114136
285,0.01041753773461096,2.9003361662756566e-05,0.3733905851840973,707.4841876029968
286,0.004330126757849939,2.8820143195046595e-05,0.39449477195739746,709.9262480735779
287,0.0027528181672096252,2.8636735376235503e-05,0.47343307733535767,712.344596862793
288,0.005403046176070347,2.8453148666255417e-05,0.6286050081253052,714.7359435558319
289,0.010322414338588715,2.8269393535240802e-05,0.6243431568145752,717.3055202960968
290,0.006037952611222863,2.808548046293133e-05,0.338422030210495,719.8131718635559
291,0.006122235659859143,2.7901419938074246e-05,0.575295627117157,722.1979439258575
292,0.005297458221320994,2.7717222457826132e-05,0.7930527329444885,724.5438990592957
293,0.007418461347697303,2.7532898527154312e-05,0.7764243483543396,726.9128785133362
294,0.004622899068635888,2.7348458658237668e-05,0.4303986430168152,729.3432052135468
295,0.002748469851212576,2.716391336986718e-05,0.3659217357635498,731.8122940063477
296,0.00456942364689894,2.6979273186846012e-05,0.2326456755399704,734.2482333183289
297,0.003996618528617546,2.6794548639389228e-05,0.22456476092338562,736.6419188976288
298,0.006482864846475422,2.6609750262523324e-05,0.4780060350894928,739.0017852783203
299,0.006073433440178633,2.6424888595485323e-05,0.5855998992919922,741.3311772346497
300,0.00447332915791776,2.6239974181121782e-05,0.49471578001976013,743.7015612125397
301,0.005140074441442266,2.605501756528747e-05,0.4646645486354828,746.0801303386688
302,0.006624081957852468,2.5870029296243963e-05,0.25974464416503906,748.4443280696869
303,0.007055099849822,2.5685019924058035e-05,0.3736932873725891,750.9088275432587
304,0.006637910431891214,2.55e-05,0.32394272089004517,753.2621142864227
305,0.003665793119580485,2.5314980075941975e-05,0.2711697220802307,755.7250139713287
306,0.005465572816319764,2.5129970703756046e-05,0.27622538805007935,758.1974146366119
307,0.005695643834769726,2.4944982434712538e-05,0.4619692862033844,760.682181596756
308,0.004054388293297961,2.4760025818878224e-05,0.3370094299316406,763.0901472568512
309,0.00661808638687944,2.4575111404514687e-05,0.1470639407634735,765.4947743415833
310,0.007524083452153718,2.4390249737476686e-05,0.24631482362747192,767.8847105503082
311,0.009583765517163556,2.4205451360610782e-05,0.32199007272720337,770.3091399669647
312,0.0063698771700728685,2.4020726813153997e-05,0.27109280228614807,772.8042240142822
313,0.005450745164125692,2.3836086630132826e-05,0.2241707593202591,775.2087159156799
314,0.00753875047666952,2.3651541341762342e-05,0.5894182324409485,777.6322853565216
315,0.00411140493088169,2.3467101472845694e-05,0.2319692075252533,780.1285247802734
316,0.005314861569786444,2.3282777542173877e-05,0.14321692287921906,782.6079063415527
317,0.005722490677726455,2.3098580061925767e-05,0.13040496408939362,785.020209312439
318,0.005050446234236006,2.291451953706868e-05,0.2750566899776459,787.5056834220886
319,0.004449294392543379,2.2730606464759208e-05,0.21676132082939148,789.8964672088623
320,0.007173497026087716,2.254685133374459e-05,0.39897292852401733,792.2914912700653
321,0.005414890489191748,2.2363264623764506e-05,0.08621245622634888,794.7992539405823
322,0.005153051526576746,2.2179856804953415e-05,0.10642032325267792,797.2561626434326
323,0.003062878968194127,2.1996638337243447e-05,0.24345341324806213,799.6299901008606
324,0.004132429570745444,2.1813619669767823e-05,0.07421772927045822,801.9682714939117
325,0.0038687459600623697,2.1630811240264978e-05,0.21041305363178253,804.2530536651611
326,0.0043607357947621495,2.144822347448325e-05,0.11167450249195099,806.7274198532104
327,0.007042454890324734,2.1265866785586327e-05,0.174051433801651,809.1430945396423
328,0.003415121645957697,2.1083751573559313e-05,0.3863416314125061,811.5204305648804
329,0.002965889172628522,2.0901888224615673e-05,0.22204351425170898,813.8719532489777
330,0.002465334469889058,2.072028711060486e-05,0.0970921516418457,816.2706484794617
331,0.002453236946166726,2.0538958588420798e-05,0.1734759509563446,818.6416676044464
332,0.005056050387793221,2.035791299941124e-05,0.24393878877162933,821.0036346912384
333,0.004058384118252434,2.0177160668787956e-05,0.18712830543518066,823.3137843608856
334,0.006705038525979035,1.9996711905037914e-05,0.4487706422805786,825.6576089859009
335,0.005075740635220427,1.981657699933534e-05,0.12279931455850601,827.9440832138062
336,0.0022883186684339307,1.9636766224954846e-05,0.3413126468658447,830.3343443870544
337,0.0019255391307524405,1.945728983668547e-05,0.6026914119720459,832.7919642925262
338,0.005577225660090335,1.9278158070245926e-05,0.41279372572898865,835.1879887580872
339,0.0038318275110214017,1.9099381141700765e-05,0.1859230250120163,837.5930778980255
340,0.004735592163342517,1.892096924687777e-05,0.22359178960323334,840.0942680835724
341,0.008170137269189581,1.8742932560786512e-05,0.15876206755638123,842.4929814338684
342,0.004579203232424334,1.8565281237038004e-05,0.45936715602874756,844.8402910232544
343,0.00726344611030072,1.8388025407265678e-05,0.25949281454086304,847.2689926624298
344,0.003737239669135306,1.8211175180547534e-05,0.3276247978210449,849.7318370342255
345,0.00251276686321944,1.803474064282963e-05,0.23959241807460785,852.1096775531769
346,0.002443389741529245,1.7858731856350856e-05,0.2534746825695038,854.5621342658997
347,0.00337163401854923,1.768315885906908e-05,0.30800679326057434,856.9496457576752
348,0.00856181501148967,1.7508031664088705e-05,0.20917069911956787,859.3603556156158
349,0.003216895051082247,1.733336025908953e-05,0.08478811383247375,861.797178030014
350,0.004147406645643059,1.7159154605757236e-05,0.3455906808376312,864.188946723938
351,0.0054424052068497986,1.698542463921519e-05,0.17924222350120544,866.5132129192352
352,0.004043270891997963,1.6812180267457883e-05,0.389462947845459,868.875750541687
353,0.007940567040350288,1.6639431370785834e-05,0.14699487388134003,871.2906367778778
354,0.006598866282729432,1.6467187801242138e-05,0.5717498660087585,873.653876543045
355,0.006193169152538758,1.6295459382050546e-05,0.12224970757961273,876.0160126686096
