analysis,split,protocol,left,right,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
teacher:pareto:ALL,train,eval,psi,official_il,Mass64_0p5,512,0.12076339617772192,0.09316406340803951,0.08117078720276198,0.16003484618003996,0.07048972786564853,0.16550243904406398,0.642578125,0.017578125,145
teacher:pareto:ALL,train,eval,psi,official_il,Hit64_1p0,512,0.35688476344803344,0.15000000596046448,0.3206957985932968,0.3913171363993752,0.30108440545612236,0.4119211324603823,0.51171875,0.45703125,145
teacher:pareto:ALL,train,eval,psi,official_il,Mass64_1p0,512,0.29747772005462136,0.19882812933064997,0.2587565596191416,0.3368381857261784,0.2456164827384179,0.3468822870370743,0.58984375,0.1796875,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,native_epsilon_loss,512,-0.013674820390480503,-0.0041399877418685765,-0.0159907970641419,-0.011461627311900004,-0.01807654250573109,-0.009462882734478876,0.365234375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,nearest_teacher_ADE,512,-0.3561190396505508,-0.13505664179455756,-0.4140200642512408,-0.30176381245417944,-0.4575773797482623,-0.2634318120126209,0.333984375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,Hit64_0p5,512,0.001123046880820766,0.0,-0.0020507812150754035,0.004689941358810765,-0.0016923693056670444,0.0045412893616491555,0.009765625,0.98828125,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,Mass64_0p5,512,1.754760751282447e-05,0.0,-3.204345648555318e-05,7.553100522272871e-05,-2.7469136716388384e-05,7.621951114672881e-05,0.009765625,0.98828125,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,Hit64_1p0,512,0.266992185608251,0.07500000298023224,0.2252392562422756,0.30659301532316025,0.21720986176837084,0.31444095668992766,0.53125,0.326171875,145
teacher:pareto:ALL,train,native_grpo,psi,il_sft,Mass64_1p0,512,0.00543823236262142,0.006640624953433871,0.0029115867181837988,0.007982635432823031,0.0022927998800989736,0.008460122510372588,0.6171875,0.021484375,145
teacher:pareto:ALL,train,native_grpo,psi,score,native_epsilon_loss,512,0.00028770820765188437,0.0001472088620722579,0.00018946550964233166,0.0003914636475319492,0.00019483310639949926,0.00038542412758176496,0.646484375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,score,nearest_teacher_ADE,512,0.012796273980858709,0.007687828827465548,0.007548395812351445,0.01874572389327612,0.007375417644649628,0.019277063591713068,0.59375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,score,Hit64_0p5,512,0.001806640619179234,0.0,0.0001464843808207661,0.0048376464437751695,0.00014018692145837801,0.005021159634970254,0.0078125,0.9921875,145
teacher:pareto:ALL,train,native_grpo,psi,score,Mass64_0p5,512,2.822875967467553e-05,0.0,2.28881845032447e-06,7.553100522272871e-05,2.13436922735483e-06,7.648149320318537e-05,0.0078125,0.9921875,145
teacher:pareto:ALL,train,native_grpo,psi,score,Hit64_1p0,512,-0.013964844182191884,0.0,-0.03052001991753059,0.003077391963342966,-0.03037411631840271,0.0017832161012059315,0.142578125,0.6484375,145
teacher:pareto:ALL,train,native_grpo,psi,score,Mass64_1p0,512,-0.0010162353775058364,0.0,-0.0018731880381625387,-0.0001159668313567863,-0.001928016184971411,-0.00011362181458668631,0.427734375,0.103515625,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,native_epsilon_loss,512,0.0002808200720473329,0.00014523158426177265,0.00017933848691819933,0.00038383218148800374,0.00018859994624434063,0.00038108043449012005,0.642578125,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,nearest_teacher_ADE,512,0.012280855946800331,0.007258545412403894,0.00690154585764768,0.018150140535634542,0.006846260096011946,0.018635637452143226,0.587890625,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,Hit64_0p5,512,0.0009765625,0.0,0.0,0.002636718738358468,0.0,0.002618069796836352,0.005859375,0.994140625,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,Mass64_0p5,512,1.52587890625e-05,0.0,0.0,4.272460864740424e-05,0.0,3.987556144407893e-05,0.005859375,0.994140625,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,Hit64_1p0,512,-0.010351562943833416,0.0,-0.02763794004222291,0.006153563836633116,-0.028376975779892902,0.0058914430192643355,0.150390625,0.6484375,145
teacher:pareto:ALL,train,native_grpo,psi,pareto,Mass64_1p0,512,-0.0010032654058704793,0.0,-0.0018875694382268192,-0.00011442187998625277,-0.001913222856074218,-0.00012146742814473517,0.427734375,0.125,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,native_epsilon_loss,512,0.0007428667116800502,7.749885315048229e-05,0.0002554849425979319,0.0012580058004089273,0.000153609333965982,0.001393880873625393,0.552734375,0.0,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,nearest_teacher_ADE,512,0.007928332719194048,0.008748087301585272,-0.001423404109732684,0.017522726235001368,-0.0015115902092189908,0.017308178035133164,0.55859375,0.0,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,Hit64_0p5,512,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0030677995994003613,0.001953125,0.998046875,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,Mass64_0p5,512,1.52587890625e-05,0.0,0.0,4.57763671875e-05,0.0,4.893006263048017e-05,0.001953125,0.998046875,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,Hit64_1p0,512,0.0006347653863485901,0.0,-0.014700928112870314,0.01645751922071214,-0.014758228280313111,0.016815917206479885,0.10546875,0.75,145
teacher:pareto:ALL,train,native_grpo,il_sft,official_il,Mass64_1p0,512,0.0010490417461141988,0.0,4.4860834976248103e-05,0.0020851898216523073,-1.9323168467649534e-05,0.002203075626062419,0.30859375,0.361328125,145
teacher:pareto:ALL,train,native_grpo,score,official_il,native_epsilon_loss,512,-0.013219661886452336,-0.003673144761649352,-0.01557644761633491,-0.011109995451006301,-0.01695806113714657,-0.009382185081792987,0.30078125,0.0,145
teacher:pareto:ALL,train,native_grpo,score,official_il,nearest_teacher_ADE,512,-0.3609869809122155,-0.12444367947131418,-0.41480397219781495,-0.3067612367873365,-0.4538288491557832,-0.2702665737613567,0.271484375,0.0,145
teacher:pareto:ALL,train,native_grpo,score,official_il,Hit64_0p5,512,0.0002929687616415322,0.0,0.0,0.0008789062849245965,0.0,0.000984736737275723,0.001953125,0.998046875,145
teacher:pareto:ALL,train,native_grpo,score,official_il,Mass64_0p5,512,4.57763690064894e-06,0.0,0.0,1.3732910701946821e-05,0.0,1.5766020837348463e-05,0.001953125,0.998046875,145
teacher:pareto:ALL,train,native_grpo,score,official_il,Hit64_1p0,512,0.28159179517679145,0.07500000298023224,0.2420410143104891,0.3213415503810756,0.23776452526119515,0.3237880952776833,0.52734375,0.361328125,145
teacher:pareto:ALL,train,native_grpo,score,official_il,Mass64_1p0,512,0.007503509486241455,0.00800781266298145,0.005366401630274708,0.009634418459713743,0.0047712460106848755,0.01022808169419714,0.646484375,0.03125,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,native_epsilon_loss,512,-0.013212773750847784,-0.0036496252178577233,-0.015530779785592239,-0.01108707540783156,-0.017214346474222597,-0.009418423815381494,0.30078125,0.0,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,nearest_teacher_ADE,512,-0.36047156287815707,-0.1293549079058227,-0.41530812355849434,-0.309229265799731,-0.4549889769398696,-0.26892218575846855,0.27734375,0.0,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,Hit64_0p5,512,0.001123046880820766,0.0,0.0,0.0029296875,0.0,0.002840053574269151,0.005859375,0.994140625,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,Mass64_0p5,512,1.754760751282447e-05,0.0,0.0,4.425048882694682e-05,0.0,4.507452823377237e-05,0.005859375,0.994140625,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,Hit64_1p0,512,0.277978513938433,0.11250000447034836,0.23978637525786325,0.3169958477014734,0.2338825740830497,0.32134478972348,0.52734375,0.357421875,145
teacher:pareto:ALL,train,native_grpo,pareto,official_il,Mass64_1p0,512,0.007490539514606098,0.0078125,0.0052471542184486,0.009600868166233453,0.004712445478428391,0.009958914874388963,0.64453125,0.03125,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,native_epsilon_loss,512,-0.012931953678800453,-0.003471493965980647,-0.015234158898299894,-0.010803530720873462,-0.016986106687921235,-0.009084020591544483,0.3359375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,nearest_teacher_ADE,512,-0.3481907069313568,-0.12069727908150307,-0.4035063225382729,-0.2973761244228603,-0.44270978609649597,-0.25532507139740585,0.30859375,0.0,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,Hit64_0p5,512,0.002099609380820766,0.0,0.0001464843808207661,0.005273437476716936,0.00016478153738142134,0.005325706878280017,0.009765625,0.990234375,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,Mass64_0p5,512,3.280639657532447e-05,0.0,2.28881845032447e-06,8.016586258463596e-05,2.5961669605385883e-06,8.476770290665195e-05,0.009765625,0.990234375,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,Hit64_1p0,512,0.2676269509945996,0.11250000447034836,0.22670654091409234,0.3088403292348085,0.22034578686756046,0.3135652509896517,0.51953125,0.337890625,145
teacher:pareto:ALL,train,native_grpo,psi,official_il,Mass64_1p0,512,0.006487274108735619,0.0078125,0.004090099277063359,0.008877735059742804,0.0034108671132183164,0.00933347915097362,0.611328125,0.02734375,145
teacher:pareto:GT,holdout,eval,psi,il_sft,native_epsilon_loss,396,0.0018273938389686212,0.0010995710035786033,0.00047428923417669466,0.00288395660716536,0.00044023841304783565,0.0029822138080857754,0.7954545454545454,0.0,264
teacher:pareto:GT,holdout,eval,psi,il_sft,nearest_teacher_ADE,1951,0.292130780791523,0.08996178396046162,0.26438134224418985,0.32125294571034735,0.2545035785833674,0.3343354270652281,0.7457713992824193,0.0,666
teacher:pareto:GT,holdout,eval,psi,il_sft,Hit64_0p5,1951,-0.21527421834956434,0.0,-0.2370579190158893,-0.1940030753459764,-0.23866726427217005,-0.1923655491013392,0.0548436699128652,0.6524859046642747,666
teacher:pareto:GT,holdout,eval,psi,il_sft,Mass64_0p5,1951,-0.32923420681701693,-0.234375,-0.34936490902101486,-0.30917578325217837,-0.3515336157823534,-0.30614814346891456,0.15633008713480268,0.097385955920041,666
teacher:pareto:GT,holdout,eval,psi,il_sft,Hit64_1p0,1951,-0.12045105074320861,0.0,-0.1360840594566889,-0.10481804202972834,-0.14015321629468336,-0.10235126185856795,0.016401845207585853,0.8344438749359303,666
teacher:pareto:GT,holdout,eval,psi,il_sft,Mass64_1p0,1951,-0.23586462070732958,-0.0078125,-0.25270544352255253,-0.21846969502819066,-0.25639726425137166,-0.21593777200561745,0.05586878523833931,0.4361865709892363,666
teacher:pareto:GT,holdout,eval,psi,score,native_epsilon_loss,396,0.0006762013315598567,0.00031626049894839525,0.0005211385897586977,0.0008411620558141442,0.0004974025438960785,0.0008516232533339531,0.7474747474747475,0.0,264
teacher:pareto:GT,holdout,eval,psi,score,nearest_teacher_ADE,1951,0.06446787779449058,0.03923000767827034,0.059220731654944334,0.06984874144549037,0.058125178470526666,0.0712651104460961,0.7565351101998975,0.0,666
teacher:pareto:GT,holdout,eval,psi,score,Hit64_0p5,1951,-0.031266017426960536,0.0,-0.03972321886212199,-0.023065094823167605,-0.03911937273536262,-0.02373283551967709,0.023577652485904665,0.902614044079959,666
teacher:pareto:GT,holdout,eval,psi,score,Mass64_0p5,1951,-0.05080327396207073,-0.0078125,-0.05616981275627883,-0.04528106579958996,-0.056860799358053084,-0.045038536769450584,0.1619682214249103,0.31881086622245003,666
teacher:pareto:GT,holdout,eval,psi,score,Hit64_1p0,1951,-0.018195797027165558,0.0,-0.02434648898001025,-0.012294976934905154,-0.025056113011062125,-0.011310991689888741,0.011788826242952332,0.9482316760635572,666
teacher:pareto:GT,holdout,eval,psi,score,Mass64_1p0,1951,-0.029468061250640696,0.0,-0.03386504516914403,-0.0252313517106612,-0.0337398454877305,-0.02530467350861569,0.09892362890825218,0.5648385443362378,666
teacher:pareto:GT,holdout,eval,psi,pareto,native_epsilon_loss,396,0.0006797111938675413,0.00032321937032975256,0.00051241943276602,0.0008483684477472377,0.0005042628133937191,0.0008613997948558826,0.73989898989899,0.0,264
teacher:pareto:GT,holdout,eval,psi,pareto,nearest_teacher_ADE,1951,0.06389214418664277,0.03921310603618622,0.05884696891937578,0.06904355696155937,0.05725320738299775,0.07118137851596368,0.7498718605843158,0.0,666
teacher:pareto:GT,holdout,eval,psi,pareto,Hit64_0p5,1951,-0.03203485392106612,0.0,-0.03998590466427473,-0.023833931317273193,-0.040385776306572994,-0.024089377960816054,0.022039979497693492,0.9031266017426961,666
teacher:pareto:GT,holdout,eval,psi,pareto,Mass64_0p5,1951,-0.05010251153254741,-0.0078125,-0.05542490229369554,-0.04489274330471553,-0.05615974575657513,-0.044226261395033245,0.16094310609943618,0.3193234238851871,666
teacher:pareto:GT,holdout,eval,psi,pareto,Hit64_1p0,1951,-0.018964633521271142,0.0,-0.025371604305484366,-0.012813941568426449,-0.026167698368036015,-0.012499687812187812,0.01230138390568939,0.9451563300871348,666
teacher:pareto:GT,holdout,eval,psi,pareto,Mass64_1p0,1951,-0.028531041773449513,0.0,-0.03266363803818555,-0.024362206080215273,-0.032739913369912305,-0.024352179753753162,0.10097385955920041,0.566888774987186,666
teacher:pareto:GT,holdout,eval,il_sft,official_il,native_epsilon_loss,396,0.0002570339293543664,4.023037399747409e-05,-2.419247634063571e-05,0.000538235430467742,-2.0897990288983723e-05,0.0005343503478379652,0.5681818181818182,0.0,264
teacher:pareto:GT,holdout,eval,il_sft,official_il,nearest_teacher_ADE,1951,0.01877229950838994,0.006312374025583267,0.013862924464416906,0.023729788612892738,0.013596845098717836,0.023651624461779704,0.5561250640697079,0.0,666
teacher:pareto:GT,holdout,eval,il_sft,official_il,Hit64_0p5,1951,-0.023065094823167605,0.0,-0.03229113275243465,-0.014095335725269094,-0.0324644699491881,-0.014147611835983145,0.017939518195797026,0.9318298308559713,666
teacher:pareto:GT,holdout,eval,il_sft,official_il,Mass64_0p5,1951,-0.03786519733470015,0.0,-0.047268628267555096,-0.028297587775499736,-0.04752606563727295,-0.028611131844974103,0.22347514095335724,0.4202972834443875,666
teacher:pareto:GT,holdout,eval,il_sft,official_il,Hit64_1p0,1951,-0.0025627883136852894,0.0,-0.006919528446950282,0.0017939518195797027,-0.0067532792510919095,0.0015379508330980484,0.004100461301896463,0.9866735007688365,666
teacher:pareto:GT,holdout,eval,il_sft,official_il,Mass64_1p0,1951,-0.004192561506919528,0.0,-0.008477923981291645,4.034389415684374e-05,-0.00838439875065874,-6.086901725735947e-05,0.04356740133264992,0.8831368528959508,666
teacher:pareto:GT,holdout,eval,score,official_il,native_epsilon_loss,396,0.0014082264367631307,0.0007994595362106338,0.00027970693972919795,0.0023514450059742053,0.00023662207382462794,0.0023737954157117564,0.7550505050505051,0.0,264
teacher:pareto:GT,holdout,eval,score,official_il,nearest_teacher_ADE,1951,0.24643520250542233,0.05815255641937256,0.22238508386312836,0.2718351822651719,0.2138565934940652,0.28207995551667964,0.6786263454638647,0.0,666
teacher:pareto:GT,holdout,eval,score,official_il,Hit64_0p5,1951,-0.2070732957457714,0.0,-0.22706304459251667,-0.18810225525371602,-0.2284639724022824,-0.18582283765917473,0.033828805740645826,0.6924654023577652,666
teacher:pareto:GT,holdout,eval,score,official_il,Mass64_0p5,1951,-0.31629613018964636,-0.1875,-0.33621189854561767,-0.29608514063300867,-0.3380369903408391,-0.2939953553335218,0.12762685802152743,0.14197847257816504,666
teacher:pareto:GT,holdout,eval,score,official_il,Hit64_1p0,1951,-0.10481804202972834,0.0,-0.11993849308047155,-0.09072270630445925,-0.1247436899154606,-0.08703164956361464,0.011788826242952332,0.858534085084572,666
teacher:pareto:GT,holdout,eval,score,official_il,Mass64_1p0,1951,-0.2105891209636084,0.0,-0.22703951899666838,-0.19396132992696055,-0.2299992428730395,-0.19061534957761772,0.04100461301896463,0.4935930292157868,666
teacher:pareto:GT,holdout,eval,pareto,official_il,native_epsilon_loss,396,0.0014047165744554462,0.0007906677201390266,0.00028292359466358734,0.0023589040656522018,0.00022140564174478154,0.0023845464944529,0.7550505050505051,0.0,264
teacher:pareto:GT,holdout,eval,pareto,official_il,nearest_teacher_ADE,1951,0.24701093611327013,0.05799059569835663,0.22389109905645432,0.27218453572077994,0.21445275211270742,0.2838121170313219,0.6776012301383906,0.0,666
teacher:pareto:GT,holdout,eval,pareto,official_il,Hit64_0p5,1951,-0.20630445925166582,0.0,-0.2265504869297796,-0.18630830343413632,-0.2287369579956949,-0.18496851640431664,0.033828805740645826,0.6934905176832393,666
teacher:pareto:GT,holdout,eval,pareto,official_il,Mass64_0p5,1951,-0.31699689261916963,-0.1796875,-0.33660282387237317,-0.29780711414018446,-0.3399442868992109,-0.2947437285566388,0.12762685802152743,0.14095335725269093,666
teacher:pareto:GT,holdout,eval,pareto,official_il,Hit64_1p0,1951,-0.10404920553562276,0.0,-0.11916965658636597,-0.0896911840082009,-0.12219071112461775,-0.08673965238900247,0.011788826242952332,0.8569964120963608,666
teacher:pareto:GT,holdout,eval,pareto,official_il,Mass64_1p0,1951,-0.2115261404407996,0.0,-0.22843383601358278,-0.19557628700025628,-0.23189732718745393,-0.1935151056719653,0.04100461301896463,0.49051768323936445,666
teacher:pareto:GT,holdout,eval,psi,official_il,native_epsilon_loss,396,0.0020844277683229875,0.001196245662868023,0.0007943119018592609,0.0031302493951194275,0.0007853368121724432,0.0031830118916215235,0.803030303030303,0.0,264
teacher:pareto:GT,holdout,eval,psi,official_il,nearest_teacher_ADE,1951,0.3109030802999129,0.10477623343467712,0.28316096560804005,0.33847883030973175,0.2744970937075442,0.3537592686619361,0.7555099948744234,0.0,666
teacher:pareto:GT,holdout,eval,psi,official_il,Hit64_0p5,1951,-0.23833931317273194,0.0,-0.2590978985135828,-0.2180868785238339,-0.26252763166489923,-0.21568031890653586,0.032803690415171706,0.6673500768836494,666
teacher:pareto:GT,holdout,eval,psi,official_il,Mass64_0p5,1951,-0.36709940415171705,-0.2890625,-0.38684098298949254,-0.34726112009866733,-0.390961955909791,-0.3440648411918832,0.11532547411583803,0.10251153254741159,666
teacher:pareto:GT,holdout,eval,psi,official_il,Hit64_1p0,1951,-0.1230138390568939,0.0,-0.13762173244490006,-0.10763710917478217,-0.14278736883020052,-0.10513496503338185,0.01230138390568939,0.8390568939005638,666
teacher:pareto:GT,holdout,eval,psi,official_il,Mass64_1p0,1951,-0.2400571822142491,-0.0078125,-0.25843117311635055,-0.22336482092516657,-0.26088463242655774,-0.22001861282422472,0.040492055356227574,0.4454126089185033,666
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,native_epsilon_loss,396,0.0018273938389686212,0.0010995710035786033,0.0004994006058013562,0.0029060652817639206,0.00045088220495555426,0.0029734031604153714,0.7954545454545454,0.0,264
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,nearest_teacher_ADE,1951,0.15201550658729246,0.057945966720581055,0.13558177043846606,0.16877663330328213,0.12885871396551202,0.17962450362334198,0.7042542286007176,0.0,666
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,Hit64_0p5,1951,0.0007688364941055869,0.0,-0.00025627883136852895,0.0023065094823167607,-0.0002724981760247763,0.002234387232738935,0.0015376729882111738,0.9979497693490518,666
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,Mass64_0p5,1951,1.2013070220399796e-05,0.0,-4.004356740133265e-06,3.6039210661199387e-05,-4.232123510292524e-06,3.4898386814313575e-05,0.0015376729882111738,0.9979497693490518,666
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,Hit64_1p0,1951,-0.2239876986160943,0.0,-0.2442401332649923,-0.20322911327524346,-0.24687569064574358,-0.20075710927004028,0.0584315735520246,0.6242952332137366,666
teacher:pareto:GT,holdout,native_grpo,psi,il_sft,Mass64_1p0,1951,-0.018624263198359817,-0.015625,-0.01985370082649923,-0.017358886468477705,-0.019986927748072914,-0.017280700111939162,0.168118913377755,0.16555612506406972,666
teacher:pareto:GT,holdout,native_grpo,psi,score,native_epsilon_loss,396,0.0006762013315598567,0.00031626049894839525,0.0005176812639522015,0.0008318359510568748,0.0005060642295575445,0.0008602252740126104,0.7474747474747475,0.0,264
teacher:pareto:GT,holdout,native_grpo,psi,score,nearest_teacher_ADE,1951,0.03248431604223823,0.014326870441436768,0.02878920972874261,0.03622702400384806,0.027685169793819207,0.03780589351752165,0.6540235776524859,0.0,666
teacher:pareto:GT,holdout,native_grpo,psi,score,Hit64_0p5,1951,0.0,0.0,-0.0007688364941055869,0.0007688364941055869,-0.0007560770108368208,0.0007606683930354919,0.0005125576627370579,0.9989748846745259,666
teacher:pareto:GT,holdout,native_grpo,psi,score,Mass64_0p5,1951,0.0,0.0,-1.2013070220399796e-05,1.2013070220399796e-05,-1.1539881831610045e-05,1.1982361963190184e-05,0.0005125576627370579,0.9989748846745259,666
teacher:pareto:GT,holdout,native_grpo,psi,score,Hit64_1p0,1951,-0.03818554587391081,0.0,-0.04741158380317786,-0.028703229113275244,-0.0493033116898626,-0.028059684642969908,0.03587903639159405,0.8682726806765761,666
teacher:pareto:GT,holdout,native_grpo,psi,score,Mass64_1p0,1951,-0.0031994810353664785,0.0,-0.0036519733470015375,-0.00274698872373142,-0.0036488106643982224,-0.002748447561436809,0.14710404920553563,0.5002562788313686,666
teacher:pareto:GT,holdout,native_grpo,psi,pareto,native_epsilon_loss,396,0.0006797111938675413,0.00032321937032975256,0.00051691173917614,0.0008482339173259458,0.0005032200713345409,0.000859323810425586,0.73989898989899,0.0,264
teacher:pareto:GT,holdout,native_grpo,psi,pareto,nearest_teacher_ADE,1951,0.03239213982678144,0.01415717601776123,0.028642672830395427,0.03599833029545252,0.027192652644611185,0.03785520037435023,0.6529984623270118,0.0,666
teacher:pareto:GT,holdout,native_grpo,psi,pareto,Hit64_0p5,1951,0.0,0.0,-0.0007688364941055869,0.0007688364941055869,-0.0007530120481927711,0.0007564487441587671,0.0005125576627370579,0.9989748846745259,666
teacher:pareto:GT,holdout,native_grpo,psi,pareto,Mass64_0p5,1951,0.0,0.0,-1.2013070220399796e-05,1.2013070220399796e-05,-1.1964317923408412e-05,1.1808349415994075e-05,0.0005125576627370579,0.9989748846745259,666
teacher:pareto:GT,holdout,native_grpo,psi,pareto,Hit64_1p0,1951,-0.03690415171706817,0.0,-0.046386468477703745,-0.027678113787801127,-0.04711931261421118,-0.026831578947368418,0.03434136340338288,0.8718605843157355,666
teacher:pareto:GT,holdout,native_grpo,psi,pareto,Mass64_1p0,1951,-0.003079350333162481,0.0,-0.003551864428498206,-0.002614844951307022,-0.0035203388051550572,-0.0026420017043881504,0.14710404920553563,0.5069195284469503,666
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,native_epsilon_loss,396,0.0002570339293543664,4.023037399747409e-05,-2.743283420302603e-05,0.0005389988840542028,-3.307803094495162e-05,0.0005448354371245654,0.5681818181818182,0.0,264
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,nearest_teacher_ADE,1951,0.005448911997796572,0.0020515620708465576,0.0025828890758315946,0.008204975750570357,0.002725065091737739,0.008163512971309756,0.5156330087134803,0.0,666
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,Hit64_0p5,1951,-0.00025627883136852895,0.0,-0.0007688364941055869,0.0,-0.0008064516129032258,0.0,0.0,0.9994874423372629,666
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,Mass64_0p5,1951,-4.004356740133265e-06,0.0,-1.2013070220399796e-05,0.0,-1.2738639434752991e-05,0.0,0.0,0.9994874423372629,666
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,Hit64_1p0,1951,-0.01230138390568939,0.0,-0.022808815991799077,-0.0020502306509482316,-0.022251107229742374,-0.0019574876429641237,0.038954382368016405,0.8985135827780625,666
teacher:pareto:GT,holdout,native_grpo,il_sft,official_il,Mass64_1p0,1951,-0.0019300999487442338,0.0,-0.0027350757624295236,-0.00115715898898001,-0.002690407666099752,-0.001175191460578078,0.2926704254228601,0.3372629420809841,666
teacher:pareto:GT,holdout,native_grpo,score,official_il,native_epsilon_loss,396,0.0014082264367631307,0.0007994595362106338,0.0002506870985703153,0.002328060476629341,0.0002794054191968219,0.0023718631081530665,0.7550505050505051,0.0,264
teacher:pareto:GT,holdout,native_grpo,score,official_il,nearest_teacher_ADE,1951,0.1249801025428508,0.04579839110374451,0.11053261281908139,0.1399976587888218,0.10578161559539546,0.14676641531867124,0.690927729369554,0.0,666
teacher:pareto:GT,holdout,native_grpo,score,official_il,Hit64_0p5,1951,0.0005125576627370579,0.0,-0.0010251153254741158,0.0025627883136852894,-0.001042780079284049,0.0024792068710779106,0.0010251153254741158,0.9984623270117888,666
teacher:pareto:GT,holdout,native_grpo,score,official_il,Mass64_0p5,1951,8.00871348026653e-06,0.0,-1.601742696053306e-05,4.004356740133265e-05,-1.6783932285735097e-05,3.4724155530809214e-05,0.0010251153254741158,0.9984623270117888,666
teacher:pareto:GT,holdout,native_grpo,score,official_il,Hit64_1p0,1951,-0.1981035366478729,0.0,-0.21809328549461815,-0.1786263454638647,-0.22063494201559933,-0.17585966602107306,0.03997949769349052,0.6873398257303946,666
teacher:pareto:GT,holdout,native_grpo,score,official_il,Mass64_1p0,1951,-0.01735488211173757,-0.015625,-0.018568402421834957,-0.016085501025115325,-0.018624486277659887,-0.01597192562733594,0.17888262429523322,0.20041004613018965,666
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,native_epsilon_loss,396,0.0014047165744554462,0.0007906677201390266,0.00025453740603933686,0.0023726943032227267,0.00013503630382924063,0.0023751600826603042,0.7550505050505051,0.0,264
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,nearest_teacher_ADE,1951,0.1250722787583076,0.04565685987472534,0.11069686148432144,0.14006549788668546,0.10562326378342038,0.14698070163451557,0.6888774987186058,0.0,666
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,Hit64_0p5,1951,0.0005125576627370579,0.0,-0.0010251153254741158,0.0025627883136852894,-0.001072487064126724,0.0022323616946778716,0.0010251153254741158,0.9984623270117888,666
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,Mass64_0p5,1951,8.00871348026653e-06,0.0,-1.601742696053306e-05,4.004356740133265e-05,-1.6974701027914884e-05,3.8128355295265984e-05,0.0010251153254741158,0.9984623270117888,666
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,Hit64_1p0,1951,-0.19938493080471553,0.0,-0.21988723731419785,-0.17861993849308044,-0.22124664331073993,-0.17847790363041982,0.04100461301896463,0.6842644797539723,666
teacher:pareto:GT,holdout,native_grpo,pareto,official_il,Mass64_1p0,1951,-0.01747501281394157,-0.015625,-0.01868833290620195,-0.01618961430035879,-0.018803370567274304,-0.016113238332260797,0.1804202972834444,0.19528446950281908,666
teacher:pareto:GT,holdout,native_grpo,psi,official_il,native_epsilon_loss,396,0.0020844277683229875,0.001196245662868023,0.0007868767021226163,0.003161752674570307,0.0007837751666202123,0.00317453519027166,0.803030303030303,0.0,264
teacher:pareto:GT,holdout,native_grpo,psi,official_il,nearest_teacher_ADE,1951,0.15746441858508903,0.06284588575363159,0.1403034405848694,0.17499862296811317,0.13472800367708188,0.18353325308192966,0.7093798052280882,0.0,666
teacher:pareto:GT,holdout,native_grpo,psi,official_il,Hit64_0p5,1951,0.0005125576627370579,0.0,-0.0010251153254741158,0.0020502306509482316,-0.0010341529264914005,0.0020747157127261216,0.0015376729882111738,0.9979497693490518,666
