step,loss,lr,gradient_norm,seconds
1,0.02939593099290505,5.208333333333334e-07,1.7746587991714478,6.323015451431274
2,0.025465119746513665,1.0416666666666667e-06,1.3446053266525269,8.859646320343018
3,0.04021508924779482,1.5625e-06,1.853137493133545,11.28321385383606
4,0.017174349835840985,2.0833333333333334e-06,1.1757341623306274,13.839897394180298
5,0.025484758574748412,2.604166666666667e-06,1.4523966312408447,16.302116870880127
6,0.015020918326626997,3.125e-06,0.9871375560760498,18.750182151794434
7,0.011101955315098166,3.6458333333333337e-06,0.6542582511901855,21.183421850204468
8,0.015399623604025692,4.166666666666667e-06,0.7036593556404114,23.653751134872437
9,0.021083459549117833,4.6875000000000004e-06,0.9498109221458435,26.170939445495605
10,0.009828535607084632,5.208333333333334e-06,0.3028981387615204,28.667539834976196
11,0.012402518739691004,5.729166666666667e-06,0.3729354441165924,31.100577116012573
12,0.0117701938143,6.25e-06,0.31214866042137146,33.58814191818237
13,0.013210913864895701,6.770833333333333e-06,0.3646589517593384,36.16524815559387
14,0.0386398138361983,7.2916666666666674e-06,0.6203325986862183,38.61270475387573
15,0.03259896131930873,7.8125e-06,0.8358549475669861,41.323996782302856
16,0.013338163553271443,8.333333333333334e-06,0.8081058859825134,44.12522029876709
17,0.00651280305464752,8.854166666666667e-06,0.869414746761322,46.859355449676514
18,0.011325527651933953,9.375000000000001e-06,1.0265201330184937,49.28310012817383
19,0.014467540720943362,9.895833333333333e-06,1.3007233142852783,51.74554514884949
20,0.011936629191040993,1.0416666666666668e-05,0.9950081706047058,54.32110261917114
21,0.018101661145919934,1.09375e-05,0.9093819260597229,56.79830026626587
22,0.012407943169819191,1.1458333333333333e-05,0.75738126039505,59.240288496017456
23,0.014008238795213401,1.1979166666666667e-05,0.7756878137588501,61.74104690551758
24,0.005292910020216368,1.25e-05,0.557040810585022,64.22001147270203
25,0.010380419640569016,1.3020833333333334e-05,0.3979002833366394,66.79177570343018
26,0.01832238979113754,1.3541666666666666e-05,0.6476804614067078,69.57709050178528
27,0.011311867943732068,1.4062500000000001e-05,0.31476637721061707,72.02898669242859
28,0.00826401644735597,1.4583333333333335e-05,0.2524922490119934,74.69208526611328
29,0.008992929913802072,1.5104166666666667e-05,0.6818649172782898,77.1904764175415
30,0.009272321956814267,1.5625e-05,0.32872945070266724,79.781729221344
31,0.012910713820019737,1.6145833333333334e-05,0.498982697725296,82.36501598358154
32,0.013228556956164539,1.6666666666666667e-05,0.8823020458221436,84.8823459148407
33,0.013414217159152031,1.71875e-05,0.6313146352767944,87.3955512046814
34,0.012531921500340104,1.7708333333333335e-05,0.650336503982544,89.91787052154541
35,0.006954715616302565,1.8229166666666668e-05,0.6798802614212036,92.44008040428162
36,0.005981237860396504,1.8750000000000002e-05,0.4598771929740906,94.87065243721008
37,0.006819610585807823,1.9270833333333335e-05,0.36816492676734924,97.3119068145752
38,0.011341722522047348,1.9791666666666665e-05,0.28489452600479126,99.83855891227722
39,0.0070864133958821185,2.0312500000000002e-05,0.29606714844703674,102.397296667099
40,0.011358464369550347,2.0833333333333336e-05,0.20161011815071106,104.81147837638855
41,0.009771689015906304,2.1354166666666666e-05,0.3481736481189728,107.3308436870575
42,0.007317881503695389,2.1875e-05,0.33739468455314636,109.86195206642151
43,0.0040124316947185434,2.2395833333333337e-05,0.22498992085456848,112.3529736995697
44,0.010557688830886036,2.2916666666666667e-05,0.3345922827720642,114.90236926078796
45,0.012971407733857632,2.34375e-05,0.38369810581207275,117.3751471042633
46,0.010798760864418,2.3958333333333334e-05,0.7848759889602661,119.8567430973053
47,0.009658915572799742,2.4479166666666668e-05,0.5492161512374878,122.4869954586029
48,0.007787551381625235,2.5e-05,0.5586252212524414,124.97321081161499
49,0.004628643466276117,2.552083333333333e-05,0.18182846903800964,127.41681265830994
50,0.006646165944403037,2.604166666666667e-05,0.28876549005508423,129.90438532829285
51,0.01215455481724348,2.6562500000000002e-05,0.3797711730003357,132.41056180000305
52,0.006375536977429874,2.7083333333333332e-05,0.4983372092247009,134.87155675888062
53,0.004377985402243212,2.760416666666667e-05,0.655760645866394,137.45666313171387
54,0.0090098918590229,2.8125000000000003e-05,0.8376795053482056,139.9778664112091
55,0.008841626695357263,2.8645833333333333e-05,0.5986344218254089,142.4254767894745
56,0.00907828749041073,2.916666666666667e-05,0.2577464282512665,144.8182418346405
57,0.007466433336958289,2.96875e-05,0.29989108443260193,147.32152605056763
58,0.013420642892015167,3.0208333333333334e-05,0.28724902868270874,149.8245565891266
59,0.0067032452643616125,3.072916666666667e-05,0.5816210508346558,152.34340047836304
60,0.008542806754121557,3.125e-05,0.5597181916236877,154.84051370620728
61,0.010030317353084683,3.177083333333333e-05,0.6116647720336914,157.5943067073822
62,0.005837173215695657,3.229166666666667e-05,0.3186137080192566,160.24665141105652
63,0.008725379702809732,3.2812500000000005e-05,0.3627502918243408,162.71743893623352
64,0.014681086715427227,3.3333333333333335e-05,0.34866589307785034,165.1771275997162
65,0.007209378032712266,3.385416666666667e-05,0.19178086519241333,167.61069989204407
66,0.00527917969156988,3.4375e-05,0.3522592782974243,169.9616231918335
67,0.005318617870216258,3.489583333333333e-05,0.7164299488067627,172.46512269973755
68,0.03259164025075734,3.541666666666667e-05,0.8075768947601318,174.86549305915833
69,0.004749976855237037,3.59375e-05,0.42330968379974365,177.3618426322937
70,0.006298753105511423,3.6458333333333336e-05,0.3712606728076935,179.73742079734802
71,0.018093953549396247,3.697916666666667e-05,0.3063511550426483,182.27958798408508
72,0.0057476980437058955,3.7500000000000003e-05,0.4305785000324249,184.86400842666626
73,0.006836354747065343,3.8020833333333334e-05,0.7538118958473206,187.34989190101624
74,0.004402453560032882,3.854166666666667e-05,0.45012885332107544,189.79811930656433
75,0.010606778741930611,3.90625e-05,0.9331561326980591,192.2243766784668
76,0.007003686536336318,3.958333333333333e-05,0.3832789659500122,194.68335032463074
77,0.00847434316528961,4.010416666666667e-05,0.4353194832801819,197.06347346305847
78,0.006470954715041444,4.0625000000000005e-05,0.4711005985736847,199.53583145141602
79,0.010559310088865459,4.1145833333333335e-05,0.6877129077911377,201.97367811203003
80,0.01199681666912511,4.166666666666667e-05,0.7552171945571899,204.42425870895386
81,0.0070835365186212584,4.21875e-05,0.37279725074768066,207.05189609527588
