run,initial_16step_loss,last_64step_loss,maximum_gradient_norm,mean_gradient_norm_last64,final_step
training_il_sft_seed1701,0.0020903150918911186,0.0018317343675490812,0.8811337947845459,0.13418003258993844,512
training_il_sft_seed2903,0.0023633396999684373,0.001765819518951114,0.7666800618171692,0.12849073257530103,512
training_pareto_seed1701,0.015512902320779126,0.004854168744628793,1.8737967014312744,0.1749537114519626,512
training_pareto_seed2903,0.013780865032003882,0.005092938852726499,1.2619853019714355,0.20806013571564108,512
training_psi_seed1701,0.0207581441204638,0.005528692064359528,1.853137493133545,0.19191715400665998,512
training_psi_seed2903,0.017458772311329043,0.005479416704105181,1.6755162477493286,0.18449917575344443,512
training_score_seed1701,0.015462149910490506,0.004846767415585814,1.8738216161727903,0.1739102229475975,512
training_score_seed2903,0.01377188969900085,0.00508204409911168,1.2620017528533936,0.2098211172269657,512
