split,method,seed,step,protocol,mean_PDMS_mean,mean_PDMS_median,mean_PDMS_count,feasible_rate_mean,feasible_rate_median,feasible_rate_count,hard_failure_rate_mean,hard_failure_rate_median,hard_failure_rate_count,pairwise_ADE64_mean,pairwise_ADE64_median,pairwise_ADE64_count,centroid_displacement_mean,centroid_displacement_median,centroid_displacement_count,Spread_AUC_mean,Spread_AUC_median,Spread_AUC_count,min_PDMS_mean,min_PDMS_median,min_PDMS_count,max_PDMS_mean,max_PDMS_median,max_PDMS_count,std_PDMS_mean,std_PDMS_median,std_PDMS_count,CVaR25_PDMS_mean,CVaR25_PDMS_median,CVaR25_PDMS_count,Hit16_mean,Hit16_median,Hit16_count,Hit8_mean,Hit8_median,Hit8_count,no_safe_group_mean,no_safe_group_median,no_safe_group_count,EP_mean,EP_median,EP_count,NC_mean,NC_median,NC_count,DAC_mean,DAC_median,DAC_count,TTC_mean,TTC_median,TTC_count,DDC_mean,DDC_median,DDC_count,Comfort_mean,Comfort_median,Comfort_count,GT_center_distance_mean,GT_center_distance_median,GT_center_distance_count,CRN_policy_shift_mean,CRN_policy_shift_median,CRN_policy_shift_count
holdout,score,2903,128,eval,90.15098015082755,97.2027855913422,1000,0.875703125,1.0,1000,0.052046875,0.0,1000,0.29719328217208385,0.27346062660217285,1000,0.9396940309554338,0.8313801288604736,1000,0.24861861019581558,0.2274862751364708,1000,82.19143683580481,94.58220843844998,1000,94.93373331790552,100.0,1000,4.672401318765887,0.6520056966371517,1000,85.27122083523818,95.38131384315997,1000,0.5755,1.0,1000,0.564375,1.0,1000,0.06625,0.0,1000,88.82802972314485,96.36631075995967,1000,97.73359375,100.0,1000,97.1,100.0,1000,92.1296875,100.0,1000,98.0765625,100.0,1000,100.0,100.0,1000,1.0709212021019912,0.9237571824241857,1000,0.9485927660241723,0.8368375301361084,1000
holdout,score,2903,128,native_grpo,67.75744170497956,72.33884355065926,1000,0.6481875,0.6875,1000,0.2076875,0.125,1000,2.068639223456383,2.0632413625717163,1000,0.9527478753440082,0.8509575128555298,1000,1.6576365070343018,1.6523797512054443,1000,20.376224771227637,0.0,1000,97.82176705282852,100.0,1000,28.497364054283292,30.033186107649136,1000,33.558913745502025,28.619477020968343,1000,0.602,1.0,1000,0.548875,0.75,1000,0.0245,0.0,1000,72.76095664827922,77.6765820881011,1000,92.7109375,100.0,1000,85.6671875,96.875,1000,78.9390625,89.0625,1000,96.146875,100.0,1000,67.7921875,68.75,1000,1.1188380329068703,0.9567824754011669,1000,0.9800396976321936,0.8685032725334167,1000
holdout,score,2903,512,eval,90.70264757523421,98.3972939514004,5000,0.877084375,1.0,5000,0.049184375,0.0,5000,0.2883537068128586,0.25204654037952423,5000,1.1868841444138438,0.9804874658584595,5000,0.243391010004282,0.2102930173277855,5000,84.8198091180166,96.59752804544242,5000,94.75057061892022,100.0,5000,3.6398562473306972,0.5301736206583864,5000,87.01222013347015,97.17343704085255,5000,0.5795,1.0,5000,0.570875,1.0,5000,0.07105,0.0,5000,89.68137457195297,98.7442912034252,5000,98.13125,100.0,5000,96.953125,100.0,5000,92.6925,100.0,5000,98.1165625,100.0,5000,99.9978125,100.0,5000,1.3101296014885426,1.0675096112716276,5000,1.1913763308696448,0.98244708776474,5000
holdout,score,2903,512,native_grpo,67.81383706017414,72.92814407569594,5000,0.64330625,0.6875,5000,0.207678125,0.125,5000,2.070294232869148,2.061408042907715,5000,1.206361638764292,1.003479242324829,5000,1.6602833815097808,1.6517985463142395,5000,20.401250425888293,0.0,5000,97.82028832909802,100.0,5000,28.478144532793884,30.055822571293373,5000,33.714287836107545,29.708134159587715,5000,0.60685,1.0,5000,0.56055,0.875,5000,0.02645,0.0,5000,73.4287462384629,78.47821502612976,5000,92.94890625,100.0,5000,85.5715625,98.4375,5000,78.94125,89.0625,5000,96.09875,100.0,5000,66.9221875,68.75,5000,1.3662973701015253,1.124533070577367,5000,1.2264607145547868,1.0161751508712769,5000
train,il_sft,1701,512,eval,92.81157672822191,95.80252513623788,512,0.949951171875,1.0,512,0.017822265625,0.0,512,0.14530114857188892,0.1436852365732193,512,0.2077488838804129,0.17275267094373703,512,0.12183845019171713,0.11972305178642273,512,89.1454975211335,94.43945766140972,512,94.89559756487172,97.31912067801639,512,2.133045301484945,0.2849016166902987,512,90.50946993949321,94.79096739418124,512,0.28955078125,0.0,512,0.2685546875,0.0,512,0.02783203125,0.0,512,86.24537021791049,90.52756660781027,512,99.86724853515625,100.0,512,98.4832763671875,100.0,512,98.895263671875,100.0,512,97.7813720703125,100.0,512,99.5635986328125,100.0,512,0.2705940669886728,0.2099957730727327,512,0.2087178060755832,0.1730530858039856,512
train,il_sft,1701,512,native_grpo,71.55223917617383,77.34989390467288,512,0.72344970703125,0.78125,512,0.157501220703125,0.046875,512,1.9882160294800997,1.9861412048339844,512,0.21217836517098476,0.18113917857408524,512,1.5908617430832237,1.588626503944397,512,27.89265200982502,18.736667327207524,512,96.63228342253458,99.27740244869793,512,24.484050520134318,23.022018700662777,512,41.81966297491588,45.00089827310941,512,0.52685546875,0.75,512,0.436767578125,0.375,512,0.0244140625,0.0,512,73.14006204994065,76.11131518326383,512,96.35772705078125,100.0,512,87.701416015625,100.0,512,86.0260009765625,93.75,512,96.46148681640625,100.0,512,67.303466796875,68.75,512,0.33684730835906596,0.2861435078044767,512,0.2157560872437898,0.18351317197084427,512
train,il_sft,2903,512,eval,93.01652066472327,95.57782351089665,512,0.95208740234375,1.0,512,0.01568603515625,0.0,512,0.1420432668091962,0.1405920460820198,512,0.2009367535392812,0.16688460856676102,512,0.11914729133422952,0.11724438518285751,512,89.6370390632855,94.52424064305364,512,94.92156324092076,97.35315397164831,512,1.9927661483291674,0.26962017276304706,512,90.80406834584568,94.95689323607228,512,0.306640625,0.0,512,0.281982421875,0.0,512,0.0302734375,0.0,512,86.27152119792707,90.87775215749164,512,99.8809814453125,100.0,512,98.6602783203125,100.0,512,99.0753173828125,100.0,512,97.6898193359375,100.0,512,99.6063232421875,100.0,512,0.26777099159868534,0.21650005746090767,512,0.20204303819627967,0.16818717122077942,512
train,il_sft,2903,512,native_grpo,72.16291573441053,77.7059542677356,512,0.7305908203125,0.796875,512,0.150909423828125,0.046875,512,1.9876820410136133,1.9855588674545288,512,0.20579759956672206,0.17202698439359665,512,1.5904245269484818,1.587609052658081,512,28.357983449502015,19.930303652640024,512,96.73618814951254,99.14453579296452,512,24.283283128293462,23.068487121691376,512,42.376842521641535,46.2907480423863,512,0.5263671875,0.75,512,0.43701171875,0.375,512,0.02392578125,0.0,512,73.47898003282285,76.26342077732355,512,96.34246826171875,100.0,512,88.330078125,100.0,512,86.248779296875,93.75,512,96.380615234375,100.0,512,67.41943359375,68.75,512,0.3362921182831208,0.2901941822837074,512,0.20971048458886798,0.1767764613032341,512
train,official_il,0,0,eval,92.51300265194955,95.32912936216476,512,0.947509765625,1.0,512,0.019287109375,0.0,512,0.14606734776316443,0.14411844313144684,512,0.0,0.0,512,0.12278774319929653,0.12022911012172699,512,89.27728529405293,94.46748124304608,512,94.86334173838277,97.04351974788486,512,2.0778674896141496,0.3093237302426204,512,90.44643182027467,94.65444394469216,512,0.30322265625,0.0,512,0.255615234375,0.0,512,0.02734375,0.0,512,85.8893387355844,90.23838606394402,512,99.774169921875,100.0,512,98.52294921875,100.0,512,98.614501953125,100.0,512,97.73406982421875,100.0,512,99.444580078125,100.0,512,0.34372814716879235,0.26612004549617674,512,0.0,0.0,512
train,official_il,0,0,native_grpo,71.78662541472717,77.60880865673225,512,0.7286376953125,0.78125,512,0.154296875,0.0625,512,1.9911190150305629,1.9882257580757141,512,0.0,0.0,512,1.5933711444959044,1.5900286436080933,512,27.732434644999397,17.93054401243525,512,96.68505057040144,99.13552717527077,512,24.588040514868474,23.244768708206514,512,41.7853413874583,45.405844649720876,512,0.53466796875,0.75,512,0.4404296875,0.5,512,0.02294921875,0.0,512,72.96193601929357,75.51612618232562,512,96.2371826171875,100.0,512,88.165283203125,100.0,512,86.0687255859375,93.75,512,96.57745361328125,100.0,512,67.8558349609375,69.53125,512,0.40632238851794344,0.32428275762978004,512,0.0,0.0,512
train,pareto,1701,512,eval,95.46596728854054,99.63245986344268,512,0.934173583984375,1.0,512,0.01617431640625,0.0,512,0.2791325826838147,0.24421022832393646,512,1.1392223913426278,0.9149889647960663,512,0.23568841548694763,0.2063208818435669,512,90.30570205639692,98.33725631212755,512,98.0277407999579,100.0,512,2.7851662160523034,0.4052504687667741,512,92.48566560046886,98.94502899410699,512,0.60205078125,1.0,512,0.5986328125,1.0,512,0.03125,0.0,512,93.57505226644963,99.7888272602774,512,99.72991943359375,100.0,512,98.748779296875,100.0,512,97.503662109375,100.0,512,97.4456787109375,100.0,512,99.810791015625,100.0,512,1.2162802743226235,0.9467204884326987,512,1.1436455619259505,0.9178177118301392,512
train,pareto,1701,512,native_grpo,72.18374744864346,77.29264092890723,512,0.6864013671875,0.71875,512,0.161712646484375,0.078125,512,2.0569710803683847,2.046233296394348,512,1.142984167461691,0.9186148047447205,512,1.6486763262655586,1.636908233165741,512,26.092299910926332,10.440730533238924,512,98.63572004749194,100.0,512,26.417186523506558,27.652536981949524,512,39.80260862927027,38.49871740654922,512,0.599609375,1.0,512,0.5634765625,0.875,512,0.0234375,0.0,512,78.16750105728174,82.86328227784946,512,94.99664306640625,100.0,512,88.458251953125,100.0,512,82.208251953125,90.625,512,95.6939697265625,100.0,512,65.533447265625,67.1875,512,1.2551352495483945,0.9585489710840707,512,1.1613517255755141,0.9361458420753479,512
train,pareto,2903,512,eval,95.73031295379799,99.40596416006615,512,0.93511962890625,1.0,512,0.011505126953125,0.0,512,0.2894330381095642,0.2527923285961151,512,1.1402033544291044,0.9464623928070068,512,0.24512397100625094,0.21235566586256027,512,91.25399959038351,98.07537666680605,512,98.23818972356047,100.0,512,2.558045070261508,0.4503081060363458,512,92.9320572584565,98.49259673199896,512,0.60791015625,1.0,512,0.6015625,1.0,512,0.0263671875,0.0,512,94.08834791641179,99.70059909209326,512,99.7955322265625,100.0,512,99.1668701171875,100.0,512,97.088623046875,100.0,512,97.53570556640625,100.0,512,99.6368408203125,100.0,512,1.221895407107636,0.9406498985060019,512,1.1454664975608466,0.9478133320808411,512
train,pareto,2903,512,native_grpo,72.52659929798344,77.47606218173587,512,0.690887451171875,0.71875,512,0.156982421875,0.078125,512,2.0684200620744377,2.056846261024475,512,1.1535028944927035,0.9675137400627136,512,1.65857009915635,1.6463537216186523,512,26.150196474360968,10.416666666666668,512,98.71485675051025,100.0,512,26.350115562042408,26.949365250943117,512,39.93023427820927,38.925633332188056,512,0.60107421875,1.0,512,0.56298828125,0.875,512,0.021484375,0.0,512,78.5149236572204,83.25313334179899,512,94.97222900390625,100.0,512,88.970947265625,100.0,512,82.1563720703125,89.0625,512,95.721435546875,100.0,512,65.3839111328125,67.1875,512,1.2715508171234833,0.9983467699551003,512,1.1773299229535041,0.9822367429733276,512
train,psi,1701,512,eval,95.74252471877845,99.81883460582407,512,0.933837890625,1.0,512,0.015899658203125,0.0,512,0.2797760016837856,0.2538076639175415,512,1.2176741280491115,1.000572293996811,512,0.2363364291813923,0.21197745949029922,512,91.07478930144805,98.94259936728943,512,98.22224785771185,100.0,512,2.6981890916593976,0.30500186100599364,512,92.7583042446902,99.34794003286551,512,0.60302734375,1.0,512,0.5986328125,1.0,512,0.02880859375,0.0,512,94.12648782182636,99.88352877664572,512,99.68414306640625,100.0,512,98.822021484375,100.0,512,97.5189208984375,100.0,512,97.369384765625,100.0,512,99.853515625,100.0,512,1.2927891074681395,1.0483159195142873,512,1.2223158288397826,1.002335786819458,512
train,psi,1701,512,native_grpo,72.31655070362561,77.44655974095373,512,0.68389892578125,0.6875,512,0.161590576171875,0.078125,512,2.059311748947948,2.04998242855072,512,1.2236048097838648,1.0080676674842834,512,1.6505183950066566,1.641315758228302,512,25.616722277723966,10.416666666666668,512,98.72748174060544,100.0,512,26.66153188591302,27.751190223159615,512,39.43441080827114,38.60090675784511,512,0.60302734375,1.0,512,0.568115234375,0.875,512,0.0224609375,0.0,512,78.48023234214006,83.42014451478565,512,94.6990966796875,100.0,512,88.7939453125,100.0,512,81.878662109375,89.0625,512,95.50933837890625,100.0,512,65.51513671875,67.1875,512,1.3313864682059096,1.0642067803137714,512,1.2443352700793184,1.0240285396575928,512
train,psi,2903,512,eval,95.62881465287897,99.77816200854008,512,0.926849365234375,1.0,512,0.01416015625,0.0,512,0.2891815972398035,0.2627093642950058,512,1.238850797068153,1.042823314666748,512,0.24467222616658546,0.22170735895633698,512,90.93842319912493,98.72467339697923,512,98.37005109173468,100.0,512,2.7369889422532547,0.38904367846824195,512,92.74193918732142,99.26156320342682,512,0.60546875,1.0,512,0.599609375,1.0,512,0.02880859375,0.0,512,94.36957840373528,99.91727619724068,512,99.71466064453125,100.0,512,98.9715576171875,100.0,512,96.7742919921875,100.0,512,97.3297119140625,100.0,512,99.7650146484375,100.0,512,1.3278485347252527,1.0454630640679148,512,1.2451240711670835,1.0535778999328613,512
train,psi,2903,512,native_grpo,72.5565568619604,77.60626121149241,512,0.686126708984375,0.71875,512,0.157501220703125,0.078125,512,2.0689804684370756,2.0610331296920776,512,1.2485752724569465,1.0614085793495178,512,1.6588183920830488,1.6502904891967773,512,26.104464861932033,10.416666666666668,512,98.7887095338444,100.0,512,26.526444635154494,27.146240163329377,512,39.58879295699437,38.999834807833565,512,0.603515625,1.0,512,0.56689453125,0.875,512,0.02197265625,0.0,512,78.83200395658614,83.72025745242877,512,94.80438232421875,100.0,512,89.07470703125,100.0,512,81.817626953125,90.625,512,95.4559326171875,100.0,512,65.203857421875,67.1875,512,1.3713502684305783,1.0875428578121953,512,1.2761219173844438,1.0734858512878418,512
train,score,1701,512,eval,95.53534434961878,99.65628411247249,512,0.9359130859375,1.0,512,0.016082763671875,0.0,512,0.27931067877216265,0.24411705881357193,512,1.1355712855802267,0.914288729429245,512,0.23587207836681046,0.20625687390565872,512,90.46182381970573,98.42515098583164,512,98.08137790398246,100.0,512,2.7755440773382407,0.3907261812556515,512,92.52342281506172,98.96133009706361,512,0.603515625,1.0,512,0.599609375,1.0,512,0.02978515625,0.0,512,93.55789502254781,99.75587907342427,512,99.75128173828125,100.0,512,98.736572265625,100.0,512,97.6959228515625,100.0,512,97.4395751953125,100.0,512,99.810791015625,100.0,512,1.2126909922769464,0.9491069486099818,512,1.1400847173063084,0.9151421785354614,512
train,score,1701,512,native_grpo,72.21051890312975,77.22155323633598,512,0.686981201171875,0.71875,512,0.161529541015625,0.078125,512,2.0571086916606873,2.0462316274642944,512,1.140458957394003,0.910649448633194,512,1.6488002755213529,1.6369041204452515,512,26.077935738855054,10.644508751832412,512,98.59357122186373,100.0,512,26.420265123826702,27.533739404243047,512,39.7722910949027,38.554092458641094,512,0.59716796875,1.0,512,0.5625,0.875,512,0.0234375,0.0,512,78.16368676542587,82.8229275190214,512,95.01953125,100.0,512,88.4674072265625,100.0,512,82.2540283203125,90.625,512,95.7000732421875,100.0,512,65.533447265625,67.1875,512,1.25268882515018,0.9614582162813139,512,1.1589803854149068,0.9255636930465698,512
train,score,2903,512,eval,95.79754457466056,99.34895833333334,512,0.936859130859375,1.0,512,0.011383056640625,0.0,512,0.2881469723797636,0.2516012638807297,512,1.1370114702149294,0.9372759461402893,512,0.24401189995114692,0.2113189697265625,512,91.47697991875812,98.04210497071499,512,98.19730074471096,100.0,512,2.4969924989530643,0.4495667588005823,512,93.02307685652143,98.47985850386985,512,0.607421875,1.0,512,0.602783203125,1.0,512,0.02685546875,0.0,512,94.07055557493956,99.64117988866056,512,99.81536865234375,100.0,512,99.1607666015625,100.0,512,97.2686767578125,100.0,512,97.53570556640625,100.0,512,99.6368408203125,100.0,512,1.218098116442696,0.9308305569217606,512,1.1421999199519632,0.9394539594650269,512
train,score,2903,512,native_grpo,72.57766000038166,77.6162848612057,512,0.691558837890625,0.71875,512,0.1563720703125,0.078125,512,2.0674448339268565,2.056052803993225,512,1.1493335713385022,0.9617615044116974,512,1.6577375456690788,1.6460716128349304,512,26.203409124435264,10.416666666666668,512,98.70558457075148,100.0,512,26.325319288524867,26.946474027310913,512,39.9787330343297,38.784378139125366,512,0.6005859375,1.0,512,0.5625,0.875,512,0.02197265625,0.0,512,78.54412079494843,83.22117719268154,512,95.04241943359375,100.0,512,88.970947265625,100.0,512,82.2296142578125,90.625,512,95.7061767578125,100.0,512,65.399169921875,67.1875,512,1.2668848678936147,0.9904513963814366,512,1.1729533545440063,0.9779837131500244,512
