analysis,split,protocol,left,right,metric,n,mean_difference,median_difference,ci_low,ci_high,log_cluster_ci_low,log_cluster_ci_high,win_fraction,tie_fraction,log_count
final512_seed1701,holdout,eval,psi,score,feasible_rate,5000,-0.00611875,0.0,-0.00828125,-0.004081171874999999,-0.00821517924104191,-0.004011114699657859,0.0806,0.813,991
final512_seed1701,holdout,eval,psi,score,hard_failure_rate,5000,0.001928125,0.0,0.00043742187500000004,0.00348125,0.000300006445093341,0.0034942243364613503,0.0558,0.8934,991
final512_seed1701,holdout,eval,psi,score,pairwise_ADE64,5000,-0.0006992743715643883,0.008029207587242126,-0.0015224614357575775,0.00015477088250219836,-0.0020979788183412337,0.0006570402697569087,0.6604,0.0,991
final512_seed1701,holdout,eval,psi,score,centroid_displacement,5000,0.09655119676627219,0.09517154097557068,0.09169560704163275,0.1016500119149033,0.09074400250142789,0.10255624889416112,0.7786,0.0,991
final512_seed1701,holdout,eval,psi,score,Spread_AUC,5000,-0.0005689716547727585,0.007085956633090973,-0.0013098380500078202,0.00017704884711653004,-0.001814625149370261,0.000555913991673083,0.6644,0.0,991
final512_seed1701,holdout,eval,psi,score,min_PDMS,5000,0.06444175250183716,0.0,-0.24322824708640675,0.38318008699041084,-0.23772438652486375,0.3497860230327717,0.3772,0.4472,991
final512_seed1701,holdout,eval,psi,score,max_PDMS,5000,-0.005048032403840841,0.0,-0.1627457510986783,0.14364794535166692,-0.15664921832905054,0.147190722382963,0.3354,0.5808,991
final512_seed1701,holdout,eval,psi,score,std_PDMS,5000,-0.012851040186019657,0.0,-0.14395544713458028,0.11897636706218676,-0.14305893311253784,0.1139563147917091,0.3498,0.3604,991
final512_seed1701,holdout,eval,psi,score,CVaR25_PDMS,5000,-0.1234794944685849,0.0,-0.3554506664517399,0.10880018244511203,-0.363236914882297,0.11213839939905117,0.3934,0.4104,991
final512_seed1701,holdout,eval,psi,score,Hit16,5000,-0.0003,0.0,-0.0026,0.002,-0.0026857200917351294,0.0020090653417006816,0.0142,0.9708,991
final512_seed1701,holdout,eval,psi,score,Hit8,5000,-0.000675,0.0,-0.00295,0.0016,-0.003024850892208221,0.0015641214904843707,0.024,0.9518,991
final512_seed1701,holdout,eval,psi,score,no_safe_group,5000,0.0029,0.0,0.00065,0.0052012500000000045,0.0006327479656232857,0.0052297403638126615,0.0174,0.9718,991
final512_seed1701,holdout,eval,psi,score,EP,5000,0.27976826811601185,0.0,0.1323679214339063,0.43250795604223513,0.12358989507513343,0.4378437418467984,0.4192,0.406,991
final512_seed1701,holdout,eval,psi,score,NC,5000,-0.36390625,0.0,-0.4681328125,-0.2634375,-0.4647385334856193,-0.25835645104389043,0.0096,0.957,991
final512_seed1701,holdout,eval,psi,score,DAC,5000,0.16,0.0,0.0434375,0.2778125,0.03324316789532122,0.27833400406958836,0.0428,0.9326,991
final512_seed1701,holdout,eval,psi,score,TTC,5000,-0.6171875,0.0,-0.791875,-0.4406093749999999,-0.790471648861461,-0.44397361270946595,0.0446,0.8794,991
final512_seed1701,holdout,eval,psi,score,DDC,5000,-0.1171875,0.0,-0.17156640625,-0.06655859374999998,-0.17446336070139692,-0.06751788436831424,0.007,0.9744,991
final512_seed1701,holdout,eval,psi,score,Comfort,5000,-0.0175,0.0,-0.0425078125,-0.0003125,-0.045080943296799604,-0.0005920756315571375,0.0002,0.9986,991
final512_seed1701,holdout,eval,psi,score,GT_center_distance,5000,0.09070062570227215,0.08889565633003443,0.08569108608529305,0.0957915041812984,0.08473025989256984,0.09682017939803499,0.7572,0.0,991
final512_seed1701,holdout,eval,psi,score,CRN_policy_shift,5000,0.09674804009571672,0.09425978362560272,0.09142376082649455,0.10157296696608886,0.09078719503293628,0.10282227522428193,0.784,0.0,991
final512_seed1701,holdout,eval,psi,pareto,mean_PDMS,5000,-0.07092367982039752,0.0,-0.22768945493340495,0.07983004173164256,-0.2267933118090445,0.07730925695166957,0.4196,0.3612,991
final512_seed1701,holdout,eval,psi,pareto,feasible_rate,5000,-0.0056125,0.0,-0.007759375,-0.0034966406249999993,-0.007686986927480642,-0.0035609367438326767,0.082,0.8136,991
final512_seed1701,holdout,eval,psi,pareto,hard_failure_rate,5000,0.00160625,0.0,7.179687500000003e-05,0.003150078125,4.527777965277972e-05,0.003174176864325178,0.0532,0.8952,991
final512_seed1701,holdout,eval,psi,pareto,pairwise_ADE64,5000,-0.00043823757469654086,0.008512414991855621,-0.0012696175561845303,0.0003662061422690751,-0.0018373631740692608,0.0008578518990548117,0.6626,0.0,991
final512_seed1701,holdout,eval,psi,pareto,centroid_displacement,5000,0.09482080526463688,0.09312111139297485,0.08980996670960448,0.09987208073637449,0.0886794832657611,0.10096496833968278,0.774,0.0,991
final512_seed1701,holdout,eval,psi,pareto,Spread_AUC,5000,-0.00031633299589157104,0.007617205381393433,-0.00105631396766752,0.0004180696693807841,-0.0015635431423465785,0.0008114222762409931,0.6652,0.0,991
final512_seed1701,holdout,eval,psi,pareto,min_PDMS,5000,0.07115965725532467,0.0,-0.23243634351233378,0.367540929536853,-0.2174997975434175,0.3535522498608396,0.3748,0.4476,991
final512_seed1701,holdout,eval,psi,pareto,max_PDMS,5000,0.04485630810643965,0.0,-0.1073066886513782,0.19857189259941307,-0.10566182180062646,0.19796942235902054,0.3366,0.5802,991
final512_seed1701,holdout,eval,psi,pareto,std_PDMS,5000,-0.0016883461525427378,0.0,-0.13698993434441908,0.13918445720152717,-0.13231221740776877,0.12677162489715318,0.3518,0.3608,991
final512_seed1701,holdout,eval,psi,pareto,CVaR25_PDMS,5000,-0.08436923226220606,0.0,-0.3036426299492401,0.1599197916348148,-0.3138950267505321,0.14724984854650572,0.3928,0.41,991
final512_seed1701,holdout,eval,psi,pareto,Hit16,5000,0.0005,0.0,-0.0017,0.00295,-0.0017356415412857578,0.002763300759484708,0.0156,0.9698,991
final512_seed1701,holdout,eval,psi,pareto,Hit8,5000,2.5e-05,0.0,-0.00225,0.002325625000000002,-0.002300617506926061,0.002270440472839854,0.0254,0.9508,991
final512_seed1701,holdout,eval,psi,pareto,no_safe_group,5000,0.0022,0.0,-0.0001,0.00455,-0.0001057975213690416,0.004545638497479858,0.0172,0.97,991
final512_seed1701,holdout,eval,psi,pareto,EP,5000,0.2975494136492853,0.0,0.14957918508926235,0.44583827782250396,0.14434665424400073,0.44859223545276306,0.4176,0.4074,991
final512_seed1701,holdout,eval,psi,pareto,NC,5000,-0.33625,0.0,-0.43859375,-0.2409375,-0.4432379390075,-0.22633628391762506,0.0108,0.958,991
final512_seed1701,holdout,eval,psi,pareto,DAC,5000,0.163125,0.0,0.046242187500000004,0.28157031250000003,0.041636659312982556,0.2831415597189668,0.0424,0.9334,991
final512_seed1701,holdout,eval,psi,pareto,TTC,5000,-0.5728125,0.0,-0.7513046874999999,-0.3955703124999998,-0.7528312988166173,-0.40359513115378587,0.0456,0.8794,991
final512_seed1701,holdout,eval,psi,pareto,DDC,5000,-0.1090625,0.0,-0.16172265624999999,-0.05967968749999997,-0.16743090858176804,-0.057723907261540724,0.0078,0.9742,991
final512_seed1701,holdout,eval,psi,pareto,Comfort,5000,-0.0175,0.0,-0.0434375,-0.0006171874999999716,-0.0444031447162659,-0.0003395162875344379,0.0002,0.9986,991
final512_seed1701,holdout,eval,psi,pareto,GT_center_distance,5000,0.08892241931229873,0.08624957870424474,0.08387991079037407,0.09382919887999867,0.0828015543025583,0.09502125023000699,0.7516,0.0,991
final512_seed1701,holdout,eval,psi,pareto,CRN_policy_shift,5000,0.09502911837026477,0.0924549549818039,0.09013357383769005,0.0998518155633472,0.08887512011539403,0.10113945820716065,0.7788,0.0,991
final512_seed1701,holdout,eval,il_sft,official_il,mean_PDMS,5000,-0.8384271432526998,0.0,-1.0863641002106068,-0.593809705651882,-1.1235086048365355,-0.5743409010083467,0.3376,0.3018,991
final512_seed1701,holdout,eval,il_sft,official_il,feasible_rate,5000,-0.01089375,0.0,-0.0139409375,-0.007849843749999998,-0.013996139984904949,-0.007701753954973174,0.0366,0.8916,991
final512_seed1701,holdout,eval,il_sft,official_il,hard_failure_rate,5000,0.00948125,0.0,0.006828046875,0.012297265625000001,0.006629919328083992,0.012462780587832392,0.0504,0.9288,991
final512_seed1701,holdout,eval,il_sft,official_il,pairwise_ADE64,5000,-0.0012480892688035965,-0.0014304034411907196,-0.001548828742429614,-0.0009553249550610779,-0.001556806765082842,-0.000933534162802165,0.425,0.0,991
final512_seed1701,holdout,eval,il_sft,official_il,centroid_displacement,5000,0.1739450611870736,0.14683004468679428,0.1707815279418975,0.17706916530394926,0.17041969034544022,0.17760319832942115,1.0,0.0,991
final512_seed1701,holdout,eval,il_sft,official_il,Spread_AUC,5000,-0.0013684416715055703,-0.0014107078313827515,-0.0016176631296239794,-0.0011261924764886498,-0.0016342032250698834,-0.0011043975433566746,0.4074,0.0,991
final512_seed1701,holdout,eval,il_sft,official_il,min_PDMS,5000,-0.9585426479281559,0.0,-1.3266925606900826,-0.5995513394658711,-1.3216563436601632,-0.6024543322213096,0.3314,0.3406,991
final512_seed1701,holdout,eval,il_sft,official_il,max_PDMS,5000,-0.35032986337742716,0.0,-0.5703515271130893,-0.1362866720941556,-0.5869907944309084,-0.1420334035144751,0.2886,0.3878,991
final512_seed1701,holdout,eval,il_sft,official_il,std_PDMS,5000,0.2058752147203877,0.0,0.03755590741981311,0.3795143426544825,0.04550922090547446,0.3731706359705786,0.2462,0.302,991
final512_seed1701,holdout,eval,il_sft,official_il,CVaR25_PDMS,5000,-0.8779752085127398,0.0,-1.210292806490778,-0.556194499101587,-1.2225294813411036,-0.5531009593317977,0.3366,0.3236,991
final512_seed1701,holdout,eval,il_sft,official_il,Hit16,5000,0.02,0.0,0.0114,0.02835,0.01109866665075284,0.028874971613541175,0.1282,0.778,991
final512_seed1701,holdout,eval,il_sft,official_il,Hit8,5000,0.041025,0.0,0.032725,0.049125,0.032338856955158736,0.049760313140046336,0.1998,0.6906,991
final512_seed1701,holdout,eval,il_sft,official_il,no_safe_group,5000,0.0056,0.0,0.0027,0.0084,0.0026968272942880372,0.008456985208910164,0.0162,0.9772,991
final512_seed1701,holdout,eval,il_sft,official_il,EP,5000,-0.4548855263268131,0.0,-0.6884274112118874,-0.2069783755162359,-0.7317974176042302,-0.194878207661974,0.3332,0.3232,991
final512_seed1701,holdout,eval,il_sft,official_il,NC,5000,-0.2053125,0.0,-0.32126171875,-0.10608984374999998,-0.32179979529178315,-0.10467814349177999,0.0036,0.9852,991
final512_seed1701,holdout,eval,il_sft,official_il,DAC,5000,-0.728125,0.0,-0.9659453125,-0.4965546875,-0.9931633452093778,-0.46012954718843924,0.0176,0.9414,991
final512_seed1701,holdout,eval,il_sft,official_il,TTC,5000,-0.42875,0.0,-0.6140781249999999,-0.24060937499999996,-0.6168896634307719,-0.238117639092136,0.0188,0.949,991
final512_seed1701,holdout,eval,il_sft,official_il,DDC,5000,0.01671875,0.0,-0.047035156249999995,0.08406640625000002,-0.04447560042499564,0.08155370399101089,0.0058,0.9884,991
final512_seed1701,holdout,eval,il_sft,official_il,Comfort,5000,-0.0046875,0.0,-0.0121875,0.00125,-0.012726707767067151,0.0012218014951783207,0.0004,0.9988,991
final512_seed1701,holdout,eval,il_sft,official_il,GT_center_distance,5000,0.01713730847049265,0.008706631841042173,0.013070540282262314,0.021132807394896404,0.012618419957717068,0.021534672292196036,0.5342,0.0,991
final512_seed1701,holdout,eval,il_sft,official_il,CRN_policy_shift,5000,0.1750077137310058,0.1478610709309578,0.17203248297578655,0.1780666341638379,0.17138229145117784,0.17850059350976738,1.0,0.0,991
final512_seed1701,holdout,eval,score,official_il,mean_PDMS,5000,-0.697542607824218,1.053346794745309,-1.1204013624654343,-0.285864020549895,-1.179896090277325,-0.21087722517079877,0.5696,0.2734,991
final512_seed1701,holdout,eval,score,official_il,feasible_rate,5000,-0.055453125,0.0,-0.061350546875,-0.049624921875000005,-0.06222335299416919,-0.049276716082840684,0.0338,0.7914,991
final512_seed1701,holdout,eval,score,official_il,hard_failure_rate,5000,0.021359375,0.0,0.017209296875,0.025603593750000004,0.017168913230390107,0.02588327192079123,0.0918,0.882,991
final512_seed1701,holdout,eval,score,official_il,pairwise_ADE64,5000,0.13748622958213091,0.10300056636333466,0.13494520602697507,0.1401612506980449,0.13383370724150476,0.14128042182067752,1.0,0.0,991
final512_seed1701,holdout,eval,score,official_il,centroid_displacement,5000,1.1960421924624591,1.012752652168274,1.1701337068939675,1.2219822133217937,1.1512437363048764,1.24587863926347,1.0,0.0,991
final512_seed1701,holdout,eval,score,official_il,Spread_AUC,5000,0.1164913439270109,0.08583707362413406,0.11427080353733153,0.11879970658047125,0.11334856735293224,0.11979660192310788,1.0,0.0,991
final512_seed1701,holdout,eval,score,official_il,min_PDMS,5000,-3.4749519121860932,0.5528086552947258,-4.046022555636607,-2.8621537296610526,-4.131728379647831,-2.80146656450099,0.5304,0.3072,991
final512_seed1701,holdout,eval,score,official_il,max_PDMS,5000,1.0740544176151121,1.563776569288578,0.7199631683678348,1.4317888334417481,0.6581254091706433,1.4584831938120149,0.576,0.378,991
final512_seed1701,holdout,eval,score,official_il,std_PDMS,5000,1.6606367075328359,0.10079294332524652,1.4152349410923093,1.9033055704777635,1.419884772335491,1.9012822496173867,0.5186,0.274,991
final512_seed1701,holdout,eval,score,official_il,CVaR25_PDMS,5000,-2.2930897035754563,0.7283483086682665,-2.853274772948025,-1.7416011050173008,-2.90959928704534,-1.685249615327169,0.5426,0.2904,991
final512_seed1701,holdout,eval,score,official_il,Hit16,5000,0.30075,0.0,0.28769875,0.3138,0.28068888108008877,0.32189964980504215,0.396,0.5716,991
final512_seed1701,holdout,eval,score,official_il,Hit8,5000,0.34245,0.0,0.32964875,0.3559,0.32294345304792416,0.3618373996797802,0.4968,0.4628,991
final512_seed1701,holdout,eval,score,official_il,no_safe_group,5000,0.02805,0.0,0.02335,0.03325,0.022881494422775397,0.0336629693289879,0.0434,0.948,991
final512_seed1701,holdout,eval,score,official_il,EP,5000,4.544456600787833,3.8955230756454213,4.10412562499978,4.991402909035706,4.033951489599439,5.043723240736319,0.6132,0.3088,991
final512_seed1701,holdout,eval,score,official_il,NC,5000,-1.50296875,0.0,-1.794578125,-1.2402968749999999,-1.808361657288945,-1.2063480957249006,0.0016,0.9562,991
final512_seed1701,holdout,eval,score,official_il,DAC,5000,-0.5846875,0.0,-0.8715859375,-0.30308593749999985,-0.8977950165110815,-0.276712457016631,0.0252,0.9226,991
final512_seed1701,holdout,eval,score,official_il,TTC,5000,-4.9478125,0.0,-5.4634453125,-4.433390625,-5.563411705160484,-4.350647709460094,0.0104,0.8642,991
final512_seed1701,holdout,eval,score,official_il,DDC,5000,-0.32015625,0.0,-0.44454296875,-0.20124609375,-0.45661332655081643,-0.19948126917165215,0.0034,0.978,991
final512_seed1701,holdout,eval,score,official_il,Comfort,5000,0.01625,0.0,-0.0015625,0.050625,-0.0015825029372939369,0.05146582610770372,0.0004,0.9992,991
final512_seed1701,holdout,eval,score,official_il,GT_center_distance,5000,0.9347553245025462,0.7530465231286055,0.9081205225605677,0.9613442874418447,0.8914455343064723,0.9806780668365723,0.8746,0.0,991
final512_seed1701,holdout,eval,score,official_il,CRN_policy_shift,5000,1.200076279131323,1.015932321548462,1.1750098059747183,1.2260713696213066,1.154594593029604,1.2478345500714607,1.0,0.0,991
final512_seed1701,holdout,eval,pareto,official_il,mean_PDMS,5000,-0.7288358934757739,1.042977341173895,-1.157885876672785,-0.2932077446704809,-1.2082378134128777,-0.2530168397647559,0.5692,0.2736,991
final512_seed1701,holdout,eval,pareto,official_il,feasible_rate,5000,-0.055959375,0.0,-0.061990703125,-0.05006875,-0.0627153599803781,-0.049454993230196725,0.0332,0.7918,991
final512_seed1701,holdout,eval,pareto,official_il,hard_failure_rate,5000,0.02168125,0.0,0.017824921875,0.025737812500000002,0.017450272921030054,0.025924956603897414,0.0912,0.8828,991
final512_seed1701,holdout,eval,pareto,official_il,pairwise_ADE64,5000,0.13722519278526307,0.10273702442646027,0.13471178826067595,0.13990025587042793,0.13346153497855653,0.14117355015882338,1.0,0.0,991
final512_seed1701,holdout,eval,pareto,official_il,centroid_displacement,5000,1.1977725839640945,1.016337811946869,1.1722619104328658,1.2237802679365406,1.1526527868609846,1.2455089290288328,1.0,0.0,991
final512_seed1701,holdout,eval,pareto,official_il,Spread_AUC,5000,0.11623870526812971,0.08585535734891891,0.11404903483768926,0.11846989697028883,0.11293826062576547,0.11968478298157581,1.0,0.0,991
final512_seed1701,holdout,eval,pareto,official_il,min_PDMS,5000,-3.48166981693958,0.5509376710392999,-4.086586583340521,-2.8779043837584206,-4.16249665309687,-2.818351776462855,0.5298,0.3068,991
final512_seed1701,holdout,eval,pareto,official_il,max_PDMS,5000,1.0241500771048317,1.530747386048077,0.6481972256005637,1.3853462369426048,0.6347138544168623,1.4158366294387204,0.5742,0.3778,991
final512_seed1701,holdout,eval,pareto,official_il,std_PDMS,5000,1.6494740134993586,0.10057607651782777,1.4154824135125734,1.891938043136501,1.4151064532010023,1.891424920939373,0.5186,0.2744,991
final512_seed1701,holdout,eval,pareto,official_il,CVaR25_PDMS,5000,-2.332199965781835,0.7397273045770163,-2.882375626815581,-1.7725102300551463,-2.9781367081989876,-1.7187709106658653,0.5436,0.2904,991
final512_seed1701,holdout,eval,pareto,official_il,Hit16,5000,0.29995,0.0,0.28674875,0.31370125,0.27960863855871115,0.3202513338921126,0.3948,0.5712,991
final512_seed1701,holdout,eval,pareto,official_il,Hit8,5000,0.34175,0.0,0.32899937500000004,0.35457562499999995,0.32151678466979305,0.3615713574103067,0.4964,0.4626,991
final512_seed1701,holdout,eval,pareto,official_il,no_safe_group,5000,0.02875,0.0,0.02384875,0.03385,0.023522942004195222,0.03408662416087019,0.045,0.9468,991
final512_seed1701,holdout,eval,pareto,official_il,EP,5000,4.526675455254561,3.8965489712167667,4.066564687659169,4.9743135561810226,3.9912120562495326,5.030587609687836,0.6122,0.3088,991
final512_seed1701,holdout,eval,pareto,official_il,NC,5000,-1.530625,0.0,-1.81772265625,-1.2631171875,-1.8376877467559025,-1.229219406449373,0.0016,0.9558,991
final512_seed1701,holdout,eval,pareto,official_il,DAC,5000,-0.5878125,0.0,-0.8756328125,-0.30056249999999973,-0.9002315878706172,-0.283649244777878,0.025,0.9236,991
final512_seed1701,holdout,eval,pareto,official_il,TTC,5000,-4.9921875,0.0,-5.54290625,-4.4840234375,-5.614126948340301,-4.403761772349851,0.0104,0.8634,991
final512_seed1701,holdout,eval,pareto,official_il,DDC,5000,-0.32828125,0.0,-0.45109765625000003,-0.2047929687499998,-0.45915552809457133,-0.20634239462250573,0.0034,0.9778,991
final512_seed1701,holdout,eval,pareto,official_il,Comfort,5000,0.01625,0.0,-0.0015625,0.050625,-0.001585714967701031,0.0513032680497736,0.0004,0.9992,991
final512_seed1701,holdout,eval,pareto,official_il,GT_center_distance,5000,0.9365335308925198,0.7624309479185678,0.9106510085148573,0.9626604491501968,0.8928996334570294,0.9803003828727721,0.8748,0.0,991
final512_seed1701,holdout,eval,pareto,official_il,CRN_policy_shift,5000,1.201795200856775,1.0190319418907166,1.1770102936465665,1.2271725108986533,1.1560741008213375,1.247977771311285,1.0,0.0,991
final512_seed1701,holdout,eval,psi,official_il,mean_PDMS,5000,-0.7997595732961714,1.1060106742534614,-1.2637418930826934,-0.35274295435774977,-1.3379429476422633,-0.2599651447509837,0.5696,0.2696,991
final512_seed1701,holdout,eval,psi,official_il,feasible_rate,5000,-0.061571875,0.0,-0.06797859375,-0.055311796875,-0.06870571644606119,-0.05419739091594641,0.037,0.7814,991
final512_seed1701,holdout,eval,psi,official_il,hard_failure_rate,5000,0.0232875,0.0,0.01908078125,0.02765328125,0.01876824180514533,0.02809671234006031,0.0886,0.883,991
final512_seed1701,holdout,eval,psi,official_il,pairwise_ADE64,5000,0.13678695521056652,0.11437772959470749,0.13485560684241354,0.13877739924198018,0.1342217231211303,0.13946204329644263,1.0,0.0,991
final512_seed1701,holdout,eval,psi,official_il,centroid_displacement,5000,1.2925933892287313,1.0949753522872925,1.2647582605304755,1.3194130190823226,1.244386452068035,1.340565883267112,1.0,0.0,991
final512_seed1701,holdout,eval,psi,official_il,Spread_AUC,5000,0.11592237227223813,0.09585017710924149,0.11420923557710834,0.11759699844880962,0.11368775686597449,0.11822558440256045,1.0,0.0,991
final512_seed1701,holdout,eval,psi,official_il,min_PDMS,5000,-3.4105101596842564,0.5594656436149208,-4.062603716314106,-2.7769668918234487,-4.121864290359766,-2.7428622193710086,0.528,0.3004,991
final512_seed1701,holdout,eval,psi,official_il,max_PDMS,5000,1.0690063852112712,1.5615752619533438,0.6856031220284629,1.449650048226165,0.6600226930346443,1.5000072144556071,0.5718,0.376,991
final512_seed1701,holdout,eval,psi,official_il,std_PDMS,5000,1.6477856673468159,0.06447196108934788,1.399985063163363,1.9043763940506058,1.4146955295476824,1.8951421945384859,0.5112,0.2708,991
final512_seed1701,holdout,eval,psi,official_il,CVaR25_PDMS,5000,-2.416569198044041,0.7467903750464231,-3.0015149471375047,-1.8400865170050975,-3.092604955657705,-1.756706256390126,0.5432,0.2864,991
final512_seed1701,holdout,eval,psi,official_il,Hit16,5000,0.30045,0.0,0.28754874999999996,0.31385125,0.2808571124724937,0.3205951152197759,0.3956,0.5708,991
final512_seed1701,holdout,eval,psi,official_il,Hit8,5000,0.341775,0.0,0.328745,0.355203125,0.32224580038004874,0.3616990246577439,0.4956,0.465,991
final512_seed1701,holdout,eval,psi,official_il,no_safe_group,5000,0.03095,0.0,0.025748749999999997,0.03625125,0.025189244332087544,0.03684002567938436,0.0498,0.941,991
final512_seed1701,holdout,eval,psi,official_il,EP,5000,4.824224868903846,4.0903609157961895,4.327042372792719,5.292228507041946,4.276490763365784,5.3555294123068276,0.6142,0.3066,991
final512_seed1701,holdout,eval,psi,official_il,NC,5000,-1.866875,0.0,-2.2023515624999996,-1.5371875,-2.2213952299264714,-1.5325890348343365,0.002,0.9506,991
final512_seed1701,holdout,eval,psi,official_il,DAC,5000,-0.4246875,0.0,-0.708140625,-0.14217187499999995,-0.7507204518823506,-0.11216349079400237,0.0272,0.9288,991
final512_seed1701,holdout,eval,psi,official_il,TTC,5000,-5.565,0.0,-6.120671875,-5.005890625,-6.230622242403357,-4.930320578936574,0.0124,0.854,991
final512_seed1701,holdout,eval,psi,official_il,DDC,5000,-0.43734375,0.0,-0.58359375,-0.3038710937499999,-0.5915786736641445,-0.2972329024901577,0.003,0.9728,991
final512_seed1701,holdout,eval,psi,official_il,Comfort,5000,-0.00125,0.0,-0.0365625,0.040328125000000055,-0.036354301598302406,0.04394541347352737,0.0006,0.9982,991
final512_seed1701,holdout,eval,psi,official_il,GT_center_distance,5000,1.0254559502048186,0.829202616598329,0.996926809790143,1.0528210308144788,0.9829050847833111,1.0720974163490824,0.8994,0.0,991
final512_seed1701,holdout,eval,psi,official_il,CRN_policy_shift,5000,1.29682431922704,1.097419559955597,1.270134616537206,1.3226356393643097,1.2485230522149582,1.3475258700242634,1.0,0.0,991
final512_seed1701,holdout,native_grpo,psi,il_sft,mean_PDMS,5000,-1.1258194661359466,0.0,-1.3787919999532487,-0.8724657982349474,-1.4200752399780283,-0.8223370080774643,0.4976,0.0068,991
final512_seed1701,holdout,native_grpo,psi,il_sft,feasible_rate,5000,-0.050696875,-0.015625,-0.05374375,-0.047602734375000004,-0.054380406115588795,-0.04725908396641812,0.2552,0.1622,991
