token,method,protocol,pairwise_ADE64,centroid_displacement
0018c28af74453cd,psi,native_grpo,2.0190082788467407,0.590155154466629
0018c28af74453cd,score,eval,0.17039436846971512,0.5401730537414551
0018c28af74453cd,score,native_grpo,2.0155181884765625,0.5235298871994019
001f1ae5fd885645,il_sft,eval,0.14038949459791183,0.266623318195343
001f1ae5fd885645,il_sft,native_grpo,1.98307603597641,0.2901153564453125
001f1ae5fd885645,official_il,eval,0.15414147078990936,0.0
001f1ae5fd885645,official_il,native_grpo,1.9848865270614624,0.0
001f1ae5fd885645,pareto,eval,0.2002544105052948,0.20661114901304245
001f1ae5fd885645,pareto,native_grpo,2.009905457496643,0.20838836580514908
001f1ae5fd885645,psi,eval,0.22675008326768875,0.22385596483945847
001f1ae5fd885645,psi,native_grpo,2.0229814052581787,0.2324960082769394
001f1ae5fd885645,score,eval,0.19949229061603546,0.21787357330322266
001f1ae5fd885645,score,native_grpo,2.0096548795700073,0.21877867728471756
002fc6d041a45230,il_sft,eval,0.14618907123804092,0.15504424273967743
002fc6d041a45230,il_sft,native_grpo,2.0058863162994385,0.16151534020900726
002fc6d041a45230,official_il,eval,0.1546803116798401,0.0
002fc6d041a45230,official_il,native_grpo,2.009631395339966,0.0
002fc6d041a45230,pareto,eval,0.22249219566583633,0.584330141544342
002fc6d041a45230,pareto,native_grpo,2.0514169931411743,0.597741961479187
002fc6d041a45230,psi,eval,0.22949158400297165,0.6023504436016083
002fc6d041a45230,psi,native_grpo,2.0611281394958496,0.6128632128238678
002fc6d041a45230,score,eval,0.22216082364320755,0.5843620896339417
002fc6d041a45230,score,native_grpo,2.051213026046753,0.5986495614051819
0056ae51961f5a18,il_sft,eval,0.07640453800559044,0.08112208545207977
0056ae51961f5a18,il_sft,native_grpo,1.8678308725357056,0.09461651928722858
0056ae51961f5a18,official_il,eval,0.07738808542490005,0.0
0056ae51961f5a18,official_il,native_grpo,1.8677351474761963,0.0
0056ae51961f5a18,pareto,eval,0.13942290842533112,0.13379787653684616
0056ae51961f5a18,pareto,native_grpo,1.8876482248306274,0.13500511646270752
0056ae51961f5a18,psi,eval,0.16972730308771133,0.23892011493444443
0056ae51961f5a18,psi,native_grpo,1.906496822834015,0.23570556938648224
0056ae51961f5a18,score,eval,0.13826987147331238,0.13651630282402039
0056ae51961f5a18,score,native_grpo,1.8872395753860474,0.13809580355882645
005a44fa33b55e7b,il_sft,eval,0.15193060040473938,0.40656813979148865
005a44fa33b55e7b,il_sft,native_grpo,1.9322865009307861,0.42001873254776
005a44fa33b55e7b,official_il,eval,0.1386020928621292,0.0
005a44fa33b55e7b,official_il,native_grpo,1.927352786064148,0.0
005a44fa33b55e7b,pareto,eval,0.22007982432842255,0.37057460844516754
005a44fa33b55e7b,pareto,native_grpo,1.9634917378425598,0.37832123041152954
005a44fa33b55e7b,psi,eval,0.23846662789583206,0.373996376991272
005a44fa33b55e7b,psi,native_grpo,1.9701546430587769,0.3845832049846649
005a44fa33b55e7b,score,eval,0.21918121725320816,0.3573431223630905
005a44fa33b55e7b,score,native_grpo,1.96338951587677,0.36373957991600037
005b4f3829ce54a0,il_sft,eval,0.1449480876326561,0.1127944104373455
005b4f3829ce54a0,il_sft,native_grpo,2.0863726139068604,0.11966898292303085
005b4f3829ce54a0,official_il,eval,0.14074155688285828,0.0
005b4f3829ce54a0,official_il,native_grpo,2.085026741027832,0.0
005b4f3829ce54a0,pareto,eval,0.26208119094371796,0.7326574325561523
005b4f3829ce54a0,pareto,native_grpo,2.1568899154663086,0.7488069832324982
005b4f3829ce54a0,psi,eval,0.26143328845500946,0.9276458024978638
005b4f3829ce54a0,psi,native_grpo,2.162489652633667,0.950054258108139
005b4f3829ce54a0,score,eval,0.2614957243204117,0.738956093788147
005b4f3829ce54a0,score,native_grpo,2.1565250158309937,0.7549882531166077
00671a3eb024500c,il_sft,eval,0.09910152107477188,0.13214334100484848
00671a3eb024500c,il_sft,native_grpo,1.9357499480247498,0.15307019278407097
00671a3eb024500c,official_il,eval,0.10485555231571198,0.0
00671a3eb024500c,official_il,native_grpo,1.9405841827392578,0.0
00671a3eb024500c,pareto,eval,0.17618903517723083,1.515392243862152
00671a3eb024500c,pareto,native_grpo,1.9886742234230042,1.522969365119934
00671a3eb024500c,psi,eval,0.18462945520877838,1.6384453773498535
00671a3eb024500c,psi,native_grpo,1.995581328868866,1.6497772336006165
00671a3eb024500c,score,eval,0.177078478038311,1.5268291234970093
00671a3eb024500c,score,native_grpo,1.989009976387024,1.5341981053352356
006cbccbfae95262,il_sft,eval,0.15423289686441422,0.16183917596936226
006cbccbfae95262,il_sft,native_grpo,1.9200735688209534,0.17853903025388718
006cbccbfae95262,official_il,eval,0.1674843430519104,0.0
006cbccbfae95262,official_il,native_grpo,1.923079013824463,0.0
006cbccbfae95262,pareto,eval,0.22131896764039993,0.16179914586246014
006cbccbfae95262,pareto,native_grpo,1.9525336027145386,0.15722227841615677
006cbccbfae95262,psi,eval,0.24708573520183563,0.20665839314460754
006cbccbfae95262,psi,native_grpo,1.969697654247284,0.21182209253311157
006cbccbfae95262,score,eval,0.22062670439481735,0.16277068108320236
006cbccbfae95262,score,native_grpo,1.9521816968917847,0.1571941077709198
007505437ed45b53,il_sft,eval,0.11825264245271683,0.054240722209215164
007505437ed45b53,il_sft,native_grpo,2.0213693380355835,0.061347680166363716
007505437ed45b53,official_il,eval,0.11945454776287079,0.0
007505437ed45b53,official_il,native_grpo,2.023515224456787,0.0
007505437ed45b53,pareto,eval,0.21347708255052567,0.9607430398464203
007505437ed45b53,pareto,native_grpo,2.066892385482788,0.9672600328922272
007505437ed45b53,psi,eval,0.2396482452750206,1.0921553373336792
007505437ed45b53,psi,native_grpo,2.080325484275818,1.0941064953804016
007505437ed45b53,score,eval,0.2126692309975624,0.9654185473918915
007505437ed45b53,score,native_grpo,2.0665875673294067,0.9721430540084839
00776d093674536a,il_sft,eval,0.13437823951244354,0.09615053981542587
00776d093674536a,il_sft,native_grpo,2.029925584793091,0.11661393567919731
00776d093674536a,official_il,eval,0.1380624622106552,0.0
00776d093674536a,official_il,native_grpo,2.0354130268096924,0.0
00776d093674536a,pareto,eval,0.20586369186639786,0.14458397030830383
00776d093674536a,pareto,native_grpo,2.073600172996521,0.15614157915115356
00776d093674536a,psi,eval,0.2357526198029518,0.34325551986694336
00776d093674536a,psi,native_grpo,2.0958460569381714,0.3595760762691498
00776d093674536a,score,eval,0.20551327615976334,0.14840659499168396
00776d093674536a,score,native_grpo,2.073206305503845,0.1598222330212593
007a406628cb5426,il_sft,eval,0.13774140924215317,0.12342782318592072
007a406628cb5426,il_sft,native_grpo,2.096270442008972,0.13668475300073624
007a406628cb5426,official_il,eval,0.13548241555690765,0.0
007a406628cb5426,official_il,native_grpo,2.098903179168701,0.0
007a406628cb5426,pareto,eval,0.22745995223522186,1.1039708256721497
007a406628cb5426,pareto,native_grpo,2.1429847478866577,1.0988332629203796
007a406628cb5426,psi,eval,0.23079988360404968,1.1639943718910217
007a406628cb5426,psi,native_grpo,2.1451873779296875,1.1614655256271362
007a406628cb5426,score,eval,0.2271832823753357,1.0814143419265747
007a406628cb5426,score,native_grpo,2.1426773071289062,1.0764514803886414
007ed5175450558b,il_sft,eval,0.11597907543182373,0.10029408521950245
007ed5175450558b,il_sft,native_grpo,1.9724236726760864,0.09983217716217041
007ed5175450558b,official_il,eval,0.1168561652302742,0.0
007ed5175450558b,official_il,native_grpo,1.9716310501098633,0.0
007ed5175450558b,pareto,eval,0.23557062447071075,1.751345694065094
007ed5175450558b,pareto,native_grpo,2.027803897857666,1.764163851737976
007ed5175450558b,psi,eval,0.2577463984489441,2.12893009185791
007ed5175450558b,psi,native_grpo,2.0402936935424805,2.122865676879883
007ed5175450558b,score,eval,0.2376212775707245,1.758630096912384
007ed5175450558b,score,native_grpo,2.0283730030059814,1.7709004878997803
0082a4952b1658fd,il_sft,eval,0.16971281915903091,0.17528358846902847
0082a4952b1658fd,il_sft,native_grpo,1.9121699333190918,0.17053309828042984
0082a4952b1658fd,official_il,eval,0.17034554481506348,0.0
0082a4952b1658fd,official_il,native_grpo,1.91340172290802,0.0
0082a4952b1658fd,pareto,eval,0.24393488466739655,0.16670957207679749
0082a4952b1658fd,pareto,native_grpo,1.9503947496414185,0.19281700998544693
0082a4952b1658fd,psi,eval,0.26193641126155853,0.13394685089588165
0082a4952b1658fd,psi,native_grpo,1.96200829744339,0.17913637310266495
0082a4952b1658fd,score,eval,0.24322325736284256,0.16809595376253128
0082a4952b1658fd,score,native_grpo,1.9501920938491821,0.19392862170934677
008a9f9434c75b99,il_sft,eval,0.12055167928338051,0.24151325225830078
008a9f9434c75b99,il_sft,native_grpo,1.8959431648254395,0.24299804866313934
008a9f9434c75b99,official_il,eval,0.12344921380281448,0.0
008a9f9434c75b99,official_il,native_grpo,1.8970633745193481,0.0
008a9f9434c75b99,pareto,eval,0.23815102875232697,0.2617664933204651
008a9f9434c75b99,pareto,native_grpo,1.9357313513755798,0.2870158553123474
008a9f9434c75b99,psi,eval,0.24342168867588043,0.42351242899894714
008a9f9434c75b99,psi,native_grpo,1.93845933675766,0.4692152887582779
008a9f9434c75b99,score,eval,0.23906199634075165,0.2513374537229538
008a9f9434c75b99,score,native_grpo,1.936082124710083,0.27601636946201324
008b2dd650cf50da,il_sft,eval,0.13439588993787766,0.10858984664082527
008b2dd650cf50da,il_sft,native_grpo,1.971240520477295,0.11607835069298744
008b2dd650cf50da,official_il,eval,0.1425638347864151,0.0
008b2dd650cf50da,official_il,native_grpo,1.9764126539230347,0.0
008b2dd650cf50da,pareto,eval,0.2146875113248825,0.8299902677536011
008b2dd650cf50da,pareto,native_grpo,2.0070911645889282,0.8164599239826202
008b2dd650cf50da,psi,eval,0.23228499293327332,0.9980221092700958
008b2dd650cf50da,psi,native_grpo,2.0184364318847656,0.9818095862865448
008b2dd650cf50da,score,eval,0.21654386818408966,0.8207910656929016
008b2dd650cf50da,score,native_grpo,2.0075111389160156,0.8065700232982635
0095525f26f55a72,il_sft,eval,0.14079324156045914,0.06043560244143009
0095525f26f55a72,il_sft,native_grpo,2.021987795829773,0.06533808261156082
0095525f26f55a72,official_il,eval,0.1465265452861786,0.0
0095525f26f55a72,official_il,native_grpo,2.0264785289764404,0.0
0095525f26f55a72,pareto,eval,0.24165410548448563,0.46522414684295654
0095525f26f55a72,pareto,native_grpo,2.0830142498016357,0.5202013254165649
0095525f26f55a72,psi,eval,0.26296231150627136,0.4873789846897125
0095525f26f55a72,psi,native_grpo,2.10319185256958,0.5335648506879807
0095525f26f55a72,score,eval,0.2418503314256668,0.4716198444366455
0095525f26f55a72,score,native_grpo,2.082906723022461,0.5268861651420593
00a3ae8730145b89,il_sft,eval,0.14622660726308823,0.1391257792711258
00a3ae8730145b89,il_sft,native_grpo,2.020235300064087,0.1501719281077385
00a3ae8730145b89,official_il,eval,0.1565454602241516,0.0
00a3ae8730145b89,official_il,native_grpo,2.026728630065918,0.0
00a3ae8730145b89,pareto,eval,0.29907841980457306,0.7024935781955719
00a3ae8730145b89,pareto,native_grpo,2.1157764196395874,0.7436301708221436
00a3ae8730145b89,psi,eval,0.3122338205575943,0.8268709182739258
00a3ae8730145b89,psi,native_grpo,2.1266926527023315,0.8611422181129456
00a3ae8730145b89,score,eval,0.29919445514678955,0.7067653834819794
00a3ae8730145b89,score,native_grpo,2.115476608276367,0.74760302901268
00ac934b58495a75,il_sft,eval,0.12031819671392441,0.15455712378025055
00ac934b58495a75,il_sft,native_grpo,1.8544177412986755,0.14993995428085327
00ac934b58495a75,official_il,eval,0.12156112492084503,0.0
00ac934b58495a75,official_il,native_grpo,1.855163335800171,0.0
00ac934b58495a75,pareto,eval,0.212657630443573,1.074747920036316
00ac934b58495a75,pareto,native_grpo,1.8836212754249573,1.1186239123344421
00ac934b58495a75,psi,eval,0.2339063212275505,1.165382742881775
00ac934b58495a75,psi,native_grpo,1.8950000405311584,1.2096662521362305
00ac934b58495a75,score,eval,0.21238455921411514,1.0819933414459229
00ac934b58495a75,score,native_grpo,1.8833087682724,1.125945806503296
00bb64a977de56d5,il_sft,eval,0.1364172026515007,0.08234481513500214
00bb64a977de56d5,il_sft,native_grpo,1.9549099206924438,0.08048629015684128
00bb64a977de56d5,official_il,eval,0.14582876861095428,0.0
00bb64a977de56d5,official_il,native_grpo,1.9565560817718506,0.0
00bb64a977de56d5,pareto,eval,0.45151814818382263,4.100221157073975
00bb64a977de56d5,pareto,native_grpo,2.1002767086029053,4.113245010375977
00bb64a977de56d5,psi,eval,0.36824755370616913,4.159013271331787
00bb64a977de56d5,psi,native_grpo,2.0648237466812134,4.1763927936553955
00bb64a977de56d5,score,eval,0.4475972652435303,4.097012758255005
00bb64a977de56d5,score,native_grpo,2.0985101461410522,4.110604524612427
00bbc908bd5758e6,il_sft,eval,0.140077605843544,0.08703872002661228
00bbc908bd5758e6,il_sft,native_grpo,1.9995278120040894,0.0840560682117939
00bbc908bd5758e6,official_il,eval,0.15294480323791504,0.0
00bbc908bd5758e6,official_il,native_grpo,2.0088050365448,0.0
00bbc908bd5758e6,pareto,eval,0.2189578264951706,1.03709077835083
00bbc908bd5758e6,pareto,native_grpo,2.040911078453064,1.0343791842460632
00bbc908bd5758e6,psi,eval,0.2276705503463745,1.0610029995441437
00bbc908bd5758e6,psi,native_grpo,2.0454928874969482,1.0520468950271606
00bbc908bd5758e6,score,eval,0.22105906903743744,1.023972064256668
00bbc908bd5758e6,score,native_grpo,2.041180968284607,1.0191912651062012
00cfafd46b4a5102,il_sft,eval,0.13395003229379654,0.11709512025117874
00cfafd46b4a5102,il_sft,native_grpo,2.066596746444702,0.11266931891441345
00cfafd46b4a5102,official_il,eval,0.12952114641666412,0.0
00cfafd46b4a5102,official_il,native_grpo,2.064336061477661,0.0
00cfafd46b4a5102,pareto,eval,0.19820936769247055,0.34791703522205353
00cfafd46b4a5102,pareto,native_grpo,2.110913872718811,0.3552042543888092
00cfafd46b4a5102,psi,eval,0.20796601474285126,0.405195027589798
00cfafd46b4a5102,psi,native_grpo,2.119153141975403,0.40408632159233093
00cfafd46b4a5102,score,eval,0.19700881093740463,0.34759096801280975
00cfafd46b4a5102,score,native_grpo,2.1100306510925293,0.3541192263364792
00e1286c9a0f58a6,il_sft,eval,0.15179366618394852,0.25989381968975067
00e1286c9a0f58a6,il_sft,native_grpo,2.0374661684036255,0.2655181512236595
00e1286c9a0f58a6,official_il,eval,0.13684314489364624,0.0
00e1286c9a0f58a6,official_il,native_grpo,2.0254263877868652,0.0
00e1286c9a0f58a6,pareto,eval,0.2137429267168045,0.45628122985363007
00e1286c9a0f58a6,pareto,native_grpo,2.0755244493484497,0.46574102342128754
00e1286c9a0f58a6,psi,eval,0.24049362540245056,0.6010903120040894
00e1286c9a0f58a6,psi,native_grpo,2.0917232036590576,0.593717098236084
00e1286c9a0f58a6,score,eval,0.21346312761306763,0.4570389688014984
00e1286c9a0f58a6,score,native_grpo,2.0754597187042236,0.4663959890604019
00f7ba156a765403,il_sft,eval,0.14677943289279938,0.1357787922024727
00f7ba156a765403,il_sft,native_grpo,1.9954507946968079,0.13238505274057388
00f7ba156a765403,official_il,eval,0.13843439519405365,0.0
00f7ba156a765403,official_il,native_grpo,1.9919607639312744,0.0
00f7ba156a765403,pareto,eval,0.209454707801342,0.9072285890579224
00f7ba156a765403,pareto,native_grpo,2.023724675178528,0.9260325729846954
00f7ba156a765403,psi,eval,0.20775917917490005,0.8970390856266022
00f7ba156a765403,psi,native_grpo,2.0201538801193237,0.9067785739898682
00f7ba156a765403,score,eval,0.2094419151544571,0.911114901304245
00f7ba156a765403,score,native_grpo,2.0236966609954834,0.9303974211215973
01034b2411ce5ea0,il_sft,eval,0.11691831424832344,0.13787416368722916
01034b2411ce5ea0,il_sft,native_grpo,1.9395697712898254,0.1458846777677536
01034b2411ce5ea0,official_il,eval,0.09850277751684189,0.0
01034b2411ce5ea0,official_il,native_grpo,1.936407446861267,0.0
01034b2411ce5ea0,pareto,eval,0.18893799930810928,0.9409263730049133
01034b2411ce5ea0,pareto,native_grpo,1.9799613952636719,0.9836319983005524
01034b2411ce5ea0,psi,eval,0.21327128261327744,1.1960430145263672
01034b2411ce5ea0,psi,native_grpo,1.9924755692481995,1.2315334677696228
01034b2411ce5ea0,score,eval,0.18855568766593933,0.9463358521461487
01034b2411ce5ea0,score,native_grpo,1.9799792766571045,0.9897032380104065
011d671654495d21,il_sft,eval,0.09782712161540985,0.10298030078411102
011d671654495d21,il_sft,native_grpo,2.0295138359069824,0.11610122397542
011d671654495d21,official_il,eval,0.09471985697746277,0.0
011d671654495d21,official_il,native_grpo,2.0332815647125244,0.0
011d671654495d21,pareto,eval,0.17828074842691422,0.28808383643627167
011d671654495d21,pareto,native_grpo,2.078369617462158,0.2927258312702179
011d671654495d21,psi,eval,0.19271115213632584,0.4483397603034973
011d671654495d21,psi,native_grpo,2.090797543525696,0.4492681622505188
011d671654495d21,score,eval,0.1777171939611435,0.2674921751022339
011d671654495d21,score,native_grpo,2.0776904821395874,0.2711756229400635
014e59d9a1eb5e2a,il_sft,eval,0.1387862116098404,0.1914159506559372
014e59d9a1eb5e2a,il_sft,native_grpo,1.9538136720657349,0.1981474533677101
014e59d9a1eb5e2a,official_il,eval,0.1387636363506317,0.0
014e59d9a1eb5e2a,official_il,native_grpo,1.9526395797729492,0.0
014e59d9a1eb5e2a,pareto,eval,0.23697755485773087,0.12497060745954514
014e59d9a1eb5e2a,pareto,native_grpo,2.0016627311706543,0.1280069537460804
014e59d9a1eb5e2a,psi,eval,0.2452402040362358,0.14290490001440048
014e59d9a1eb5e2a,psi,native_grpo,2.008248209953308,0.14336500316858292
014e59d9a1eb5e2a,score,eval,0.23653817921876907,0.13111010566353798
014e59d9a1eb5e2a,score,native_grpo,2.001470386981964,0.13182657212018967
014ed42abbd85bfb,il_sft,eval,0.20299502462148666,0.1865011230111122
014ed42abbd85bfb,il_sft,native_grpo,2.1247669458389282,0.20053517818450928
014ed42abbd85bfb,official_il,eval,0.2094854712486267,0.0
014ed42abbd85bfb,official_il,native_grpo,2.1277692317962646,0.0
014ed42abbd85bfb,pareto,eval,0.32872651517391205,1.2505344152450562
014ed42abbd85bfb,pareto,native_grpo,2.1981866359710693,1.2771978378295898
014ed42abbd85bfb,psi,eval,0.34705303609371185,1.586074411869049
014ed42abbd85bfb,psi,native_grpo,2.205796957015991,1.6162528991699219
014ed42abbd85bfb,score,eval,0.3280838131904602,1.2519006133079529
014ed42abbd85bfb,score,native_grpo,2.198086738586426,1.2792351841926575
0171434146c650c4,il_sft,eval,0.11387739703059196,0.2147228643298149
0171434146c650c4,il_sft,native_grpo,2.0122581720352173,0.2182990312576294
0171434146c650c4,official_il,eval,0.11753401160240173,0.0
0171434146c650c4,official_il,native_grpo,2.013761043548584,0.0
0171434146c650c4,pareto,eval,0.33846499025821686,3.4086296558380127
0171434146c650c4,pareto,native_grpo,2.1195980310440063,3.433375597000122
0171434146c650c4,psi,eval,0.29841727018356323,3.651625394821167
0171434146c650c4,psi,native_grpo,2.102644205093384,3.666966438293457
0171434146c650c4,score,eval,0.3373271971940994,3.402268409729004
0171434146c650c4,score,native_grpo,2.1188195943832397,3.427007555961609
01783a9e8d8d5c0b,il_sft,eval,0.1603749468922615,0.08197770267724991
01783a9e8d8d5c0b,il_sft,native_grpo,2.0158365964889526,0.10218998976051807
01783a9e8d8d5c0b,official_il,eval,0.17053543031215668,0.0
01783a9e8d8d5c0b,official_il,native_grpo,2.0216927528381348,0.0
01783a9e8d8d5c0b,pareto,eval,0.24732957035303116,0.9683521091938019
01783a9e8d8d5c0b,pareto,native_grpo,2.0719367265701294,0.9460961520671844
01783a9e8d8d5c0b,psi,eval,0.25222644209861755,1.0797456204891205
01783a9e8d8d5c0b,psi,native_grpo,2.0773781538009644,1.0632555782794952
01783a9e8d8d5c0b,score,eval,0.24822773784399033,0.9556617438793182
01783a9e8d8d5c0b,score,native_grpo,2.0722739696502686,0.9340248703956604
0183e4db573c5c63,il_sft,eval,0.12084226682782173,0.10126997157931328
0183e4db573c5c63,il_sft,native_grpo,2.043926239013672,0.0949360653758049
0183e4db573c5c63,official_il,eval,0.11438257247209549,0.0
0183e4db573c5c63,official_il,native_grpo,2.0453150272369385,0.0
0183e4db573c5c63,pareto,eval,0.23227717727422714,1.4074043035507202
0183e4db573c5c63,pareto,native_grpo,2.0928709506988525,1.4111912250518799
0183e4db573c5c63,psi,eval,0.23499741405248642,1.3609337210655212
0183e4db573c5c63,psi,native_grpo,2.0945767164230347,1.3743093013763428
0183e4db573c5c63,score,eval,0.23200563341379166,1.4108373522758484
0183e4db573c5c63,score,native_grpo,2.092946767807007,1.4152374863624573
0197cab895ec5d70,il_sft,eval,0.14260423928499222,0.159934364259243
0197cab895ec5d70,il_sft,native_grpo,2.0493279695510864,0.17290738970041275
0197cab895ec5d70,official_il,eval,0.147606760263443,0.0
0197cab895ec5d70,official_il,native_grpo,2.0550284385681152,0.0
0197cab895ec5d70,pareto,eval,0.3400927633047104,1.2629265189170837
0197cab895ec5d70,pareto,native_grpo,2.131230592727661,1.2912136316299438
0197cab895ec5d70,psi,eval,0.34643200039863586,1.4799852967262268
0197cab895ec5d70,psi,native_grpo,2.13914954662323,1.5217310786247253
0197cab895ec5d70,score,eval,0.33921118080616,1.2589475512504578
0197cab895ec5d70,score,native_grpo,2.1304701566696167,1.2868769764900208
019cfd828c3f5b7c,il_sft,eval,0.16382412612438202,0.16287164390087128
019cfd828c3f5b7c,il_sft,native_grpo,1.9345160126686096,0.1728058084845543
019cfd828c3f5b7c,official_il,eval,0.1718265563249588,0.0
019cfd828c3f5b7c,official_il,native_grpo,1.9369187355041504,0.0
019cfd828c3f5b7c,pareto,eval,0.4833585172891617,2.6450008153915405
019cfd828c3f5b7c,pareto,native_grpo,2.0979820489883423,2.687370538711548
019cfd828c3f5b7c,psi,eval,0.4170510172843933,2.7457218170166016
019cfd828c3f5b7c,psi,native_grpo,2.069745898246765,2.7878916263580322
019cfd828c3f5b7c,score,eval,0.481732115149498,2.6517592668533325
019cfd828c3f5b7c,score,native_grpo,2.097335457801819,2.69392728805542
01a4902fb6285b63,il_sft,eval,0.14588924497365952,0.33799077570438385
01a4902fb6285b63,il_sft,native_grpo,1.9623643159866333,0.3431509658694267
01a4902fb6285b63,official_il,eval,0.15656034648418427,0.0
01a4902fb6285b63,official_il,native_grpo,1.967734694480896,0.0
01a4902fb6285b63,pareto,eval,0.3688799887895584,0.2900293320417404
01a4902fb6285b63,pareto,native_grpo,2.0824695825576782,0.3393796682357788
01a4902fb6285b63,psi,eval,0.3652070164680481,0.44444113969802856
01a4902fb6285b63,psi,native_grpo,2.081895351409912,0.4900379925966263
01a4902fb6285b63,score,eval,0.3669268488883972,0.2662706524133682
01a4902fb6285b63,score,native_grpo,2.081156849861145,0.311845138669014
01ad54efc5125904,il_sft,eval,0.17021460831165314,0.3580239415168762
01ad54efc5125904,il_sft,native_grpo,1.9985419511795044,0.36737802624702454
01ad54efc5125904,official_il,eval,0.1885053515434265,0.0
01ad54efc5125904,official_il,native_grpo,2.005533218383789,0.0
01ad54efc5125904,pareto,eval,0.41817332804203033,1.2991220951080322
01ad54efc5125904,pareto,native_grpo,2.124057650566101,1.3005056381225586
01ad54efc5125904,psi,eval,0.40558795630931854,1.8269076943397522
01ad54efc5125904,psi,native_grpo,2.1199634075164795,1.8215052485466003
01ad54efc5125904,score,eval,0.41137973964214325,1.2314041256904602
01ad54efc5125904,score,native_grpo,2.119966983795166,1.2330646514892578
01d8f52724315f92,il_sft,eval,0.1373572126030922,0.11507824435830116
01d8f52724315f92,il_sft,native_grpo,1.9806125164031982,0.11653410643339157
01d8f52724315f92,official_il,eval,0.13981851935386658,0.0
01d8f52724315f92,official_il,native_grpo,1.982893705368042,0.0
01d8f52724315f92,pareto,eval,0.19060804694890976,0.2445863038301468
01d8f52724315f92,pareto,native_grpo,2.0123504400253296,0.24758882820606232
01d8f52724315f92,psi,eval,0.2039245069026947,0.2992197871208191
01d8f52724315f92,psi,native_grpo,2.018499255180359,0.3036605715751648
01d8f52724315f92,score,eval,0.18989713490009308,0.2281053066253662
01d8f52724315f92,score,native_grpo,2.0117909908294678,0.23227298259735107
01f6f2b84aae51f0,il_sft,eval,0.14441287517547607,0.14077762514352798
01f6f2b84aae51f0,il_sft,native_grpo,1.9266948699951172,0.1585877500474453
01f6f2b84aae51f0,official_il,eval,0.15290120244026184,0.0
01f6f2b84aae51f0,official_il,native_grpo,1.9354448318481445,0.0
01f6f2b84aae51f0,pareto,eval,0.28177130222320557,1.2092918157577515
01f6f2b84aae51f0,pareto,native_grpo,2.0009981393814087,1.228656828403473
01f6f2b84aae51f0,psi,eval,0.285906583070755,1.3521578907966614
01f6f2b84aae51f0,psi,native_grpo,2.007864475250244,1.3819266557693481
01f6f2b84aae51f0,score,eval,0.2811274975538254,1.2202568650245667
01f6f2b84aae51f0,score,native_grpo,2.0004767179489136,1.2389997839927673
0207dd8c601354c2,il_sft,eval,0.2596363425254822,0.11019637808203697
