method,candidate,bridge_alpha,is_fill,qualified,ood_filler,fallback_level,raw_index,pdms,feasible,d_GT,core,boundary,far,HQ_boundary,HQ_far,local_mean,local_P10,local_CVaR20,local_feasible,hard_failure,robust_radius,robustness_AUC,worst_direction_drop,policy_distance_knn,r_knn,q_holdout,mahalanobis,maha_ratio,maha_percentile,E_rec,return_rate,epsilon,Q_E_rec,E_rec_0,E_rec_1,E_rec_2,contrastive,pool_diversity,unique_trajectories,unique_raw_count,source_entropy,source_count,n_scenes
gt_distance,7.5,0.4650939126607066,0.0,1.0,0.0,0.0,86.30751811594203,98.16803508084517,0.9796195652173914,0.298932181279732,0.09669384057971014,0.13043478260869565,0.7728713768115942,0.12296195652173914,0.7364130434782609,94.85240846874197,86.19698553404386,83.53347783222242,0.9393115942028986,0.03091032608695652,0.40584239130434785,0.03259977464526142,5.277410502667566,0.22398093762537682,7.0137435533813175,89.55131199048913,19.30577130901384,6.9470625138303,89.599609375,0.37305845393072534,0.6680082070707071,0.42595387264860396,0.19526170335258497,0.3659295366043366,0.37425867889859626,0.37898714622927154,1.0,0.3041530696265154,16.0,16.0,1.4830037678564623,5.673913043478261,276
pareto,7.5,0.47160468952603785,0.0,1.0,0.0,0.0,97.67504528985508,98.17916410737085,0.9732789855072463,0.4906077073636427,0.07087862318840579,0.10484601449275362,0.8242753623188406,0.10303442028985507,0.8195199275362319,95.20347604025686,87.57563925409663,85.19771755088848,0.9347731733091786,0.026409646739130436,0.4084692028985507,0.029214505229641776,4.772491717665846,0.27686255183730146,8.445871525587028,92.1607860620471,24.636146301066514,8.811445534909602,92.00598675271739,0.4414518487209341,0.5642361111111112,0.42595387264860396,0.19526170335258497,0.43324011699543474,0.44191757994386455,0.44919784713861055,1.0,0.4280079880208941,16.0,16.0,1.5338597663814637,5.978260869565218,276
pc_mts,7.5,0.2833990147783252,0.259963768115942,0.8188405797101449,0.0,2.0153985507246377,45.64741847826087,98.47970549402606,0.9818840579710145,0.3655212995092375,0.10552536231884058,0.8944746376811594,0.0,0.8831521739130435,0.0,94.05044770558784,83.28311967464457,80.06319695363645,0.923611111111111,0.03781702898550725,0.38300498188405796,0.04376039039605928,6.940070323896297,0.04335447415211715,1.2489193828232767,73.52277230525362,3.513522201823266,1.2464588832060262,70.96230327219203,0.21078638547050738,0.9321338383838385,0.42595387264860396,0.19526170335258497,0.20718086120376195,0.21281968670276305,0.2123586083127355,1.0,0.1182433562175413,15.971014492753623,11.840579710144928,0.364119809365078,2.0144927536231885,276
score,7.5,0.4864806181472848,0.0,1.0,0.0,0.0,34.75634057971015,98.49121561472103,0.9757699275362319,0.19728533539061116,0.06634963768115942,0.09692028985507246,0.8367300724637681,0.09692028985507246,0.8367300724637681,94.97548812785541,86.26057382712789,83.27745655818957,0.932999320652174,0.031684027777777776,0.40022644927536233,0.034585071277052334,5.55363947285163,0.19947797147375607,5.858824691235426,92.63172978940217,12.464779446703812,4.462974150925415,93.57963230298913,0.3744118639486701,0.6868686868686869,0.42595387264860396,0.19526170335258497,0.3678618430752646,0.37376627998574724,0.3816074689366911,1.0,0.09261642192106188,16.0,16.0,0.3233458484294299,1.9782608695652173,276
