method,candidate,bridge_alpha,is_fill,qualified,ood_filler,fallback_level,raw_index,pdms,feasible,d_GT,core,boundary,far,HQ_boundary,HQ_far,local_mean,local_P10,local_CVaR20,local_feasible,hard_failure,robust_radius,robustness_AUC,worst_direction_drop,policy_distance_knn,r_knn,q_holdout,mahalanobis,maha_ratio,maha_percentile,E_rec,return_rate,epsilon,Q_E_rec,E_rec_0,E_rec_1,E_rec_2,contrastive,n_scenes
gt_distance,7.5,0.463550696988197,0.0,1.0,0.0,0.0,83.20492256637168,99.33910551179781,0.9988938053097345,0.28984011936226506,0.09043141592920353,0.11863938053097345,0.790929203539823,0.11642699115044247,0.7671460176991151,96.26920922874946,88.54058852383677,85.91596745805869,0.9617210545722714,0.027919893067846608,0.4219856194690266,0.030346297267018336,4.817948931822052,0.2352410242216754,7.286337015253818,90.30005530973452,20.291965082974578,7.287066075428295,90.50530627765487,0.3854791913373789,0.6444954128440367,0.422335760951589,0.19389576314512744,0.37783662078756874,0.3880390549386176,0.39056189870889035,1.0,226
pareto,7.5,0.45777046302391927,0.0,1.0,0.0,0.0,92.87361725663717,99.35820655426983,0.994745575221239,0.4563564778207802,0.07688053097345132,0.10315265486725664,0.8199668141592921,0.10204646017699115,0.8191371681415929,96.57793231446992,89.54166914684464,87.30368966011214,0.9591860250737463,0.02435932890855457,0.4258711283185841,0.027424073882872886,4.395308221856013,0.269119358189884,8.242846963499453,91.68971238938053,25.484410339088576,9.110485210380961,91.54495644358407,0.4235335503098205,0.5734900611620795,0.422335760951589,0.19389576314512744,0.4154321330432874,0.4254273557416035,0.42974116114275784,1.0,226
pc_mts,7.5,0.28597689075630256,0.11006637168141593,1.0,0.0,1.5486725663716814,55.06471238938053,99.53689074136938,1.0,0.354154139995216,0.1280420353982301,0.8719579646017699,0.0,0.8714048672566371,0.0,95.53377576682992,86.18427750217447,82.8302227783891,0.9478129609144542,0.03455706120943953,0.40188053097345133,0.039554352095595144,6.202803108901169,0.04295713578602101,1.2120351780267962,71.05680482577434,3.47322167971864,1.2284217720941855,68.46632155696902,0.202096576432894,0.9412270642201835,0.422335760951589,0.19389576314512744,0.20018366714213215,0.20336520597723168,0.20274085633952274,1.0,226
score,7.5,0.3813442697653224,0.0,1.0,0.0,0.0,18.26355088495575,99.47232411185277,0.9925331858407079,0.11304072075284635,0.06969026548672566,0.09596238938053098,0.8343473451327433,0.09596238938053098,0.8343473451327433,96.07965893800895,87.76174019559137,84.81426347179885,0.9525834255162241,0.030812131268436575,0.41489214601769914,0.03349199927943754,5.269395490517459,0.18012035720393882,5.20971852853391,92.35040445243362,10.998665862130615,3.9349295466002405,93.4855503318584,0.344051995570985,0.7193233944954128,0.422335760951589,0.19389576314512744,0.3380627188993908,0.344075842190175,0.35001742805209046,1.0,226
