method,candidate,bridge_alpha,is_fill,qualified,ood_filler,fallback_level,raw_index,pdms,feasible,d_GT,core,boundary,far,HQ_boundary,HQ_far,local_mean,local_P10,local_CVaR20,local_feasible,hard_failure,robust_radius,robustness_AUC,worst_direction_drop,policy_distance_knn,r_knn,q_holdout,mahalanobis,maha_ratio,maha_percentile,E_rec,return_rate,epsilon,Q_E_rec,E_rec_0,E_rec_1,E_rec_2,contrastive,n_scenes
gt_distance,5.420289855072464,0.4610076165972392,0.0,1.0,0.0,0.0,79.90186899453204,98.42677455567683,0.9836956521739131,0.3111528128116531,0.07454710144927536,0.1348775017253278,0.7905753968253968,0.12649887853692202,0.7697420634920635,94.98676326060935,86.06542526502844,83.3349008638805,0.9397154287439614,0.031074501811594202,0.40142102311939265,0.034127785029396965,5.465934195565392,0.22519369112430013,7.018957339605599,91.67698493573154,18.7708024600987,6.741172999607658,91.1168582724077,0.3808423465418846,0.6521938131313132,0.42595387264860396,0.19526170335258497,0.3729213072383315,0.38357643986525336,0.3860292939979564,1.0,276
pareto,5.420289855072464,0.45707161770268573,0.0,1.0,0.0,0.0,88.83868500159261,98.67014766852895,0.980072463768116,0.5164371362393891,0.04232229123533471,0.10403826246217551,0.8536394463024898,0.10222666825927695,0.8536394463024898,95.43908155081476,87.62037711516547,85.19611868129621,0.9358539432588346,0.027420760725787897,0.40482419904974254,0.031778428069080406,5.056564908780852,0.30466899666616043,9.413237898343217,94.64064656659767,24.89235062322103,8.906378318109873,93.60761146405677,0.4750918868285924,0.525920664983165,0.42595387264860396,0.19526170335258497,0.4689403544355306,0.4754469308522389,0.48088836781621785,1.0,276
pc_mts,5.420289855072464,0.2833990147783252,0.0,0.8188405797101449,0.0,2.1452953296703297,61.677947490311624,98.47961982119044,0.9818840579710145,0.36545826292542366,0.11673518208844295,0.8832648179115571,0.0,0.8719423541434411,0.0,94.07115642696836,83.24416967712683,80.08804114986592,0.9234036432066324,0.037435390067862895,0.3826105205181292,0.04356077588258142,6.888258565755618,0.043226943792897495,1.2439405837655864,73.03682436930144,3.479763633644206,1.2341501546728864,69.5970741333131,0.21189168410827264,0.9365319865319865,0.42595387264860396,0.19526170335258497,0.20882542248112101,0.21265074354843377,0.2141988863574689,1.0,276
score,5.420289855072464,0.275,0.0,1.0,0.0,0.0,27.19086389154324,98.74509200295675,0.9756491545893718,0.23195976537866062,0.03916825927695493,0.10035037426341775,0.8604813664596273,0.10035037426341775,0.8604813664596273,94.95516471469064,85.8327506329906,82.91260452618069,0.928574580612624,0.0332947830400276,0.3949137584939215,0.03739093745966143,5.855177381908282,0.2292721684228186,6.8795354784258995,94.94888781159587,12.834076397480773,4.60072875100839,95.0405327613208,0.40788871752664996,0.6488373316498316,0.42595387264860396,0.19526170335258497,0.4050998781006924,0.40545941756619613,0.4131068517458672,1.0,276
