method,candidate,bridge_alpha,is_fill,qualified,ood_filler,fallback_level,raw_index,pdms,feasible,d_GT,core,boundary,far,HQ_boundary,HQ_far,local_mean,local_P10,local_CVaR20,local_feasible,hard_failure,robust_radius,robustness_AUC,worst_direction_drop,policy_distance_knn,r_knn,q_holdout,mahalanobis,maha_ratio,maha_percentile,E_rec,return_rate,epsilon,Q_E_rec,E_rec_0,E_rec_1,E_rec_2,contrastive,n_scenes
gt_distance,7.5,0.46020898517725933,0.0,1.0,0.0,0.0,84.40882888349515,99.23725022316762,0.9948422330097088,0.2922051804926663,0.07933859223300971,0.11817354368932038,0.8024878640776699,0.11165048543689321,0.7763956310679612,96.44881325502159,89.50662635220296,87.18752384817672,0.9610386326860841,0.025346379449838186,0.42666110436893206,0.027567720106034834,4.419093161309363,0.240610298454832,7.965983150218684,91.10225936741504,21.561177653091292,7.772555621918482,90.96098964654126,0.3807379367300286,0.6208022388059702,0.4086139302015007,0.18717651780861527,0.3739220174261142,0.38195142736982796,0.3863403650506895,0.5485436893203883,412
pareto,7.5,0.467179385382903,0.0,1.0,0.0,0.0,94.10952669902913,99.36315190821554,0.9952973300970874,0.4653393205126378,0.05764563106796117,0.1083131067961165,0.8340412621359223,0.10634101941747573,0.8334344660194175,96.94724364128685,91.04309983793081,88.97377469357464,0.9638134607605178,0.021010315533980584,0.43454186893203883,0.023789546606966243,3.8354341271649415,0.2792051311476767,9.088037223370787,93.0054896086165,27.64372028446556,9.925564366418719,92.6172349059466,0.4232579577315728,0.5435323383084577,0.4086139302015007,0.18717651780861527,0.41639845578037016,0.42324799384727185,0.43012742274406074,0.5485436893203883,412
pc_mts,7.5,0.27144132653061226,0.12211771844660194,1.0,0.0,1.5236650485436893,51.862864077669904,99.5510166586994,1.0,0.37479370489412084,0.0970873786407767,0.9029126213592233,0.0,0.8930521844660194,0.0,95.89606109041387,87.20882496192614,84.15483982268198,0.9512034789644013,0.030700091019417477,0.4052336165048544,0.03609491546432414,5.756196389187138,0.04093427073384357,1.2152953453907982,71.57989798240291,3.3770328501012337,1.2041882239135953,67.71572076001213,0.19741893501892055,0.9401948590381426,0.4086139302015007,0.18717651780861527,0.1947698204208221,0.1986633711471338,0.19882361373553673,0.5485436893203883,412
score,7.5,0.3757344379758173,0.0,1.0,0.0,0.0,18.812196601941746,99.50010390093783,0.9934769417475728,0.1178804364630517,0.054004854368932036,0.08237257281553398,0.863622572815534,0.08237257281553398,0.863622572815534,96.29184133051312,88.59601535415017,85.87046436403136,0.9550654834142396,0.028380360032362457,0.41714199029126214,0.03166843820041083,5.023872133014356,0.2013601634917144,6.282833615577059,93.84848585406553,12.338350538864873,4.446342036981006,94.5557825773665,0.35424286463246935,0.6677031509121062,0.4086139302015007,0.18717651780861527,0.3476315264518266,0.35413881441212225,0.3609582549157965,0.5485436893203883,412
