checkpoint_id,train_step,sha256,historical_pdms_points,historical_gain_over_sft_points,NC,DAC,TTC,EP,historical_source_path,historical_object_path,current_indexed_entity_exists
step_00015000,15000,81ca66bc9dc304f974987683b5d355699dbc703bf3ae3f03e3e3012bd0e0881e,90.35707318190958,2.6846350656405207,0.9791151754819575,0.9696819904432361,0.9435656615587411,0.8731230164461117,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00015000.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/81ca66bc9dc304f974987683b5d355699dbc703bf3ae3f03e3e3012bd0e0881e.ckpt,False
step_00015300,15300,4fd508718bb8cc7f32605a5367d279e4943adc071e3de118abb07b5d340cf145,89.68825707170835,2.0158189554392862,0.9731421980556929,0.9682814302191465,0.9387872796177295,0.866814529857724,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00015300.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/4fd508718bb8cc7f32605a5367d279e4943adc071e3de118abb07b5d340cf145.ckpt,False
step_00015600,15600,d543061f49f370edd065ebfb0e352b67ea0e65bd9399f8b001a62f748bef1288,89.47169874281738,1.7992606265483175,0.9748723018619212,0.9654803097709672,0.9373867193936398,0.8658617249668128,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00015600.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/d543061f49f370edd065ebfb0e352b67ea0e65bd9399f8b001a62f748bef1288.ckpt,False
step_00015900,15900,6b66edf27ff50be2fbce0584222d212a905e052ff62d66c4c274d548186a8889,90.29083860116003,2.6184004848909694,0.981463173504696,0.9680342725325425,0.9513923216345361,0.8645001796760582,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00015900.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/6b66edf27ff50be2fbce0584222d212a905e052ff62d66c4c274d548186a8889.ckpt,False
step_00016200,16200,ed752f530b802f58b0cbc2790440861b3e956bdc5b4ec01c5cefd75094c2147e,90.47126028731823,2.798822171049167,0.9803509639149778,0.9713297083539298,0.9484264293952875,0.868989441806042,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00016200.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/ed752f530b802f58b0cbc2790440861b3e956bdc5b4ec01c5cefd75094c2147e.ckpt,False
step_00016500,16500,5df75d815073046af2c5696e20f369d068060dd258f17aa913fc072d03146150,90.34598537653585,2.673547260266787,0.979897841489537,0.9700939199209095,0.9486735870818915,0.8680061052460413,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00016500.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/5df75d815073046af2c5696e20f369d068060dd258f17aa913fc072d03146150.ckpt,False
step_00016800,16800,2eb1039fb86d095b588e1820ae54066a4a8104b18d515cc7807303f403550d8e,90.01677778261876,2.344339666349697,0.9736777063766683,0.9677047289504037,0.9321964079749547,0.880204573277161,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00016800.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/2eb1039fb86d095b588e1820ae54066a4a8104b18d515cc7807303f403550d8e.ckpt,False
step_00017100,17100,aaae11118286eb917251d56db049f15d0c8aa26bb92ab2a11b0a7416bf22c96f,89.98652774470108,2.314089628432015,0.9784972812654473,0.9675399571593343,0.9450486076783655,0.8654735842434043,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00017100.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/aaae11118286eb917251d56db049f15d0c8aa26bb92ab2a11b0a7416bf22c96f.ckpt,False
step_00017400,17400,8b1ddb9b58b3646931351103dd4f57dac22f2e173dc893543a8596fd4d2fd9f1,89.99318402056088,2.3207459042918117,0.9777146152578678,0.9679518866370077,0.941506014170374,0.8689178633846952,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00017400.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/8b1ddb9b58b3646931351103dd4f57dac22f2e173dc893543a8596fd4d2fd9f1.ckpt,False
step_00017700,17700,471588f47b575e17f58c3f5285b937aff5641c967fcdf5e2e7052a8448a1a539,88.799203814821,1.1267656985519352,0.9729362333168562,0.9619377162629758,0.9350799143186687,0.856778326912883,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00017700.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/471588f47b575e17f58c3f5285b937aff5641c967fcdf5e2e7052a8448a1a539.ckpt,False
step_00018000,18000,b51fe18c956d0decdc9e30b8455684014b80fe247be89e63585416cf59e5ce4b,90.38473526497755,2.712297148708487,0.9765612127203823,0.9711649365628604,0.939940682155215,0.8764872467956664,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00018000.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/b51fe18c956d0decdc9e30b8455684014b80fe247be89e63585416cf59e5ce4b.ckpt,False
step_00018300,18300,244e6e5f957368ec6a7dbaf6e887a7df903c5e71d5e5bfbf4d8f1549662547e8,90.31334121167126,2.6409030954021944,0.9773438787279618,0.9681990443236118,0.9404349975284232,0.8768719271206092,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00018300.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/244e6e5f957368ec6a7dbaf6e887a7df903c5e71d5e5bfbf4d8f1549662547e8.ckpt,False
step_00018600,18600,17afa8495954f0b68a470ce851bcab972cfea9539b121fd5e9b12de15013aa46,90.67016208432783,2.9977239680587644,0.9807217004448838,0.9716592519360685,0.949085516559565,0.8717234104919138,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00018600.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/17afa8495954f0b68a470ce851bcab972cfea9539b121fd5e9b12de15013aa46.ckpt,False
step_00018900,18900,85e22391bafcb52bcbb0ddfd1e0da43be5a9dbbcdbd82ee5d67b36985bd753b2,90.71247107279238,3.0400329565233193,0.9818751029823695,0.9734717416378316,0.9527104959630911,0.8668546299894898,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00018900.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/85e22391bafcb52bcbb0ddfd1e0da43be5a9dbbcdbd82ee5d67b36985bd753b2.ckpt,False
step_00019200,19200,eb6099c58bb3174e8270a5434adcdb534225ff958c147d3ce58f4ef401df2cfc,90.55197996069953,2.879541844430463,0.9800626132806064,0.9716592519360685,0.9466963255890591,0.871848259711283,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00019200.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/eb6099c58bb3174e8270a5434adcdb534225ff958c147d3ce58f4ef401df2cfc.ckpt,False
step_00019500,19500,89aa21a0196813fbad24270d23459cef0cd9a68e866f98d574eb1b71172f9b14,89.93919371951785,2.2667556032487823,0.973512934585599,0.967622343054869,0.9307958477508651,0.880269262231251,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00019500.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/89aa21a0196813fbad24270d23459cef0cd9a68e866f98d574eb1b71172f9b14.ckpt,False
step_00019800,19800,b1c8f4bb173511ad2cb09259b1d51c70e3e29d90efc23ae5f4dfc8e3fcedb0cd,90.26231541073665,2.589877294467584,0.9735953204811336,0.9711649365628604,0.9354094579008074,0.8788219556154718,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00019800.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/b1c8f4bb173511ad2cb09259b1d51c70e3e29d90efc23ae5f4dfc8e3fcedb0cd.ckpt,False
step_00020100,20100,07751131c89e405338faf4e12cfc447dccc4b5a99b402a077f57f7beb7e0cbfc,90.55453807043389,2.882099954164829,0.9761904761904762,0.970753007085187,0.9421651013346515,0.878754897386261,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00020100.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/07751131c89e405338faf4e12cfc447dccc4b5a99b402a077f57f7beb7e0cbfc.ckpt,False
step_00020400,20400,599f5585c1a8c0370418a66c550d477bf97932fc52431347f50d82352ab8f738,90.26130016842497,2.5888620521559034,0.974954687757456,0.9728950403690888,0.9376338770802438,0.8739263403470793,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00020400.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/599f5585c1a8c0370418a66c550d477bf97932fc52431347f50d82352ab8f738.ckpt,False
step_00020700,20700,57c4f4284eddfd0e26841cf2fce71835ab768e11cfb9e3e5fcf3dd8ed3f4900e,90.59704865629112,2.9246105400220586,0.9811336299225573,0.9727302685780195,0.9494974460372384,0.8687336585217833,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoints/raw/step_00020700.ckpt,/mnt/project/VLA-AD/outputs/psi_drive_stage3_sr_pgrpo_epoch011_b2acc4_20e_20260627T135941Z/checkpoint_store/objects/57c4f4284eddfd0e26841cf2fce71835ab768e11cfb9e3e5fcf3dd8ed3f4900e.ckpt,False
